# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: cs_suburb_beta15a
# Exported by: ultraboy [smoker]
setting:	replacespawns 0
weapon_zm_shotgun	338.2580 -375.4303 42.5142	-0.202 -9.463 -83.445
weapon_zm_shotgun	288.2203 202.0199 218.5312	-0.466 -10.319 -84.737
weapon_zm_shotgun	-335.4756 524.3177 372.9992	-0.395 -8.116 -83.674
weapon_ttt_m16	-52.4495 291.9981 33.7629	2.245 30.857 85.027
weapon_ttt_m16	371.1702 -155.1780 121.1841	2.276 0.422 84.558
weapon_ttt_m16	-355.5453 255.6362 201.9472	1.877 43.354 84.887
weapon_ttt_m16	-2.0785 460.1110 229.1470	2.178 89.491 84.976
weapon_ttt_m16	21.4311 -435.5027 406.3274	2.393 45.607 -84.350
weapon_zm_molotov	332.3979 -345.9912 43.0754	27.671 101.787 89.984
weapon_zm_molotov	286.4279 -212.3814 232.5232	0.544 0.007 -0.274
weapon_zm_molotov	284.3538 -223.8829 232.5275	0.725 0.011 -0.482
weapon_zm_molotov	-184.3188 449.3563 232.0253	0.793 0.010 -0.417
weapon_zm_sledge	56.4278 576.7142 35.6130	1.509 14.357 88.030
weapon_zm_sledge	-349.3807 533.0267 230.9186	0.480 -117.503 88.489
item_box_buckshot_ttt	353.3880 -362.7814 41.9519	-0.564 -0.019 0.570
item_box_buckshot_ttt	352.1470 -387.9141 41.8548	0.749 0.003 -0.534
item_box_buckshot_ttt	298.7842 221.7142 218.0074	0.105 -0.035 0.088
item_box_buckshot_ttt	311.5308 224.1241 218.0057	0.012 -0.021 0.012
item_box_buckshot_ttt	284.2080 221.8090 218.0083	0.419 -0.027 0.337
item_box_buckshot_ttt	-352.1357 544.5952 372.3740	0.752 -0.022 -0.521
item_box_buckshot_ttt	-337.3669 552.2230 372.3803	-0.066 0.002 0.140
item_box_buckshot_ttt	-317.2038 549.6996 372.3506	0.837 0.002 -0.671
item_box_buckshot_ttt	-330.0646 537.8179 372.3975	-0.918 -0.009 0.816
ttt_random_ammo	293.7227 -246.4525 214.4175	-2.097 3.286 0.418
ttt_random_ammo	391.7890 349.8620 412.4137	1.577 0.036 1.892
ttt_random_ammo	385.9373 539.2851 412.3468	0.049 0.000 -0.017
ttt_random_ammo	-179.7157 279.0222 376.3744	0.123 -0.000 -0.087
ttt_random_ammo	-202.9189 280.6804 376.3935	0.843 0.009 0.972
ttt_random_ammo	-180.5390 244.2967 410.3279	0.047 0.000 -0.031
ttt_random_ammo	-200.3211 242.5389 410.3554	0.057 0.000 -0.003
ttt_random_ammo	-225.4063 244.3918 410.4345	1.303 0.032 1.578
ttt_random_ammo	326.3958 -457.2238 386.4695	0.492 0.020 0.590
ttt_random_ammo	300.9162 -457.9492 386.3533	0.052 -0.000 0.008
ttt_random_ammo	287.8690 -406.4909 386.3376	0.045 0.000 -0.025
ttt_random_ammo	319.2063 -403.5390 386.3762	0.128 0.000 0.096
ttt_random_ammo	-324.7733 -198.2008 422.3853	0.272 0.001 0.274
ttt_random_ammo	-346.2857 -198.6370 422.4357	1.238 0.031 1.496
ttt_random_ammo	-370.3938 -198.4409 422.3745	0.118 0.000 0.082
ttt_random_ammo	-155.9673 -75.4324 404.4250	1.526 -0.036 -1.853
ttt_random_ammo	-227.6791 -434.8803 386.9214	-1.460 -0.028 1.780
ttt_random_ammo	-286.4150 141.0782 393.9010	1.622 -0.026 -1.777
ttt_random_ammo	-308.8096 140.0466 393.8454	0.208 0.000 0.102
weapon_zm_mac10	294.9154 498.9297 9.3219	0.398 -43.480 -87.749
weapon_zm_mac10	146.5825 341.0940 219.2782	-0.408 -39.000 -88.558
weapon_zm_mac10	340.4500 -572.7438 395.0592	0.335 16.907 89.626
item_ammo_357_ttt	-248.8719 453.8405 50.3391	0.465 0.067 0.048
item_ammo_357_ttt	-233.6507 452.4181 50.4058	0.471 0.056 0.023
item_ammo_357_ttt	-216.2402 452.5206 50.4038	0.471 0.056 0.024
item_ammo_357_ttt	281.5458 154.1392 217.9491	0.644 -2.757 0.045
item_ammo_357_ttt	294.2979 151.5800 217.9027	0.607 1.584 -0.027
item_ammo_357_ttt	307.5018 151.3271 217.8648	0.697 0.461 -0.065
item_ammo_357_ttt	78.2633 -323.8318 360.3411	0.465 0.067 0.047
item_ammo_357_ttt	65.9637 -323.8271 360.3177	0.462 0.075 0.055
item_ammo_revolver_ttt	39.5022 614.6281 8.3523	0.466 0.062 0.043
item_ammo_revolver_ttt	39.7746 634.7077 8.3675	0.077 0.095 0.171
item_ammo_revolver_ttt	68.3102 634.9498 8.4522	0.550 -2.084 0.037
item_ammo_revolver_ttt	72.7852 613.0366 8.4096	0.472 0.056 0.022
item_ammo_revolver_ttt	287.1814 -329.0956 41.8187	0.806 0.221 -0.025
item_ammo_revolver_ttt	297.3693 -332.0215 41.8187	0.806 0.221 -0.025
item_ammo_revolver_ttt	280.0611 -357.4785 42.2295	0.692 -0.150 -4.101
item_ammo_revolver_ttt	292.3038 -359.1098 41.8512	0.735 0.204 -0.020
item_ammo_revolver_ttt	-72.2513 518.7454 217.8755	0.631 -0.051 0.025
item_ammo_revolver_ttt	-61.6168 514.5897 217.7710	0.396 0.162 0.002
item_ammo_revolver_ttt	-231.1769 443.3715 227.8242	0.688 -0.082 -0.058
item_ammo_revolver_ttt	-363.5748 404.8737 228.3853	0.461 0.055 0.034
item_ammo_revolver_ttt	-360.7819 376.8564 228.3587	0.455 0.059 0.045
item_ammo_revolver_ttt	-348.9537 379.0470 228.4272	0.469 0.053 0.017
item_ammo_revolver_ttt	-352.2038 404.3973 228.3171	0.447 0.072 0.062
item_ammo_revolver_ttt	-371.8946 438.1592 412.3758	0.459 0.056 0.038
item_ammo_revolver_ttt	-360.5252 437.9999 412.3758	0.459 0.056 0.038
item_ammo_revolver_ttt	-333.9311 -166.3482 368.3620	0.456 0.057 0.044
item_ammo_revolver_ttt	-348.1096 -162.4358 368.3813	0.460 0.055 0.036
item_ammo_revolver_ttt	-329.7831 -135.5191 368.3282	0.449 0.067 0.057
item_ammo_revolver_ttt	-351.1207 -135.3661 368.3324	0.450 0.063 0.056
ttt_playerspawn	-275.2990 1544.0854 21.1720	0.009 0.096 -3.003
ttt_playerspawn	-197.7705 1542.3508 21.3417	-0.033 0.038 -2.200
ttt_playerspawn	-121.9242 1535.2306 23.0890	-2.400 0.413 -0.866
ttt_playerspawn	-47.1166 1527.2362 26.1720	-2.300 0.385 -0.910
ttt_playerspawn	55.8324 1526.2604 25.9619	2.858 0.491 -0.951
ttt_playerspawn	174.5741 1534.1531 20.5793	2.108 0.495 0.314
ttt_playerspawn	349.1973 1532.4603 18.3107	1.876 -0.427 -0.009
ttt_playerspawn	536.8079 1533.7336 14.9762	-2.691 0.093 -0.239
ttt_playerspawn	529.8267 1329.4907 19.8968	-4.880 0.292 -5.117
ttt_playerspawn	366.9427 1341.9860 18.9966	-1.957 -0.388 0.688
ttt_playerspawn	145.9185 1356.7140 24.9686	2.515 -0.049 -1.148
ttt_playerspawn	3.4294 1350.2349 25.4671	0.201 -0.038 5.272
ttt_playerspawn	-122.9909 1348.5125 23.8657	-3.340 1.202 -1.187
ttt_playerspawn	-258.6752 1350.7544 19.3499	-3.497 -0.077 1.724
ttt_playerspawn	-438.9396 1346.3125 19.1176	1.790 -0.725 1.169
ttt_playerspawn	-559.8949 1340.7467 21.4892	0.126 -0.061 1.799
ttt_playerspawn	-551.7607 1558.6953 21.7149	-1.331 0.993 3.181
ttt_playerspawn	-442.2472 1561.9594 21.2128	2.654 -0.094 -2.837
ttt_playerspawn	-557.5389 1181.6263 23.0922	-1.704 0.204 -3.085
ttt_playerspawn	-429.7292 1183.5319 24.0312	0.706 0.304 -3.073
ttt_playerspawn	-270.0485 1201.7220 23.5133	-3.595 -0.502 -5.260
ttt_playerspawn	-56.7202 1224.4237 20.2379	1.916 -0.166 -0.283
ttt_playerspawn	111.0268 1212.8356 21.6700	0.330 0.198 3.355
ttt_playerspawn	275.5273 1201.5303 21.2296	-0.213 -0.205 3.245
ttt_playerspawn	440.0454 1193.9193 19.3168	1.047 0.271 3.203
ttt_playerspawn	599.0228 1184.4023 20.5882	-2.060 -0.039 3.430
weapon_zm_rifle	-239.4171 439.2434 51.3337	3.074 0.968 66.873
weapon_zm_rifle	282.5742 166.6221 218.8953	3.315 -8.919 65.752
weapon_zm_rifle	97.2790 -324.4773 368.5504	-53.373 -20.122 100.690
weapon_ttt_smokegrenade	326.5174 -346.4399 46.1693	-0.799 -4.965 0.465
weapon_ttt_smokegrenade	-189.9501 458.9118 232.1633	0.270 2.069 0.651
weapon_ttt_smokegrenade	-178.7948 453.2816 232.1614	2.037 -0.169 -1.600
weapon_ttt_smokegrenade	-357.7049 405.4974 416.5231	0.542 0.007 -0.272
weapon_ttt_smokegrenade	-13.1878 -425.3655 394.5846	2.732 -0.135 -2.821
weapon_ttt_smokegrenade	-6.5861 -427.5930 394.5138	0.339 0.002 -0.032
weapon_ttt_confgrenade	333.8256 -349.0590 45.1605	1.753 -0.967 1.047
weapon_ttt_confgrenade	286.3145 -269.2784 231.5854	0.842 0.201 0.731
weapon_ttt_confgrenade	283.2342 -281.5644 231.5002	1.964 0.264 1.704
weapon_ttt_confgrenade	-191.1157 450.3956 231.0583	1.425 0.240 -0.442
