# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_comancher_censored
# Exported by: General Butthurt
setting:	replacespawns 0
weapon_ttt_pump_shotgun	-1607.744385 2625.765625 1.482951	-0.395 -10.301 -89.637
weapon_ttt_pump_shotgun	-1380.839355 1596.762695 1.945327	-1.138 -6.680 -96.366
weapon_ttt_pump_shotgun	-1440.402344 1591.407715 2.871675	-1.483 -7.061 -98.207
weapon_ttt_pump_shotgun	-1868.388794 -378.234192 219.134186	-0.855 10.177 86.236
weapon_ttt_pump_shotgun	-2830.983154 1477.947876 2.004580	-2.501 10.066 91.911
weapon_ttt_pump_shotgun	-2737.819824 1482.576660 2.366196	-2.502 10.079 91.910
weapon_ttt_pump_shotgun	-3557.719727 1040.512573 41.495167	-0.475 -10.292 -89.986
weapon_ttt_pump_shotgun	-3761.188965 1241.126465 241.460098	-0.498 -9.613 -89.062
weapon_ttt_pump_shotgun	-1944.066406 797.403992 1.412606	0.033 -9.487 -89.378
weapon_ttt_pump_shotgun	-1944.091431 777.667725 1.394530	0.141 -9.391 -89.369
item_ammo_357_ttt	-2965.620117 1915.935791 480.359772	0.481 -0.008 -0.072
item_ammo_357_ttt	-2976.063721 1915.904297 480.339996	0.483 -0.010 -0.088
item_ammo_357_ttt	-3517.951660 1070.563110 472.328247	0.449 0.068 0.057
item_ammo_357_ttt	-3528.011230 1071.478394 472.358765	0.455 0.059 0.045
item_ammo_357_ttt	-1461.439575 -150.501083 320.370026	0.458 0.059 0.039
item_ammo_357_ttt	-1451.570435 -150.002655 320.362152	0.457 0.060 0.043
item_ammo_357_ttt	-323.334106 240.777893 156.260544	7.290 -0.358 -0.066
item_ammo_357_ttt	-312.424500 241.620178 155.056808	7.212 -0.358 -0.058
item_ammo_357_ttt	-1425.515503 2192.214355 408.344910	-9.888 -0.924 0.244
item_ammo_357_ttt	-1424.772095 2205.839355 408.517517	-9.177 -2.992 0.579
item_ammo_357_ttt	-1447.682617 -109.420258 184.342560	0.453 0.064 0.050
item_ammo_357_ttt	-1455.977295 -110.414513 184.357101	0.456 0.062 0.044
item_ammo_357_ttt	-151.315201 115.762756 0.345018	0.551 -0.033 0.008
item_ammo_357_ttt	-151.343140 99.162941 0.376962	0.570 -0.136 0.016
item_ammo_357_ttt	-151.342438 79.803886 0.447723	0.614 -0.033 0.193
item_ammo_357_ttt	-1307.624390 636.267395 360.412079	0.466 0.056 0.023
item_ammo_357_ttt	-1302.932129 622.148071 360.351868	0.455 0.062 0.047
item_ammo_357_ttt	-1302.188843 611.362366 360.398376	0.464 0.057 0.028
item_ammo_357_ttt	-1300.252441 597.184753 360.352814	0.815 -0.104 -0.569
item_ammo_357_ttt	-1300.279175 574.218384 360.372253	0.629 -0.160 -0.026
item_ammo_357_ttt	-1301.064575 555.294373 360.427917	0.470 0.056 0.017
item_ammo_357_ttt	-1300.223877 539.897278 360.435730	-1.154 -0.006 0.677
item_ammo_357_ttt	-1300.262451 515.506714 360.361969	0.610 -0.177 -0.054
item_ammo_357_ttt	-1300.592896 501.133240 360.396149	0.463 0.057 0.029
item_ammo_357_ttt	-1302.444702 483.392517 360.375885	0.460 0.058 0.037
item_ammo_357_ttt	-256.143341 248.521133 148.619873	7.151 -0.357 -0.052
item_ammo_357_ttt	-242.097717 249.856842 146.975204	7.516 0.156 -0.049
item_ammo_357_ttt	-226.443512 249.804443 145.193329	7.791 1.042 0.024
item_ammo_357_ttt	-3509.917969 1099.257446 240.338562	0.451 0.064 0.053
item_ammo_357_ttt	-3526.040527 1097.029053 240.362061	0.456 0.058 0.043
item_ammo_357_ttt	-3541.466553 1095.656372 240.353561	0.454 0.059 0.047
item_ammo_357_ttt	-3555.021729 1094.203491 240.328369	0.705 0.216 -0.007
item_ammo_357_ttt	-3501.357666 1093.952026 240.466354	1.177 -0.704 -0.552
item_ammo_357_ttt	-3285.333252 1094.040894 240.434311	1.022 -0.441 -0.892
item_ammo_357_ttt	-3301.491699 1093.881714 240.467590	0.598 -0.223 -0.123
item_ammo_357_ttt	-3311.265869 1093.943970 240.462280	1.516 -0.357 -0.852
item_ammo_357_ttt	-3319.408203 1094.084106 240.419876	1.034 -0.366 -1.103
item_ammo_357_ttt	-3294.056152 1094.036621 240.416397	0.925 -0.269 -1.074
item_ammo_357_ttt	-3278.340088 1093.998169 240.472855	1.243 -0.167 -0.509
item_ammo_357_ttt	-1429.237183 2425.792480 407.770935	-9.774 0.339 -0.026
item_ammo_357_ttt	-1417.380615 2426.195801 409.759766	-9.733 -2.111 0.315
item_ammo_357_ttt	-1401.766479 2425.429932 412.346344	-8.606 4.018 0.372
item_ammo_357_ttt	-1386.319458 2426.599854 414.985138	-9.447 -3.290 0.438
item_ammo_357_ttt	-1373.801270 2426.450439 417.067078	-9.738 -2.109 0.253
item_ammo_smg1_ttt	-1308.757080 406.265533 8.426506	0.595 -0.003 0.387
item_ammo_smg1_ttt	-1325.543945 403.624939 8.519746	-0.250 0.015 -0.214
item_ammo_smg1_ttt	-2945.651855 537.921692 200.411224	0.267 -0.005 0.167
item_ammo_smg1_ttt	-2961.432861 535.265991 200.391678	0.109 -0.005 0.061
item_ammo_smg1_ttt	-2949.419922 3050.963867 8.477057	-0.552 0.083 0.246
item_ammo_smg1_ttt	-2936.026855 3050.014404 8.434569	-0.947 0.000 0.622
item_ammo_smg1_ttt	-2092.818115 -107.884521 0.422226	0.049 0.035 0.041
item_ammo_smg1_ttt	-2111.406250 -110.441071 0.519603	0.207 -0.027 0.058
item_ammo_smg1_ttt	-111.861900 421.139771 0.527844	-0.188 0.017 -0.165
item_ammo_smg1_ttt	-95.307114 422.881195 0.413500	0.299 -0.005 0.189
item_ammo_smg1_ttt	129.950409 2604.461914 0.547519	-0.150 -2.604 0.008
item_ammo_smg1_ttt	130.028702 2578.842529 0.474651	0.210 -1.877 -0.105
item_ammo_smg1_ttt	-3823.031494 642.996643 472.408905	-0.237 0.005 0.147
item_ammo_smg1_ttt	-3825.926514 666.093018 472.506805	0.757 0.279 -0.118
item_ammo_smg1_ttt	-3825.966553 698.858704 472.517700	0.656 0.489 -0.126
item_ammo_smg1_ttt	-2756.343750 1261.404541 552.483093	-0.374 -0.001 -0.366
item_ammo_smg1_ttt	-2736.677246 1261.993164 552.510254	0.221 0.082 0.510
item_ammo_smg1_ttt	-2710.818359 1262.086426 552.573975	-0.162 -0.017 0.860
item_ammo_smg1_ttt	-2564.895508 530.152710 552.536011	0.647 -0.242 -0.245
item_ammo_smg1_ttt	-2590.522461 530.183350 552.487488	0.466 -0.372 0.208
item_ammo_smg1_ttt	-2612.304688 530.366211 552.515076	0.941 -0.411 -0.297
item_ammo_smg1_ttt	-2631.709473 530.460510 552.545776	0.459 -0.430 -0.187
item_ammo_smg1_ttt	-2650.206543 530.393494 552.532410	0.603 -0.371 -0.191
item_ammo_smg1_ttt	-3220.497314 2093.994873 184.478256	0.504 -0.001 0.217
item_ammo_smg1_ttt	-3220.093994 2128.529053 184.552841	-0.510 -0.653 -0.269
item_ammo_smg1_ttt	-741.871887 1161.527832 8.415454	0.188 -0.004 0.119
item_ammo_smg1_ttt	-741.871643 1185.438477 8.438823	0.205 -0.003 0.135
item_ammo_smg1_ttt	-741.708923 1213.466919 8.494823	-1.200 0.180 -0.328
item_ammo_smg1_ttt	-969.648499 1049.477905 1.243895	4.689 0.165 -0.064
item_ammo_smg1_ttt	-969.011475 1075.914429 1.237795	4.846 1.893 0.106
item_ammo_smg1_ttt	-645.195496 -53.753700 0.482250	0.205 0.288 -0.150
item_ammo_smg1_ttt	-645.907471 -92.277527 0.555045	-0.219 0.037 -0.202
item_ammo_smg1_ttt	-154.126617 -172.163345 0.447936	0.063 -0.111 0.020
item_ammo_smg1_ttt	-154.180069 -197.041519 0.530555	-0.667 0.003 -0.265
item_ammo_smg1_ttt	-1523.273560 89.673912 44.632225	-0.369 -8.105 -0.000
item_ammo_smg1_ttt	-1503.173218 87.124107 44.662693	-0.736 -12.369 0.454
item_ammo_smg1_ttt	-1545.279541 -228.852615 8.479444	0.207 0.000 0.021
item_ammo_smg1_ttt	-1561.462158 -232.536926 8.497750	-0.865 -0.013 -0.644
item_ammo_smg1_ttt	-1581.326172 -233.448395 8.510578	-0.841 0.030 -0.200
item_ammo_smg1_ttt	-1420.890259 1132.939941 360.553467	0.487 0.040 0.358
item_ammo_smg1_ttt	-1397.145508 1109.371338 360.489716	-1.207 0.507 -0.283
item_ammo_smg1_ttt	-1381.557617 1093.649048 360.502960	-0.512 0.572 0.072
item_ammo_smg1_ttt	-2928.437744 1133.904907 552.510132	0.055 -0.004 0.230
item_ammo_smg1_ttt	-2907.340576 1134.073364 552.583679	0.172 0.017 0.860
item_ammo_smg1_ttt	-1637.244141 -493.995575 320.504608	-0.715 0.015 -0.447
item_ammo_smg1_ttt	-1660.413818 -493.939331 320.486298	-0.205 0.151 -0.292
item_ammo_smg1_ttt	-1686.639038 -493.854431 320.506073	0.304 0.339 0.494
item_ammo_smg1_ttt	-1710.469116 -493.873901 320.466370	0.326 0.349 0.440
item_ammo_smg1_ttt	-444.015137 898.165222 8.434568	-0.947 0.000 0.622
item_ammo_smg1_ttt	-335.528870 897.558899 8.496251	-0.227 0.755 0.040
item_ammo_smg1_ttt	-350.391144 897.780884 8.493508	1.102 -0.059 -0.256
item_ammo_smg1_ttt	-364.571869 897.523743 8.488793	-0.017 1.005 0.023
item_ammo_smg1_ttt	-703.054626 3084.717041 0.500684	0.828 -0.010 -0.614
item_ammo_smg1_ttt	-677.683899 3086.997314 0.485346	0.463 0.058 0.395
item_ammo_smg1_ttt	-2321.578125 1594.349365 -0.471951	-1.668 2.458 -0.426
item_ammo_smg1_ttt	-2352.740723 1594.282593 -1.291092	-1.770 2.086 -0.017
item_ammo_smg1_ttt	-2230.407959 1594.424194 1.511145	0.415 5.323 -7.936
item_ammo_smg1_ttt	-2248.139648 1594.608276 1.513280	0.493 6.328 -8.041
item_ammo_smg1_ttt	-3493.483398 682.836243 8.430593	0.745 -0.002 0.488
item_ammo_smg1_ttt	-3510.131836 682.222473 8.513258	-1.055 0.427 -0.361
item_ammo_smg1_ttt	-3556.996338 685.443176 8.536243	-0.141 0.017 -0.123
item_ammo_smg1_ttt	-3573.769287 681.999084 8.426315	0.391 -0.003 0.232
item_ammo_smg1_ttt	-2306.459717 2667.362793 377.351715	17.702 4.481 1.116
item_ammo_smg1_ttt	-2310.039063 2702.011963 378.474854	17.531 3.569 0.941
item_ammo_smg1_ttt	-2654.669189 2564.725098 144.464294	0.640 0.111 0.013
item_ammo_smg1_ttt	-2639.275879 2531.022705 144.451889	0.427 0.041 0.132
item_ammo_smg1_ttt	-2630.143799 2254.804688 144.403503	0.295 -0.004 0.158
item_ammo_smg1_ttt	-2630.035156 2213.047119 144.502014	-0.289 0.053 0.000
item_ammo_smg1_ttt	-2004.900024 115.030579 0.487101	-0.578 -0.012 -0.343
item_ammo_smg1_ttt	-1988.452148 115.786964 0.531237	-0.250 0.866 -0.053
item_ammo_smg1_ttt	-1966.024536 114.541428 0.509497	-0.299 5.973 0.113
item_ammo_smg1_ttt	-1926.183105 113.823479 0.458200	-0.303 0.089 -0.177
item_ammo_smg1_ttt	-1946.130615 115.663254 0.515340	-0.254 0.014 -0.223
item_ammo_smg1_ttt	-2041.802979 2477.176514 2.214427	-0.010 -0.028 2.324
item_ammo_smg1_ttt	-2041.505371 2500.845459 3.180685	-0.093 1.194 2.620
item_ammo_smg1_ttt	-1733.534424 3046.927490 3.816085	1.886 0.260 -0.082
item_ammo_smg1_ttt	-1711.901367 3046.415283 3.282056	1.692 5.333 0.162
item_ammo_smg1_ttt	-1685.578491 3046.285400 2.587424	1.266 4.368 0.038
item_ammo_smg1_ttt	-1101.469604 3086.060791 0.485064	-0.285 0.027 0.236
item_ammo_smg1_ttt	-1078.191650 3086.937500 0.390663	0.067 -0.072 0.035
item_ammo_smg1_ttt	-1054.692139 3086.867920 0.466776	0.192 -0.061 0.228
item_ammo_smg1_ttt	-884.524048 2852.848633 34.792015	-0.468 -0.035 -0.049
item_ammo_smg1_ttt	-884.940918 2890.745361 34.799541	-0.122 0.014 -0.049
weapon_ttt_m16	-3734.309326 1096.279663 9.149620	2.018 -0.254 84.382
weapon_ttt_m16	-2387.893311 2866.502441 57.159195	2.037 -8.135 84.294
weapon_ttt_m16	-984.343323 2329.621094 9.247646	2.189 5.662 85.422
weapon_ttt_m16	-3135.194824 -452.510132 241.150024	2.017 -8.724 85.214
weapon_ttt_m16	-2647.196289 995.289978 377.153442	2.035 1.565 85.180
weapon_ttt_m16	-1397.592651 -480.369110 9.164289	2.155 -7.900 84.455
weapon_ttt_m16	-3799.230713 1132.567627 241.244812	2.167 -3.339 85.395
weapon_ttt_p90	-2477.030029 534.632019 553.281433	0.658 1.223 -87.540
weapon_ttt_p90	-2522.910156 536.914856 553.276794	0.652 1.227 -87.432
weapon_ttt_p90	-3228.651367 2104.622803 185.266205	0.636 1.177 -87.184
weapon_ttt_p90	-661.223267 1246.334717 9.283156	0.661 1.221 -87.580
weapon_ttt_p90	-622.137268 1251.404663 7.112290	-1.467 -6.112 -39.916
weapon_ttt_p90	-655.228760 -43.347187 1.157995	0.923 1.629 -86.658
weapon_ttt_p90	-1874.784302 -96.014313 218.987534	0.358 3.937 -87.180
weapon_ttt_p90	-3463.223633 773.009705 9.283676	0.662 1.221 -87.592
weapon_ttt_p90	-3463.917969 749.554749 9.282162	0.660 1.222 -87.556
weapon_ttt_p90	-3464.664063 731.755859 9.282902	0.661 1.221 -87.574
weapon_ttt_p90	-2070.843750 109.315247 1.186553	0.844 1.627 -86.838
weapon_ttt_p90	-2042.756348 113.183105 1.658015	-0.408 -4.945 -90.100
weapon_ttt_p90	-2032.175537 2416.542480 1.278314	0.654 1.001 -87.467
weapon_ttt_p90	-2032.133179 2440.262451 1.610756	0.684 -0.428 -85.433
weapon_ttt_p90	-878.465515 2864.024902 35.482430	0.102 -0.003 -85.589
item_box_buckshot_ttt	-219.814590 304.823975 96.389557	-0.995 0.018 0.882
item_box_buckshot_ttt	-230.089615 304.396851 96.403214	-0.856 -0.010 0.762
item_box_buckshot_ttt	-240.477127 303.848297 96.390709	-0.978 0.004 0.869
item_box_buckshot_ttt	-1123.275391 2484.155029 8.504714	-0.053 -0.751 0.033
item_box_buckshot_ttt	-1133.444946 2483.718750 8.505406	-0.115 -0.072 -0.000
item_box_buckshot_ttt	-1143.334961 2484.014893 8.508576	-0.035 -2.414 0.030
item_box_buckshot_ttt	-2296.756348 1821.048584 0.415017	-0.866 -0.018 0.686
item_box_buckshot_ttt	-2306.778076 1819.261841 0.373786	0.753 -0.022 -0.523
item_box_buckshot_ttt	-2317.733887 1820.164429 0.437021	-0.317 -3.464 -0.366
item_box_buckshot_ttt	-3490.066406 661.006470 64.404686	-0.843 -0.007 0.751
item_box_buckshot_ttt	-3500.762207 661.600159 64.411552	-0.794 -0.006 0.705
item_box_buckshot_ttt	-3514.841064 662.135010 64.408325	-0.819 -0.006 0.728
item_box_buckshot_ttt	-3591.579590 267.696442 0.355255	1.049 0.000 -0.843
item_box_buckshot_ttt	-3601.200928 267.459045 0.372189	0.763 -0.121 -0.526
item_box_buckshot_ttt	-3610.954834 266.571045 0.405350	-0.844 -0.007 0.750
item_box_buckshot_ttt	-3354.055664 2091.686523 184.350433	0.830 0.002 -0.664
item_box_buckshot_ttt	-3343.605957 2091.900391 184.386398	-1.006 -0.011 0.896
item_box_buckshot_ttt	-3333.178223 2092.475586 184.403488	-0.856 -0.010 0.761
item_box_buckshot_ttt	-1611.536377 2650.783936 0.371736	0.766 -0.119 -0.531
item_box_buckshot_ttt	-1612.344604 2666.449707 0.392607	0.157 -0.482 -0.102
item_box_buckshot_ttt	-1612.963989 2683.694580 0.478495	0.733 -1.607 -1.149
item_box_buckshot_ttt	-1362.401367 1581.050049 40.397469	-0.047 0.028 -0.085
item_box_buckshot_ttt	-1374.436157 1579.803345 40.384197	0.010 0.044 -0.017
item_box_buckshot_ttt	-1387.271118 1580.047485 40.393696	0.026 0.044 -0.028
item_box_buckshot_ttt	-1406.044189 1580.048584 40.393703	0.026 0.044 -0.028
item_box_buckshot_ttt	-1425.662109 1579.729370 40.373333	0.019 0.049 -0.020
item_box_buckshot_ttt	-1447.032715 1580.542236 40.365585	-0.007 0.018 -0.048
item_box_buckshot_ttt	-1889.222412 -361.429840 218.194305	-0.270 -0.032 -0.008
item_box_buckshot_ttt	-1891.876953 -346.712341 218.176880	-0.288 0.525 -0.005
item_box_buckshot_ttt	-1884.551880 -338.675262 218.201263	-0.371 2.028 0.029
item_box_buckshot_ttt	-1881.521729 -350.153503 218.174850	-0.248 0.032 -0.001
item_box_buckshot_ttt	-1875.571411 -365.339569 218.140930	-0.311 0.043 -0.086
item_box_buckshot_ttt	-2799.534424 1482.580566 1.284787	0.066 3.151 5.049
item_box_buckshot_ttt	-2784.668213 1482.659302 1.245988	0.389 1.659 4.701
item_box_buckshot_ttt	-2768.230713 1482.397217 1.322695	-0.300 3.841 4.405
item_box_buckshot_ttt	-3572.366943 1066.509399 40.377735	0.679 0.004 -0.438
item_box_buckshot_ttt	-3558.000977 1066.494751 40.397739	0.471 0.013 -0.178
item_box_buckshot_ttt	-3540.162354 1066.639038 40.448242	1.583 -0.122 -0.398
item_box_buckshot_ttt	-3714.451416 1251.406616 240.388824	-0.992 0.017 0.883
item_box_buckshot_ttt	-3700.841797 1255.060181 240.416397	-0.758 -0.007 0.673
item_box_buckshot_ttt	-3684.359863 1256.818481 240.414703	-0.771 -0.005 0.685
item_box_buckshot_ttt	-3668.054932 1258.190918 240.369415	0.778 0.008 -0.541
item_box_buckshot_ttt	-3649.808105 1257.408691 240.380188	-0.035 0.002 0.113
item_box_buckshot_ttt	-3631.713379 1259.427734 240.409622	-0.806 -0.005 0.718
item_box_buckshot_ttt	-1938.114746 735.811768 0.428470	-0.738 -0.039 0.788
item_box_buckshot_ttt	-1954.148560 735.378357 0.466224	0.887 -1.193 -0.113
item_box_buckshot_ttt	-1965.556030 735.241028 0.463478	-1.172 0.082 -0.279
item_box_buckshot_ttt	-1983.281982 734.586670 0.488807	0.581 -0.169 -0.146
weapon_ttt_galil	-1732.096558 2607.776367 1.250090	0.554 -34.863 -88.258
weapon_ttt_galil	-1710.231201 -188.237259 9.108339	0.978 -12.934 -87.256
weapon_ttt_galil	-1598.294312 -487.161957 321.116699	0.954 -12.934 -87.314
weapon_ttt_galil	-396.414581 898.417114 9.209122	0.680 -12.951 -87.960
weapon_ttt_galil	-2285.671387 1596.014893 0.769880	-4.115 11.227 78.910
weapon_ttt_galil	-2282.114990 2682.407471 377.474304	-0.605 -73.010 -90.125
weapon_ttt_galil	-2643.969482 2281.238281 149.396164	-11.436 -13.262 -89.118
weapon_ttt_famas	-2801.586426 1253.215088 553.151794	0.027 15.425 89.784
weapon_ttt_famas	-1548.267212 83.774879 45.106243	0.012 21.111 88.870
weapon_ttt_famas	-1458.366089 1174.997559 361.182953	-0.000 14.504 90.000
weapon_ttt_famas	-1447.593872 1143.018433 361.150269	0.028 15.424 89.773
weapon_ttt_famas	-740.297424 3082.964355 1.256485	-0.252 15.825 90.626
weapon_ttt_famas	-2679.321777 2591.616699 145.182938	0.000 16.866 90.000
weapon_ttt_famas	-1144.541626 3083.180176 1.015065	0.145 15.873 88.835
weapon_ttt_glock	-1938.895020 518.821350 63.553131	-0.689 22.152 91.108
weapon_ttt_glock	-2718.344727 -141.783310 64.585739	0.724 20.360 88.846
weapon_ttt_glock	-3424.759766 474.986084 0.662431	1.424 31.181 87.723
weapon_ttt_glock	-3797.922363 950.373779 40.594421	0.946 17.356 88.615
weapon_ttt_glock	-2542.998535 1839.235718 0.553135	-0.689 16.427 91.108
weapon_ttt_glock	-3737.200439 -467.616241 240.553131	-0.689 66.959 91.108
weapon_ttt_glock	-1807.768799 91.223618 184.540970	0.052 31.165 89.821
weapon_ttt_glock	-89.433952 535.104858 0.592674	0.552 20.873 88.930
weapon_ttt_glock	-734.408020 1229.118164 8.591237	0.914 37.799 88.607
weapon_ttt_glock	-607.156006 2416.448975 216.625854	1.140 33.362 88.129
ttt_random_ammo	-1566.888794 -114.645584 210.947830	-0.003 0.513 -0.006
ttt_random_ammo	-1573.144287 -118.045341 242.987885	0.247 -0.014 -0.300
ttt_random_ammo	-1575.036743 -158.376831 242.981216	0.856 -0.043 -1.041
ttt_random_ammo	-1571.965332 -158.865143 210.942963	-0.109 0.003 0.131
ttt_random_ammo	-1566.369873 -203.945404 210.941513	-0.596 -0.048 0.717
ttt_random_ammo	-1574.430420 -199.372803 242.943451	0.147 -0.013 -0.208
ttt_random_ammo	-1571.730835 -267.737701 210.946075	0.013 0.156 -0.010
ttt_random_ammo	-1570.389038 -264.817108 242.983566	0.007 0.380 -0.013
ttt_random_ammo	-1568.282104 -307.785461 210.936600	-0.168 -0.020 0.196
ttt_random_ammo	-1571.166382 -305.612976 242.971313	-0.520 -0.003 0.627
ttt_random_ammo	-1570.366089 -343.882263 242.941147	-0.339 0.156 0.402
ttt_random_ammo	-1565.251221 -349.418457 210.843231	-0.282 0.170 0.272
ttt_random_ammo	-2783.663330 370.946747 66.989273	0.010 -0.059 0.000
ttt_random_ammo	-2784.632568 372.043915 34.943928	0.013 0.258 0.012
ttt_random_ammo	-2803.577881 412.613647 34.929573	1.341 -0.055 -1.623
ttt_random_ammo	-2800.108398 410.238617 66.975494	-0.474 -0.017 0.588
ttt_random_ammo	-2817.971924 447.190582 66.956512	0.810 -0.039 -0.960
ttt_random_ammo	-2820.121582 449.073120 34.872631	-0.113 0.047 -0.178
ttt_random_ammo	-998.151794 241.224686 24.377832	0.151 0.001 0.122
ttt_random_ammo	-1016.580688 241.137115 24.379436	0.169 0.001 0.145
ttt_random_ammo	-1030.237305 241.186722 24.377735	0.150 -0.001 -0.122
ttt_random_ammo	-1047.436401 240.791946 24.449200	0.957 0.026 1.156
ttt_random_ammo	-996.063660 623.583984 24.372751	0.109 0.000 0.069
ttt_random_ammo	-1009.392944 623.602905 24.377829	0.151 0.001 0.122
ttt_random_ammo	-1025.914307 623.693054 24.380861	0.190 -0.001 -0.171
ttt_random_ammo	-1046.123413 623.860413 24.377831	0.151 0.001 0.122
ttt_random_ammo	-995.100464 1034.278076 24.379318	0.169 -0.001 -0.145
ttt_random_ammo	-1008.914551 1034.314453 24.369127	0.090 -0.000 -0.044
ttt_random_ammo	-1027.365845 1034.132080 24.379322	0.169 -0.001 -0.145
ttt_random_ammo	-1040.263672 1034.469727 24.351213	0.053 -0.000 0.011
ttt_random_ammo	-648.254272 1563.295410 24.379436	0.169 0.001 0.145
ttt_random_ammo	-648.258972 1546.164185 24.370975	0.099 0.000 0.056
ttt_random_ammo	-648.707214 1531.171509 24.379438	0.169 0.001 0.145
ttt_random_ammo	-649.147034 1514.419922 24.451120	0.914 0.025 1.104
ttt_random_ammo	-285.211609 1565.433838 24.376179	0.135 0.000 0.102
ttt_random_ammo	-285.200562 1551.378906 24.372751	0.109 0.000 0.069
ttt_random_ammo	-286.069031 1535.048462 24.370975	0.099 0.000 0.056
ttt_random_ammo	-286.558472 1515.052002 24.391254	0.543 0.004 0.606
ttt_random_ammo	-1404.461304 1562.960815 24.379436	0.169 0.001 0.145
ttt_random_ammo	-1403.391113 1520.545410 24.382511	0.214 0.001 0.202
ttt_random_ammo	-1404.578735 1548.393188 24.374485	0.121 0.000 0.085
ttt_random_ammo	-1404.506470 1534.357544 24.394968	1.429 0.024 1.685
ttt_random_ammo	-1840.161621 1562.183350 24.379436	0.169 0.001 0.146
ttt_random_ammo	-1840.302246 1549.473755 24.383953	0.244 0.001 0.239
ttt_random_ammo	-1840.432739 1534.586182 24.379436	0.169 0.001 0.145
ttt_random_ammo	-1839.862549 1517.283813 24.363497	0.071 0.000 0.018
ttt_random_ammo	-2288.276855 1561.346924 24.372751	0.109 0.000 0.069
ttt_random_ammo	-2288.509766 1545.831787 24.376181	0.135 0.000 0.102
ttt_random_ammo	-2288.340820 1526.037109 24.374485	0.121 0.000 0.085
ttt_random_ammo	-2289.107910 1507.194702 24.380993	0.191 0.001 0.173
ttt_random_ammo	-2782.003418 1504.869507 24.385735	-0.217 0.001 -0.205
ttt_random_ammo	-2781.833496 1519.730713 24.376402	-0.122 -0.000 0.086
ttt_random_ammo	-2781.690186 1535.358765 24.378313	-0.136 -0.000 0.104
ttt_random_ammo	-2781.044434 1552.753662 24.354202	-0.055 -0.000 -0.007
ttt_random_ammo	-3279.361084 1507.915894 24.370975	0.099 0.000 0.056
ttt_random_ammo	-3279.054932 1522.667114 24.380993	0.191 0.001 0.173
