# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: dm_richland
# Exported by: ¤CvG¤™ ‡n$aПi†y
setting:	replacespawns 1
item_ammo_pistol_ttt	1484.3750 -279.9997 14.8173	1.101 -0.122 0.752
item_ammo_pistol_ttt	1563.2029 -115.0117 15.0859	1.156 -0.091 -0.418
item_ammo_pistol_ttt	-76.5054 2166.0376 14.4104	0.251 -0.066 0.399
item_ammo_pistol_ttt	-40.3450 2195.3511 14.4516	0.141 -0.119 0.108
item_ammo_pistol_ttt	590.0746 1554.0939 48.3801	-0.104 -0.020 -0.031
item_ammo_pistol_ttt	596.2907 1608.1516 48.3406	-0.138 -0.019 -0.042
item_ammo_pistol_ttt	616.8828 1550.1962 48.4083	-0.079 -0.020 -0.024
weapon_ttt_aug	1373.8977 1756.5095 13.3042	-6.796 -112.430 -82.209
weapon_ttt_aug	-1131.6399 -1181.9807 281.3059	-1.869 -7.965 -84.651
weapon_ttt_aug	-104.3176 2195.3435 15.4271	-1.106 -8.391 -83.252
weapon_zm_revolver	609.7147 -514.6399 309.8982	2.590 -20.496 -83.202
weapon_zm_revolver	646.3409 -521.2755 309.9243	2.521 -20.550 -83.864
weapon_zm_revolver	397.9566 1738.0643 95.3785	2.054 -21.389 -85.809
weapon_zm_revolver	18.8058 88.4457 20.5370	8.092 -26.286 -86.017
weapon_zm_revolver	785.0520 -1234.2902 -140.0574	2.643 -21.563 -84.008
weapon_zm_revolver	1351.9039 -1361.1833 173.1707	-12.047 -36.606 -103.563
weapon_zm_revolver	-348.9240 -371.3975 390.6112	27.228 -7.148 -86.700
weapon_zm_revolver	-1086.2324 -1191.6434 89.9154	2.545 -20.530 -83.637
weapon_zm_revolver	-1342.1942 340.4843 34.7547	2.186 -18.905 -84.033
weapon_zm_revolver	-1060.5760 729.3878 68.3443	4.463 -24.724 -83.344
weapon_zm_revolver	-687.1766 729.1288 22.0342	2.568 -20.437 -84.579
weapon_zm_revolver	10.7391 1892.0819 225.8472	2.138 -18.868 -83.777
ttt_random_weapon	516.1672 -253.4899 177.1969	1.911 6.895 -92.516
ttt_random_weapon	516.0637 -303.6789 177.1649	2.116 3.707 -91.869
ttt_random_weapon	515.8962 -350.2668 177.2274	1.360 6.732 -93.695
ttt_random_weapon	-513.1949 -171.7221 309.2168	1.685 2.070 -93.031
ttt_random_weapon	-746.7273 -181.2136 309.1720	2.268 2.855 -92.369
ttt_random_weapon	-598.6682 -319.9375 503.4361	25.650 7.027 -90.781
ttt_random_weapon	-737.9422 426.0469 467.6915	-22.628 2.295 -93.830
ttt_random_weapon	385.8907 256.9660 406.5953	-22.590 2.294 -93.754
ttt_random_weapon	822.4860 -159.6379 429.1442	25.649 7.026 -90.786
ttt_random_weapon	980.7116 1680.0914 253.4674	1.860 4.779 -92.631
ttt_random_weapon	637.2347 104.1521 231.7003	-2.523 -91.545 85.319
ttt_random_weapon	329.0665 262.5193 178.6456	-4.190 0.760 -9.121
ttt_random_weapon	782.9551 -990.2207 -140.7738	1.579 3.979 -93.274
ttt_random_weapon	794.6923 -1087.4091 -140.8062	1.945 4.032 -92.438
ttt_random_weapon	793.4879 -1173.6012 -140.7902	1.765 4.011 -92.850
ttt_random_weapon	1392.4064 -1450.9713 72.1945	1.937 4.784 -92.455
ttt_random_weapon	1343.2059 -1442.8478 72.1732	1.211 14.982 -92.441
ttt_random_weapon	2.3653 1028.4634 -130.5833	-3.705 16.686 86.658
ttt_random_weapon	-190.1057 1635.5793 -22.7168	2.217 4.389 -92.422
ttt_random_weapon	-573.7974 1770.0031 81.1519	2.227 -170.839 -92.545
ttt_random_weapon	-690.2586 83.5306 17.1331	1.934 43.428 -91.667
ttt_random_weapon	-631.9778 102.3642 231.2171	0.983 68.502 -94.103
ttt_random_weapon	-741.7073 317.6674 258.8456	2.108 2.726 -92.640
ttt_random_weapon	-294.9557 356.1170 17.1895	1.971 -0.349 -92.462
ttt_random_weapon	534.5566 113.2214 59.1465	2.177 6.008 -92.060
ttt_random_weapon	-560.5196 410.8567 177.1649	2.094 -4.068 -92.788
ttt_random_weapon	-870.4280 -946.8171 46.1975	2.162 0.733 -91.941
ttt_random_weapon	-621.4823 712.8467 21.3186	1.332 5.850 -93.840
ttt_random_weapon	-690.4327 671.0591 21.3186	1.333 4.946 -93.838
ttt_random_weapon	600.8760 1499.5564 50.9789	67.449 -107.460 -111.760
ttt_random_weapon	662.1074 -80.9337 17.2192	1.658 4.987 -93.094
ttt_random_weapon	632.9916 -89.3676 231.1656	2.235 -73.222 -91.880
ttt_random_weapon	673.0977 -405.2090 177.2412	1.243 -1.698 -94.224
ttt_random_weapon	583.4702 -69.3295 177.1869	1.442 96.996 -92.924
ttt_random_weapon	477.2659 -73.3220 17.1512	2.421 51.434 -91.344
weapon_ttt_p90	-627.5989 515.1341 309.7594	-0.250 -1.384 -90.333
weapon_ttt_p90	-33.0216 1822.5101 124.5676	1.006 -0.111 1.805
weapon_ttt_p90	-1443.5543 1135.6758 2.7308	-0.479 -1.860 -89.727
weapon_ttt_mp5	-522.1410 1939.7870 224.8543	-0.113 -3.670 83.504
weapon_ttt_mp5	-1054.4948 1608.8661 40.8693	-0.057 -3.851 83.554
weapon_ttt_pump	414.7952 -227.0201 309.3774	-0.237 -12.300 -88.495
weapon_ttt_pump	274.0059 286.8827 177.3754	-0.509 -8.434 -88.650
weapon_ttt_pump	397.1775 270.5304 179.7541	9.680 -0.026 -0.528
weapon_ttt_pump	-579.5469 1620.5894 81.3899	0.928 -106.025 84.750
weapon_ttt_pump	-925.0481 -386.2460 41.4686	9.867 -1.094 -1.578
weapon_zm_shotgun	755.1634 266.6235 17.4381	-0.996 179.942 92.464
weapon_zm_shotgun	-1524.8313 2143.4202 15.2798	-0.409 8.368 84.415
weapon_ttt_m16	776.0304 34.2595 189.9483	-39.259 12.792 91.305
weapon_ttt_m16	590.3760 1583.2706 49.1694	2.149 4.895 84.376
weapon_zm_molotov	512.9106 -349.6569 183.0662	-0.785 0.325 1.820
weapon_zm_molotov	508.6029 -313.6042 180.5551	0.213 -0.203 -0.041
weapon_zm_molotov	514.5498 -282.2045 180.5457	0.229 -0.195 -0.045
weapon_zm_molotov	647.6312 -209.5765 312.5326	1.676 0.008 -1.474
weapon_zm_molotov	171.3497 -24.1538 303.2505	-69.567 179.663 -89.872
weapon_zm_molotov	-625.9961 38.6371 594.9717	0.488 0.004 -0.072
weapon_zm_molotov	660.1067 45.5492 192.0758	-45.545 -5.576 -25.625
weapon_zm_molotov	-604.8023 1910.6107 122.6107	0.208 -0.007 0.441
weapon_zm_molotov	-598.7049 1989.6838 122.6676	0.571 -0.085 -3.300
weapon_zm_molotov	-1026.6633 267.4748 177.5971	0.641 -132.026 90.209
weapon_zm_molotov	-696.5251 -1251.6378 14.9438	1.659 -154.423 -77.711
weapon_zm_molotov	-164.6877 -287.7408 1225.5833	2.848 -0.129 -2.959
weapon_zm_molotov	-73.3515 -135.6481 1225.5934	2.561 -0.132 -2.657
weapon_zm_molotov	-175.4277 -50.8727 1225.6420	4.224 -0.215 -3.781
weapon_zm_molotov	-23.9652 -132.1597 1225.6467	1.276 0.011 0.107
weapon_zm_molotov	-167.7097 -1061.7190 24.4644	1.294 -0.897 2.923
weapon_zm_molotov	-1.2847 807.1604 20.5547	3.647 -0.108 -3.778
weapon_zm_molotov	-481.2975 1043.2291 5.5366	2.394 -0.005 -2.312
weapon_zm_molotov	-332.0043 1791.3010 228.5570	0.210 -0.203 -0.040
item_box_buckshot_ttt	387.8060 -222.9784 308.4105	-1.011 0.102 0.794
item_box_buckshot_ttt	414.9610 -283.7941 308.3781	0.281 0.003 -0.139
item_box_buckshot_ttt	387.9499 -316.9768 348.5189	0.219 -0.919 -0.312
item_box_buckshot_ttt	737.2369 290.2215 16.3876	-1.009 -0.011 0.893
item_box_buckshot_ttt	742.1974 259.4295 16.4493	-0.492 -0.006 0.436
item_box_buckshot_ttt	731.6107 266.8604 81.7670	-1.005 -0.010 0.845
item_box_buckshot_ttt	254.0362 233.8468 176.4444	-0.530 -0.006 0.471
item_box_buckshot_ttt	398.7732 229.5388 264.4639	0.429 -0.085 -0.096
item_box_buckshot_ttt	261.1161 229.1866 264.4441	1.756 0.172 0.567
item_box_buckshot_ttt	-599.7213 1556.1403 80.3985	-0.919 -0.010 0.813
item_box_buckshot_ttt	-592.5229 1568.4763 80.3320	0.329 0.004 -0.255
item_box_buckshot_ttt	-620.2099 1624.0747 174.0872	0.634 -0.099 0.297
item_box_buckshot_ttt	-1535.3302 2167.0098 14.4266	-0.892 0.440 0.036
item_box_buckshot_ttt	-1539.6431 2124.7144 14.4801	0.195 -0.066 0.056
item_box_buckshot_ttt	-1525.8650 2108.9790 14.4415	0.006 0.000 -0.052
item_box_buckshot_ttt	-893.5172 -447.6324 34.9368	1.409 -0.011 -0.666
item_box_buckshot_ttt	-933.6147 -446.9449 34.9016	-1.012 -0.005 0.852
item_box_buckshot_ttt	-962.0104 -447.1257 34.8701	0.726 -0.007 -0.529
item_ammo_357_ttt	569.0884 455.6341 308.3715	0.459 0.059 0.039
item_ammo_357_ttt	592.0559 433.6986 308.3304	0.451 0.070 0.055
item_ammo_357_ttt	651.4460 471.3943 308.3676	0.414 0.161 0.023
item_ammo_357_ttt	521.7158 1647.1536 224.3689	0.468 0.059 0.037
item_ammo_357_ttt	480.2238 1628.3042 224.3541	0.466 0.062 0.042
item_ammo_357_ttt	461.3972 1568.2131 224.3411	0.465 0.067 0.047
item_ammo_357_ttt	-298.9742 452.4370 258.2196	0.605 0.056 -0.143
item_ammo_357_ttt	-283.0430 445.4876 258.1903	0.683 -0.003 -0.153
item_ammo_357_ttt	-269.1736 443.3763 258.1432	0.732 0.051 -0.152
item_ammo_357_ttt	-918.8396 -191.9169 176.4239	-0.435 -148.246 0.000
item_ammo_357_ttt	-924.4229 -258.1354 264.4375	0.363 -0.336 -0.377
item_ammo_357_ttt	-935.0285 -257.6631 176.4315	1.258 2.018 -0.008
weapon_zm_sledge	624.8068 520.9015 312.3643	18.326 0.372 2.960
weapon_zm_sledge	231.6962 1616.4752 -19.3921	19.368 0.477 3.063
weapon_zm_sledge	-1438.9757 646.2834 18.4193	16.378 2.655 2.086
weapon_ttt_ak47	807.4456 53.9326 16.9674	0.134 13.437 -89.268
weapon_ttt_ak47	1496.1147 -225.0292 16.1439	0.337 -16.827 88.349
ttt_random_ammo	529.4261 -238.4959 231.3377	0.047 -0.000 0.025
ttt_random_ammo	530.3079 -261.2802 231.4154	-0.706 -1.621 0.493
ttt_random_ammo	530.3384 -288.8439 231.4315	-0.526 -0.084 0.706
ttt_random_ammo	527.8149 -311.8702 231.4637	0.660 -0.021 -0.800
ttt_random_ammo	530.3489 -330.2448 231.4226	-0.676 -0.345 0.720
ttt_random_ammo	530.2601 -357.5032 231.4874	-0.198 0.438 0.305
ttt_random_ammo	-806.1979 -30.5962 308.3840	0.235 0.001 0.229
ttt_random_ammo	-615.0319 -68.6152 308.3654	0.075 -0.000 -0.025
ttt_random_ammo	-384.6975 -51.3283 308.3892	0.402 0.002 0.434
ttt_random_ammo	-354.1449 -326.8729 308.4254	1.383 0.032 1.664
ttt_random_ammo	-933.4919 -439.0312 308.3615	0.065 0.000 0.011
ttt_random_ammo	-773.7409 -299.8232 395.4673	0.028 -0.000 0.071
ttt_random_ammo	566.2642 -189.3306 491.3991	-65.317 177.112 -168.854
ttt_random_ammo	815.2054 260.1469 434.2775	65.277 177.587 -170.560
ttt_random_ammo	511.6278 -35.5011 466.5079	-65.867 179.465 -171.411
ttt_random_ammo	799.0394 9.6893 441.6446	65.238 177.229 -170.872
ttt_random_ammo	-460.4708 218.5457 442.3281	65.280 177.621 -170.522
ttt_random_ammo	-442.8670 -180.0140 434.3137	65.270 177.530 -170.628
ttt_random_ammo	-453.9544 -154.0535 439.2819	-1.156 -92.942 65.303
ttt_random_ammo	-614.9149 -24.5335 568.3490	0.050 -0.000 0.014
ttt_random_ammo	984.4914 1647.0297 252.6810	0.072 0.124 0.004
ttt_random_ammo	1032.1355 1648.9692 252.6361	-0.421 -0.319 0.453
ttt_random_ammo	948.0458 1669.5016 252.6527	0.312 0.002 0.323
ttt_random_ammo	522.6923 69.0722 178.7062	88.673 130.161 90.283
ttt_random_ammo	319.7674 201.3957 178.7237	89.164 -129.989 -89.321
ttt_random_ammo	347.2529 260.8304 264.4845	1.251 -4.970 -1.516
ttt_random_ammo	1337.6270 -1472.3491 71.3575	0.059 0.000 0.001
ttt_random_ammo	1374.8347 -1478.2362 71.4448	0.674 -0.119 0.933
ttt_random_ammo	1450.4177 -1343.0444 34.9684	-0.297 0.500 -0.184
ttt_random_ammo	1480.0740 -1387.3026 64.9836	-10.792 0.476 -4.933
ttt_random_ammo	1274.2415 -1473.5612 24.4117	0.388 0.009 1.116
ttt_random_ammo	238.1131 -952.4197 2.3936	0.834 0.009 0.961
ttt_random_ammo	-10.7122 1081.2891 -130.0565	78.830 180.000 175.315
ttt_random_ammo	4.8517 1081.0852 -133.6066	-10.330 -0.549 -0.071
ttt_random_ammo	18.8596 1073.3486 -130.8414	-10.317 -0.548 -0.074
ttt_random_ammo	-441.9640 1734.5333 -42.5573	-4.447 -3.311 0.078
ttt_random_ammo	-439.3036 1759.3149 -42.4857	-4.704 -0.753 0.279
ttt_random_ammo	-601.1367 1758.2008 184.8880	6.559 0.686 0.986
ttt_random_ammo	-832.2215 26.6187 58.4557	0.563 -0.042 1.594
ttt_random_ammo	-963.7404 84.1659 53.7274	-0.024 13.973 -1.433
ttt_random_ammo	-879.7809 461.4294 103.6432	1.635 -0.485 1.590
ttt_random_ammo	-731.4750 289.2790 86.3450	-88.238 165.867 -160.171
ttt_random_ammo	-773.3371 40.0523 200.8340	-2.793 -175.203 91.839
ttt_random_ammo	-657.9088 43.7945 191.1946	-24.187 15.892 -42.313
ttt_random_ammo	-931.0901 30.1231 209.2382	-0.538 -0.630 0.293
ttt_random_ammo	-947.7719 30.1894 209.1982	2.349 -0.223 1.410
ttt_random_ammo	-560.5116 63.2784 176.3400	0.048 0.000 -0.023
ttt_random_ammo	-584.3668 80.1268 16.3575	0.060 0.000 0.001
ttt_random_ammo	-525.6788 275.2238 85.2693	88.582 103.149 130.682
ttt_random_ammo	-607.7038 163.0102 16.4828	-0.612 -7.355 0.303
ttt_random_ammo	594.6145 109.3156 60.9057	88.990 126.179 109.595
ttt_random_ammo	590.2066 36.6244 58.4520	0.247 13.449 1.366
ttt_random_ammo	452.7805 28.0304 58.4077	1.609 0.033 1.921
ttt_random_ammo	-575.0332 386.1584 222.4407	-1.762 -0.030 2.135
ttt_random_ammo	-938.0086 -950.3213 45.5048	0.319 -0.018 -0.396
ttt_random_ammo	-944.0875 -908.9507 45.4980	-0.786 -0.021 0.996
ttt_random_ammo	-894.2971 -900.2845 45.3582	0.045 -0.000 0.032
ttt_random_ammo	-603.5065 694.5666 22.8300	-0.021 171.389 90.050
ttt_random_ammo	-695.8570 727.1567 20.5560	0.165 0.017 0.198
ttt_random_ammo	-666.5382 684.0211 20.5552	-0.364 0.011 -0.449
ttt_random_ammo	-612.1089 651.8020 20.5663	-0.715 0.084 -0.975
ttt_random_ammo	255.6051 656.9438 41.2955	1.505 1.193 97.394
ttt_random_ammo	251.0846 748.7080 60.7112	1.077 0.020 1.439
ttt_random_ammo	585.0513 779.7473 1.3726	-0.101 -0.000 0.058
ttt_random_ammo	733.9773 1304.0555 56.5802	0.156 1.116 8.599
ttt_random_ammo	750.3784 -137.1991 58.4406	0.669 -0.013 1.820
ttt_random_ammo	729.6157 -271.7584 83.1560	1.327 -0.639 -0.042
ttt_random_ammo	1010.9249 -57.9092 56.0171	0.946 3.041 0.930
ttt_random_ammo	774.4429 -103.9026 199.9349	-0.004 34.577 -89.301
ttt_random_ammo	727.5083 -51.2874 176.3175	0.047 0.000 -0.035
ttt_random_ammo	924.5428 -457.5441 270.7287	0.411 32.697 -89.937
ttt_random_ammo	672.6332 -426.4490 176.3777	0.143 -0.001 -0.114
ttt_random_ammo	842.3068 -113.1649 216.5809	0.182 -0.378 0.534
ttt_random_ammo	516.5800 -68.6529 176.3353	0.047 0.000 -0.027
ttt_random_ammo	-199.1567 -26.1039 37.3779	-5.021 -0.796 0.184
ttt_random_ammo	30.8779 -1510.9192 36.5095	-0.094 -0.000 0.065
ttt_random_ammo	-655.1301 -1039.0753 20.7241	3.774 -47.245 -80.006
ttt_random_ammo	-662.8057 -884.7541 19.7872	-2.081 -83.553 -88.943
ttt_random_ammo	-636.5539 -1253.0194 21.0460	-79.266 120.226 -109.992
weapon_zm_mac10	591.4063 418.2007 177.3510	0.172 -11.080 -88.091
weapon_zm_mac10	304.1561 1828.8778 -63.1205	-0.383 165.912 87.740
item_ammo_revolver_ttt	872.3571 -433.8444 308.3927	0.463 0.057 0.030
item_ammo_revolver_ttt	590.4959 -203.5835 308.3195	0.449 0.075 0.059
item_ammo_revolver_ttt	775.5958 177.2878 307.4168	0.659 -0.392 -0.019
item_ammo_revolver_ttt	400.2149 1704.2821 93.8743	0.863 -0.226 0.044
item_ammo_revolver_ttt	421.6966 1762.6633 51.2974	-88.469 177.784 0.000
item_ammo_revolver_ttt	400.9969 2009.6106 82.0427	0.372 0.046 0.121
item_ammo_revolver_ttt	41.8495 1899.0037 224.3642	0.467 0.060 0.039
item_ammo_revolver_ttt	14.7804 1846.7091 224.3734	0.468 0.059 0.035
item_ammo_revolver_ttt	-19.4549 1894.4938 224.3642	0.467 0.060 0.039
item_ammo_revolver_ttt	-934.0526 1105.7783 1.3171	0.448 0.073 0.061
item_ammo_revolver_ttt	-1280.4789 654.4651 14.4940	0.378 -0.011 -0.802
item_ammo_revolver_ttt	-1341.1823 350.0931 33.3371	1.559 -0.536 -1.002
item_ammo_revolver_ttt	-917.3416 -165.5897 385.1816	-23.452 -16.413 6.504
item_ammo_revolver_ttt	-986.0630 -1231.1154 88.3464	0.454 0.064 0.049
item_ammo_revolver_ttt	809.3766 -1154.6425 -135.4711	64.315 13.758 0.939
item_ammo_smg1_ttt	-647.2566 506.4605 308.3917	-0.109 0.005 0.061
item_ammo_smg1_ttt	-609.1992 533.5839 308.4522	0.110 -2.973 0.076
item_ammo_smg1_ttt	-536.6387 1901.2482 224.4202	-0.416 0.004 0.267
item_ammo_smg1_ttt	-448.1365 1942.7458 224.5081	-0.426 0.011 -0.341
item_ammo_smg1_ttt	-542.7294 1972.5636 224.3837	0.078 -0.005 0.040
item_ammo_smg1_ttt	567.0782 397.4626 186.4554	-53.470 101.108 86.456
item_ammo_smg1_ttt	583.0558 426.6504 176.4735	0.503 52.368 0.084
item_ammo_smg1_ttt	598.6924 362.2299 258.4847	-1.057 0.266 -0.167
item_ammo_smg1_ttt	327.3132 1937.7190 168.3029	0.688 0.034 -0.560
item_ammo_smg1_ttt	341.0372 1886.3337 167.6063	-0.051 -0.281 0.100
item_ammo_smg1_ttt	32.8797 2005.4476 150.6764	0.258 2.629 -0.441
item_ammo_smg1_ttt	339.3703 1863.9965 -12.8870	-0.025 -0.006 -0.008
item_ammo_smg1_ttt	337.2325 1831.5135 -12.8960	0.429 -0.006 0.230
item_ammo_smg1_ttt	337.8933 1800.8699 -12.9833	-0.158 -0.007 -0.065
item_ammo_smg1_ttt	-1083.9529 1624.2086 40.5221	-0.801 0.145 -0.252
item_ammo_smg1_ttt	-1017.0353 1591.5804 40.5279	-0.599 0.334 -0.278
item_ammo_smg1_ttt	-1032.6525 1638.4952 29.8855	2.507 -1.341 -9.912
item_ammo_smg1_ttt	-1452.8632 1127.0079 1.5304	0.076 -0.968 0.014
item_ammo_smg1_ttt	-1442.2089 1150.8661 2.7139	-0.065 0.666 -8.212
item_ammo_smg1_ttt	-1406.6273 1130.7831 1.5191	-0.254 0.015 -0.217
ttt_playerspawn	758.3259 -1273.1809 -141.5166	-0.030 0.001 -0.024
ttt_playerspawn	1373.7195 -1378.9227 24.3782	-0.049 -0.000 0.049
ttt_playerspawn	-420.7511 -263.3255 16.4288	-0.093 -0.097 0.024
ttt_playerspawn	-346.6677 295.6042 16.4091	-0.026 -0.000 0.026
ttt_playerspawn	363.5087 259.3512 16.4241	-0.022 -0.000 0.022
ttt_playerspawn	342.3978 -242.6062 16.4218	-0.022 -0.000 0.022
ttt_playerspawn	-843.6631 -309.5421 16.4071	-0.046 -0.163 0.001
ttt_playerspawn	-905.0818 251.3817 16.3926	-0.031 -0.000 0.031
ttt_playerspawn	-541.5674 1068.0536 1.4435	-0.023 -0.000 0.023
ttt_playerspawn	587.2221 1070.4066 1.3904	-0.044 -0.000 0.044
ttt_playerspawn	-167.7858 1802.9510 224.4020	-0.028 -0.000 0.028
ttt_playerspawn	462.9891 1848.2212 224.3675	-0.038 -0.000 0.038
ttt_playerspawn	-1038.8905 1843.1604 14.4075	0.037 0.035 0.060
ttt_playerspawn	-740.2130 -1106.1339 24.4520	-0.036 0.146 0.066
ttt_playerspawn	-1220.9283 -1064.2726 24.6214	0.049 -0.050 0.571
ttt_playerspawn	798.9163 -265.2313 16.3877	-0.032 -0.000 0.032
ttt_playerspawn	859.6299 268.7596 16.4176	-0.109 0.001 -0.043
ttt_playerspawn	1519.5632 2008.1372 15.3296	1.598 0.029 1.174
ttt_playerspawn	1464.5465 98.8122 18.4843	-0.150 0.476 -4.439
ttt_playerspawn	-6.1904 -365.9022 19.9857	-3.918 -0.002 0.885
ttt_playerspawn	4.7523 349.5110 19.2727	2.743 -0.071 -0.003
ttt_playerspawn	-1404.8457 105.6565 19.1393	-3.908 -0.141 -3.924
ttt_playerspawn	837.3687 349.5658 176.4156	0.024 0.000 0.024
ttt_playerspawn	893.2642 -209.2166 176.4357	-0.018 -0.000 0.018
ttt_playerspawn	382.4889 -343.2055 176.3910	-0.031 -0.000 0.031
ttt_playerspawn	398.3461 89.8757 176.4300	-0.000 -39.938 0.222
ttt_playerspawn	386.4363 362.7872 176.4430	-0.016 -0.000 0.016
ttt_playerspawn	-367.8237 219.4428 176.4241	-0.022 -0.000 0.022
ttt_playerspawn	-342.8271 -141.2741 176.4118	0.025 0.000 0.025
ttt_playerspawn	-366.3461 -394.7264 176.3927	-0.031 -0.000 0.031
ttt_playerspawn	-846.0820 -352.3929 176.3974	-0.029 -0.000 0.029
ttt_playerspawn	-883.6124 269.2000 176.4104	-0.026 -0.000 0.026
weapon_zm_rifle	598.6830 451.7102 309.3821	3.307 11.168 65.414
weapon_zm_rifle	506.0386 1609.6455 225.3374	3.331 11.505 64.817
weapon_zm_rifle	-272.7774 411.5915 177.3444	3.100 2.856 66.877
weapon_zm_rifle	-914.8917 -209.1017 177.3994	3.429 38.110 65.505
weapon_ttt_smokegrenade	522.6907 -275.7081 180.6058	0.128 -0.229 -0.021
weapon_ttt_smokegrenade	525.5078 -337.9594 180.6111	-1.883 14.152 0.461
weapon_ttt_smokegrenade	937.5826 1695.2657 256.7900	0.752 0.010 -0.437
weapon_ttt_smokegrenade	986.5088 1663.1824 256.7784	0.416 0.003 -0.042
weapon_ttt_smokegrenade	-1101.8405 -1208.7378 284.5327	1.661 0.008 -1.458
weapon_ttt_smokegrenade	-1171.1165 -1163.3616 284.5281	1.015 0.012 -0.736
weapon_ttt_smokegrenade	-602.1063 1967.6549 122.6583	-2.357 0.079 -4.499
weapon_ttt_smokegrenade	-397.1281 1537.8689 81.6365	-2.314 -83.165 89.816
weapon_ttt_smokegrenade	-988.0325 265.7987 177.6068	-8.367 58.468 90.006
weapon_ttt_smokegrenade	-132.9584 507.9023 20.6311	1.478 -0.113 -1.519
weapon_ttt_smokegrenade	175.9608 96.0256 303.4105	51.789 1.380 89.160
weapon_ttt_smokegrenade	-231.3780 439.4020 336.5773	33.260 111.972 119.608
weapon_ttt_smokegrenade	-1082.0414 -1.1862 304.6320	1.925 -98.975 -61.276
weapon_ttt_confgrenade	529.1982 -337.0914 177.9373	29.798 42.998 109.332
weapon_ttt_confgrenade	628.4850 38.6595 597.2214	1.688 0.231 1.465
weapon_ttt_confgrenade	-171.1556 -42.3077 303.7138	73.764 20.818 15.019
weapon_ttt_confgrenade	-125.5662 1531.8895 296.2067	-0.194 -0.358 2.539
weapon_ttt_confgrenade	-170.2939 1530.9297 279.5378	1.329 0.138 -0.339
weapon_ttt_confgrenade	-602.5665 1881.4436 121.5244	0.510 0.610 1.411
weapon_ttt_confgrenade	-601.9824 1940.0726 121.5654	0.491 -0.632 -1.334
weapon_ttt_confgrenade	-434.4621 1836.8016 -58.3458	2.450 73.136 49.949
weapon_ttt_confgrenade	-1234.7424 -1002.3681 27.2083	-13.930 47.081 92.635
weapon_ttt_confgrenade	-116.1370 -469.7951 1224.5482	1.472 0.227 -0.617
weapon_ttt_confgrenade	-48.3006 -481.9126 1224.4948	2.248 0.179 -0.942
weapon_ttt_confgrenade	-49.4883 -631.8831 1224.5386	1.612 0.225 -0.675
weapon_ttt_confgrenade	10.1942 -674.8300 1224.5225	1.847 0.220 -0.774
weapon_ttt_confgrenade	-157.0449 -568.4224 1224.5104	2.022 0.259 -0.848
