# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_onesmallshamble_b3
# Exported by: C.Mong
setting:	replacespawns 0
item_box_buckshot_ttt	3370.9419 13108.3418 -11.5646	0.493 99.482 90.405
item_box_buckshot_ttt	3672.9119 10372.1270 -8.0017	-0.144 -0.004 0.121
item_box_buckshot_ttt	3698.1558 10357.2773 -8.0108	-0.218 -0.007 0.189
item_box_buckshot_ttt	3755.7246 10331.8652 -8.0362	-0.497 -0.006 0.419
item_box_buckshot_ttt	2716.0408 12636.3428 80.4485	1.425 0.038 -0.283
item_box_buckshot_ttt	2701.3281 12641.9971 80.3858	-1.295 -0.017 1.133
item_box_buckshot_ttt	2706.6196 12465.4648 -95.6218	0.279 0.003 -0.138
item_box_buckshot_ttt	2672.0933 12474.6309 -95.5070	0.539 0.005 -0.241
item_box_buckshot_ttt	2663.5493 12448.8838 -95.6185	-0.245 0.000 0.286
item_box_buckshot_ttt	1469.3799 12149.3271 96.4366	-0.640 -0.004 0.494
item_box_buckshot_ttt	1491.9412 12147.6172 96.3856	-1.003 -0.011 0.896
item_box_buckshot_ttt	1485.2561 12189.9893 96.4260	-0.720 -0.001 0.566
item_box_buckshot_ttt	1105.5234 11410.0313 64.3736	0.755 -0.022 -0.525
item_box_buckshot_ttt	1104.5507 11392.9365 64.3350	0.385 0.004 -0.300
item_box_buckshot_ttt	1125.2789 11407.6826 64.4203	-0.724 -0.006 0.643
item_box_buckshot_ttt	3212.9148 9548.5117 31.5345	-0.082 0.207 -0.064
item_box_buckshot_ttt	3202.3342 9545.8555 31.5125	-0.063 0.073 -0.015
item_box_buckshot_ttt	3208.7593 9528.6631 31.4921	-0.081 0.065 -0.022
item_box_buckshot_ttt	2707.2610 9067.8408 0.3743	0.751 -0.022 -0.518
item_box_buckshot_ttt	2712.5090 9084.7354 0.3918	-0.960 -0.002 0.856
item_box_buckshot_ttt	2750.5742 9060.7393 0.4404	-0.569 -0.007 0.505
item_box_buckshot_ttt	2767.4663 7789.0850 0.3818	0.289 0.001 0.290
item_box_buckshot_ttt	2788.4504 7793.4043 0.4330	0.714 0.008 0.615
item_box_buckshot_ttt	5497.7056 9499.2568 0.4098	-1.002 -0.003 0.799
item_box_buckshot_ttt	5474.3252 9482.4844 0.3993	-0.890 -0.015 0.794
item_box_buckshot_ttt	5480.8999 9462.0537 0.4092	-1.015 0.096 0.804
item_box_buckshot_ttt	4287.9351 9253.2930 87.5037	89.986 174.492 180.000
item_box_buckshot_ttt	4356.8965 9235.3516 83.9963	-0.263 -169.856 0.000
item_box_buckshot_ttt	4322.8105 9250.0068 87.4972	-89.999 -92.516 180.000
item_box_buckshot_ttt	766.2158 10197.7207 0.4569	0.471 -0.008 0.366
item_box_buckshot_ttt	781.2625 10176.3750 0.3815	-0.226 0.001 0.270
item_box_buckshot_ttt	781.6157 10241.0332 0.3816	0.226 0.001 0.236
item_box_buckshot_ttt	1392.9005 12087.0127 257.3834	-0.601 -0.005 0.573
item_box_buckshot_ttt	1413.7883 12088.7441 257.3722	0.763 -0.122 -0.526
item_box_buckshot_ttt	1426.5815 12085.5195 257.4181	-0.781 -0.012 0.626
ttt_random_ammo	2280.8508 12817.3428 84.0513	-0.027 0.049 0.300
ttt_random_ammo	2282.9080 12790.4414 83.8904	-0.085 0.048 0.399
ttt_random_ammo	2280.0356 12675.9258 84.3082	1.211 -0.029 -1.056
ttt_random_ammo	2279.5142 12651.3945 84.1591	-0.138 0.047 0.490
ttt_random_ammo	6431.1792 9021.0879 0.3635	0.073 0.000 0.019
ttt_random_ammo	6418.9946 9054.7256 0.3654	0.078 0.000 0.026
ttt_random_ammo	6427.6636 9119.8477 0.3446	0.049 0.000 -0.019
ttt_random_ammo	6421.4805 9158.5225 0.3867	0.322 0.002 0.334
ttt_random_ammo	6806.3652 9354.1611 2.4335	0.079 -0.713 -0.351
ttt_random_ammo	6668.9429 9352.2988 2.3635	0.070 0.000 0.018
ttt_random_ammo	2980.9604 12925.0684 66.4888	0.739 -2.796 -0.896
ttt_random_ammo	2952.6604 12925.0488 66.4846	1.194 -2.507 -1.435
ttt_random_ammo	2930.5637 12925.2588 66.4633	0.614 -0.622 -0.057
ttt_random_ammo	2894.4316 12925.2207 66.4586	0.726 -1.231 -0.095
ttt_random_ammo	2879.2139 12925.2793 66.4950	-0.000 0.128 -0.000
ttt_random_ammo	2836.8450 12924.7520 66.4790	0.353 -5.115 0.776
ttt_random_ammo	2822.1018 12925.2666 66.4645	-1.202 0.559 0.427
ttt_random_ammo	2803.6382 12896.4121 66.4879	0.853 -0.461 -1.034
ttt_random_ammo	2804.4688 12840.6475 66.4684	1.211 -0.011 -1.042
ttt_random_ammo	2821.5339 12778.8760 66.3809	0.186 -0.001 -0.166
ttt_random_ammo	2824.4941 12762.3174 66.3823	0.215 -0.001 -0.203
ttt_random_ammo	3045.5352 12925.2881 66.4662	-0.377 -0.000 0.335
ttt_random_ammo	3006.8513 12924.9736 32.4835	1.377 -3.712 -1.669
ttt_random_ammo	2961.4229 12925.1582 32.4854	0.977 -0.343 -1.147
ttt_random_ammo	2918.4487 12925.2744 32.4978	-0.398 -0.246 0.469
ttt_random_ammo	2889.4360 12925.2168 32.4859	0.937 -0.444 -1.102
ttt_random_ammo	2819.8782 12925.2090 32.4859	1.064 0.176 -1.283
ttt_random_ammo	2805.5454 12873.8477 32.4800	1.792 0.071 -2.172
ttt_random_ammo	2805.6418 12810.1377 32.4795	1.861 0.070 -2.256
ttt_random_ammo	2805.9258 12762.6328 32.4817	1.597 0.135 -1.935
weapon_zm_mac10	3802.0376 11924.6543 1.3499	0.307 -61.208 -88.249
weapon_zm_mac10	2700.0127 12820.3691 81.1965	-0.426 42.087 -88.301
weapon_zm_mac10	2768.6841 9112.2129 1.2820	-0.097 -35.709 -88.679
weapon_zm_mac10	3367.4917 7231.5264 1.2870	-0.095 -35.712 -88.718
weapon_zm_mac10	2385.3560 8256.1514 -142.7180	-0.097 -35.709 -88.679
weapon_zm_mac10	3006.1372 9431.8574 35.0685	0.046 -52.652 -87.976
weapon_zm_mac10	4147.0239 9741.1748 -30.7173	-0.097 -35.710 -88.684
weapon_zm_mac10	3194.5771 11719.8398 133.1775	-0.650 -45.545 -88.155
weapon_zm_mac10	3055.1392 12776.2148 32.8954	-0.343 -76.176 87.585
weapon_zm_mac10	3054.2085 12824.1035 33.2778	0.032 -33.642 -88.280
weapon_zm_mac10	3054.6440 12883.9277 33.2127	-0.128 -41.765 -88.148
weapon_zm_mac10	6417.0991 10064.8184 33.2941	-0.092 -35.714 -88.772
item_ammo_357_ttt	3467.2654 12141.8066 96.3217	0.448 0.068 0.060
item_ammo_357_ttt	3445.0740 12136.9619 96.3637	0.456 0.058 0.043
item_ammo_357_ttt	3444.3962 12126.1436 96.3729	0.458 0.057 0.039
item_ammo_357_ttt	3879.6284 7845.0947 0.3604	0.456 0.058 0.044
item_ammo_357_ttt	3856.8125 7840.1245 0.3637	0.456 0.058 0.043
item_ammo_357_ttt	3892.0664 7791.5742 0.3553	0.455 0.059 0.046
item_ammo_357_ttt	6068.8594 9460.6270 0.4120	0.466 0.053 0.023
item_ammo_357_ttt	6050.6606 9454.4688 0.3878	0.461 0.055 0.033
item_ammo_357_ttt	1871.6219 11689.7529 321.3772	0.459 0.056 0.037
item_ammo_357_ttt	1875.8950 11677.8857 321.3282	0.449 0.068 0.057
item_ammo_revolver_ttt	3150.5234 12951.7549 16.4239	1.434 -1.080 -0.023
item_ammo_revolver_ttt	3172.4597 12946.4863 16.4231	-0.358 117.600 -0.067
item_ammo_revolver_ttt	3767.5242 12237.8340 0.3500	0.454 0.061 0.048
item_ammo_revolver_ttt	3754.2395 12260.1455 0.3183	0.397 0.146 0.030
item_ammo_revolver_ttt	2786.7551 9030.0645 0.3553	0.455 0.059 0.046
item_ammo_revolver_ttt	2796.2822 9011.8232 0.3587	0.455 0.059 0.045
item_ammo_revolver_ttt	2799.4932 9039.2852 0.3800	0.460 0.056 0.036
item_ammo_revolver_ttt	2928.9836 7934.4355 0.3684	0.457 0.057 0.041
item_ammo_revolver_ttt	3016.2922 7923.9868 0.3621	0.456 0.058 0.043
item_ammo_revolver_ttt	5388.1489 10398.3818 0.3282	0.449 0.068 0.057
item_ammo_revolver_ttt	5361.6836 10395.7002 0.3553	0.455 0.059 0.046
item_ammo_revolver_ttt	5353.9741 10354.9287 0.4151	0.307 -6.782 0.105
item_ammo_revolver_ttt	1531.7880 10558.0752 -0.0594	0.517 -0.065 -0.009
item_ammo_revolver_ttt	1506.1743 10562.8115 -0.0680	0.528 -0.065 -0.012
item_ammo_revolver_ttt	6175.2427 10077.7510 32.3051	0.445 0.079 0.066
item_ammo_revolver_ttt	6107.5269 10071.0088 32.3366	0.451 0.064 0.054
item_ammo_revolver_ttt	2789.5073 10397.4580 0.3669	0.457 0.058 0.041
item_ammo_revolver_ttt	2790.1633 10413.3848 0.3853	0.461 0.055 0.034
weapon_zm_rifle	3453.8811 12113.5439 97.3407	3.366 9.475 64.736
weapon_zm_rifle	3871.6680 7818.9634 1.3142	3.295 11.997 64.588
weapon_zm_rifle	6045.8018 9483.4414 4.1829	-5.190 13.453 122.095
weapon_zm_rifle	1830.6906 11680.4775 322.3825	3.281 16.367 65.422
weapon_ttt_smokegrenade	3553.3323 12684.2705 30.5975	2.389 -0.129 -2.467
weapon_ttt_smokegrenade	2686.3560 9103.5918 4.6336	1.382 -0.112 -1.424
weapon_ttt_smokegrenade	5243.0337 9434.3018 39.6465	2.357 -0.149 -2.548
weapon_ttt_smokegrenade	1997.8525 11761.8467 325.5137	0.341 0.002 -0.034
weapon_ttt_confgrenade	3554.4453 12921.2051 29.5225	1.847 0.220 -0.774
weapon_ttt_confgrenade	3067.5059 9012.4268 -100.4301	1.156 0.225 -0.484
weapon_ttt_confgrenade	2663.2063 9097.1084 3.5281	1.765 0.232 -0.739
weapon_ttt_confgrenade	5263.5244 9437.0664 38.5708	1.609 0.242 -0.498
weapon_ttt_confgrenade	1868.0482 11514.0889 324.5145	1.962 0.239 -0.822
