# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_unatcohq_v1_d
# Exported by: Lanix
setting:	replacespawns 1
item_ammo_smg1_ttt	835.4180 -1235.8966 382.4282	0.753 -0.001 0.471
weapon_zm_shotgun	209.6572 1495.5378 -254.9541	-1.009 -9.115 -89.364
weapon_zm_shotgun	-234.4628 1417.6937 -253.6064	9.487 0.339 1.441
weapon_zm_shotgun	-773.0070 1634.4069 -254.7493	-0.394 143.608 83.757
weapon_zm_shotgun	-580.8211 1163.0660 -254.7194	-0.418 7.526 84.458
weapon_zm_shotgun	-650.6642 179.8642 1.0237	-0.314 -9.476 -83.974
weapon_ttt_m16	93.9865 1978.4373 -247.4169	-72.474 58.141 90.629
weapon_ttt_m16	-1533.6311 925.9167 -118.8211	2.260 -8.471 84.467
weapon_ttt_m16	-938.3024 -382.3152 1.1592	2.037 -8.134 84.294
weapon_ttt_m16	-812.5918 -479.3943 1.1592	2.037 -8.134 84.294
weapon_ttt_m16	1425.9459 -708.0715 345.2611	2.296 8.331 85.550
weapon_ttt_m16	-972.7712 490.6799 -118.8408	2.037 -8.129 84.294
weapon_zm_molotov	-1051.5901 1113.4565 -251.4492	3.756 -0.134 -3.919
weapon_zm_molotov	-1058.7787 1119.4741 -251.4233	3.023 -0.136 -3.141
weapon_zm_molotov	-1047.2627 1103.2733 -254.4526	75.673 -131.415 -90.207
weapon_zm_molotov	-1039.5737 1096.2550 -251.4076	2.606 -0.133 -2.706
weapon_zm_molotov	-986.4186 1155.8116 -254.1686	-29.867 -135.620 -90.039
weapon_zm_molotov	-545.4424 1126.5162 -235.3847	1.965 -0.119 -2.039
weapon_zm_molotov	-558.9538 1125.9312 -235.3910	2.151 -0.123 -2.234
weapon_zm_molotov	-570.9778 1125.8121 -235.4705	0.844 0.012 -0.616
weapon_zm_molotov	-590.0018 1125.5380 -235.4015	2.406 -0.129 -2.493
item_box_buckshot_ttt	191.3953 1488.4418 -255.5323	-0.348 -0.006 0.310
item_box_buckshot_ttt	178.4347 1484.9979 -255.5965	-0.849 -0.010 0.754
item_box_buckshot_ttt	182.6305 1503.7428 -255.6209	0.121 0.003 -0.012
item_box_buckshot_ttt	-229.5620 1430.2267 -255.6302	0.775 0.008 -0.536
item_box_buckshot_ttt	-220.5992 1429.3536 -255.5718	-0.655 -0.006 0.582
item_box_buckshot_ttt	-205.8795 1430.3722 -255.5110	-0.182 -0.005 0.162
item_box_buckshot_ttt	-722.2335 1650.4741 -255.5416	1.305 0.227 0.374
item_box_buckshot_ttt	-729.7986 1635.6555 -255.5972	-0.448 0.084 -0.446
item_box_buckshot_ttt	-741.6301 1650.6320 -255.5525	1.596 -0.121 -0.400
item_box_buckshot_ttt	-575.9000 1171.4860 -255.6221	0.293 0.003 -0.151
item_box_buckshot_ttt	-561.4320 1174.0677 -255.5769	-0.749 -0.005 0.583
item_box_buckshot_ttt	-552.1387 1173.9561 -255.6056	-0.929 -0.001 0.831
item_box_buckshot_ttt	-625.4807 157.2652 0.3782	0.282 0.003 -0.140
item_box_buckshot_ttt	-649.4930 160.8421 0.3697	0.777 0.008 -0.538
item_box_buckshot_ttt	-639.9536 151.1617 0.4298	-0.652 -0.007 0.579
weapon_zm_sledge	-488.9367 1635.8419 -211.5635	18.609 0.408 2.973
weapon_zm_sledge	-133.1678 1024.6208 -115.6556	18.127 8.971 2.081
weapon_zm_sledge	-284.7008 1018.2679 -84.8974	1.844 112.580 88.575
weapon_zm_sledge	-184.2830 -282.4196 4.2753	18.094 -1.558 3.150
weapon_zm_sledge	-815.5682 -53.5999 4.4057	18.355 0.405 2.976
weapon_zm_sledge	1103.1473 -1249.0203 363.8021	-5.794 -0.587 1.397
weapon_ttt_glock	-312.8434 1824.7161 -215.4773	-0.864 26.282 91.863
weapon_ttt_glock	-1489.1909 843.3070 -119.4861	-0.900 25.713 92.119
weapon_ttt_glock	-932.9008 1642.3137 -255.5045	-0.846 26.923 90.434
weapon_ttt_glock	-392.8460 -293.4035 35.8671	-1.048 26.247 92.120
weapon_ttt_glock	-248.7985 82.7515 0.4998	-1.087 24.871 91.487
weapon_ttt_glock	1173.0028 -622.0314 336.4942	-1.148 26.660 92.239
weapon_ttt_glock	1112.9950 -626.0179 336.5009	-1.096 26.672 92.110
ttt_random_ammo	-1230.4216 1795.4818 -231.5484	0.264 8.364 -0.616
ttt_random_ammo	-1248.9496 1805.6367 -229.2205	2.077 -0.562 -91.114
ttt_random_ammo	-1255.2657 1789.7329 -231.5096	-0.038 1.186 0.080
ttt_random_ammo	-1237.9680 1782.9495 -229.2619	-0.045 0.143 90.097
ttt_random_ammo	-1230.9087 1781.2321 -229.2512	-0.105 -7.472 90.087
ttt_random_ammo	-1240.2936 1788.9709 -231.5311	0.021 -4.010 0.016
ttt_random_ammo	-1238.8248 1798.6292 -231.5213	1.504 2.667 1.689
ttt_random_ammo	-1237.1421 1804.8737 -229.2886	-0.000 -43.339 -90.000
ttt_random_ammo	-1214.6705 1805.3469 -229.3215	-0.742 129.200 -89.579
ttt_random_ammo	-1230.4153 1790.4801 -229.2749	89.183 53.555 88.496
ttt_random_ammo	-1224.2019 1777.8777 -229.2460	-0.111 -16.219 90.105
ttt_random_ammo	919.6090 -1266.1207 360.1737	0.016 -4.459 0.850
ttt_random_ammo	823.7808 -1192.0405 360.2359	0.375 0.005 0.352
ttt_random_ammo	823.5162 -1178.1157 360.2364	0.597 -0.201 0.251
ttt_random_ammo	822.1227 -1160.1642 360.2388	0.728 -0.092 0.494
ttt_random_ammo	821.6607 -1146.5968 360.2531	0.849 -0.018 1.028
ttt_random_ammo	819.8583 -1127.0942 360.1592	1.196 -0.041 -0.439
ttt_random_ammo	1052.3773 -816.8038 372.3840	-0.195 -0.001 0.177
ttt_random_ammo	-544.5117 144.5697 25.2452	0.464 0.823 -0.686
ttt_random_ammo	-542.3301 122.6512 25.2443	-0.078 2.249 -0.154
ttt_random_ammo	-539.6682 94.8929 25.2367	-0.093 1.795 -0.170
ttt_random_ammo	-608.2802 234.4311 25.1750	0.137 -1.657 -0.121
ttt_random_ammo	-607.4411 -421.6982 25.2361	-0.835 0.025 -1.278
ttt_random_ammo	-594.8558 -314.7662 42.3235	-0.047 -0.000 -0.033
ttt_random_ammo	-485.2586 1528.1602 -215.6275	-0.101 -0.000 0.058
ttt_random_ammo	-479.2940 1582.6667 -215.6290	0.100 0.000 0.057
ttt_random_ammo	122.3723 1594.8931 -231.7484	-0.117 0.013 -0.169
ttt_random_ammo	149.8142 1602.5001 -231.7679	0.765 0.025 0.929
ttt_random_ammo	172.9212 1608.6113 -231.7858	0.888 0.026 1.062
ttt_random_ammo	145.1653 1501.4161 -231.8361	-1.022 0.013 -1.537
ttt_random_ammo	270.6226 1502.9474 -231.8188	-1.437 0.029 -2.031
ttt_random_ammo	-225.5222 1844.3616 -222.6466	0.055 -0.000 0.008
ttt_random_ammo	-227.5200 1816.8567 -222.6327	0.083 -0.000 -0.034
ttt_random_ammo	-227.4963 1712.6461 -222.6532	0.050 -0.000 0.017
ttt_random_ammo	-226.0410 1738.9596 -222.6084	0.626 -0.005 -0.707
ttt_random_ammo	-22.3826 1717.2889 -222.6554	0.049 -0.000 0.019
ttt_random_ammo	-25.8866 1749.7070 -222.5377	-1.687 -0.033 0.856
ttt_random_ammo	-27.8151 1791.4517 -222.5465	-2.152 -0.034 1.090
ttt_random_ammo	-23.4967 1768.4618 -222.5353	-1.564 -0.034 0.793
ttt_random_ammo	27.3769 1957.6117 -159.5578	0.360 -1.580 2.040
ttt_random_ammo	-58.5516 1953.3131 -159.5731	0.634 -2.593 0.167
weapon_zm_mac10	-224.0324 1905.0386 -254.7118	-0.095 -35.712 -88.727
weapon_zm_mac10	-186.3064 1968.4684 -254.7116	-0.095 -35.713 -88.728
weapon_zm_mac10	-1184.2952 1423.5608 -254.6783	0.407 -43.480 -87.742
weapon_zm_mac10	-1092.9662 1090.2791 -254.7149	-0.096 -35.711 -88.703
weapon_zm_mac10	959.3090 -649.6550 337.2815	-0.097 -35.709 -88.675
weapon_zm_mac10	853.5209 -1248.8026 383.2200	-0.531 -36.681 -88.426
item_ammo_357_ttt	291.7389 1570.4291 -255.6375	0.467 0.060 0.039
item_ammo_357_ttt	273.6476 1565.5685 -255.6375	0.467 0.060 0.039
item_ammo_357_ttt	-992.3600 1070.0133 -255.5720	0.271 -0.089 0.236
item_ammo_357_ttt	-1010.5598 1073.4410 -255.6242	0.459 0.056 0.038
item_ammo_357_ttt	-784.2385 1238.5042 -119.5982	0.601 0.256 0.006
item_ammo_357_ttt	-804.3152 1236.2500 -119.6156	0.738 0.316 -0.004
item_ammo_revolver_ttt	-1006.4587 733.2697 -119.6062	0.462 0.054 0.031
item_ammo_revolver_ttt	-1024.4545 711.2657 -119.6482	0.454 0.059 0.047
item_ammo_revolver_ttt	-1028.3721 720.7831 -119.5685	0.666 -0.327 -0.678
item_ammo_revolver_ttt	-720.5352 558.3638 -119.5298	0.478 -0.010 -0.000
item_ammo_revolver_ttt	-734.0078 560.5977 -118.8977	0.480 0.022 8.839
item_ammo_revolver_ttt	-746.3691 560.6650 -119.5298	0.478 0.054 0.000
item_ammo_revolver_ttt	-897.2925 570.9603 -119.5298	0.478 0.054 0.000
item_ammo_revolver_ttt	-890.9798 580.8796 -119.5298	0.478 1.443 0.000
item_ammo_revolver_ttt	-894.0516 594.1083 -119.5298	0.478 0.054 0.000
item_ammo_revolver_ttt	-176.3133 1344.6332 -255.6327	0.467 0.060 0.037
item_ammo_revolver_ttt	-180.8389 1325.2277 -255.6609	0.464 0.066 0.047
item_ammo_revolver_ttt	-166.9074 1315.5332 -255.6224	0.468 0.058 0.034
item_ammo_revolver_ttt	-278.4442 1822.6267 -251.5821	0.467 0.053 0.021
item_ammo_revolver_ttt	-288.4534 1822.5931 -251.6518	0.453 0.061 0.049
item_ammo_revolver_ttt	-300.6119 1820.7249 -251.6594	0.452 0.064 0.052
item_ammo_revolver_ttt	-138.2041 903.6804 -119.6296	0.467 0.059 0.036
item_ammo_revolver_ttt	-144.8378 888.3461 -119.6266	0.468 0.059 0.035
item_ammo_revolver_ttt	-154.9539 889.4672 -119.6733	0.463 0.070 0.052
item_ammo_revolver_ttt	-1028.7947 196.5342 0.3463	0.453 0.061 0.050
item_ammo_revolver_ttt	-1018.0710 190.7795 0.3729	0.458 0.056 0.039
item_ammo_revolver_ttt	-1006.9395 173.9822 0.4404	1.261 -0.383 -0.977
item_ammo_revolver_ttt	1025.5325 -769.0800 336.3444	0.452 0.061 0.050
item_ammo_revolver_ttt	1048.5828 -762.9972 336.3345	0.450 0.064 0.054
item_ammo_revolver_ttt	1060.0443 -772.2202 336.3325	0.450 0.064 0.055
weapon_zm_rifle	264.5646 1584.7587 -254.6600	3.365 11.726 64.728
weapon_zm_rifle	-1018.4135 1089.5901 -254.5949	3.371 16.136 65.595
weapon_zm_rifle	-803.7016 1247.8539 -118.6157	3.306 12.049 65.438
weapon_ttt_smokegrenade	-1040.7794 1105.7620 -251.3427	1.407 -5.727 -0.509
weapon_ttt_smokegrenade	-1060.3674 1095.6492 -251.4791	0.475 0.005 -0.195
weapon_ttt_smokegrenade	-1068.9470 1072.7035 -251.4144	2.820 -0.137 -2.935
weapon_ttt_smokegrenade	-1052.5967 1068.0063 -251.4963	0.256 0.003 0.079
weapon_ttt_smokegrenade	-1027.3774 1090.6565 -251.3610	-1.445 1.768 1.776
weapon_ttt_smokegrenade	-540.8878 1160.2043 -251.4225	3.040 -0.137 -3.166
weapon_ttt_smokegrenade	-591.9005 1161.4885 -251.3253	-0.823 22.143 0.917
weapon_ttt_smokegrenade	-590.8074 1181.8000 -251.5043	0.229 0.002 0.124
weapon_ttt_smokegrenade	-547.6477 1182.3892 -251.3597	1.169 -0.109 -1.202
weapon_ttt_confgrenade	-334.6743 1817.1808 -248.4510	1.326 0.219 1.150
weapon_ttt_confgrenade	-1033.8087 1123.9280 -252.4775	1.847 0.220 -0.774
weapon_ttt_confgrenade	-1045.5753 1106.2642 -253.8428	-48.386 21.363 95.860
weapon_ttt_confgrenade	-1045.5488 1083.7543 -252.4775	1.847 0.220 -0.774
weapon_ttt_confgrenade	-1048.2209 1079.3306 -253.8990	40.207 36.468 97.556
weapon_ttt_confgrenade	-1043.3826 1111.5979 -253.9943	43.105 -111.031 -103.911
weapon_ttt_confgrenade	-541.7111 1138.5673 -252.5076	2.283 0.183 -0.956
weapon_ttt_confgrenade	-559.3909 1140.5885 -252.4191	0.994 0.223 -0.416
weapon_ttt_confgrenade	-577.6133 1142.5770 -252.4737	1.792 0.230 -0.751
weapon_ttt_confgrenade	-593.9141 1143.3248 -252.4526	1.346 0.219 1.168
