# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_airship_b1
# Exported by: Dяeam
setting:	replacespawns 1
item_ammo_pistol_ttt	179.2850 -1009.6569 -95.5289	0.593 -0.189 0.013
item_ammo_pistol_ttt	194.1199 -1009.6531 -95.5535	2.018 0.154 0.312
item_ammo_pistol_ttt	-73.2092 -213.4098 -318.7921	0.665 -0.044 0.027
item_ammo_pistol_ttt	-60.5209 -218.9900 -318.7890	-0.008 0.059 -0.235
item_ammo_pistol_ttt	481.6960 214.3270 -303.5750	1.637 0.197 0.050
item_ammo_pistol_ttt	462.1418 214.3549 -303.5755	1.300 -0.123 -0.063
item_ammo_pistol_ttt	446.6073 211.4568 -303.5917	-0.079 -0.020 -0.024
item_ammo_pistol_ttt	-1.2047 1470.7163 -303.5178	0.066 -1.337 -0.032
item_ammo_pistol_ttt	-4.2799 1451.1259 -302.4166	0.398 -2.206 -7.217
item_ammo_pistol_ttt	19.6438 1461.4530 -303.6524	-0.132 -0.019 -0.040
item_ammo_pistol_ttt	-26.3301 1433.1825 -303.6292	-0.112 -0.019 -0.034
item_ammo_pistol_ttt	-26.7229 1409.3994 -303.5767	-0.066 -0.020 -0.020
item_ammo_pistol_ttt	-5.3884 1423.2891 -303.5513	-0.704 0.168 -0.545
item_ammo_pistol_ttt	-12.5500 1388.7314 -303.5259	-0.138 0.034 0.011
item_ammo_pistol_ttt	-6.3090 1378.2170 -303.5225	-0.427 -0.873 -0.000
item_ammo_pistol_ttt	11.0727 1363.3407 -303.6618	-0.140 -0.019 -0.042
item_ammo_pistol_ttt	468.3570 247.7577 -302.7991	-0.096 -0.258 5.179
item_ammo_pistol_ttt	484.6008 263.2233 -303.5360	-0.079 -0.011 -0.038
item_ammo_pistol_ttt	468.2254 278.5108 -303.5877	-0.075 -0.020 -0.023
item_ammo_pistol_ttt	454.7209 254.8771 -303.6718	-0.149 -0.018 -0.045
item_ammo_pistol_ttt	447.2779 282.9321 -303.6199	-0.104 -0.020 -0.031
item_ammo_pistol_ttt	-317.0490 102.5052 -744.3410	86.816 -1.285 3.379
item_ammo_pistol_ttt	81.7648 17.8339 -744.4860	87.063 -176.275 -172.016
item_ammo_pistol_ttt	341.6630 268.4745 -675.5201	2.642 0.491 4.836
item_ammo_pistol_ttt	354.4998 270.1531 -676.1739	6.186 1.522 11.296
item_ammo_pistol_ttt	365.1154 268.9561 -674.6964	-19.840 -3.710 10.976
item_ammo_pistol_ttt	269.9228 264.3631 -672.6139	-10.769 -0.566 5.170
item_ammo_pistol_ttt	285.7464 271.0470 -673.4451	6.349 -0.646 2.678
item_ammo_pistol_ttt	256.3378 268.6121 -672.0882	-69.094 -19.135 22.694
item_ammo_pistol_ttt	390.2421 -39.7279 -673.2285	-8.050 -0.300 -6.290
item_ammo_pistol_ttt	364.8388 -23.5074 -671.6889	9.356 0.811 -4.953
item_ammo_pistol_ttt	394.8606 6.2449 -674.3357	9.308 -0.042 -4.947
item_ammo_pistol_ttt	-123.5004 -315.0023 -616.7151	-89.750 176.754 -178.074
item_ammo_pistol_ttt	-150.7160 -317.7047 -619.6372	-0.119 -0.019 -0.036
item_ammo_pistol_ttt	-120.5236 -329.3615 -619.5516	-0.138 -0.906 -0.372
item_ammo_pistol_ttt	-432.8697 -186.0767 -421.5287	0.274 0.051 -0.074
item_ammo_pistol_ttt	-423.0294 -177.3657 -420.9218	0.290 0.345 -4.418
item_ammo_pistol_ttt	-408.4343 -276.5197 -421.5714	0.363 0.018 -0.049
item_ammo_pistol_ttt	-394.6346 -276.8220 -421.6527	0.305 0.052 -0.084
weapon_zm_revolver	-185.0488 1157.9573 113.8772	2.477 -20.306 -82.947
weapon_zm_revolver	-6.2360 -995.2999 122.4621	2.448 -19.703 -84.436
weapon_zm_revolver	-23.6941 -542.1653 291.6984	2.313 -18.248 -85.374
weapon_zm_revolver	-147.4648 544.5627 465.8815	2.473 -20.309 -83.043
weapon_zm_revolver	388.5624 -771.8235 -94.5652	2.424 -19.758 -84.245
weapon_zm_revolver	-370.0851 -323.9951 -665.4319	2.275 -19.590 -83.465
weapon_zm_revolver	-189.3000 -1268.5751 -270.0750	2.519 -20.551 -83.883
weapon_zm_revolver	-185.3356 -1231.3414 -270.1093	2.848 -37.845 -84.169
item_ammo_smg1_ttt	-28.6005 1064.3950 112.4779	0.546 -0.083 0.240
item_ammo_smg1_ttt	-5.1788 1072.4283 112.4042	0.189 -0.005 0.115
item_ammo_smg1_ttt	158.7129 904.4907 112.3993	0.153 -0.005 0.091
item_ammo_smg1_ttt	125.9822 949.3783 112.5037	-0.592 0.011 -0.452
item_ammo_smg1_ttt	-160.3336 -686.3420 513.8054	5.481 0.079 -5.651
item_ammo_smg1_ttt	-158.9684 -715.1436 512.5195	0.239 -0.015 -0.207
item_ammo_smg1_ttt	226.4812 -685.1337 -94.6141	-9.247 0.669 -0.066
item_ammo_smg1_ttt	210.5224 -693.9563 -95.5324	-0.354 0.070 -0.302
item_ammo_smg1_ttt	-287.0261 244.5641 -303.4858	-0.282 0.012 -0.241
item_ammo_smg1_ttt	-263.6845 249.9756 -303.5777	0.477 -0.004 0.308
weapon_zm_shotgun	178.9378 -746.1339 513.0207	-0.297 -9.743 -85.049
weapon_zm_shotgun	183.7947 -831.8395 513.0136	-0.479 -8.572 -86.197
weapon_zm_shotgun	-293.7825 -693.7933 -94.7454	-0.368 9.589 83.764
weapon_zm_shotgun	465.1941 -967.5298 -94.4789	-0.777 10.189 93.056
weapon_zm_shotgun	228.3607 -1627.6670 -94.9958	-0.086 -9.728 -82.901
weapon_zm_shotgun	228.4563 -678.8947 -254.9716	-0.369 -9.947 -84.227
weapon_zm_shotgun	-194.5156 -1190.9695 -270.7141	-0.480 64.253 84.747
weapon_zm_shotgun	-193.0340 -1100.3558 -270.7901	-0.384 52.525 86.659
weapon_ttt_m16	20.7975 1425.3796 113.1769	2.230 -8.225 84.436
weapon_ttt_m16	28.7147 1223.5530 113.1761	2.222 -8.225 84.430
weapon_ttt_m16	175.7464 -404.0928 513.1764	2.225 -8.225 84.432
weapon_ttt_m16	-239.9151 -1044.4679 -94.8310	2.144 -8.226 84.373
weapon_ttt_m16	184.4374 -1038.9119 -94.8299	2.156 -8.226 84.382
weapon_ttt_m16	456.8980 191.6170 -302.8149	2.136 3.587 84.596
weapon_ttt_m16	-4.9061 1441.0184 -303.0142	0.176 -7.473 82.929
weapon_ttt_m16	0.7483 1409.7076 -302.8331	2.121 -0.839 84.356
weapon_ttt_m16	9.9223 1381.8547 -302.8159	2.032 -5.417 84.635
weapon_ttt_m16	350.0829 237.7893 -674.5697	0.442 7.839 88.137
weapon_ttt_m16	272.2796 245.1316 -672.6780	5.601 14.425 85.722
weapon_ttt_m16	395.7307 -21.8193 -673.3984	0.527 2.903 -79.197
weapon_zm_molotov	132.7175 500.8430 220.6160	1.936 -0.121 -1.995
weapon_zm_molotov	138.8234 504.8488 220.5116	0.327 0.002 0.017
weapon_zm_molotov	132.3943 511.8369 220.5277	0.734 0.010 -0.464
weapon_zm_molotov	123.1107 499.7209 220.5164	0.390 0.003 -0.063
weapon_zm_molotov	222.3573 -550.2878 -251.4185	2.885 -0.130 -2.990
weapon_zm_molotov	213.2988 -550.2808 -251.3746	1.629 -0.116 -1.679
weapon_zm_molotov	219.3690 -541.6474 -251.4109	2.676 -0.131 -2.771
weapon_zm_molotov	211.3122 -539.6621 -251.4646	1.656 0.008 -1.510
weapon_zm_molotov	226.0300 -535.8151 -251.4436	3.477 -0.114 -3.594
weapon_zm_molotov	-18.9212 -437.4538 -347.4107	0.156 -0.224 -0.028
weapon_zm_molotov	-10.7707 -421.0421 -347.4327	0.193 -0.214 -0.036
weapon_zm_molotov	-17.8484 -422.5099 -347.4467	0.216 -0.203 -0.042
weapon_zm_molotov	-36.2443 -424.0739 -347.3953	0.130 -0.229 -0.022
weapon_zm_molotov	-25.9063 -402.2697 -347.4524	0.226 -0.195 -0.044
item_box_buckshot_ttt	179.7544 -770.8234 512.4254	-0.728 -0.001 0.569
item_box_buckshot_ttt	184.3194 -749.1328 513.7578	-1.131 -0.766 17.448
item_box_buckshot_ttt	189.5059 -815.9893 512.3514	0.046 0.059 0.044
item_box_buckshot_ttt	185.9898 -838.0833 513.2445	-0.000 -4.441 11.033
item_box_buckshot_ttt	192.8125 -754.4921 512.4005	0.043 0.105 0.261
item_box_buckshot_ttt	207.3270 -828.7211 514.0342	-0.211 -2.430 -20.493
item_box_buckshot_ttt	-300.2799 -687.4180 -95.5492	1.344 -0.789 -0.251
item_box_buckshot_ttt	-283.2435 -684.8096 -95.5724	-0.708 -0.001 0.555
item_box_buckshot_ttt	-292.8791 -668.0294 -95.6185	-0.231 0.001 0.274
item_box_buckshot_ttt	489.4688 -985.6857 -95.6496	0.830 0.002 -0.664
item_box_buckshot_ttt	477.2681 -983.2394 -95.5567	-0.535 -0.006 0.478
item_box_buckshot_ttt	463.1053 -984.8716 -95.6197	-0.047 0.002 0.124
item_box_buckshot_ttt	221.8613 -1648.4524 -95.6449	-1.005 0.010 -0.831
item_box_buckshot_ttt	241.0375 -1641.3035 -95.5825	0.841 -0.007 0.645
item_box_buckshot_ttt	247.9775 -1613.6708 -95.5506	0.566 -0.010 0.467
item_box_buckshot_ttt	-67.1075 51.8258 -318.9253	0.674 -0.029 0.660
item_box_buckshot_ttt	-72.1006 75.2942 -318.8270	0.043 0.042 0.396
item_box_buckshot_ttt	219.1569 -680.4662 -254.4798	-2.450 -4.942 13.216
item_box_buckshot_ttt	236.0824 -696.7067 -255.6150	-0.928 -0.009 0.834
item_box_buckshot_ttt	250.2027 -692.5754 -255.6223	0.310 0.003 -0.166
item_box_buckshot_ttt	-188.4460 -1140.0004 -271.6300	0.775 0.008 -0.535
item_box_buckshot_ttt	-175.7752 -1131.3700 -271.5228	0.863 -0.224 -0.214
item_box_buckshot_ttt	-190.0124 -1160.4114 -271.6230	0.472 0.018 -0.293
item_box_buckshot_ttt	-179.5000 -1192.3419 -271.6068	-0.965 -0.004 0.855
weapon_zm_sledge	-101.1351 1060.2977 126.3718	18.406 0.739 2.871
weapon_zm_sledge	-155.2000 1083.7700 126.3495	18.455 0.981 2.898
weapon_zm_sledge	210.7547 -130.1046 -91.6333	18.478 1.279 2.780
weapon_zm_sledge	125.9054 -1623.8341 -299.5712	18.600 0.173 2.797
weapon_zm_mac10	-20.9793 1049.6013 113.2437	-0.432 -37.749 -88.559
weapon_zm_mac10	130.0165 919.3643 113.2511	-0.312 -37.709 -88.552
weapon_zm_mac10	-171.4862 -695.1325 513.2672	-0.034 -38.032 -88.533
weapon_zm_mac10	228.1004 -670.8419 -94.7017	0.057 -44.389 -88.569
weapon_zm_mac10	-275.2810 274.6097 -302.7325	-0.044 -37.539 -88.536
item_ammo_357_ttt	-169.2393 -403.2374 256.3481	0.453 0.061 0.049
item_ammo_357_ttt	-155.5744 -400.9483 256.3345	0.450 0.063 0.055
item_ammo_357_ttt	-137.5616 -403.7641 256.3481	0.453 0.061 0.049
item_ammo_357_ttt	147.8812 -406.9079 256.3386	0.451 0.063 0.053
item_ammo_357_ttt	126.3034 -403.9085 256.3729	0.458 0.056 0.039
item_ammo_357_ttt	106.6805 -403.6442 256.4045	0.464 0.053 0.027
item_ammo_357_ttt	-97.5083 -413.7179 512.3194	0.448 0.073 0.060
item_ammo_357_ttt	-98.2423 -429.1557 512.3744	0.459 0.057 0.038
item_ammo_357_ttt	-103.2866 -458.1530 512.3386	0.452 0.065 0.053
item_ammo_357_ttt	-444.8416 755.6071 -95.5897	0.466 0.056 0.024
item_ammo_357_ttt	-437.2717 761.8074 -95.6219	0.859 -0.041 0.002
item_ammo_357_ttt	-458.1834 747.8145 -95.6499	0.455 0.064 0.047
item_ammo_357_ttt	-236.6158 74.5538 -318.8234	0.266 -0.050 0.174
item_ammo_357_ttt	-248.4248 86.7837 -318.8463	0.213 0.148 0.255
item_ammo_357_ttt	-222.5993 84.8561 -318.7896	0.078 0.071 0.222
item_ammo_revolver_ttt	-191.7176 1152.2745 112.3463	0.453 0.062 0.049
item_ammo_revolver_ttt	-179.5859 1149.0675 112.4459	1.027 -0.043 -0.733
item_ammo_revolver_ttt	-164.8561 1156.6224 112.3194	0.448 0.073 0.060
item_ammo_revolver_ttt	-12.8733 -1006.6373 120.9374	0.460 -0.042 -0.022
item_ammo_revolver_ttt	-23.7621 -1006.6744 120.9074	0.456 -0.054 -0.025
item_ammo_revolver_ttt	-18.6086 -991.3907 120.8462	0.441 -0.071 -0.046
item_ammo_revolver_ttt	-27.7696 -546.9635 290.2171	0.481 0.149 -0.271
item_ammo_revolver_ttt	-43.1808 -547.1262 290.2173	0.478 0.128 -0.272
item_ammo_revolver_ttt	-159.4557 531.0097 464.3366	0.451 0.065 0.053
item_ammo_revolver_ttt	-141.5306 529.3950 464.3983	0.464 0.055 0.029
item_ammo_revolver_ttt	-133.7781 564.8970 464.3124	0.447 0.073 0.063
item_ammo_revolver_ttt	378.5353 -783.7764 -96.1703	0.783 0.220 -0.025
item_ammo_revolver_ttt	377.0490 -766.4407 -96.1452	0.728 0.210 -0.020
item_ammo_revolver_ttt	-368.9699 -69.0836 -745.5858	81.721 -2.454 3.077
item_ammo_revolver_ttt	-373.8397 -231.5552 -714.0561	0.447 0.063 0.052
item_ammo_revolver_ttt	-374.7047 -189.6150 -713.9966	0.461 0.053 0.029
item_ammo_revolver_ttt	-188.2804 -1252.0914 -271.5944	0.561 1.836 0.006
item_ammo_revolver_ttt	-186.5619 -1283.8629 -271.6227	0.460 0.058 0.037
item_ammo_revolver_ttt	-195.8108 -1290.9913 -271.6899	0.447 0.074 0.063
item_ammo_revolver_ttt	-192.7350 -1251.6204 -268.9960	-64.047 0.049 -0.047
ttt_playerspawn	396.9209 672.0508 64.4085	-0.037 -0.000 0.037
ttt_playerspawn	382.4034 -51.3861 64.4259	-0.030 -0.000 0.030
ttt_playerspawn	-66.1350 -210.0262 64.4099	-0.036 -0.000 0.036
ttt_playerspawn	-376.3245 -336.9042 64.3818	-0.048 -0.000 0.048
ttt_playerspawn	-386.0332 102.5184 64.4085	-0.037 -0.000 0.037
ttt_playerspawn	-421.5186 621.4836 64.4043	-0.038 -0.000 0.038
ttt_playerspawn	-5.8509 952.2109 112.4400	-0.024 -0.000 0.024
ttt_playerspawn	-375.4977 -772.0085 64.4323	-0.027 -0.000 0.027
ttt_playerspawn	-355.5868 -1215.5837 64.4043	-0.038 -0.000 0.038
ttt_playerspawn	-175.7711 -1459.3859 64.3968	-0.042 -0.000 0.042
ttt_playerspawn	3.7480 -1529.6442 64.4303	-0.028 -0.000 0.028
ttt_playerspawn	160.4363 -1495.4493 64.4514	-0.040 -0.158 0.004
ttt_playerspawn	54.7383 -1353.9331 64.4013	-0.040 -0.000 0.040
ttt_playerspawn	-143.5387 -1357.8867 64.4280	-0.059 -0.158 0.006
ttt_playerspawn	316.6844 -1275.0822 64.4217	-0.102 0.148 -0.071
ttt_playerspawn	334.2175 -1026.1880 64.4029	-0.159 0.005 -0.050
ttt_playerspawn	365.5917 -864.0923 64.4103	-0.000 -0.000 0.000
ttt_playerspawn	372.6502 -615.6125 64.4013	-0.040 -0.000 0.040
ttt_playerspawn	149.6152 -204.8226 64.4318	-0.127 -0.130 -0.063
ttt_playerspawn	78.6162 -555.3120 72.3920	-0.043 -0.000 0.043
ttt_playerspawn	-86.9955 -563.3289 72.4542	-0.018 -0.000 0.018
ttt_playerspawn	87.7946 -927.7117 72.3887	-0.045 -0.000 0.045
ttt_playerspawn	-104.2735 -931.7754 72.3968	-0.041 -0.000 0.041
ttt_playerspawn	385.8410 404.8648 64.4085	-0.037 -0.000 0.037
ttt_playerspawn	390.1152 190.7229 64.4281	-0.029 -0.000 0.029
ttt_playerspawn	-403.3462 347.6524 64.4400	-0.024 -0.000 0.024
ttt_playerspawn	-398.0236 -125.9849 64.4236	0.031 0.000 0.031
ttt_playerspawn	-383.7319 -966.1227 64.4237	-0.031 -0.000 0.031
ttt_playerspawn	310.4457 62.1345 64.4643	-0.049 -0.061 -0.017
ttt_playerspawn	302.4150 534.1591 64.3919	-0.043 -0.000 0.043
weapon_zm_rifle	-129.1220 -420.8255 257.3586	3.346 5.778 65.006
weapon_zm_rifle	115.7369 -430.4798 257.3983	3.458 14.713 65.378
weapon_zm_rifle	-108.3325 -439.3961 513.3425	3.270 13.164 64.898
weapon_zm_rifle	-442.3382 731.7370 -94.6635	3.213 8.999 64.900
weapon_ttt_smokegrenade	174.1597 497.0210 220.4960	0.245 0.002 0.140
weapon_ttt_smokegrenade	164.8872 496.1066 220.6539	0.753 -0.106 -0.766
weapon_ttt_smokegrenade	173.2878 505.7656 220.5646	3.381 -0.130 -3.500
weapon_ttt_smokegrenade	166.7013 508.2302 220.5013	0.261 0.003 0.112
weapon_ttt_smokegrenade	-488.6260 -110.1961 -91.3850	1.958 -0.119 -2.026
weapon_ttt_smokegrenade	-480.1624 -108.5928 -91.4117	2.661 -0.130 -2.749
weapon_ttt_smokegrenade	-492.6064 -125.0836 -91.4796	0.481 0.005 -0.189
weapon_ttt_smokegrenade	406.0552 -207.4798 -251.4066	2.558 -0.131 -2.648
weapon_ttt_smokegrenade	408.3695 -216.7587 -251.4071	2.549 -0.131 -2.635
weapon_ttt_smokegrenade	395.6543 -213.3165 -251.4819	0.424 0.004 -0.122
weapon_ttt_confgrenade	31.2628 -534.8907 293.3316	0.009 0.122 -0.263
weapon_ttt_confgrenade	37.8139 -547.6429 293.3892	0.008 0.013 -0.263
weapon_ttt_confgrenade	33.8445 -558.5153 293.4397	0.008 -0.012 -0.263
weapon_ttt_confgrenade	45.1532 -560.2575 293.4460	0.008 -0.026 -0.263
weapon_ttt_confgrenade	48.2752 -542.0593 293.3615	0.021 -0.015 -0.298
weapon_ttt_confgrenade	45.5497 -535.1921 293.2619	-0.060 -0.016 -0.735
weapon_ttt_confgrenade	49.0527 -551.9854 293.2541	-0.117 -0.016 -1.254
weapon_ttt_confgrenade	-291.3340 630.2466 -92.4638	1.510 0.246 1.256
weapon_ttt_confgrenade	-279.2427 628.1417 -92.4865	1.811 0.269 1.506
weapon_ttt_confgrenade	-283.4846 640.6200 -92.4996	1.983 0.284 1.650
weapon_ttt_confgrenade	206.5746 -206.7518 -252.4343	1.116 0.229 0.928
weapon_ttt_confgrenade	202.1830 -197.8035 -252.5139	2.171 0.297 1.806
weapon_ttt_confgrenade	195.6493 -210.4794 -252.4709	1.604 0.254 1.335
weapon_ttt_confgrenade	-451.3769 157.0419 -452.4918	2.053 0.268 -0.860
weapon_ttt_confgrenade	-445.1911 154.5128 -453.9699	-15.151 53.832 92.955
weapon_ttt_confgrenade	-442.8581 160.0695 -453.9776	33.873 -146.205 -100.400
weapon_ttt_confgrenade	-291.0423 -444.3832 -348.4624	1.245 0.536 0.247
weapon_ttt_confgrenade	-302.8993 -441.4660 -348.4515	1.585 -0.244 0.501
weapon_ttt_confgrenade	-289.4789 -430.3522 -348.3998	0.767 -0.238 0.242
weapon_ttt_confgrenade	-302.7514 -425.9631 -348.4832	2.081 -0.246 0.657
