# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_powerplant
# Exported by: {CG} קнσєηιχƒ129
setting:	replacespawns 0
item_ammo_smg1_ttt	109.6180 -1846.6100 -254.6550	0.000 0.000 0.000
item_ammo_smg1_ttt	88.7563 -1865.0300 -254.6550	0.000 0.000 0.000
weapon_zm_shotgun	310.0000 -1198.0000 -213.0000	0.000 0.000 90.000
weapon_zm_shotgun	408.0000 82.0000 4.0203	0.000 270.000 0.000
weapon_zm_shotgun	147.6430 -701.7770 -107.9800	0.000 0.000 0.000
weapon_zm_shotgun	1026.4100 -703.8850 -251.9800	0.000 0.000 0.000
weapon_zm_shotgun	15.2202 -349.7190 -251.9800	0.000 0.000 0.000
weapon_ttt_m16	26.0000 -1196.0000 -217.0000	0.000 0.000 90.000
weapon_ttt_m16	-1081.3101 -367.7610 -250.2670	0.000 0.000 0.000
weapon_ttt_m16	-777.4970 106.1400 -250.2670	0.000 0.000 0.000
weapon_ttt_m16	-177.0000 -585.0000 -250.2670	0.000 90.000 0.000
weapon_zm_molotov	412.6770 -282.6710 -250.2650	0.000 0.000 0.000
weapon_zm_molotov	230.4640 -415.6290 -186.2650	0.000 0.000 0.000
weapon_zm_molotov	-181.2810 -86.8999 -250.2650	0.000 0.000 0.000
weapon_zm_molotov	438.0070 234.0660 5.7351	0.000 0.000 0.000
weapon_zm_molotov	232.0260 213.8030 5.7351	0.000 0.000 0.000
weapon_zm_molotov	-510.0290 -104.0530 5.7351	0.000 0.000 0.000
weapon_zm_molotov	-1241.9200 -707.7780 -122.2650	0.000 0.000 0.000
weapon_zm_molotov	-480.8110 -673.2360 -122.2650	0.000 0.000 0.000
weapon_zm_molotov	-239.7780 -1855.7300 -250.2650	0.000 0.000 0.000
weapon_zm_molotov	143.3030 -1813.4800 -250.2650	0.000 0.000 0.000
weapon_zm_sledge	-373.0000 -1903.0000 -251.2820	0.000 0.000 0.000
weapon_zm_sledge	-285.0000 844.0000 -84.0000	0.000 0.000 0.000
weapon_zm_sledge	-498.0000 -595.0000 -123.2820	0.000 270.000 0.000
item_box_buckshot_ttt	51.8562 -318.0850 -224.0000	0.000 0.000 0.000
item_box_buckshot_ttt	55.0000 -306.0000 -224.0000	0.000 0.000 0.000
item_box_buckshot_ttt	264.0000 181.0000 21.0000	0.000 30.000 0.000
item_box_buckshot_ttt	270.0000 170.0000 22.0000	0.000 30.000 0.000
item_box_buckshot_ttt	-232.6860 -715.1090 -110.7060	0.000 0.000 0.000
item_box_buckshot_ttt	-234.0100 -698.7070 -110.7060	0.000 0.000 0.000
item_box_buckshot_ttt	486.3690 -1873.7600 -254.7060	0.000 0.000 0.000
item_box_buckshot_ttt	490.5430 -1826.2700 -254.7060	0.000 0.000 0.000
item_box_buckshot_ttt	357.1940 -293.2800 -254.7060	0.000 0.000 0.000
item_box_buckshot_ttt	369.5770 -315.8270 -254.7060	0.000 0.000 0.000
item_box_buckshot_ttt	-749.8400 -99.2633 1.2939	0.000 0.000 0.000
item_box_buckshot_ttt	-739.4820 -98.7570 1.2939	0.000 0.000 0.000
ttt_random_ammo	607.8260 -981.2803 -255.6239	0.134 -0.000 -0.101
ttt_random_ammo	626.1674 -975.6476 -255.6624	0.047 -0.000 0.025
ttt_random_ammo	620.6420 -1847.5491 -255.6205	0.166 0.001 0.142
ttt_random_ammo	605.4374 -1846.2107 -255.6108	0.401 0.002 0.432
ttt_random_ammo	-372.3184 -1359.3773 -895.6696	0.046 -0.000 0.029
ttt_random_ammo	-348.0062 -1364.7975 -895.5681	1.321 -0.032 -1.599
ttt_random_ammo	-711.1593 -626.9038 -127.6593	-0.047 -0.000 -0.023
ttt_random_ammo	-727.8355 -627.4237 -127.6334	-0.077 -0.000 0.026
ttt_random_ammo	-279.1357 -83.2164 0.3654	0.077 -0.000 -0.026
ttt_random_ammo	-292.9297 -82.1181 0.3823	0.219 -0.001 -0.207
ttt_random_ammo	493.7348 88.2423 0.3866	0.289 -0.001 -0.297
ttt_random_ammo	476.7926 85.9326 0.3909	0.514 -0.004 -0.572
ttt_random_ammo	-148.9993 425.3999 -127.6624	0.047 0.000 -0.025
ttt_random_ammo	-462.5406 558.8855 -127.6236	-0.122 -0.000 0.086
ttt_random_ammo	-436.0398 557.6931 -127.6547	-0.049 -0.000 -0.019
ttt_random_ammo	-5.4731 -109.5192 -255.6081	0.584 -0.005 -0.658
ttt_random_ammo	-26.5984 -113.7043 -255.6648	0.045 -0.000 0.026
ttt_random_ammo	855.2444 -714.3021 -255.6395	-0.064 -0.000 0.006
ttt_random_ammo	847.6940 -711.0029 -255.5956	-0.732 -0.007 0.836
weapon_zm_mac10	541.1180 -285.4220 -184.3700	0.000 0.000 0.000
weapon_zm_mac10	938.0720 -867.4320 -248.3700	0.000 0.000 0.000
weapon_zm_mac10	123.5300 -1870.2700 -248.3700	0.000 0.000 0.000
item_ammo_357_ttt	163.0570 -159.2850 -190.7240	0.000 0.000 0.000
item_ammo_357_ttt	150.2070 -161.2540 -190.7240	0.000 0.000 0.000
item_ammo_357_ttt	-644.4350 -728.0340 -126.7240	0.000 0.000 0.000
item_ammo_357_ttt	-666.0560 -734.3650 -126.7240	0.000 0.000 0.000
item_ammo_357_ttt	-1254.2300 -674.4030 -126.7240	0.000 0.000 0.000
item_ammo_357_ttt	-1240.5300 -669.4180 -126.7240	0.000 0.000 0.000
item_ammo_revolver_ttt	498.9290 -1760.7900 -254.7240	0.000 0.000 0.000
item_ammo_revolver_ttt	486.6140 -1761.8000 -254.7240	0.000 0.000 0.000
item_ammo_revolver_ttt	850.5640 -696.8140 -110.7240	0.000 0.000 0.000
item_ammo_revolver_ttt	849.8190 -713.5860 -110.7240	0.000 0.000 0.000
item_ammo_revolver_ttt	556.1520 79.6906 1.2758	0.000 0.000 0.000
item_ammo_revolver_ttt	554.2920 65.5690 1.2758	0.000 0.000 0.000
item_ammo_revolver_ttt	329.8010 -119.0520 1.2758	0.000 0.000 0.000
item_ammo_revolver_ttt	330.9170 -103.2400 1.2758	0.000 0.000 0.000
item_ammo_revolver_ttt	321.6420 -101.9910 1.2758	0.000 0.000 0.000
item_ammo_revolver_ttt	320.0180 -118.7600 1.2758	0.000 0.000 0.000
item_ammo_revolver_ttt	-548.8390 114.1980 1.2758	0.000 0.000 0.000
item_ammo_revolver_ttt	-537.6760 110.7810 1.2758	0.000 0.000 0.000
item_ammo_revolver_ttt	-468.2090 -636.9500 -126.7240	0.000 0.000 0.000
item_ammo_revolver_ttt	-461.4600 -614.0460 -126.7240	0.000 0.000 0.000
item_ammo_revolver_ttt	-872.0210 -603.1020 -126.7240	0.000 0.000 0.000
item_ammo_revolver_ttt	-892.5500 -605.2510 -126.7240	0.000 0.000 0.000
weapon_zm_rifle	181.0000 36.0000 -242.0000	-75.000 0.000 90.000
weapon_zm_rifle	-1091.0000 -696.0000 79.0000	0.000 0.000 0.000
weapon_ttt_smokegrenade	857.9110 -878.4380 -250.2650	0.000 0.000 0.000
weapon_ttt_smokegrenade	781.0890 -880.1470 -250.2650	0.000 0.000 0.000
weapon_ttt_smokegrenade	-1223.0699 78.8066 -250.2650	0.000 0.000 0.000
weapon_ttt_smokegrenade	-1216.9000 80.2282 -250.2650	0.000 0.000 0.000
weapon_ttt_confgrenade	428.0390 -283.3860 -251.5120	0.000 0.000 0.000
