# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_urban_ruins_b1
# Exported by: {CG} קнσєηιχƒ129
setting:	replacespawns 0
item_ammo_pistol_ttt	-297.5210 1259.4800 777.2800	0.000 0.000 0.000
item_ammo_pistol_ttt	-307.5920 1242.3600 777.2800	0.000 0.000 0.000
item_ammo_pistol_ttt	-192.0610 1621.3900 178.2800	0.000 0.000 0.000
item_ammo_pistol_ttt	-192.5010 1597.1700 178.2800	0.000 0.000 0.000
item_ammo_pistol_ttt	-1189.8000 -1364.2900 140.2800	0.000 0.000 0.000
item_ammo_pistol_ttt	-1173.4000 -1384.0500 140.2800	0.000 0.000 0.000
item_ammo_pistol_ttt	-1166.6801 -1350.7700 140.2800	0.000 0.000 0.000
item_ammo_pistol_ttt	878.0020 1553.6300 178.7420	0.000 18.000 0.000
item_ammo_pistol_ttt	-450.6920 -1619.3300 9.6861	0.000 311.000 0.000
item_ammo_pistol_ttt	-412.1310 -1644.3700 15.4854	0.000 350.500 0.000
item_ammo_pistol_ttt	-357.8770 -1474.2000 2.2801	0.000 0.000 0.000
item_ammo_pistol_ttt	541.9710 -1622.5200 151.4850	0.000 344.000 0.000
item_ammo_pistol_ttt	504.1310 -1644.3101 149.0090	0.000 26.000 0.000
item_ammo_pistol_ttt	912.0970 -1869.4800 151.4850	0.000 84.500 0.000
item_ammo_pistol_ttt	908.0000 -1901.9399 148.8150	0.000 21.000 0.000
item_ammo_pistol_ttt	926.0910 -1892.5601 149.5990	0.000 277.500 0.000
weapon_zm_revolver	842.0000 405.0000 206.0000	0.000 9.000 -80.000
weapon_zm_revolver	954.8610 -289.7300 263.9980	0.000 0.000 0.000
weapon_zm_revolver	955.2080 -302.9840 263.9980	0.000 0.000 0.000
weapon_zm_revolver	-335.0000 196.0000 159.0000	0.000 300.500 -77.500
weapon_zm_revolver	-327.0000 210.0000 161.3880	0.000 75.500 -77.500
weapon_zm_revolver	855.0000 -1502.0000 166.7460	0.000 0.000 0.000
weapon_zm_revolver	-419.0000 -155.0000 300.6380	0.000 0.000 0.000
ttt_random_weapon	-301.1232 -1350.0626 266.2141	1.716 4.703 -92.961
ttt_random_weapon	833.2481 -1163.6028 131.1820	0.000 0.000 -90.000
ttt_random_weapon	730.8929 -166.0834 390.2069	1.798 4.929 -92.775
ttt_random_weapon	1101.5498 364.1284 182.2199	1.651 4.923 -93.110
ttt_random_weapon	957.3016 520.1509 147.6102	-2.700 -0.250 89.320
ttt_random_weapon	1587.1343 411.2593 390.2320	1.514 4.912 -93.423
ttt_random_weapon	1218.8876 -1826.9479 144.8911	2.459 3.616 -96.420
ttt_random_weapon	384.1592 -1983.5005 266.1994	1.882 4.926 -92.582
ttt_random_weapon	376.0715 -462.0366 134.2480	1.332 6.912 -93.841
ttt_random_weapon	543.2754 -3.0361 182.0841	1.332 175.411 -93.841
ttt_random_weapon	350.9982 -466.6095 262.2186	1.666 4.923 -93.076
item_ammo_smg1_ttt	-1079.0000 1284.0000 641.3450	0.000 354.000 0.000
item_ammo_smg1_ttt	-1062.0000 1283.0000 641.3450	0.000 5.500 0.000
item_ammo_smg1_ttt	-1044.0000 1283.0000 641.3450	0.000 353.500 0.000
item_ammo_smg1_ttt	-727.8850 -1522.4301 262.3450	0.000 64.000 0.000
item_ammo_smg1_ttt	-757.4940 -1529.0800 262.3450	0.000 0.000 0.000
item_ammo_smg1_ttt	-777.3960 -1516.3101 262.3450	0.000 340.500 0.000
item_ammo_smg1_ttt	-209.3860 -225.0700 258.3450	0.000 0.000 0.000
item_ammo_smg1_ttt	-226.4170 -226.5250 258.3450	0.000 0.000 0.000
item_ammo_smg1_ttt	680.0130 286.7490 140.3450	0.000 0.000 0.000
item_ammo_smg1_ttt	687.8710 256.0120 140.3450	0.000 0.000 0.000
item_ammo_smg1_ttt	1300.7800 -376.7750 140.3450	0.000 0.000 0.000
item_ammo_smg1_ttt	1319.2000 -376.9790 140.3450	0.000 0.000 0.000
item_ammo_smg1_ttt	346.1050 -2015.8500 159.3450	0.000 0.000 0.000
item_ammo_smg1_ttt	368.5890 -2018.2900 160.7990	0.000 0.000 0.000
item_ammo_smg1_ttt	393.4330 -2018.9100 159.6990	0.000 0.000 0.000
weapon_zm_shotgun	-390.5520 314.4710 60.4886	0.000 0.000 0.000
weapon_zm_shotgun	-382.4400 418.7510 9.4887	0.000 0.000 0.000
weapon_zm_shotgun	785.0000 219.0000 37.6462	0.000 304.000 0.000
weapon_zm_shotgun	364.0000 -1517.0000 169.8510	0.000 307.000 0.000
weapon_ttt_m16	464.0000 1194.0000 296.0000	0.000 204.000 -79.000
weapon_ttt_m16	1560.0900 23.7711 266.6830	0.000 0.000 0.000
weapon_ttt_m16	-1180.8199 -1401.4700 144.6830	0.000 0.000 0.000
weapon_ttt_m16	929.9550 -1806.6600 147.8170	0.000 0.000 0.000
weapon_zm_molotov	960.8130 304.8110 179.0420	0.000 41.500 0.000
weapon_zm_molotov	948.4400 293.8640 179.8240	0.000 41.500 0.000
weapon_zm_molotov	617.2540 1225.9000 262.7350	0.000 0.000 0.000
weapon_zm_sledge	606.0000 1473.0000 312.1640	0.000 326.500 0.000
weapon_zm_sledge	1178.0000 296.0000 184.3730	0.000 21.500 0.000
weapon_zm_sledge	-876.3550 -1325.6700 49.8578	0.000 0.000 0.000
weapon_zm_sledge	850.0000 -1406.0000 168.0000	0.000 276.500 0.000
item_box_buckshot_ttt	-1059.0000 1117.0000 641.2940	0.000 45.000 0.000
item_box_buckshot_ttt	-1062.0000 1132.0000 641.2940	0.000 0.000 0.000
item_box_buckshot_ttt	-979.0000 1427.0000 258.2940	0.000 40.500 0.000
item_box_buckshot_ttt	-209.9720 1703.9301 258.2940	0.000 161.000 0.000
item_box_buckshot_ttt	-229.8260 1698.1000 258.2940	0.000 129.000 0.000
item_box_buckshot_ttt	390.2360 -1527.2500 140.2940	0.000 0.000 0.000
item_box_buckshot_ttt	395.9450 -1509.6700 140.2940	0.000 0.000 0.000
item_box_buckshot_ttt	410.5830 -1497.2500 140.2940	0.000 0.000 0.000
ttt_random_ammo	-276.1717 -1363.4786 265.3446	0.049 0.000 -0.019
ttt_random_ammo	-275.3232 -1347.7505 265.3635	0.072 0.000 0.019
ttt_random_ammo	846.6463 -1150.9449 139.6871	0.001 -90.000 -90.000
ttt_random_ammo	844.1762 -1172.1401 140.5958	-0.000 -90.000 -90.000
ttt_random_ammo	708.8850 -196.3003 389.3673	0.083 -0.000 -0.035
ttt_random_ammo	710.2114 -144.9616 389.3686	-0.084 -0.000 0.036
ttt_random_ammo	1090.3879 381.5065 181.3913	0.540 0.004 0.603
ttt_random_ammo	1106.9982 381.2350 181.4468	1.059 0.027 1.284
ttt_random_ammo	959.6071 570.7524 147.9038	-0.171 0.073 1.872
ttt_random_ammo	945.8210 570.0738 147.8410	0.094 -8.029 1.877
ttt_random_ammo	1598.4137 384.9425 389.3809	0.190 -0.001 -0.171
ttt_random_ammo	1574.3887 379.8771 389.3915	0.629 -0.005 -0.710
ttt_random_ammo	1220.8104 -1847.4667 145.8044	-0.026 -0.220 -5.019
ttt_random_ammo	1239.1923 -1843.6548 145.4590	-0.053 -0.312 -6.163
ttt_random_ammo	380.4213 -1997.4774 265.3626	-0.067 -0.000 0.012
ttt_random_ammo	389.7394 -1995.8856 265.3783	-0.137 -0.000 0.105
ttt_random_ammo	362.3271 -451.1471 140.5968	-8.313 -42.987 94.610
ttt_random_ammo	380.5724 -446.3386 139.4980	22.149 -50.727 101.745
ttt_random_ammo	526.2991 5.4364 181.2130	-0.048 0.000 0.008
ttt_random_ammo	351.5185 -482.6694 261.3563	-0.057 -0.000 -0.004
ttt_random_ammo	367.9583 -487.0717 261.3498	-0.051 -0.000 -0.014
weapon_zm_mac10	1301.3199 -353.0670 144.4710	0.000 0.000 0.000
weapon_zm_mac10	-753.2550 -1498.2500 266.4710	0.000 0.000 0.000
weapon_zm_mac10	-651.5150 1197.2000 50.4712	0.000 0.000 0.000
weapon_zm_mac10	373.3140 -1977.0000 166.0000	0.000 0.000 0.000
item_ammo_357_ttt	-471.0000 1667.0000 258.2760	0.000 282.500 0.000
item_ammo_357_ttt	-449.7140 1666.4700 258.2760	0.000 255.000 0.000
item_ammo_357_ttt	1649.5699 1564.9200 258.2760	0.000 0.000 0.000
item_ammo_357_ttt	940.4360 -311.6240 262.2760	0.000 0.000 0.000
item_ammo_357_ttt	936.7670 -297.0850 262.2760	0.000 0.000 0.000
item_ammo_357_ttt	937.5330 -277.9710 262.2760	0.000 0.000 0.000
item_ammo_357_ttt	-598.2900 -1798.8400 522.2760	0.000 302.000 0.000
item_ammo_357_ttt	-556.0000 -1870.0000 525.0000	0.000 333.000 0.000
item_ammo_357_ttt	-613.2050 -1781.5200 522.2760	0.000 257.500 0.000
item_ammo_revolver_ttt	734.0000 1199.0000 307.0000	0.000 84.000 0.000
item_ammo_revolver_ttt	628.6190 1233.6200 258.2760	0.000 188.000 0.000
item_ammo_revolver_ttt	628.3330 1214.9399 258.2760	0.000 145.000 0.000
item_ammo_revolver_ttt	-200.0000 1622.0000 216.0000	0.000 19.000 0.000
item_ammo_revolver_ttt	-198.0000 1637.0000 216.0000	0.000 331.000 0.000
item_ammo_revolver_ttt	870.0000 412.0000 205.0000	0.000 304.000 0.000
item_ammo_revolver_ttt	862.0000 400.0000 204.0000	0.000 41.500 0.000
item_ammo_revolver_ttt	-216.9880 -14.6468 140.2760	0.000 259.500 0.000
item_ammo_revolver_ttt	-205.0000 -31.0000 140.2760	0.000 175.000 0.000
item_ammo_revolver_ttt	-223.4790 -37.1636 140.2760	0.000 106.500 0.000
item_ammo_revolver_ttt	845.0000 1494.0000 212.0000	0.000 16.000 0.000
item_ammo_revolver_ttt	868.8130 -1564.3800 140.2760	0.000 105.500 0.000
item_ammo_revolver_ttt	871.9240 -1537.6600 140.2760	0.000 207.500 0.000
item_ammo_revolver_ttt	846.2310 -1553.1600 140.2760	0.000 114.000 0.000
weapon_zm_rifle	587.0000 1195.0000 294.0000	0.000 346.000 -89.500
weapon_zm_rifle	-211.0000 1742.0000 649.0000	-40.500 22.500 0.000
weapon_zm_rifle	424.9980 -52.8528 263.9580	0.000 0.000 0.000
weapon_zm_rifle	408.0000 -33.0000 263.9580	0.000 11.500 0.000
weapon_zm_rifle	-952.0000 200.0000 186.9580	0.000 0.000 0.000
weapon_zm_rifle	-335.0000 373.0000 177.0000	0.000 0.000 -96.000
weapon_zm_rifle	-385.3000 491.9630 33.9575	0.000 0.000 0.000
weapon_zm_rifle	-897.0610 1370.6400 259.9580	0.000 0.000 0.000
weapon_zm_rifle	1380.0699 1615.8199 3.9575	0.000 0.000 0.000
weapon_zm_rifle	-616.0000 -1823.0000 523.9580	0.000 345.500 0.000
weapon_ttt_smokegrenade	-184.0000 1627.0000 221.5790	0.000 0.000 0.000
weapon_ttt_smokegrenade	-180.0000 1620.0000 225.4160	0.000 0.000 0.000
weapon_ttt_smokegrenade	-224.6140 221.8510 183.8070	0.000 0.000 0.000
weapon_ttt_smokegrenade	664.1650 1236.6600 262.7350	0.000 0.000 0.000
weapon_ttt_smokegrenade	359.0000 -1547.0000 170.6620	0.000 0.000 0.000
weapon_ttt_confgrenade	-461.8080 1435.7300 261.4870	0.000 0.000 0.000
weapon_ttt_confgrenade	-469.2650 1449.4399 261.4870	0.000 0.000 0.000
weapon_ttt_confgrenade	411.5400 1186.9399 300.8130	0.000 0.000 0.000
weapon_ttt_confgrenade	435.9830 1186.9399 297.4870	0.000 0.000 0.000
weapon_ttt_confgrenade	783.9830 196.9440 39.6788	0.000 0.000 0.000
weapon_ttt_confgrenade	783.9830 172.3950 37.1201	0.000 0.000 0.000
weapon_ttt_confgrenade	-974.3270 1760.4100 644.4870	0.000 0.000 0.000
weapon_ttt_confgrenade	-980.7100 1743.8700 644.4870	0.000 0.000 0.000
weapon_ttt_confgrenade	-962.5660 1310.0699 261.4870	0.000 0.000 0.000
weapon_ttt_confgrenade	858.9830 -1475.4100 170.1320	0.000 0.000 0.000
weapon_ttt_confgrenade	858.9830 -1457.0000 168.0000	0.000 0.000 0.000
