# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_minecraft_b5
# Exported by: General Butthurt
setting:	replacespawns 0
item_ammo_357_ttt	-1776.000000 592.000000 384.000000	0.000 0.000 0.000
item_ammo_357_ttt	737.342712 -404.613892 704.461731	0.476 0.055 0.003
item_ammo_357_ttt	752.526550 -400.874329 704.432678	0.470 0.055 0.015
item_ammo_357_ttt	739.320618 -419.104126 704.369995	0.458 0.059 0.040
item_ammo_357_ttt	757.079224 -416.429962 704.413818	0.467 0.056 0.022
item_ammo_357_ttt	-247.910736 -651.454590 480.343018	0.465 0.064 0.046
item_ammo_357_ttt	-229.344086 -646.125061 480.409912	1.406 1.359 -0.006
item_ammo_357_ttt	-252.344925 -666.651489 480.341095	0.465 0.067 0.047
item_ammo_357_ttt	-236.248886 -665.410706 480.370361	0.468 0.059 0.036
item_ammo_357_ttt	-1772.781494 545.136414 992.455688	0.433 -0.094 0.006
item_ammo_357_ttt	-1780.488037 545.490112 992.396851	0.274 -0.107 0.019
item_ammo_357_ttt	-1790.158325 545.169434 992.409546	0.469 0.176 0.253
item_ammo_357_ttt	-1799.946533 544.084961 992.305237	0.374 -0.088 -0.122
item_ammo_smg1_ttt	-656.000000 -1232.000000 -152.000000	0.000 0.000 0.000
item_ammo_smg1_ttt	-688.000000 -1296.000000 -152.000000	0.000 0.000 0.000
item_ammo_smg1_ttt	-144.000000 -1360.000000 -152.000000	0.000 0.000 0.000
item_ammo_smg1_ttt	-144.000000 -1392.000000 -152.000000	0.000 0.000 0.000
item_ammo_smg1_ttt	-1232.000000 -1168.000000 -152.000000	0.000 0.000 0.000
item_ammo_smg1_ttt	-1264.000000 -1168.000000 -152.000000	0.000 0.000 0.000
item_ammo_smg1_ttt	-272.000000 400.000000 424.000000	0.000 0.000 0.000
item_ammo_smg1_ttt	-240.000000 368.000000 424.000000	0.000 0.000 0.000
item_ammo_smg1_ttt	-1958.312988 435.590576 256.542511	-0.170 -0.175 0.134
item_ammo_smg1_ttt	-1977.691650 437.980164 256.513702	-0.267 -0.028 0.517
item_ammo_smg1_ttt	-2022.889893 714.081970 256.488525	-1.214 0.030 -0.286
item_ammo_smg1_ttt	-2041.850830 714.061096 256.513641	0.867 -0.092 -0.435
item_ammo_smg1_ttt	-998.060059 787.348083 256.543335	-0.321 0.123 -0.078
item_ammo_smg1_ttt	-1012.671265 789.066040 256.515869	0.241 -0.013 -0.210
item_ammo_smg1_ttt	-1027.293823 790.032288 256.542023	-0.510 0.488 0.485
item_ammo_smg1_ttt	-1044.805054 789.923584 256.519226	-0.033 0.024 0.324
item_ammo_smg1_ttt	620.320374 -75.225761 384.413513	0.301 -0.005 0.191
item_ammo_smg1_ttt	636.685608 -76.236420 384.469299	-0.212 0.102 -0.183
item_ammo_smg1_ttt	651.613098 -74.008072 384.406342	0.368 -0.003 0.203
item_ammo_smg1_ttt	738.235229 -327.397675 352.432587	0.849 -0.001 0.557
item_ammo_smg1_ttt	805.904480 -477.103058 704.501221	-0.725 0.012 -0.543
item_ammo_smg1_ttt	823.612915 -478.970978 704.501038	-0.725 0.012 -0.543
item_ammo_smg1_ttt	802.096741 -611.461853 704.424377	0.528 -0.004 0.343
item_ammo_smg1_ttt	803.752319 -589.711914 704.500854	0.090 1.416 -0.044
item_ammo_smg1_ttt	117.058388 -1004.985779 448.516205	0.264 -0.014 -0.226
item_ammo_smg1_ttt	118.355705 -981.429138 448.474548	0.567 -0.014 0.259
item_ammo_smg1_ttt	-917.003052 -1098.722412 -127.457680	0.107 -0.017 -0.093
item_ammo_smg1_ttt	-933.531189 -1098.084595 -127.473778	-0.148 0.196 0.288
item_ammo_smg1_ttt	-951.654724 -1098.164673 -127.450256	-0.030 -0.003 0.070
item_ammo_smg1_ttt	-1158.011719 283.185516 224.537857	-0.393 0.050 -0.088
item_ammo_smg1_ttt	-1158.038086 256.248688 224.548264	-0.199 0.029 -0.047
item_ammo_smg1_ttt	-2005.290161 629.981018 256.531464	-0.106 0.585 0.288
item_ammo_smg1_ttt	-1984.313965 630.010315 256.546906	-0.393 0.636 0.374
item_ammo_smg1_ttt	-1962.596069 629.988647 256.515808	-0.172 0.309 0.439
item_ammo_smg1_ttt	-2250.436523 477.006805 256.513733	0.185 -0.098 -0.072
item_ammo_smg1_ttt	-2259.561279 453.371735 256.550140	-0.559 -0.013 -0.283
item_ammo_smg1_ttt	40.637653 718.719666 32.428570	0.664 -0.003 0.433
item_ammo_smg1_ttt	46.849010 747.302124 32.522057	-0.227 0.015 -0.192
item_ammo_smg1_ttt	600.737427 -427.673096 448.437042	-1.107 -0.002 0.730
item_ammo_smg1_ttt	622.291260 -426.017151 448.472931	0.159 -0.137 -0.217
item_ammo_smg1_ttt	657.289124 -597.916626 448.527924	-0.486 -0.335 -0.082
item_ammo_smg1_ttt	724.326416 -597.865173 448.464020	0.458 0.327 0.535
item_ammo_smg1_ttt	-503.277405 74.160873 64.527176	0.101 0.267 0.177
item_ammo_smg1_ttt	-483.390289 74.295876 64.555954	-0.147 0.388 -0.048
item_ammo_smg1_ttt	-596.086975 620.475952 0.507682	-0.391 0.011 -0.315
item_ammo_smg1_ttt	-598.245300 651.086975 0.432596	0.829 -0.001 0.543
item_ammo_smg1_ttt	-747.174255 1102.659546 0.507777	0.393 -0.011 -0.316
item_ammo_smg1_ttt	-753.289124 1076.937988 0.542404	0.110 -0.018 -0.096
weapon_ttt_m16	-1904.000000 784.000000 257.000000	0.000 0.000 0.000
weapon_ttt_m16	-848.000000 -176.000000 56.000000	0.000 0.000 0.000
weapon_ttt_m16	-912.000000 -528.000000 40.000000	0.000 0.000 0.000
weapon_ttt_m16	-1488.000000 -80.000000 136.000000	0.000 0.000 0.000
weapon_ttt_m16	-336.000000 688.000000 72.000000	0.000 0.000 0.000
weapon_ttt_m16	48.000000 -944.000000 456.000000	0.000 0.000 0.000
weapon_ttt_m16	304.000000 144.000000 360.000000	0.000 0.000 0.000
weapon_ttt_p90	-1774.646729 556.605652 385.269104	0.640 1.424 -87.252
weapon_ttt_p90	-1806.642212 552.196350 545.270874	0.643 1.026 -87.292
weapon_ttt_p90	-2280.649414 251.729126 -254.326294	-1.034 -71.871 -90.270
weapon_ttt_p90	-2253.231934 423.326965 257.621979	-0.654 0.064 -89.968
weapon_ttt_p90	-2256.861084 409.020447 257.311768	-0.179 1.385 -87.840
weapon_ttt_p90	-589.887695 555.796997 1.276276	0.456 1.338 -87.329
weapon_ttt_p90	-591.878235 586.104370 1.278836	0.410 1.340 -87.366
weapon_ttt_p90	-712.872192 1091.987061 1.283316	0.661 1.261 -87.583
item_box_buckshot_ttt	-1320.000000 616.000000 264.000000	0.000 0.000 0.000
item_box_buckshot_ttt	-1320.000000 592.000000 264.000000	0.000 0.000 0.000
item_box_buckshot_ttt	-816.000000 240.000000 264.000000	0.000 0.000 0.000
item_box_buckshot_ttt	-784.000000 240.000000 264.000000	0.000 0.000 0.000
item_box_buckshot_ttt	-432.000000 848.000000 8.000000	0.000 0.000 0.000
item_box_buckshot_ttt	-464.000000 848.000000 8.000000	0.000 0.000 0.000
item_box_buckshot_ttt	-592.000000 880.000000 8.000000	0.000 0.000 0.000
item_box_buckshot_ttt	-560.000000 880.000000 7.999990	0.000 0.000 0.000
item_box_buckshot_ttt	528.000000 -688.000000 512.294006	0.000 0.000 0.000
item_box_buckshot_ttt	560.000000 -688.000000 512.294006	0.000 0.000 0.000
item_box_buckshot_ttt	-16.000000 304.000000 424.000000	0.000 0.000 0.000
item_box_buckshot_ttt	-48.000000 304.000000 424.000000	0.000 0.000 0.000
item_box_buckshot_ttt	-208.000000 336.000000 424.000000	0.000 0.000 0.000
item_box_buckshot_ttt	-176.000000 336.000000 424.000000	0.000 0.000 0.000
item_box_buckshot_ttt	536.077820 -620.466431 704.423096	-0.703 -0.007 0.624
item_box_buckshot_ttt	520.647766 -622.724426 704.390320	-0.976 0.004 0.869
item_box_buckshot_ttt	521.017395 -605.585938 704.385803	-1.262 -0.016 1.106
item_box_buckshot_ttt	535.987671 -603.764648 704.347290	0.716 0.003 -0.571
item_box_buckshot_ttt	-2010.003052 485.519928 384.490662	0.614 -0.123 -0.193
item_box_buckshot_ttt	-1998.878906 485.566620 384.410126	-0.805 -0.006 0.715
item_box_buckshot_ttt	-1986.651611 485.437622 384.495239	0.520 -0.029 -0.179
item_box_buckshot_ttt	-1972.364136 486.866974 384.475830	-0.288 -0.006 0.256
item_box_buckshot_ttt	-633.079590 687.533813 0.419395	-0.814 -0.017 0.631
item_box_buckshot_ttt	-621.558167 684.674194 0.371718	0.764 -0.120 -0.531
item_box_buckshot_ttt	-607.834473 683.736877 0.454690	-0.055 -0.118 -0.007
item_box_buckshot_ttt	-633.212585 700.910400 0.503973	-0.066 -0.005 0.058
item_box_buckshot_ttt	-622.032898 697.673889 0.465806	-0.386 -0.005 0.310
item_box_buckshot_ttt	-606.630554 695.903442 0.406702	0.106 0.123 0.345
weapon_ttt_galil	-1989.958984 750.867859 257.099701	1.037 -8.419 -87.222
weapon_ttt_galil	772.028259 -612.599915 705.223694	0.636 -13.310 -88.064
weapon_ttt_galil	730.613953 -608.050598 705.166199	0.846 -14.793 -87.691
weapon_ttt_galil	-1171.433960 315.444183 224.791672	-1.140 0.740 87.363
weapon_ttt_galil	9.220769 743.792114 33.188515	0.755 -8.455 -87.827
weapon_ttt_galil	2.644888 722.698853 33.116928	0.969 -9.342 -87.329
weapon_ttt_galil	694.008911 -586.842285 449.200958	0.705 -12.949 -87.903
weapon_ttt_famas	-1012.074585 759.966370 257.182953	0.000 16.866 90.000
weapon_ttt_famas	-1016.372681 719.342285 257.182953	0.000 16.872 90.000
weapon_ttt_famas	611.518250 -141.786896 385.086517	0.000 16.891 89.382
weapon_ttt_famas	606.954346 -114.249435 384.980621	0.000 16.896 88.704
weapon_ttt_famas	689.336182 -365.381073 -254.661011	0.014 -53.078 -89.727
weapon_ttt_famas	743.609619 -380.593048 353.182922	0.000 12.089 90.000
weapon_ttt_famas	803.111633 -401.900635 705.182922	0.000 15.406 90.000
weapon_ttt_famas	799.534851 -433.476166 705.151123	0.027 15.424 89.779
weapon_ttt_famas	-1989.250244 594.922791 257.210602	-0.033 15.026 90.260
weapon_ttt_famas	571.244568 -432.630127 449.200531	-0.020 15.714 90.168
weapon_ttt_famas	-531.672913 93.955833 65.182945	0.000 16.871 90.000
weapon_ttt_glock	-1872.000000 784.000000 257.000000	0.000 0.000 0.000
weapon_ttt_glock	-1840.000000 528.000000 552.000000	0.000 0.000 0.000
weapon_ttt_glock	-1968.000000 528.000000 552.000000	0.000 0.000 0.000
weapon_ttt_glock	-1520.000000 -48.000000 136.000000	0.000 0.000 0.000
weapon_ttt_glock	-304.000000 688.000000 72.000000	0.000 0.000 0.000
weapon_ttt_glock	-16.000000 -976.000000 456.000000	0.000 0.000 0.000
ttt_random_ammo	-192.000000 288.000000 33.000000	0.000 0.000 0.000
ttt_random_ammo	-192.000000 320.000000 33.000000	0.000 0.000 0.000
ttt_random_ammo	-224.000000 320.000000 33.000000	0.000 0.000 0.000
ttt_random_ammo	-224.000000 288.000000 33.000000	0.000 0.000 0.000
ttt_random_ammo	-192.000000 320.000000 64.000000	0.000 0.000 0.000
ttt_random_ammo	-192.000000 288.000000 64.000000	0.000 0.000 0.000
ttt_random_ammo	-224.000000 288.000000 64.000000	0.000 0.000 0.000
ttt_random_ammo	-224.000000 320.000000 64.000000	0.000 0.000 0.000
ttt_random_ammo	-1192.000000 -608.000000 -1104.000000	0.000 0.000 0.000
ttt_random_ammo	-1208.000000 -624.000000 -1104.000000	0.000 0.000 0.000
ttt_random_ammo	-1192.000000 -640.000000 -1104.000000	0.000 0.000 0.000
ttt_random_ammo	-1208.000000 -656.000000 -1104.000000	0.000 0.000 0.000
ttt_random_ammo	-1175.109985 -629.489990 -1247.000000	0.000 0.000 0.000
ttt_random_ammo	-624.000000 -384.000000 -112.000000	0.000 0.000 0.000
ttt_random_ammo	-624.000000 -416.000000 -112.000000	0.000 0.000 0.000
ttt_random_ammo	-592.000000 -416.000000 -112.000000	0.000 0.000 0.000
ttt_random_ammo	-592.000000 -384.000000 -112.000000	0.000 0.000 0.000
ttt_random_ammo	-592.000000 -352.000000 -112.000000	0.000 0.000 0.000
ttt_random_ammo	-560.000000 -384.000000 -112.000000	0.000 0.000 0.000
ttt_random_ammo	80.000000 -560.000000 336.000000	0.000 0.000 0.000
ttt_random_ammo	88.000000 -568.000000 336.000000	0.000 0.000 0.000
ttt_random_ammo	88.000000 -568.000000 344.000000	0.000 0.000 0.000
ttt_random_ammo	80.000000 -560.000000 344.000000	0.000 0.000 0.000
ttt_random_ammo	-1328.000000 72.000000 208.000000	0.000 0.000 0.000
ttt_random_ammo	-1328.000000 56.000000 208.000000	0.000 0.000 0.000
ttt_random_ammo	-1328.000000 56.000000 176.000000	0.000 0.000 0.000
ttt_random_ammo	-1328.000000 72.000000 176.000000	0.000 0.000 0.000
ttt_random_ammo	-1392.000000 80.000000 168.000000	0.000 0.000 0.000
ttt_random_ammo	-1392.000000 48.000000 168.000000	0.000 0.000 0.000
ttt_random_ammo	-240.000000 -848.000000 464.000000	0.000 0.000 0.000
ttt_random_ammo	-208.000000 -848.000000 464.000000	0.000 0.000 0.000
ttt_random_ammo	-176.000000 -848.000000 464.000000	0.000 0.000 0.000
ttt_random_ammo	-176.000000 -816.000000 464.000000	0.000 0.000 0.000
ttt_random_ammo	-176.000000 -880.000000 464.000000	0.000 0.000 0.000
ttt_random_ammo	912.000000 496.000000 -24.000000	0.000 0.000 0.000
ttt_random_ammo	976.000000 464.000000 -24.000000	0.000 0.000 0.000
ttt_random_ammo	912.000000 432.000000 -24.000000	0.000 0.000 0.000
ttt_random_ammo	1040.000000 304.000000 -24.000000	0.000 0.000 0.000
ttt_random_ammo	976.000000 272.000000 -24.000000	0.000 0.000 0.000
ttt_random_ammo	1008.000000 208.000000 -24.000000	0.000 0.000 0.000
ttt_random_ammo	1072.000000 272.000000 8.000000	0.000 0.000 0.000
ttt_random_ammo	944.000000 80.000000 -56.000000	0.000 0.000 0.000
ttt_random_ammo	848.000000 -144.000000 -88.000000	0.000 0.000 0.000
ttt_random_ammo	784.000000 -112.000000 -120.000000	0.000 0.000 0.000
ttt_random_ammo	688.000000 -144.000000 -120.000000	0.000 0.000 0.000
ttt_random_ammo	-816.000000 1264.000000 -56.000000	0.000 0.000 0.000
ttt_random_ammo	-2256.000000 1008.000000 -56.000000	0.000 0.000 0.000
ttt_random_ammo	-2480.000000 784.000000 8.000000	0.000 0.000 0.000
ttt_random_ammo	-2416.000000 688.000000 -24.000000	0.000 0.000 0.000
ttt_random_ammo	-2416.000000 816.000000 -56.000000	0.000 0.000 0.000
ttt_random_ammo	-2544.000000 592.000000 -24.000000	0.000 0.000 0.000
ttt_random_ammo	-2608.000000 528.000000 -56.000000	0.000 0.000 0.000
ttt_random_ammo	-2512.000000 560.000000 -88.000000	0.000 0.000 0.000
ttt_random_ammo	-2416.000000 368.000000 8.000000	0.000 0.000 0.000
ttt_random_ammo	-2448.000000 400.000000 -24.000000	0.000 0.000 0.000
ttt_random_ammo	-2416.000000 304.000000 -24.000000	0.000 0.000 0.000
ttt_random_ammo	-2441.760010 274.562988 -95.999397	0.000 0.000 0.000
ttt_random_ammo	-2352.000000 368.000000 -56.000000	0.000 0.000 0.000
ttt_random_ammo	-2192.000000 176.000000 -88.000000	0.000 0.000 0.000
ttt_random_ammo	-2160.000000 112.000000 -120.000000	0.000 0.000 0.000
weapon_zm_rifle	-816.000000 -272.000000 177.000000	0.000 0.000 0.000
weapon_zm_rifle	-944.000000 -912.000000 -24.000000	0.000 0.000 0.000
weapon_zm_rifle	-304.000000 -432.000000 392.000000	0.000 0.000 0.000
weapon_zm_rifle	-1840.000000 624.000000 552.000000	0.000 0.000 0.000
weapon_zm_rifle	-1808.000000 624.000000 384.000000	0.000 0.000 0.000
weapon_zm_rifle	643.219360 -413.939575 703.082336	3.716 12.651 64.938
weapon_zm_rifle	691.380310 -416.321075 703.157654	3.535 12.658 65.300
weapon_zm_rifle	-304.003998 -665.852051 479.195496	3.459 12.943 65.644
weapon_zm_rifle	-1780.203735 597.442566 991.085388	3.693 13.285 64.791
weapon_zm_mac10	-704.000000 -1248.000000 -152.000000	0.000 0.000 0.000
weapon_zm_mac10	-176.000000 -1360.000000 -152.000000	0.000 0.000 0.000
weapon_zm_mac10	-1200.000000 -1168.000000 -152.000000	0.000 0.000 0.000
weapon_zm_mac10	-240.000000 400.000000 424.000000	0.000 0.000 0.000
item_ammo_pistol_ttt	-1936.000000 784.000000 257.000000	0.000 0.000 0.000
item_ammo_pistol_ttt	-1924.000000 784.000000 257.000000	0.000 0.000 0.000
item_ammo_pistol_ttt	-1948.000000 784.000000 257.000000	0.000 0.000 0.000
item_ammo_pistol_ttt	-856.000000 -232.000000 56.000000	0.000 0.000 0.000
item_ammo_pistol_ttt	-840.000000 -232.000000 56.000000	0.000 0.000 0.000
item_ammo_pistol_ttt	-880.000000 -560.000000 40.000000	0.000 0.000 0.000
item_ammo_pistol_ttt	-880.000000 -592.000000 40.000000	0.000 0.000 0.000
item_ammo_pistol_ttt	-848.000000 -592.000000 40.000000	0.000 0.000 0.000
item_ammo_pistol_ttt	-1936.000000 464.000000 993.280029	0.000 0.000 0.000
item_ammo_pistol_ttt	-1968.000000 496.000000 993.280029	0.000 0.000 0.000
item_ammo_pistol_ttt	-1520.000000 -112.000000 136.000000	0.000 0.000 0.000
item_ammo_pistol_ttt	-1552.000000 -112.000000 136.000000	0.000 0.000 0.000
item_ammo_pistol_ttt	-304.000000 624.000000 72.000000	0.000 0.000 0.000
item_ammo_pistol_ttt	-272.000000 624.000000 72.000000	0.000 0.000 0.000
item_ammo_pistol_ttt	-336.000000 624.000000 72.000000	0.000 0.000 0.000
item_ammo_pistol_ttt	16.000000 -936.000000 456.000000	0.000 0.000 0.000
item_ammo_pistol_ttt	16.000000 -912.000000 456.000000	0.000 0.000 0.000
item_ammo_pistol_ttt	272.000000 176.000000 360.000000	0.000 0.000 0.000
item_ammo_pistol_ttt	272.000000 144.000000 360.000000	0.000 0.000 0.000
item_ammo_pistol_ttt	-224.022720 -1245.961548 -159.577850	-0.067 -0.020 -0.020
item_ammo_pistol_ttt	-204.287460 -1243.971069 -159.551437	-0.044 -0.020 -0.013
item_ammo_pistol_ttt	-240.473160 -1247.095459 -159.611313	-0.096 -0.020 -0.029
item_ammo_pistol_ttt	-1833.012573 629.772644 704.381836	-0.102 -0.020 -0.031
item_ammo_pistol_ttt	-1846.164673 630.253967 704.466797	-0.523 0.319 -0.364
item_ammo_pistol_ttt	-1827.401978 688.102539 992.476929	1.294 0.200 0.284
item_ammo_pistol_ttt	-1835.792969 688.425415 992.442139	-0.049 -0.020 -0.015
item_ammo_pistol_ttt	-1845.696289 689.295227 992.330750	-0.147 -0.018 -0.044
item_ammo_pistol_ttt	-1977.681274 691.019409 992.362793	-0.119 -0.019 -0.036
item_ammo_pistol_ttt	-1969.809448 691.899475 992.356506	-0.124 -0.019 -0.038
item_ammo_pistol_ttt	-1960.918945 691.628479 992.354309	-0.126 -0.019 -0.038
weapon_zm_molotov	-1488.000000 560.000000 320.000000	0.000 0.000 0.000
weapon_zm_molotov	-1504.000000 560.000000 320.000000	0.000 0.000 0.000
weapon_zm_molotov	-752.000000 144.000000 -1240.000000	0.000 0.000 0.000
weapon_zm_molotov	-816.000000 240.000000 -1240.000000	0.000 0.000 0.000
weapon_zm_molotov	-1000.000000 352.000000 -1208.000000	0.000 0.000 0.000
weapon_zm_molotov	-1200.000000 528.000000 -1208.000000	0.000 0.000 0.000
weapon_zm_molotov	-1304.000000 80.000000 -1208.000000	0.000 0.000 0.000
weapon_zm_molotov	-1168.000000 -256.000000 -1208.000000	0.000 0.000 0.000
weapon_zm_molotov	-1040.000000 -240.000000 -1208.000000	0.000 0.000 0.000
weapon_zm_molotov	-976.000000 -304.000000 -1208.000000	0.000 0.000 0.000
weapon_ttt_confgrenade	720.000000 304.000000 392.000000	0.000 0.000 0.000
weapon_ttt_confgrenade	720.000000 208.000000 392.000000	0.000 0.000 0.000
weapon_ttt_confgrenade	752.000000 240.000000 392.000000	0.000 0.000 0.000
weapon_ttt_confgrenade	688.000000 -24.000000 392.000000	0.000 0.000 0.000
weapon_ttt_confgrenade	688.000000 -120.000000 392.000000	0.000 0.000 0.000
weapon_ttt_confgrenade	720.000000 -88.000000 392.000000	0.000 0.000 0.000
item_ammo_revolver_ttt	-1000.000000 784.000000 104.000000	0.000 0.000 0.000
item_ammo_revolver_ttt	-1016.000000 784.000000 104.000000	0.000 0.000 0.000
item_ammo_revolver_ttt	744.000000 -624.000000 352.276001	0.000 0.000 0.000
item_ammo_revolver_ttt	760.000000 -624.000000 352.276001	0.000 0.000 0.000
item_ammo_revolver_ttt	-856.000000 -400.000000 64.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	-864.000000 -400.000000 64.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	-464.000000 944.000000 -184.000000	0.000 0.000 0.000
item_ammo_revolver_ttt	-464.000000 976.000000 -184.000000	0.000 0.000 0.000
item_ammo_revolver_ttt	-1552.000000 56.000000 8.000000	0.000 0.000 0.000
item_ammo_revolver_ttt	-1552.000000 32.000000 8.000000	0.000 0.000 0.000
item_ammo_revolver_ttt	655.859558 360.976379 352.310669	0.462 0.075 0.058
item_ammo_revolver_ttt	668.392639 360.446136 352.444244	0.475 0.055 0.009
item_ammo_revolver_ttt	679.659668 358.937897 352.335114	0.464 0.067 0.049
item_ammo_revolver_ttt	-900.826294 -454.271271 32.453735	0.872 0.314 -0.513
item_ammo_revolver_ttt	-899.696289 -468.885529 32.424046	0.473 0.056 0.017
item_ammo_revolver_ttt	-914.912048 -454.264557 32.443802	0.621 -0.250 -0.423
item_ammo_revolver_ttt	-913.048462 -467.253937 32.439995	0.475 0.055 0.011
item_ammo_revolver_ttt	36.274918 518.131714 416.427307	0.846 0.133 -0.865
item_ammo_revolver_ttt	34.582405 527.456970 416.425568	0.401 -0.373 -0.572
item_ammo_revolver_ttt	47.384544 518.199219 416.350342	0.988 -0.035 0.001
item_ammo_revolver_ttt	47.409401 530.473022 416.416504	0.472 0.056 0.019
item_ammo_revolver_ttt	-167.686523 546.731262 32.370380	0.484 0.059 0.028
item_ammo_revolver_ttt	-165.698288 533.690308 32.315418	0.462 0.075 0.056
item_ammo_revolver_ttt	-166.026550 519.010132 32.389420	0.470 0.057 0.029
item_ammo_revolver_ttt	-168.002197 501.580109 32.320030	0.463 0.075 0.054
item_ammo_revolver_ttt	-860.581970 775.841614 96.433426	0.474 0.056 0.013
item_ammo_revolver_ttt	-853.119080 774.195374 96.362251	0.517 0.050 0.049
item_ammo_revolver_ttt	-846.938904 778.233398 96.433998	1.107 0.044 -0.957
item_ammo_revolver_ttt	-836.486145 774.138000 96.438324	1.325 0.252 -1.052
item_ammo_revolver_ttt	-303.053833 1044.425171 0.391490	0.462 0.055 0.032
item_ammo_revolver_ttt	-301.759186 1032.741943 0.375826	0.459 0.056 0.038
item_ammo_revolver_ttt	-314.110870 1047.476440 0.399398	0.464 0.054 0.028
