# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: cs_office_unlimited_oc
# Exported by: Doctor Blargio
setting:	replacespawns 1
weapon_ttt_mp5	2259.649658 434.241272 -174.903656	0.208 0.006 -87.152
weapon_ttt_mp5	-17.184134 -806.372681 -214.653442	-0.005 29.848 82.997
weapon_ttt_mp5	-352.861176 -721.904358 -262.168182	0.643 0.716 -91.680
weapon_ttt_mp5	1612.798828 -576.410095 -78.427673	0.432 -85.882 -89.863
weapon_ttt_mp5	2361.963135 -1274.058716 -252.426773	0.013 -89.458 83.353
weapon_ttt_mp5	1302.009766 338.265808 -111.888138	0.578 5.453 -86.014
weapon_ttt_magnum	1316.477539 748.007202 -157.976257	9.271 -44.009 75.338
weapon_ttt_magnum	1315.498047 726.495422 -158.003769	9.202 0.103 74.663
weapon_ttt_magnum	2179.246826 -2177.343262 -327.798767	-1.435 -62.132 86.416
weapon_ttt_glock	-823.896912 257.332489 -366.417114	0.163 -39.565 -89.892
weapon_ttt_glock	1819.224854 -80.658096 -147.131607	0.333 46.081 89.711
weapon_ttt_glock	-975.550293 -1466.854126 -326.482300	-0.833 -38.038 -91.104
weapon_ttt_glock	-260.427490 481.508209 -159.659195	-0.077 174.662 91.369
weapon_ttt_glock	1477.244019 -308.321808 -340.462036	0.071 26.319 89.843
weapon_ttt_smg	-784.295227 -529.886108 -266.095367	5.047 0.276 2.300
weapon_ttt_smg	-819.792419 -435.371490 -290.001343	5.050 0.296 2.533
weapon_ttt_smg	1826.018188 985.572937 -306.858002	-2.938 -5.392 -97.212
weapon_ttt_smg	1577.982056 671.440430 -127.102745	-50.385 -164.268 50.207
weapon_ttt_smg	1309.010742 -113.282043 -157.468170	-1.824 2.865 -89.517
weapon_ttt_smg	1334.554565 -114.544647 -157.486267	-1.334 8.168 -90.086
item_ammo_revolver_ttt	1520.940552 -647.757080 -79.474899	1.518 2.201 0.058
item_ammo_revolver_ttt	1495.252197 -662.688782 -79.440201	0.452 -2.127 -0.695
item_ammo_revolver_ttt	1452.014526 -663.370483 -79.432404	0.889 -4.559 0.364
item_ammo_revolver_ttt	1561.146973 -665.389526 -79.534401	-1.504 90.922 -0.122
item_ammo_revolver_ttt	488.576294 542.374878 -75.122803	0.898 4.331 0.016
item_ammo_revolver_ttt	482.732208 554.952576 -75.063904	1.126 18.044 0.097
item_ammo_revolver_ttt	495.327087 566.622620 -75.103996	0.421 4.987 -0.074
item_ammo_revolver_ttt	1251.625610 52.791100 -129.689896	0.447 0.074 0.063
item_ammo_revolver_ttt	1092.534180 -1187.146606 -295.062195	0.449 0.059 0.043
item_ammo_revolver_ttt	1913.040771 -548.634094 -151.397903	-0.437 23.234 0.087
item_ammo_revolver_ttt	1495.929565 401.501984 -159.529739	0.477 0.516 0.000
item_ammo_revolver_ttt	1505.823730 403.821198 -159.618256	0.469 0.058 0.032
item_ammo_revolver_ttt	1512.818848 402.509399 -159.603577	0.470 0.057 0.027
item_ammo_revolver_ttt	1520.276855 402.973785 -159.679977	0.463 0.075 0.054
item_ammo_revolver_ttt	1527.684814 402.669434 -159.632706	0.467 0.060 0.037
item_ammo_revolver_ttt	1534.964478 401.608307 -159.622375	0.468 0.058 0.034
item_ammo_revolver_ttt	479.395599 -406.129395 -159.594986	1.501 1.223 -0.011
item_ammo_revolver_ttt	490.379913 -406.405090 -159.554443	1.022 -0.559 -0.735
item_ammo_revolver_ttt	501.384277 -406.290375 -159.560715	0.617 0.102 -0.534
item_ammo_revolver_ttt	511.540558 -406.325043 -159.606018	0.004 -0.869 0.399
item_ammo_revolver_ttt	520.875244 -406.416931 -159.595062	-0.348 -0.289 0.047
item_ammo_revolver_ttt	530.672546 -406.369385 -159.587952	0.796 -0.292 -1.044
item_ammo_revolver_ttt	539.983337 -406.482605 -159.573318	0.281 -0.398 -0.471
item_ammo_revolver_ttt	553.696228 -405.595123 -159.575745	-0.429 3.162 0.000
item_ammo_revolver_ttt	1125.690430 -233.969604 -159.566833	1.088 -0.479 -0.955
item_ammo_revolver_ttt	1133.201538 -234.053619 -159.566635	1.120 -0.420 -0.975
item_ammo_revolver_ttt	1140.080688 -234.152725 -159.573380	-0.112 0.259 -0.172
item_ammo_revolver_ttt	1147.218994 -234.948257 -159.571274	0.323 -9.361 0.415
item_ammo_revolver_ttt	1315.242676 662.109741 -159.626984	0.790 0.461 0.010
item_ammo_revolver_ttt	1315.299438 676.522644 -159.544098	1.437 -0.185 -0.884
item_ammo_revolver_ttt	1315.224854 690.458923 -159.563675	0.999 -0.295 -0.847
item_ammo_revolver_ttt	1315.247559 707.016296 -159.547668	0.659 0.090 -0.380
item_ammo_revolver_ttt	-691.347534 -2067.042969 -327.546173	-0.154 0.318 0.219
item_ammo_revolver_ttt	-691.366394 -2084.555908 -327.538971	0.168 0.233 0.091
item_ammo_revolver_ttt	-691.197693 -2101.789063 -327.589966	-0.196 -0.067 -0.367
item_ammo_revolver_ttt	-691.351501 -2123.784912 -327.554291	1.415 0.023 -1.012
item_ammo_revolver_ttt	-691.345215 -2143.966064 -327.561676	0.866 -0.022 -0.725
item_ammo_revolver_ttt	-691.329346 -2158.806641 -327.592194	0.831 -0.032 -0.140
item_ammo_revolver_ttt	-691.418457 -2176.300293 -327.544342	1.457 -0.071 -0.429
item_ammo_revolver_ttt	-1165.262207 361.639221 -324.859955	-6.279 0.873 -1.430
item_ammo_revolver_ttt	-1155.507813 361.742981 -323.936707	-6.055 0.583 -1.300
item_ammo_revolver_ttt	-1143.652954 359.967438 -322.785461	-5.434 0.144 -1.427
item_ammo_revolver_ttt	-1251.628906 361.860809 -329.081909	0.062 1.418 4.343
item_ammo_revolver_ttt	-1241.409668 361.799072 -328.875153	-0.247 0.935 4.228
item_ammo_revolver_ttt	-1230.366699 361.932892 -328.787079	-0.085 0.942 4.326
item_ammo_revolver_ttt	-445.540710 1151.254150 -134.942078	0.534 1.203 0.064
item_ammo_revolver_ttt	2178.814941 -2213.180664 -328.639587	0.395 -0.142 -0.024
item_ammo_revolver_ttt	2179.201172 -2197.079346 -328.651825	0.454 0.062 0.049
item_ammo_revolver_ttt	1450.555054 -1758.829956 -234.571259	0.128 -29.797 89.467
item_ammo_revolver_ttt	1440.944580 -1762.746582 -238.602081	-0.948 5.245 -0.000
item_ammo_revolver_ttt	2524.724121 -1370.327515 -327.563141	-0.198 -0.461 0.013
item_ammo_revolver_ttt	2524.742676 -1382.501587 -327.585175	-0.151 -0.098 -0.330
item_ammo_revolver_ttt	2524.742676 -1392.927856 -327.594849	0.188 -0.121 -0.707
item_ammo_revolver_ttt	2524.709717 -1405.276855 -327.552704	-0.594 0.562 0.441
item_ammo_revolver_ttt	2524.690430 -1415.911377 -327.556641	-0.153 0.447 0.071
item_ammo_revolver_ttt	2524.789795 -1429.381836 -327.578796	-0.550 -0.004 0.043
item_ammo_revolver_ttt	2524.677979 -1445.176147 -327.551361	0.097 0.393 -0.032
item_ammo_revolver_ttt	1572.405273 -73.301262 -159.640793	0.467 0.062 0.040
item_ammo_revolver_ttt	1571.273438 -58.474865 -159.547089	1.148 0.258 -0.720
item_ammo_revolver_ttt	1571.254395 -44.049549 -159.563187	1.147 0.052 -0.946
item_ammo_revolver_ttt	1571.284912 -28.662769 -159.562805	1.066 -0.059 -0.883
ttt_random_weapon	1149.278076 302.737946 -158.757935	1.270 8.522 -93.834
ttt_random_weapon	2174.827637 -236.674500 -112.128197	1.625 24.343 -93.170
ttt_random_weapon	1342.277344 -550.545776 -158.796692	1.826 16.695 -94.327
ttt_random_weapon	1339.511475 -373.272400 -149.890396	2.224 6.790 -92.007
ttt_random_weapon	734.188599 -206.546707 -120.186996	1.204 9.804 -94.793
ttt_random_weapon	731.028015 -241.033096 -116.202499	2.340 -3.006 -92.551
ttt_random_weapon	-514.722107 -433.277802 -251.823593	-7.274 2.826 -90.295
ttt_random_weapon	-1651.838135 -448.845001 -238.798401	1.857 4.928 -92.637
ttt_random_weapon	-1643.488770 -136.618103 -238.790695	1.770 4.927 -92.837
ttt_random_weapon	-1276.437378 -2113.079102 -264.928009	1.907 41.418 -92.523
ttt_random_weapon	664.042725 -1509.198242 -238.942200	1.501 6.231 -93.454
ttt_random_weapon	652.634888 -1343.154297 -239.689194	1.890 -9.593 -92.563
ttt_random_weapon	1334.658081 -1490.318115 -321.127594	2.807 -4.142 -94.023
ttt_random_weapon	-296.965790 672.248718 -130.339767	15.404 112.368 87.033
ttt_random_weapon	-299.695679 486.084656 -134.522400	-2.459 -77.804 86.163
ttt_random_weapon	-1379.044556 1225.125854 -334.801300	1.890 4.927 -92.563
ttt_random_weapon	-1011.934326 600.282776 -334.799896	1.874 4.930 -92.601
ttt_random_weapon	-723.984802 569.353027 -366.799103	1.865 4.929 -92.619
ttt_random_weapon	-788.746582 128.228897 -366.778503	1.632 4.921 -93.153
ttt_random_weapon	27.361933 500.402191 -134.662247	7.948 0.479 -4.105
ttt_random_weapon	27.387226 533.127380 -134.142792	1.470 -8.995 -94.834
ttt_random_weapon	1999.101074 71.743179 -366.347595	1.927 -20.461 -93.443
ttt_random_weapon	1186.258667 -266.925720 -340.799194	2.375 3.623 -91.450
ttt_random_weapon	1624.296631 -487.074707 -364.783569	1.690 5.334 -93.021
ttt_random_weapon	1689.429077 -493.410919 -364.797729	1.849 4.928 -92.656
ttt_random_weapon	1718.857666 1511.437988 -181.265823	-3.051 -6.241 -88.826
ttt_random_weapon	79.786942 -277.534729 -240.298676	2.320 -45.871 -91.577
ttt_random_weapon	1045.199585 -349.691895 -158.751984	1.332 98.384 -93.841
weapon_ttt_pump_shotgun	1747.966797 -154.750793 -133.907486	-0.645 -9.525 -90.141
weapon_ttt_pump_shotgun	126.907379 -1148.973022 -222.541595	-0.241 -22.233 -89.323
weapon_ttt_pump_shotgun	85.596481 -1150.359619 -222.481720	-0.516 -15.931 -89.530
weapon_ttt_pump_shotgun	258.121246 -413.804047 -158.504715	-0.475 -10.309 -89.977
weapon_ttt_pump_shotgun	1323.843018 -437.422302 -152.406128	-0.570 -65.535 -88.707
weapon_ttt_pump_shotgun	535.229370 669.673828 -158.529907	-0.321 -10.191 -89.808
weapon_ttt_pump_shotgun	-982.518738 -2176.782715 -334.618164	-0.310 -10.260 -89.013
weapon_ttt_pump_shotgun	-1378.324097 233.224365 -294.861206	7.389 -8.786 -98.033
weapon_ttt_pump_shotgun	-430.506348 1239.842773 -134.459930	-0.472 -10.292 -90.022
weapon_ttt_pump_shotgun	751.534607 -744.730530 -364.510162	-0.434 -9.744 -89.559
item_ammo_smg1_ttt	1358.581909 -98.655998 -134.588806	0.269 -0.005 0.169
item_ammo_smg1_ttt	1284.831055 -96.069504 -134.560303	0.124 -0.415 -0.032
item_ammo_smg1_ttt	1271.647339 -73.950600 -134.471405	-0.542 0.056 -0.124
item_ammo_smg1_ttt	1272.532593 -96.044098 -159.481201	0.228 0.019 0.456
item_ammo_smg1_ttt	1319.846802 -79.864601 -96.548897	-0.566 15.716 0.408
item_ammo_smg1_ttt	610.296875 -1709.311279 -304.127594	-3.363 -0.000 2.741
item_ammo_smg1_ttt	608.734497 -2038.658081 -309.158386	9.387 0.250 -23.487
item_ammo_smg1_ttt	349.303986 -418.457794 -159.452301	0.192 -0.384 -0.075
item_ammo_smg1_ttt	349.984192 -418.399414 -145.683807	0.128 -1.430 -0.023
item_ammo_smg1_ttt	738.336975 -157.165497 -127.487396	-0.847 0.066 -0.218
item_ammo_smg1_ttt	1358.115723 -76.243202 -120.577698	0.471 -0.004 0.305
item_ammo_smg1_ttt	1343.424805 -103.158501 -120.481499	0.314 -1.272 0.014
item_ammo_smg1_ttt	2267.520508 -142.138901 -159.490707	-0.360 0.011 -0.297
item_ammo_smg1_ttt	1390.364258 -92.379898 -159.505798	-0.903 0.357 -0.200
item_ammo_smg1_ttt	1257.284912 -74.013199 -159.498993	-0.678 0.234 -0.025
item_ammo_smg1_ttt	1300.874878 -73.936699 -120.485199	-0.812 -0.019 -0.210
item_ammo_smg1_ttt	1300.367432 -97.649300 -120.595802	0.190 -0.005 0.116
item_ammo_smg1_ttt	1340.477539 -76.359497 -108.568001	-0.019 -0.033 0.055
item_ammo_smg1_ttt	1278.634277 18.363884 -129.474899	0.817 -0.460 -0.284
item_ammo_smg1_ttt	1296.349243 18.249430 -129.497681	1.069 -0.298 -0.294
item_ammo_smg1_ttt	2062.684814 102.067566 -159.365036	0.113 -0.008 0.966
item_ammo_smg1_ttt	2083.232178 101.938301 -159.487701	0.095 0.021 0.412
item_ammo_smg1_ttt	2104.830811 102.014343 -159.473434	0.090 -0.082 0.609
item_ammo_smg1_ttt	2119.447998 102.080818 -159.420990	0.186 0.018 0.871
item_ammo_smg1_ttt	2142.942627 102.077225 -159.489304	0.221 0.024 0.731
item_ammo_smg1_ttt	2042.698242 101.977982 -159.503525	0.117 0.020 0.536
item_ammo_smg1_ttt	870.545471 -28.149082 -159.565430	0.938 -0.000 0.617
item_ammo_smg1_ttt	869.981812 -2.409154 -159.491745	0.897 -0.051 -0.222
item_ammo_smg1_ttt	872.877502 17.545229 -159.453888	-0.413 -0.456 0.393
item_ammo_smg1_ttt	1090.863037 -810.052917 -159.457001	0.556 0.428 0.328
item_ammo_smg1_ttt	1121.321533 -810.139221 -159.455444	0.398 0.060 0.196
item_ammo_smg1_ttt	-45.609318 -758.035339 -279.562958	1.102 0.002 0.726
item_ammo_smg1_ttt	-53.371239 -786.031982 -279.528961	-0.104 0.036 0.183
item_ammo_smg1_ttt	-318.830902 -862.831848 -262.922363	0.452 0.008 5.311
item_ammo_smg1_ttt	-374.783508 -862.759277 -262.949005	-0.030 -0.527 5.207
item_ammo_smg1_ttt	-898.562805 -411.990143 -308.823639	8.538 35.648 13.226
item_ammo_smg1_ttt	-861.046875 -413.198822 -319.176575	6.812 45.398 15.428
item_ammo_smg1_ttt	-918.633240 -411.613251 -303.526123	8.142 36.117 13.294
item_ammo_smg1_ttt	-408.827301 350.008270 -159.492386	0.262 -0.031 0.556
item_ammo_smg1_ttt	-433.098633 349.999756 -159.478027	0.195 -0.349 0.413
item_ammo_smg1_ttt	-456.963379 350.010040 -159.445770	0.130 0.009 0.661
item_ammo_smg1_ttt	-474.792542 350.052094 -159.496704	-0.951 0.028 -0.224
item_ammo_smg1_ttt	-495.077148 350.035034 -159.445587	0.764 -0.424 0.570
item_ammo_smg1_ttt	-515.285583 349.663330 -159.501923	0.077 -1.707 -0.395
item_ammo_smg1_ttt	-533.928284 349.695282 -159.521576	-0.052 1.907 -0.162
item_ammo_smg1_ttt	-298.337189 -13.793146 -159.491699	-1.230 0.382 -0.413
item_ammo_smg1_ttt	-326.560577 -13.853678 -159.526337	0.303 0.347 0.479
item_ammo_smg1_ttt	-350.914459 -13.086855 -159.470596	-0.296 2.596 -0.041
item_ammo_smg1_ttt	1494.115601 -361.984558 -159.490631	0.239 -0.177 0.529
item_ammo_smg1_ttt	1479.580444 -361.985565 -159.490143	0.188 -0.283 0.491
item_ammo_smg1_ttt	1462.119873 -362.099182 -159.491287	0.050 0.041 0.194
item_ammo_smg1_ttt	863.330444 1046.276733 -159.309555	-0.461 0.308 1.628
item_ammo_smg1_ttt	886.224976 1046.033325 -159.493454	-0.193 0.021 0.260
item_ammo_smg1_ttt	905.550720 1045.575684 -159.513428	-0.244 0.291 -0.093
item_ammo_smg1_ttt	366.000031 10.065632 -159.506546	-0.772 0.050 -0.242
item_ammo_smg1_ttt	344.149628 10.045417 -159.515060	-0.212 0.132 0.019
item_ammo_smg1_ttt	320.878204 10.086751 -159.491714	-0.783 0.064 -0.145
item_ammo_smg1_ttt	-831.428284 -1578.010132 -335.511963	0.498 -0.055 -0.166
item_ammo_smg1_ttt	-808.341370 -1577.991211 -335.532043	-0.285 0.035 0.038
item_ammo_smg1_ttt	-785.809570 -1577.862915 -335.481232	-0.740 0.305 -0.188
item_ammo_smg1_ttt	-766.238098 -1578.577515 -335.451385	0.021 -6.703 -0.092
item_ammo_smg1_ttt	-743.138000 -1577.887207 -335.490997	-0.151 -0.191 0.473
item_ammo_smg1_ttt	-89.326637 -1790.173706 -271.045288	0.204 -0.000 0.022
item_ammo_smg1_ttt	-71.790390 -1793.220947 -271.101288	0.464 -0.005 0.297
item_ammo_smg1_ttt	358.684845 -932.869629 -223.603210	0.136 -0.005 0.079
item_ammo_smg1_ttt	358.326721 -897.710083 -223.472382	0.471 0.222 0.401
item_ammo_smg1_ttt	-1814.631226 -1417.633789 -327.579834	-0.424 0.004 0.273
item_ammo_smg1_ttt	-1816.034912 -1388.006592 -327.497650	1.006 -0.066 -0.254
item_ammo_smg1_ttt	-986.160522 152.194031 -293.908966	-11.084 -4.702 8.279
item_ammo_smg1_ttt	-982.568481 122.259811 -299.077850	0.151 -0.305 13.960
item_ammo_smg1_ttt	1806.130981 914.273315 -303.441406	8.699 0.961 -2.460
item_ammo_smg1_ttt	1806.066650 942.453613 -304.643402	7.529 0.554 -1.758
item_ammo_smg1_ttt	263.563721 610.821289 -134.852646	-0.040 -0.045 -0.010
item_ammo_smg1_ttt	335.763245 -710.911072 -365.519318	-0.090 -0.002 -0.174
item_ammo_smg1_ttt	335.504883 -687.135437 -365.472443	-0.203 0.016 -0.172
item_ammo_smg1_ttt	97.355301 -156.952942 -365.495483	-0.944 0.055 -0.227
item_ammo_smg1_ttt	68.697739 -160.082901 -365.521454	0.506 -0.001 0.217
item_ammo_smg1_ttt	43.168159 -164.106644 -365.523071	0.552 -0.083 0.247
item_ammo_smg1_ttt	2230.084229 -1654.010254 -335.531799	-0.359 0.052 -0.073
item_ammo_smg1_ttt	2215.706543 -1653.905518 -335.485596	-1.096 0.051 -0.537
item_ammo_smg1_ttt	2202.746338 -1653.837769 -335.493347	-0.998 0.196 -0.278
item_ammo_smg1_ttt	2187.334473 -1653.837280 -335.490814	-0.953 0.196 -0.265
item_ammo_smg1_ttt	2170.848145 -1653.468750 -335.463898	-0.361 -0.802 -0.055
item_ammo_smg1_ttt	1575.558960 -178.614716 -159.556168	0.079 -0.913 0.031
item_ammo_smg1_ttt	1575.913208 -153.034470 -159.502472	-0.205 0.901 0.069
item_ammo_smg1_ttt	1574.909912 -128.319595 -159.436737	-0.000 -0.207 -0.000
item_ammo_smg1_ttt	1575.310669 -104.422394 -159.468246	0.334 -1.821 -0.007
item_ammo_smg1_ttt	1613.408569 -574.494751 -101.707474	-0.003 92.081 0.483
item_ammo_smg1_ttt	541.210022 1525.966309 -175.469025	0.125 -0.493 0.305
item_ammo_smg1_ttt	2089.575439 482.218079 -227.922775	-0.170 88.345 0.058
item_ammo_smg1_ttt	2128.420898 474.115723 -227.808624	0.093 0.046 -0.062
item_ammo_smg1_ttt	2054.182617 474.094696 -227.836792	0.431 0.036 -0.268
weapon_zm_molotov	502.632385 554.217102 -144.277496	-13.500 0.406 89.189
weapon_zm_molotov	-751.822571 126.453400 -155.340698	5.602 -6.858 -11.068
weapon_zm_molotov	-719.702576 130.039597 -128.253403	-71.660 41.512 89.933
weapon_zm_molotov	-754.061584 122.777496 -158.420502	28.919 -178.633 89.864
weapon_zm_molotov	-764.569580 131.310593 -108.401299	-2.942 0.065 -3.291
weapon_zm_molotov	-853.866882 -331.269592 -158.421005	9.696 -173.200 89.981
weapon_zm_molotov	-874.536621 -331.703094 -155.276794	-4.251 0.946 0.849
weapon_zm_molotov	-856.832825 -333.644501 -158.189606	-78.469 26.991 90.424
weapon_zm_molotov	-418.705505 -89.421204 -158.389999	-46.037 -103.606 89.976
weapon_zm_molotov	-430.953491 -102.650497 -125.436699	3.407 -0.125 -3.514
weapon_zm_molotov	-288.272491 -122.186897 -125.399300	2.373 -0.124 -2.440
weapon_zm_molotov	-264.398987 -119.158203 -125.470901	0.840 0.011 -0.601
weapon_zm_molotov	-909.856873 537.476379 -158.307800	-83.485 5.262 90.089
weapon_zm_molotov	2143.701904 -132.112396 -125.425797	3.584 -0.106 -3.705
weapon_zm_molotov	2178.802734 -21.155800 -125.442596	1.646 0.008 -1.500
weapon_zm_molotov	573.941162 1353.912842 -273.619293	17.138 -63.350 -96.200
weapon_zm_molotov	574.248352 1383.730957 -273.615265	17.138 -63.350 -96.200
weapon_zm_molotov	611.476929 1375.795654 -277.526001	17.138 -63.349 -96.200
ttt_playerspawn	-1203.762085 -981.821655 -325.218781	4.324 -0.010 0.908
ttt_playerspawn	-1199.693237 -698.585510 -327.395233	0.169 0.351 -0.002
ttt_playerspawn	-1210.990601 -406.833496 -322.250793	1.520 -1.146 -1.401
ttt_playerspawn	-1208.166382 -88.108292 -323.751770	6.180 -4.053 1.645
ttt_playerspawn	-1219.595825 280.483154 -330.174438	1.670 1.992 -4.011
ttt_playerspawn	-883.935547 232.641678 -159.505219	0.006 0.000 -0.006
ttt_playerspawn	-776.284058 732.818054 -159.545593	-0.010 -0.000 0.010
ttt_playerspawn	-824.580200 564.863037 -159.508896	-0.004 -0.000 0.004
ttt_playerspawn	-805.589111 487.230835 -159.525909	-0.009 0.000 0.009
ttt_playerspawn	95.293373 297.336090 -159.446274	-0.073 -88.219 -0.010
ttt_playerspawn	629.905396 -136.683289 -159.556168	-0.011 -0.000 0.011
ttt_playerspawn	629.896790 -279.993317 -159.466873	0.045 0.100 0.257
ttt_playerspawn	1100.864624 127.994171 -159.471695	-0.005 0.000 0.005
ttt_playerspawn	1052.680664 -152.247879 -159.498932	-0.006 0.000 0.006
ttt_playerspawn	1228.295898 543.349060 -159.541458	-0.009 -0.000 0.009
ttt_playerspawn	620.119446 970.675232 -159.486755	0.006 0.000 -0.006
ttt_playerspawn	-87.120003 102.033081 -159.537231	-0.005 -0.000 0.005
ttt_playerspawn	-355.636108 -140.003983 -159.434662	0.110 105.404 0.001
ttt_playerspawn	104.619194 -626.144897 -159.421738	0.069 99.769 0.001
ttt_playerspawn	-616.674805 -791.166382 -333.363403	-0.084 -0.118 0.141
ttt_playerspawn	670.421875 -497.650330 -159.459503	0.003 0.021 0.052
ttt_playerspawn	721.074707 -903.376160 -159.501175	0.040 -0.000 0.040
ttt_playerspawn	429.086029 -1427.570190 -279.505676	0.025 -0.000 -0.032
ttt_playerspawn	332.331726 -1878.448364 -335.525146	0.040 -0.000 -0.040
ttt_playerspawn	-1122.746582 -1639.613281 -335.442413	0.001 1.955 0.135
ttt_playerspawn	-1141.868530 -1863.296021 -335.461884	0.006 0.075 -0.111
ttt_playerspawn	-1415.639160 -1411.499878 -327.479919	0.028 0.000 -0.028
ttt_playerspawn	-124.954903 -1080.897095 -223.444580	0.145 0.083 -0.004
ttt_playerspawn	-197.279236 -510.149811 -159.558701	-0.011 -0.000 0.011
ttt_playerspawn	225.660492 44.639595 -159.518127	-0.006 -0.000 0.006
ttt_playerspawn	1940.744751 -147.428589 -159.555969	0.011 -0.000 -0.011
ttt_playerspawn	1446.872192 -82.399239 -365.480591	0.019 -84.938 0.128
ttt_playerspawn	1402.305786 -549.580688 -365.453552	0.085 10.680 -0.013
ttt_playerspawn	1246.616943 -895.595825 -159.424606	0.086 -174.128 -0.008
ttt_playerspawn	-465.018707 1047.894287 -159.502304	0.145 1.581 0.029
ttt_playerspawn	-831.938477 -58.524841 -159.496719	-0.010 -0.000 0.010
item_box_buckshot_ttt	211.214096 -1956.871216 -209.620407	0.147 0.004 -0.068
item_box_buckshot_ttt	1602.157471 -656.466919 -101.766403	0.304 143.208 0.082
item_box_buckshot_ttt	1608.638550 -654.409180 -79.394798	-0.534 87.185 -0.005
item_box_buckshot_ttt	761.903503 -110.781303 -127.600800	0.551 -0.108 0.017
item_box_buckshot_ttt	763.326721 -122.262604 -127.632103	-0.770 0.004 -0.568
item_box_buckshot_ttt	463.979492 524.614014 -159.503403	-0.080 -80.288 0.254
item_box_buckshot_ttt	479.448486 525.457092 -159.609802	-0.211 -88.437 -0.185
item_box_buckshot_ttt	491.480591 525.225098 -159.604797	-0.159 -84.643 0.161
item_box_buckshot_ttt	278.747803 -1404.694580 -279.543091	1.696 -0.044 -0.588
item_box_buckshot_ttt	277.898712 -1392.661987 -279.536713	-0.384 -0.006 0.343
item_box_buckshot_ttt	1425.251709 22.949699 -129.564896	-0.605 -0.007 0.539
item_box_buckshot_ttt	1013.309021 -1104.390259 -270.349915	12.335 -0.137 -0.755
item_box_buckshot_ttt	1015.908997 -1092.548218 -269.912292	14.619 9.812 13.819
item_box_buckshot_ttt	2237.111816 -96.788101 -159.549698	-0.484 -0.006 0.430
item_box_buckshot_ttt	2237.067383 -39.923698 -159.522293	1.133 -0.119 -0.466
item_box_buckshot_ttt	2263.473633 -198.213303 -159.497696	1.059 -5.858 -0.661
item_box_buckshot_ttt	1719.148071 -128.487473 -159.600052	-0.886 -0.015 0.787
item_box_buckshot_ttt	1720.763794 -143.064621 -159.605392	-0.949 -0.003 0.841
