# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: de_dolls
# Exported by: General Butthurt
setting:	replacespawns 1
item_ammo_357_ttt	-424.013397 -166.324234 -703.576355	1.050 -0.447 -1.063
item_ammo_357_ttt	-413.417389 -166.428406 -703.549927	1.013 -0.569 -0.665
item_ammo_357_ttt	-403.250885 -166.449722 -703.552856	0.878 -0.417 -0.610
item_ammo_357_ttt	-393.850220 -166.331985 -703.576660	1.100 -0.457 -1.102
item_ammo_357_ttt	-385.107452 -166.358307 -703.586792	0.858 -0.318 -1.072
item_ammo_357_ttt	-375.319702 -166.390106 -703.566162	0.002 -0.427 0.152
item_ammo_357_ttt	-366.130890 -166.410690 -703.567871	1.427 -0.558 -1.217
item_ammo_357_ttt	-357.394897 -166.326508 -703.566223	0.553 -0.391 -0.565
item_ammo_357_ttt	-512.976257 -166.343369 -703.569763	1.044 -0.466 -0.965
item_ammo_357_ttt	-521.842468 -166.388336 -703.552795	0.919 -0.545 -0.638
item_ammo_357_ttt	-529.227051 -166.435760 -703.549866	1.045 -0.574 -0.686
item_ammo_357_ttt	-537.026733 -166.125061 -703.589966	1.689 0.585 -0.010
item_ammo_357_ttt	-545.186035 -166.125977 -703.562683	1.140 0.586 -0.005
item_ammo_357_ttt	-554.581177 -166.384216 -703.564880	1.154 -0.550 -0.974
item_ammo_357_ttt	-565.145020 -165.975693 -703.570007	1.302 2.533 -0.015
item_ammo_357_ttt	-978.986145 -289.242340 298.718597	0.575 -0.895 18.914
item_ammo_357_ttt	-966.685120 -284.439850 300.332367	0.698 -0.968 18.703
item_ammo_357_ttt	-946.346008 -282.795837 300.881348	0.706 -0.968 18.688
item_ammo_357_ttt	-957.902039 -279.947296 301.696655	4.899 -13.873 17.912
item_ammo_357_ttt	245.347214 -788.050903 -31.570589	1.221 0.440 -0.026
item_ammo_357_ttt	253.617813 -779.942261 -31.575579	1.190 -0.375 -1.151
item_ammo_357_ttt	261.452454 -772.130920 -31.549065	0.814 -0.378 -0.511
item_ammo_357_ttt	268.788696 -764.846619 -31.564884	1.212 -0.272 -1.016
item_ammo_357_ttt	276.694580 -756.857239 -31.581451	1.083 -0.305 -1.158
item_ammo_357_ttt	660.486938 1001.296082 -319.639526	0.456 0.060 0.043
item_ammo_357_ttt	675.520935 1001.531372 -319.609680	0.462 0.057 0.031
item_ammo_357_ttt	687.588989 1001.363953 -319.598450	0.464 0.056 0.027
item_ammo_357_ttt	702.151978 1000.697815 -319.600586	0.464 0.056 0.028
item_ammo_357_ttt	716.605774 1000.241272 -319.614655	0.461 0.057 0.033
item_ammo_357_ttt	729.254089 1000.754822 -319.659393	0.453 0.066 0.051
item_ammo_357_ttt	742.771973 1001.597290 -319.663361	0.452 0.066 0.052
item_ammo_357_ttt	651.031067 1003.667358 -319.646362	0.455 0.062 0.046
item_ammo_357_ttt	640.065796 1004.547791 -319.641205	0.456 0.062 0.044
item_ammo_357_ttt	628.224426 1004.824585 -319.665405	0.451 0.066 0.053
item_ammo_357_ttt	789.277161 153.970688 -254.598923	0.509 -0.117 0.001
item_ammo_357_ttt	777.884033 151.673386 -254.605240	0.522 -0.116 0.001
item_ammo_357_ttt	764.471802 147.861145 -254.620239	0.552 -0.116 0.002
item_ammo_357_ttt	752.502869 150.474609 -254.651596	0.617 -0.117 0.003
item_ammo_357_ttt	319.569641 -663.159241 320.440033	0.812 -0.404 -0.662
item_ammo_357_ttt	331.079407 -651.682251 320.472229	1.050 -0.079 -0.380
item_ammo_357_ttt	344.743042 -638.146667 320.378693	-0.085 -0.124 0.480
item_ammo_357_ttt	-637.944153 163.312531 -276.141602	0.728 0.187 -0.017
item_ammo_357_ttt	-626.615540 162.222870 -276.056671	0.568 0.320 -0.008
item_ammo_357_ttt	-613.622375 162.196533 -276.112518	0.568 0.039 0.022
item_ammo_357_ttt	-602.428040 162.255844 -276.121735	0.982 0.641 0.038
item_ammo_smg1_ttt	-292.549469 681.800720 -682.114868	-0.120 0.536 -2.830
item_ammo_smg1_ttt	-285.123810 650.729370 -689.687439	0.048 -0.048 -1.990
item_ammo_smg1_ttt	-711.033691 208.269531 -385.431122	-0.116 0.946 30.194
item_ammo_smg1_ttt	-641.761353 208.580933 -379.819855	37.743 35.161 58.758
item_ammo_smg1_ttt	-659.393555 469.210419 -125.141914	0.058 0.060 0.040
item_ammo_smg1_ttt	-614.826477 460.759857 -125.142677	-0.033 0.748 0.040
item_ammo_smg1_ttt	-623.795532 -170.304718 -703.445984	0.290 1.492 -0.130
item_ammo_smg1_ttt	-608.096252 -170.266357 -703.458496	0.482 1.420 -0.172
item_ammo_smg1_ttt	-595.174622 -170.314117 -703.486572	0.542 1.198 -0.020
item_ammo_smg1_ttt	-580.164490 -170.296906 -703.448792	0.382 1.425 -0.172
item_ammo_smg1_ttt	554.174194 -485.925629 -535.484497	-0.295 -0.026 -0.182
item_ammo_smg1_ttt	573.033325 -467.051544 -535.436707	-0.048 -0.046 -0.032
item_ammo_smg1_ttt	592.899292 -447.280426 -535.452393	0.130 0.488 0.188
item_ammo_smg1_ttt	405.324982 959.265808 -319.469757	-0.180 0.017 -0.157
item_ammo_smg1_ttt	430.711914 962.229431 -319.616302	0.079 -0.005 0.040
item_ammo_smg1_ttt	459.906036 970.163025 -319.571442	0.675 -0.003 0.441
item_ammo_smg1_ttt	570.045776 -470.059326 -31.488161	-0.484 -0.000 -0.282
item_ammo_smg1_ttt	585.980652 -454.115723 -31.490597	0.367 0.137 0.211
item_ammo_smg1_ttt	600.478760 -439.646423 -31.455408	0.391 0.101 0.156
item_ammo_smg1_ttt	764.851318 -1013.923218 -255.478165	-0.966 -0.018 -0.558
item_ammo_smg1_ttt	745.709839 -1013.766479 -255.494385	0.416 -0.483 0.118
item_ammo_smg1_ttt	730.800415 -1013.939270 -255.506119	-0.624 -0.002 0.466
weapon_ttt_m16	58.284424 696.542847 -494.853027	2.161 -8.350 84.179
weapon_ttt_m16	-817.901062 338.460693 -175.086838	-0.567 -8.058 82.298
weapon_ttt_m16	-728.065857 201.016495 -249.147934	-0.198 17.530 -82.775
weapon_ttt_m16	686.883118 -913.923462 -39.803619	2.458 -8.449 84.620
weapon_ttt_m16	-392.149414 -1008.822571 448.931427	-0.188 -8.069 82.463
weapon_ttt_m16	-808.347107 -52.133881 397.403778	13.145 24.731 90.964
weapon_ttt_m16	-793.370056 -1015.719421 -654.809265	2.184 -0.705 85.630
weapon_ttt_p90	306.193512 950.915405 -318.717865	0.660 1.222 -87.556
weapon_ttt_p90	340.745819 957.033325 -318.715790	0.663 1.219 -87.604
weapon_ttt_p90	371.217651 953.158142 -318.717865	0.660 1.222 -87.556
item_box_buckshot_ttt	-683.336975 391.538086 -388.203369	-0.998 -0.007 0.816
item_box_buckshot_ttt	-671.206665 394.077454 -388.234985	0.531 0.019 -0.360
item_box_buckshot_ttt	451.893494 -612.600525 128.432236	0.493 -0.045 -0.276
item_box_buckshot_ttt	451.780487 -599.597656 128.387650	0.905 -0.005 -0.546
item_box_buckshot_ttt	451.864502 -586.127502 128.425751	-0.315 0.020 0.320
item_box_buckshot_ttt	-809.578064 -462.674194 396.101440	-14.538 -0.951 0.235
item_box_buckshot_ttt	-810.806641 -474.871613 395.770752	-15.162 -1.724 0.461
item_box_buckshot_ttt	-812.178467 -489.830627 395.336426	-13.762 0.009 0.276
item_box_buckshot_ttt	-776.327881 -122.587090 -703.635986	0.570 -0.001 -0.457
item_box_buckshot_ttt	-767.782593 -122.515007 -703.604004	0.957 0.004 -0.568
item_box_buckshot_ttt	-759.096924 -122.423210 -703.552307	1.591 -0.138 -0.398
item_box_buckshot_ttt	-748.874390 -122.557510 -703.561768	-0.615 -0.007 0.459
item_box_buckshot_ttt	-908.583557 372.966583 -695.615784	-0.727 -0.006 0.672
item_box_buckshot_ttt	-907.810120 358.637054 -695.622314	-0.955 0.331 0.718
item_box_buckshot_ttt	-907.837219 343.336304 -695.638489	0.385 0.012 -0.318
weapon_ttt_galil	-790.302063 -235.440872 -703.276306	-1.381 1.863 86.961
weapon_ttt_galil	-786.328003 -229.264282 -702.785583	0.766 1.379 -88.080
weapon_ttt_galil	-794.990662 -260.952759 -703.177124	-1.624 22.632 87.137
weapon_ttt_galil	514.061768 -534.725647 -535.179016	-1.558 6.962 87.086
weapon_ttt_galil	530.692078 -516.592773 -535.184631	-1.440 13.158 87.067
weapon_ttt_galil	537.153137 -511.698944 -31.209814	-1.467 7.222 86.932
weapon_ttt_galil	552.952759 -496.674164 -31.225084	-1.430 13.150 86.834
weapon_ttt_galil	812.497803 -1002.102051 -255.179855	-1.554 -0.116 87.107
weapon_ttt_famas	-788.817261 -300.909546 -702.734192	-0.129 12.102 90.679
weapon_ttt_famas	-784.292969 -334.966675 -702.772888	-0.000 5.384 -88.971
weapon_ttt_glock	-271.299133 308.566772 -703.548218	-0.895 43.422 91.490
weapon_ttt_glock	-687.874146 315.722900 -234.724106	-1.250 36.907 90.729
ttt_random_ammo	167.662933 12.107918 -703.677307	0.045 0.000 -0.032
ttt_random_ammo	179.756683 14.995962 -703.679932	0.045 -0.000 0.033
ttt_random_ammo	153.695374 48.859024 -703.617615	0.202 -0.001 -0.189
ttt_random_ammo	179.683060 48.600811 -703.623901	0.128 -0.000 -0.096
ttt_random_ammo	181.068527 954.020935 -319.634613	0.075 0.000 0.024
ttt_random_ammo	198.578522 942.229065 -319.638489	0.065 0.000 0.011
ttt_random_ammo	408.392395 -540.802246 320.386719	0.309 0.002 0.319
ttt_random_ammo	368.689697 -581.822937 320.353333	0.053 0.000 -0.008
ttt_random_ammo	577.542542 27.102560 -639.667236	0.046 0.000 -0.028
ttt_random_ammo	578.179993 -19.231764 -639.655457	0.048 0.000 -0.019
weapon_zm_rifle	703.297974 181.613983 127.092278	3.692 12.652 64.986
weapon_zm_rifle	214.787155 -888.668457 127.182747	3.483 1.695 65.510
weapon_zm_rifle	214.818939 -909.078186 127.117615	3.646 1.793 65.265
weapon_zm_rifle	699.912720 162.779999 127.069092	3.748 12.650 64.874
weapon_zm_rifle	80.567307 1021.943848 111.082359	3.716 12.651 64.938
weapon_zm_rifle	725.884766 652.009155 129.308960	3.306 11.753 64.887
weapon_zm_rifle	589.884827 561.504822 -370.662537	3.331 11.504 64.817
weapon_zm_rifle	-781.505981 -780.621582 177.183350	0.403 5.726 -88.391
weapon_zm_rifle	-158.311050 919.288940 113.390686	3.301 11.833 65.661
weapon_zm_rifle	680.742432 -189.566605 -255.801086	3.300 13.530 65.768
weapon_zm_rifle	-791.816895 913.201782 -390.649384	3.169 77.445 65.171
weapon_zm_rifle	-797.325012 -585.073853 -704.750793	3.320 -95.496 65.791
weapon_zm_rifle	-810.609497 -336.541412 394.509430	-9.896 19.088 60.759
weapon_zm_rifle	-777.103638 -584.703064 -704.815430	3.302 -100.010 65.229
weapon_zm_rifle	-1013.021423 -299.724792 301.765961	0.493 -0.675 141.665
weapon_zm_rifle	218.744171 -813.790405 -32.775311	3.371 40.698 65.596
weapon_zm_rifle	619.463562 994.009888 -320.933685	3.754 12.650 64.861
weapon_zm_rifle	670.258728 991.126953 -320.887482	3.643 12.653 65.083
weapon_zm_rifle	716.407593 990.964050 -320.917633	3.716 12.651 64.938
weapon_zm_rifle	743.976074 155.665512 -253.855789	0.186 -3.089 -89.079
weapon_zm_rifle	286.541779 -676.070923 319.172058	3.524 13.290 65.619
weapon_zm_rifle	-673.664551 177.706985 -277.363373	3.344 15.642 64.894
weapon_zm_mac10	-287.765869 663.186829 -680.944214	1.820 56.159 85.328
weapon_zm_mac10	-657.153564 214.732712 -374.672241	-0.211 -50.602 -88.708
weapon_zm_mac10	-633.345947 481.224548 -124.397270	-0.048 -53.850 -88.200
ttt_playerspawn	-696.002502 271.200958 -407.946899	-0.047 -0.000 0.075
ttt_playerspawn	-641.578064 486.207062 -407.952454	-0.055 -0.000 0.067
ttt_playerspawn	-666.239014 258.690765 -276.019470	-0.019 -0.000 0.019
ttt_playerspawn	-631.621033 489.371002 -276.069031	-0.027 -0.000 0.027
ttt_playerspawn	-668.781860 383.917419 -144.026886	-0.020 -0.000 0.020
ttt_playerspawn	702.542969 -217.018600 137.537994	0.060 0.000 0.060
ttt_playerspawn	-693.192749 -717.339844 176.555176	-0.071 -0.000 0.071
ttt_playerspawn	26.160320 960.292297 112.553787	-0.073 0.000 -0.073
ttt_playerspawn	685.322327 -27.360626 -254.454178	0.001 0.001 0.001
ttt_playerspawn	777.111084 -62.704803 -655.460510	-0.096 -0.000 0.096
ttt_playerspawn	536.411865 -709.470825 -342.761047	-7.258 -2.937 2.305
ttt_playerspawn	363.963318 -809.268372 -23.404524	1.224 0.235 0.316
ttt_playerspawn	740.226868 -886.216431 128.557785	-0.067 -0.000 0.067
ttt_playerspawn	-995.079529 -1366.571289 -695.460144	0.059 -0.000 -0.058
ttt_playerspawn	-996.848572 761.021790 -695.439758	-0.063 -0.000 0.063
ttt_playerspawn	-484.958344 392.063202 -703.442566	-0.015 -0.000 0.015
ttt_playerspawn	99.025558 -275.412415 -703.516785	-0.042 -0.000 0.042
ttt_playerspawn	377.608307 783.589417 -319.423859	-0.038 -0.000 0.038
ttt_playerspawn	-755.777466 -928.089966 -703.495972	-0.035 -0.000 0.035
ttt_playerspawn	712.826782 602.275146 -411.425720	-0.041 -0.000 0.041
weapon_ttt_p228	-809.037231 -405.691559 -703.842651	36.393 0.461 0.288
weapon_ttt_p228	-807.674561 -399.190887 -703.832947	36.343 0.432 0.240
weapon_ttt_p228	-809.801392 -390.923279 -703.852173	36.441 0.489 0.335
weapon_ttt_p228	-811.675476 -380.994415 -703.850098	36.431 0.483 0.325
weapon_ttt_p228	-810.904175 -385.007782 -703.840027	36.379 0.453 0.275
weapon_ttt_p228	-809.337646 -394.967377 -703.849121	36.426 0.480 0.320
item_ammo_pistol_ttt	582.084473 869.237305 -452.053253	0.090 0.005 -0.019
item_ammo_pistol_ttt	602.041870 847.545166 -452.071564	0.122 0.005 -0.026
item_ammo_pistol_ttt	88.705193 675.341125 -495.608032	-0.093 -0.020 -0.028
item_ammo_pistol_ttt	64.890381 669.311646 -495.645691	-0.126 -0.019 -0.038
item_ammo_pistol_ttt	-250.023315 304.948669 -703.671814	-0.149 -0.018 -0.045
item_ammo_pistol_ttt	-257.910889 307.166718 -703.560242	-0.105 -1.454 0.028
item_ammo_pistol_ttt	-819.893982 349.922546 -174.680893	-0.243 -0.958 -5.906
item_ammo_pistol_ttt	-817.326111 311.703339 -175.582596	-0.071 -0.020 -0.021
item_ammo_pistol_ttt	-619.810059 325.441193 -117.949867	0.014 -0.502 5.187
item_ammo_pistol_ttt	-632.673645 302.456207 -111.502716	3.375 1.344 -8.245
item_ammo_pistol_ttt	-724.775940 193.054626 -249.285309	6.270 -0.262 7.626
item_ammo_pistol_ttt	-732.782288 198.480270 -248.402618	-2.723 3.516 8.261
item_ammo_pistol_ttt	-698.334778 327.480194 -234.650452	-0.000 -0.033 0.000
item_ammo_pistol_ttt	-667.659607 329.399353 -234.651382	0.006 -1.665 0.017
item_ammo_pistol_ttt	676.615784 -937.609009 -40.627327	-0.110 -0.019 -0.033
item_ammo_pistol_ttt	672.557312 -884.514282 -40.625439	-0.109 -0.019 -0.033
item_ammo_pistol_ttt	-91.369522 1089.006592 112.370064	0.065 0.066 -0.018
item_ammo_pistol_ttt	-67.024437 1083.749268 112.415558	0.241 0.157 -0.243
item_ammo_pistol_ttt	-392.704590 -998.062500 449.479187	-0.123 -0.954 -6.630
item_ammo_pistol_ttt	-375.022217 -997.515930 451.204102	89.825 -0.398 0.148
item_ammo_pistol_ttt	-820.492371 -22.818935 397.566254	-61.841 179.971 179.983
item_ammo_pistol_ttt	-820.247742 -76.794563 396.816284	-69.793 179.937 -179.953
item_ammo_pistol_ttt	-819.171814 -1014.814270 -655.568359	-0.601 0.433 -0.632
item_ammo_pistol_ttt	-828.059021 -1014.065674 -655.514221	-0.423 -0.201 0.147
item_ammo_pistol_ttt	811.183228 -938.118958 128.439667	0.002 0.628 -0.384
item_ammo_pistol_ttt	823.466309 -938.173279 128.441940	-0.206 0.779 -0.436
item_ammo_pistol_ttt	797.650391 -938.193542 128.453857	-0.267 0.745 -0.378
item_ammo_pistol_ttt	781.646423 -938.263916 128.447739	-0.547 0.771 -0.509
item_ammo_pistol_ttt	-759.282837 -169.716110 -703.552002	-0.288 0.416 -0.423
item_ammo_pistol_ttt	-748.051025 -169.654785 -703.517944	-0.202 0.153 -0.169
item_ammo_pistol_ttt	-737.463989 -169.739334 -703.541321	-0.522 0.303 -0.427
item_ammo_pistol_ttt	-727.731384 -169.728638 -703.569702	-0.317 0.546 -0.548
item_ammo_pistol_ttt	-715.482971 -169.677307 -703.578369	-0.373 0.379 -0.621
item_ammo_pistol_ttt	-674.896057 -606.626465 -703.551819	-0.140 -0.010 -0.103
item_ammo_pistol_ttt	-683.511169 -606.674866 -703.533875	-0.566 0.047 -0.341
item_ammo_pistol_ttt	-691.373962 -606.587158 -703.643677	-0.200 0.013 -0.052
item_ammo_pistol_ttt	-700.863464 -606.753601 -703.546753	-0.193 0.409 -0.358
item_ammo_pistol_ttt	-1092.490356 -201.169357 -695.552979	-0.045 -0.020 -0.014
item_ammo_pistol_ttt	-1092.738159 -178.090530 -695.553162	-0.148 -0.187 -0.385
item_ammo_pistol_ttt	-1092.813843 -149.822800 -695.569153	1.047 -0.198 -0.104
item_ammo_pistol_ttt	237.696854 -1014.631287 -535.609924	-0.602 0.032 -0.243
item_ammo_pistol_ttt	226.041580 -1014.806580 -535.546692	-0.740 0.438 -0.535
item_ammo_pistol_ttt	212.767212 -1014.721924 -535.587952	-0.205 0.289 -0.435
item_ammo_pistol_ttt	198.516495 -1014.748840 -535.516174	-0.447 0.177 -0.241
weapon_zm_molotov	665.782227 116.753548 -614.018127	-5.830 0.007 -3.629
weapon_zm_molotov	657.188721 117.883865 -614.084412	-3.895 0.236 -4.738
weapon_zm_molotov	644.658569 117.566330 -614.031006	-4.445 -0.184 -3.354
weapon_zm_molotov	-144.866379 16.993769 -699.436035	0.198 -0.209 -0.038
weapon_zm_molotov	-159.837967 16.963861 -699.484985	0.281 -0.158 -0.057
weapon_zm_molotov	-174.106506 17.314512 -699.403198	0.143 -0.227 -0.025
weapon_ttt_confgrenade	455.854034 -614.611572 -523.491516	0.161 -0.201 1.150
weapon_ttt_confgrenade	494.615540 -605.318298 -523.618225	-1.041 9.915 -36.594
weapon_ttt_confgrenade	-255.302765 362.254913 -692.852600	0.008 0.263 -0.002
weapon_ttt_confgrenade	-244.938019 325.870056 -692.853760	0.028 0.249 -0.009
weapon_ttt_confgrenade	-303.490417 252.894241 -692.856689	0.006 -0.332 0.034
weapon_ttt_confgrenade	-271.698364 267.375732 -694.437256	-49.415 -24.233 100.966
item_ammo_revolver_ttt	827.940674 -468.752106 128.470367	0.477 -4.157 0.000
item_ammo_revolver_ttt	828.428223 -456.102173 128.404892	0.990 1.577 -0.042
item_ammo_revolver_ttt	828.640625 -442.770905 128.456360	0.321 0.183 -0.083
item_ammo_revolver_ttt	828.630676 -431.539490 128.454575	0.181 -0.053 -0.009
item_ammo_revolver_ttt	828.651978 -418.752747 128.441895	0.904 0.003 -0.702
item_ammo_revolver_ttt	828.248596 -389.344696 128.464249	0.478 1.851 -0.084
item_ammo_revolver_ttt	828.716614 -404.138947 128.423355	0.231 -0.104 -0.482
item_ammo_revolver_ttt	392.587402 958.902466 126.569443	0.704 -2.266 4.808
item_ammo_revolver_ttt	431.871948 957.934326 126.498016	-0.697 13.869 4.752
item_ammo_revolver_ttt	-667.447449 -622.606934 192.374451	0.459 0.059 0.038
item_ammo_revolver_ttt	-677.866516 -622.742920 192.391464	0.544 -1.443 0.080
item_ammo_revolver_ttt	-661.804504 171.722260 -389.719269	0.365 0.828 -0.003
item_ammo_revolver_ttt	-668.148804 170.110245 -389.722931	0.291 1.377 -0.003
item_ammo_revolver_ttt	-623.963379 556.682434 -366.787659	0.788 0.447 -0.029
item_ammo_revolver_ttt	-612.843750 556.383606 -366.829895	0.768 0.083 -0.042
item_ammo_revolver_ttt	783.985596 -917.089478 -68.620964	0.468 0.058 0.033
item_ammo_revolver_ttt	764.059143 -892.715027 -68.625198	0.468 0.059 0.035
item_ammo_revolver_ttt	697.132690 45.542057 -236.032974	0.926 -0.137 -0.239
item_ammo_revolver_ttt	699.436096 35.310860 -236.109589	0.687 1.003 -0.124
item_ammo_revolver_ttt	-789.149841 942.737793 -391.691742	0.461 0.082 0.059
item_ammo_revolver_ttt	-795.841248 942.932434 -391.671143	0.463 0.070 0.051
item_ammo_revolver_ttt	-795.762085 930.051758 -391.625183	0.468 0.059 0.035
item_ammo_revolver_ttt	-705.973633 -166.299713 -703.582825	0.642 -0.353 -0.862
item_ammo_revolver_ttt	-697.679810 -166.268692 -703.537598	1.792 -0.365 -0.721
item_ammo_revolver_ttt	-687.474365 -166.504395 -703.542297	0.851 -0.371 -0.443
item_ammo_revolver_ttt	-678.863586 -166.318863 -703.580383	1.085 -0.437 -1.144
item_ammo_revolver_ttt	-669.789612 -166.366150 -703.550781	0.818 -0.470 -0.537
item_ammo_revolver_ttt	-660.341431 -166.153030 -703.611694	1.192 0.445 -0.035
item_ammo_revolver_ttt	-652.635010 -166.298401 -703.580505	0.633 -0.347 -0.823
item_ammo_revolver_ttt	-642.848328 -166.169144 -703.667969	0.934 0.399 -0.027
item_ammo_revolver_ttt	-633.957397 -166.163376 -703.669861	1.184 0.393 -0.045
item_ammo_revolver_ttt	828.681946 896.632446 -655.654968	1.218 0.150 -0.003
item_ammo_revolver_ttt	828.735840 877.920471 -655.572144	-0.502 0.424 0.102
item_ammo_revolver_ttt	828.651001 858.989868 -655.556519	1.345 0.024 -0.994
item_ammo_revolver_ttt	817.459900 909.135803 -319.637085	0.261 0.611 -0.467
item_ammo_revolver_ttt	818.134094 895.546570 -319.653625	0.454 0.064 0.049
item_ammo_revolver_ttt	817.807495 881.636169 -319.583832	1.153 -3.718 1.091
item_ammo_revolver_ttt	817.630920 869.876099 -319.678284	0.449 0.070 0.058
item_ammo_revolver_ttt	817.325928 854.467468 -319.624146	0.459 0.058 0.037
item_ammo_revolver_ttt	-646.066895 471.528076 -125.237923	0.499 -0.367 -0.002
item_ammo_revolver_ttt	-638.938843 471.144775 -125.247421	0.470 0.052 0.006
item_ammo_revolver_ttt	-646.670288 461.280304 -125.261826	0.726 0.572 -0.015
item_ammo_revolver_ttt	-639.626648 460.915649 -125.304939	1.287 0.569 -0.048
weapon_zm_shotgun	-678.661682 381.297119 -386.304016	9.503 0.324 1.496
weapon_zm_sledge	-692.474792 422.986389 -254.555878	18.591 -80.032 2.239
weapon_zm_sledge	731.680603 947.081543 -699.611694	18.214 -1.850 2.972
