# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: cs_siege_2010
# Exported by: Ultraboy
setting:	replacespawns 0
item_ammo_smg1_ttt	1364.3590 807.5797 -707.8370	-8.989 -0.522 -2.028
item_ammo_smg1_ttt	1272.8656 399.2729 -78.5490	0.039 0.041 0.039
item_ammo_smg1_ttt	-820.0674 1280.3041 -10.0336	13.146 -0.335 -3.713
item_ammo_smg1_ttt	-796.9350 1254.6521 -13.5402	13.173 -0.342 -3.716
item_ammo_smg1_ttt	1637.9757 180.3099 -76.8634	-2.702 -0.076 -4.254
item_ammo_smg1_ttt	1607.6510 178.7426 -77.2879	0.230 -0.083 -4.341
item_ammo_smg1_ttt	4800.2119 -786.8585 -23.2482	1.042 0.002 -0.681
item_ammo_smg1_ttt	2377.1487 -338.9106 -31.5934	0.213 -0.005 0.131
weapon_zm_shotgun	-915.6532 1733.3917 -571.9705	6.989 -11.563 88.090
weapon_zm_shotgun	-933.7359 1777.3739 -571.1400	10.170 6.184 78.931
weapon_zm_shotgun	1981.4318 161.6822 21.0610	-2.957 4.502 92.181
weapon_zm_shotgun	1819.9166 509.3638 -478.7216	-0.393 8.177 84.341
weapon_zm_shotgun	3900.0183 -1520.8785 -52.7111	-0.743 -8.727 -86.006
weapon_ttt_m16	1643.3575 814.6512 -78.8524	2.039 -0.872 84.136
weapon_ttt_m16	1641.6437 -188.1127 45.6857	3.409 -0.231 92.752
weapon_ttt_m16	4037.8867 -566.6776 -12.9477	2.531 -78.306 86.223
weapon_zm_molotov	2378.5020 1033.2313 -244.8903	-20.278 -39.731 169.050
weapon_zm_molotov	2375.4546 1033.3834 -245.4064	61.936 -81.182 -178.121
weapon_zm_molotov	2366.8579 1022.4755 -245.9384	48.265 17.373 -90.258
weapon_zm_molotov	455.3804 1912.6608 -334.3560	-1.491 1.087 5.405
weapon_zm_molotov	-303.2685 2650.4229 -67.2770	3.136 76.635 112.402
weapon_zm_molotov	-303.5092 2647.3025 -67.0972	-58.342 25.777 149.350
weapon_zm_molotov	-303.9211 2644.0537 -67.1009	31.861 -116.447 -127.175
weapon_zm_molotov	1612.4231 -528.6786 71.7081	-5.379 -0.838 -2.352
weapon_zm_molotov	1598.0126 -528.6886 71.0287	-4.914 -0.862 -2.206
weapon_zm_molotov	2194.1638 1239.4396 -395.4061	2.578 -0.132 -2.663
weapon_zm_molotov	2038.3994 253.8951 -464.4427	3.508 -0.115 -3.619
weapon_zm_molotov	2033.4979 270.4565 -464.4163	2.865 -0.129 -2.963
weapon_zm_molotov	4204.0806 -650.9259 -12.3251	2.112 -0.118 -2.156
weapon_zm_molotov	4854.6401 -1221.9484 -43.4651	1.401 0.011 -1.211
weapon_zm_sledge	-213.3749 2020.9564 -53.4011	18.310 0.707 1.699
weapon_zm_sledge	1145.6136 -101.5853 56.6599	9.768 -0.265 1.324
weapon_zm_sledge	2322.2593 -56.9453 -27.2727	18.450 0.212 2.892
weapon_zm_sledge	4840.4141 -1247.3582 -43.5675	18.616 0.300 2.842
weapon_zm_sledge	2528.3704 -668.5597 -71.5914	18.488 0.353 2.620
item_box_buckshot_ttt	-926.7355 1747.0791 -571.8232	14.365 -1.479 -3.012
item_box_buckshot_ttt	-899.5897 1747.3438 -576.0566	8.032 -0.520 -5.078
item_box_buckshot_ttt	-883.8424 1741.1680 -577.7055	7.872 -1.234 -5.306
item_box_buckshot_ttt	-885.0938 1773.0419 -579.8633	8.463 0.647 -2.373
item_box_buckshot_ttt	-953.8613 1776.0950 -567.4838	15.054 1.635 -6.926
item_box_buckshot_ttt	-947.3943 1745.8362 -567.0333	14.606 -4.173 -0.555
item_box_buckshot_ttt	-935.7522 1793.5933 -572.3348	7.723 -0.416 -0.193
item_box_buckshot_ttt	-908.9311 1795.6023 -576.0832	10.724 0.060 -0.104
item_box_buckshot_ttt	1974.5824 147.7655 19.1580	-7.879 -1.151 6.063
item_box_buckshot_ttt	1998.0485 142.0084 17.8742	6.440 0.239 10.773
item_box_buckshot_ttt	1908.7949 488.9429 -471.2706	80.492 -3.895 -3.007
item_box_buckshot_ttt	1841.1482 477.8190 -470.9342	87.640 -7.342 -9.653
item_box_buckshot_ttt	1885.8564 509.7613 -470.8416	88.567 8.037 7.627
item_box_buckshot_ttt	3889.1855 -1492.8914 -53.2810	-0.053 -0.005 0.026
item_box_buckshot_ttt	3914.4548 -1493.6370 -53.9071	6.296 -0.057 -1.037
item_box_buckshot_ttt	3880.0154 -1460.1672 -53.2055	0.524 0.004 0.440
item_box_buckshot_ttt	3904.5110 -1461.3630 -53.3558	6.338 -0.151 -0.837
ttt_random_ammo	1421.4683 538.8021 -699.5320	0.811 27.603 -90.005
ttt_random_ammo	1286.7998 780.1879 -79.6577	0.048 0.000 -0.021
ttt_random_ammo	305.3742 -148.4359 -66.3768	-0.066 0.044 -5.737
ttt_random_ammo	797.8412 -275.5261 -4.5755	76.539 -160.453 -173.390
ttt_random_ammo	1163.7373 -219.2411 50.4069	-4.929 -3.255 6.108
ttt_random_ammo	1440.3907 -508.2797 -22.2919	0.043 0.000 -0.030
ttt_random_ammo	1379.0292 -555.4136 -13.3415	0.060 0.000 0.009
ttt_random_ammo	1359.4294 -551.2990 -22.2676	0.048 0.000 -0.011
ttt_random_ammo	1420.1804 -572.7057 4.2708	0.046 0.000 -0.035
ttt_random_ammo	1437.0679 -525.9926 -13.3639	0.042 0.000 -0.025
ttt_random_ammo	1435.1627 -556.7823 -4.7831	0.045 0.000 -0.033
ttt_random_ammo	1444.8618 -576.9616 4.2826	0.044 0.000 -0.030
ttt_random_ammo	1085.6079 331.1702 39.8811	0.048 0.000 -0.016
ttt_random_ammo	1300.2828 426.7834 38.3595	0.064 0.000 0.007
ttt_random_ammo	1237.3737 435.6506 38.3921	0.637 0.005 0.720
ttt_random_ammo	1597.4519 414.5328 233.2149	0.051 -0.000 0.012
ttt_random_ammo	2805.8274 -687.4866 -143.6488	0.053 0.000 -0.011
ttt_random_ammo	2937.8218 -817.7448 -75.4211	0.049 -0.000 0.014
ttt_random_ammo	2929.7302 -851.8203 -93.0639	0.053 0.000 -0.001
ttt_random_ammo	3240.3586 -1434.8563 -103.2153	-0.173 -0.001 0.150
ttt_random_ammo	4009.1013 -310.5265 1.3902	0.475 0.003 0.523
weapon_zm_mac10	1316.1776 793.4096 -718.6005	-11.098 19.852 84.464
weapon_zm_mac10	-830.0029 1240.6587 -4.7764	11.129 52.449 94.834
weapon_zm_mac10	-851.3047 1240.0040 0.0130	11.108 52.449 94.907
weapon_zm_mac10	1656.5758 198.7257 -76.6100	-6.483 -75.680 -89.449
weapon_zm_mac10	1572.9827 170.8981 -73.6439	14.259 44.361 82.059
weapon_zm_mac10	4879.3589 -780.1689 -22.4669	-0.130 -44.435 -88.534
weapon_zm_mac10	2406.4246 -326.5661 -30.7061	-0.092 -35.714 -88.771
item_ammo_357_ttt	-331.3486 2258.2236 -17.3417	-15.337 -4.677 -4.742
item_ammo_357_ttt	1629.6138 -559.0291 67.5412	-0.646 1.566 9.828
item_ammo_357_ttt	1607.0054 -560.6053 66.6804	-2.086 -0.146 3.685
item_ammo_357_ttt	2057.5688 -229.8464 51.3036	8.505 0.320 0.103
item_ammo_357_ttt	2027.9264 -232.3230 53.1768	-1.326 -0.465 0.147
item_ammo_357_ttt	3262.6829 -207.6943 -79.4115	0.431 0.077 0.057
item_ammo_357_ttt	3237.1941 -209.6227 -79.3302	0.454 0.052 0.029
item_ammo_357_ttt	3785.3540 -459.7542 20.2599	0.138 -0.064 0.021
item_ammo_357_ttt	3806.5325 -457.9147 20.4195	0.185 -0.060 0.010
item_ammo_357_ttt	3009.2893 -487.8304 -79.3588	0.446 0.056 0.039
item_ammo_357_ttt	3033.9678 -494.4899 -79.3406	0.451 0.054 0.032
item_ammo_revolver_ttt	1329.2394 710.1608 -463.5841	0.794 7.008 -0.988
item_ammo_revolver_ttt	1319.4078 710.1710 -463.6195	0.801 5.275 -1.030
item_ammo_revolver_ttt	1867.0348 1138.3702 -79.6173	0.460 0.056 0.035
item_ammo_revolver_ttt	-654.2942 912.5259 -23.4436	14.052 1.094 -3.309
item_ammo_revolver_ttt	-666.6903 911.6191 -20.6256	14.066 1.094 -3.308
item_ammo_revolver_ttt	1578.7976 -543.6497 66.2139	-2.039 0.300 -1.778
item_ammo_revolver_ttt	1581.4264 -569.8400 64.9512	-2.045 -0.048 3.765
item_ammo_revolver_ttt	2063.0815 204.8193 16.9231	1.015 0.573 -0.418
item_ammo_revolver_ttt	2103.1965 232.4842 16.8070	0.517 0.067 0.131
item_ammo_revolver_ttt	2082.0254 262.2847 16.8953	0.746 -0.055 0.547
item_ammo_revolver_ttt	2040.6431 234.2490 16.8453	1.532 0.273 0.006
item_ammo_revolver_ttt	1673.6061 527.2214 40.3386	0.452 0.065 0.053
item_ammo_revolver_ttt	1688.9421 532.4515 40.3325	0.451 0.065 0.055
item_ammo_revolver_ttt	1703.4508 534.3132 40.3553	0.455 0.060 0.046
item_ammo_revolver_ttt	2109.1680 -651.8643 -468.6806	0.448 0.073 0.060
item_ammo_revolver_ttt	2089.4990 -649.8740 -468.6241	0.459 0.056 0.038
item_ammo_revolver_ttt	2779.3640 -1335.2576 -143.5995	0.464 0.055 0.028
item_ammo_revolver_ttt	2774.8730 -1351.3641 -143.6739	0.449 0.068 0.058
item_ammo_revolver_ttt	4193.3672 -1556.2771 -127.6614	0.452 0.065 0.053
item_ammo_revolver_ttt	4214.3066 -1557.7565 -127.6876	0.447 0.073 0.063
item_ammo_revolver_ttt	2598.6863 -806.1638 -124.6852	0.447 0.072 0.062
item_ammo_revolver_ttt	2377.2920 -799.1151 -124.6537	0.453 0.061 0.050
ttt_playerspawn	-302.4909 2515.3125 -70.8840	-3.672 0.249 -1.106
ttt_playerspawn	-182.9387 2479.0181 -71.2561	0.132 -0.238 0.937
ttt_playerspawn	-10.4875 2399.9917 -69.9784	-0.000 0.408 4.850
ttt_playerspawn	146.2053 2297.8330 -62.6048	-2.507 -2.328 -4.898
ttt_playerspawn	20.5129 2263.0620 -64.9204	-2.425 -0.661 -5.663
ttt_playerspawn	-140.9646 2353.2285 -71.5648	0.062 0.030 -0.102
ttt_playerspawn	-290.6030 2391.4351 -68.0834	1.454 -1.556 -5.439
ttt_playerspawn	-207.9581 2240.8750 -69.6566	5.647 -1.331 -0.231
ttt_playerspawn	-9.0963 2197.8237 -64.3030	-5.276 2.847 1.568
ttt_playerspawn	-115.0037 2235.4255 -70.1823	-3.395 1.085 -0.199
ttt_playerspawn	-32.1937 2325.5068 -71.0039	0.122 0.133 -1.864
ttt_playerspawn	-730.1102 2529.7175 -70.3261	3.238 0.626 0.138
ttt_playerspawn	-752.1722 2223.9307 -59.7593	0.047 -7.613 1.104
ttt_playerspawn	-686.8533 2359.9221 -70.7520	0.107 -0.120 -1.548
ttt_playerspawn	-575.7996 2489.4832 -76.9272	1.764 -0.362 -0.126
ttt_playerspawn	-437.3049 2523.0979 -78.0636	-3.524 1.558 -1.133
ttt_playerspawn	-1234.4037 2279.6118 -60.4861	-1.280 0.017 1.907
ttt_playerspawn	-1323.8666 2380.0166 -63.8910	-5.753 -0.481 -0.257
ttt_playerspawn	-1397.5486 2248.5601 -70.0045	-1.864 -0.012 1.912
ttt_playerspawn	-982.9544 2337.3250 -43.2981	-3.090 0.013 -5.439
ttt_playerspawn	369.6576 404.5880 -603.6200	-0.048 -0.000 0.048
ttt_playerspawn	297.2876 327.9039 -603.5775	0.031 0.000 0.031
ttt_playerspawn	202.9708 406.8558 -603.5787	0.032 0.000 0.032
ttt_playerspawn	290.0946 504.2899 -603.6182	0.048 0.000 0.048
ttt_playerspawn	284.2511 422.6297 -603.5929	0.037 0.000 0.037
ttt_playerspawn	1308.1573 474.1334 -719.6219	-0.049 -0.000 0.049
ttt_playerspawn	1325.6958 366.0394 -719.6219	-0.049 -0.000 0.049
ttt_playerspawn	1228.4916 423.3694 -719.6165	-0.047 -0.000 0.047
ttt_playerspawn	3877.2239 -381.3355 -47.6001	-0.040 -0.000 0.040
ttt_playerspawn	3870.2842 -469.1824 -47.5719	-0.029 -0.000 0.029
ttt_playerspawn	3874.6350 -561.4229 -47.5811	-0.033 -0.000 0.033
ttt_playerspawn	4960.1782 -1184.1317 -47.5445	0.000 79.721 -0.142
ttt_playerspawn	4769.2632 -1187.6672 -47.5294	-0.002 99.463 -0.095
weapon_zm_rifle	-345.9460 2239.3899 -18.0384	-10.213 5.002 57.964
weapon_zm_rifle	1612.4354 -547.0138 68.7091	-0.289 14.931 69.230
weapon_zm_rifle	2030.9642 -211.7176 54.4256	4.790 7.040 66.846
weapon_zm_rifle	3253.1465 -231.4477 -78.3327	3.284 10.903 65.475
weapon_zm_rifle	3794.3164 -470.1994 23.9842	-6.567 5.311 121.158
weapon_zm_rifle	3009.9697 -517.8707 -78.4324	3.306 11.743 64.699
weapon_ttt_smokegrenade	450.5047 1903.2322 -334.9810	0.904 -0.091 7.179
weapon_ttt_smokegrenade	1592.8362 -540.0884 71.1078	-4.505 -0.881 -2.079
weapon_ttt_smokegrenade	2009.0001 -218.1618 56.8588	-3.203 -1.404 5.107
weapon_ttt_smokegrenade	2177.5874 1224.9105 -395.4075	2.617 -0.134 -2.704
weapon_ttt_smokegrenade	2223.8557 11.5774 -464.4074	2.617 -0.134 -2.704
weapon_ttt_smokegrenade	2221.5781 -17.8508 -464.4061	2.513 -0.129 -2.584
weapon_ttt_smokegrenade	4160.2373 -651.8329 -12.4185	0.460 0.004 -0.086
weapon_ttt_confgrenade	1295.2614 379.8177 -75.5029	2.215 0.191 -0.928
weapon_ttt_confgrenade	449.9928 1917.1217 -336.7018	-12.180 -26.725 95.718
weapon_ttt_confgrenade	2192.4927 1224.1383 -396.4674	1.546 0.240 1.326
weapon_ttt_confgrenade	2034.7800 -282.5737 -465.4556	1.251 0.140 -0.319
weapon_ttt_confgrenade	2034.2361 -265.1226 -465.4673	1.390 0.139 -0.355
weapon_ttt_confgrenade	3238.1262 -1412.8658 -100.0315	1.076 -0.214 -0.922
weapon_ttt_confgrenade	4621.9526 -1133.3970 -44.4767	1.663 0.235 1.443
weapon_ttt_confgrenade	4122.1689 -653.2876 -13.4407	2.480 0.193 -0.740
weapon_ttt_confgrenade	4852.5640 -1271.5645 -44.4331	1.092 0.214 0.936
