# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_67thway_v7_ktt
# Exported by: General Butthurt
setting:	replacespawns 0
item_ammo_357_ttt	1028.979980 309.919006 130.276001	0.000 0.000 0.000
item_ammo_357_ttt	1045.280029 303.721008 130.276001	0.000 0.000 0.000
item_ammo_smg1_ttt	1001.000000 202.000000 -165.000000	0.000 0.000 0.000
item_ammo_smg1_ttt	1018.000000 202.000000 -165.000000	0.000 0.000 0.000
item_ammo_smg1_ttt	-907.918030 1221.760010 93.344704	0.000 0.000 0.000
item_ammo_smg1_ttt	-943.802979 1223.449951 93.344704	0.000 0.000 0.000
item_ammo_smg1_ttt	-910.419006 1253.050049 93.344704	0.000 0.000 0.000
item_ammo_smg1_ttt	-940.971008 1249.969971 93.344704	0.000 0.000 0.000
item_ammo_smg1_ttt	-924.968994 1231.949951 93.344704	0.000 0.000 0.000
item_ammo_smg1_ttt	-924.758972 1254.640015 93.344704	0.000 0.000 0.000
item_ammo_smg1_ttt	1040.000000 1344.000000 241.345001	0.000 271.500 0.000
item_ammo_smg1_ttt	1008.000000 1360.000000 241.345001	0.000 0.000 0.000
item_ammo_smg1_ttt	-2813.560059 6225.600098 65.344704	0.000 0.000 0.000
item_ammo_smg1_ttt	-2784.580078 6227.899902 65.344704	0.000 0.000 0.000
item_ammo_smg1_ttt	-1061.000000 -286.000000 145.000000	0.000 0.000 0.000
item_ammo_smg1_ttt	-810.000000 652.000000 -416.000000	0.000 0.000 0.000
item_ammo_smg1_ttt	-766.000000 652.000000 -416.000000	0.000 0.000 0.000
item_ammo_smg1_ttt	-726.000000 651.000000 -416.148010	0.000 0.000 0.000
item_ammo_smg1_ttt	-918.121033 1894.071289 88.535622	0.284 -0.626 0.756
item_ammo_smg1_ttt	-902.355469 1894.017944 88.494049	0.342 0.020 0.703
item_ammo_smg1_ttt	-904.049500 1873.839844 88.520340	-0.236 0.015 -0.205
item_ammo_smg1_ttt	-917.648438 1874.317261 88.509705	0.305 -0.560 0.570
item_ammo_smg1_ttt	-887.085205 1893.959106 88.556595	0.260 -0.727 0.196
item_ammo_smg1_ttt	-887.043457 1874.158447 88.513992	-0.041 -0.203 0.085
item_ammo_smg1_ttt	-1374.521973 1209.998535 88.405106	-0.191 0.004 0.106
item_ammo_smg1_ttt	-1387.989624 1210.483154 88.547379	0.089 -0.017 -0.075
item_ammo_smg1_ttt	-1402.666870 1210.086426 88.512024	0.813 -0.028 -0.192
item_ammo_smg1_ttt	-1418.646729 1210.082153 88.495110	1.105 -0.034 -0.268
item_ammo_smg1_ttt	-1435.870605 1210.126831 88.522743	0.643 -0.069 -0.151
item_ammo_smg1_ttt	-1449.717651 1210.102417 88.505096	0.943 -0.054 -0.230
item_ammo_smg1_ttt	-1463.339233 1210.114502 88.503830	0.918 -0.065 -0.205
item_ammo_smg1_ttt	-1477.367065 1210.073242 88.530586	-0.262 -0.040 0.179
item_ammo_smg1_ttt	-1490.962036 1210.099731 88.504021	0.507 -0.223 0.011
item_ammo_smg1_ttt	-1511.286499 1210.004150 88.452370	0.446 -0.034 -0.063
item_ammo_smg1_ttt	-610.539185 202.099518 -447.503357	-0.764 0.158 -0.232
item_ammo_smg1_ttt	-598.117126 202.062424 -447.503479	-0.422 -0.237 -0.078
item_ammo_smg1_ttt	-583.982971 202.074921 -447.510468	-0.918 0.055 -0.223
item_ammo_smg1_ttt	-565.993164 202.169312 -447.448059	0.752 0.065 0.424
item_ammo_smg1_ttt	-269.398010 501.889984 -447.459106	-0.060 -0.496 0.113
item_ammo_smg1_ttt	-286.373993 499.544586 -447.471802	0.232 -0.088 -0.109
item_ammo_smg1_ttt	-268.253357 501.899719 -433.656860	-0.141 0.017 0.295
item_ammo_smg1_ttt	-285.841492 501.562622 -433.701263	0.040 0.068 -0.351
item_ammo_smg1_ttt	-445.452576 -917.907471 -447.538696	0.938 -0.158 -0.322
item_ammo_smg1_ttt	-466.643188 -917.740723 -447.482391	0.835 -0.436 -0.244
item_ammo_smg1_ttt	-312.575500 -917.693665 -447.466064	0.566 -0.377 -0.177
item_ammo_smg1_ttt	-295.665253 -917.648071 -447.479279	0.695 -0.312 -0.172
weapon_ttt_m16	916.000000 -531.000000 164.000000	0.000 96.000 -97.500
weapon_ttt_m16	833.987976 -602.000000 -447.000000	0.000 0.000 90.500
weapon_ttt_m16	833.827026 -729.000000 -446.000000	0.000 0.000 90.500
weapon_ttt_m16	-778.000000 1821.319946 122.000000	-0.484 89.875 -75.499
weapon_ttt_m16	-616.000000 120.000000 156.000000	0.000 284.000 -89.500
weapon_ttt_m16	-1437.069946 1426.000000 126.000000	0.000 0.000 88.500
weapon_ttt_m16	-1486.069946 1426.000000 126.000000	0.000 0.000 88.500
weapon_ttt_m16	-604.000000 -237.000000 105.682999	0.000 86.000 90.500
weapon_ttt_m16	-2430.860107 4554.569824 62.413399	0.000 94.000 0.000
weapon_ttt_m16	-782.000000 1817.140015 158.000000	-0.484 89.875 -75.499
weapon_ttt_m16	-778.000000 1820.540039 134.000000	-0.484 89.875 -75.499
item_box_buckshot_ttt	601.262024 -735.721985 75.488701	0.000 0.000 -0.500
item_box_buckshot_ttt	619.000000 -735.000000 75.488701	0.000 0.000 -0.500
item_box_buckshot_ttt	766.000000 -472.000000 162.000000	0.000 0.000 0.000
item_box_buckshot_ttt	763.000000 -489.000000 162.000000	0.000 0.000 0.000
item_box_buckshot_ttt	-976.995972 -293.803009 -446.705994	0.000 50.500 0.000
item_box_buckshot_ttt	-990.054016 -279.183990 -446.705994	0.000 50.500 0.000
item_box_buckshot_ttt	-912.965027 95.111504 105.293999	0.000 180.000 0.000
item_box_buckshot_ttt	-917.203003 76.512398 105.293999	0.000 180.000 0.000
item_box_buckshot_ttt	-913.380005 120.977997 105.293999	0.000 180.000 0.000
item_box_buckshot_ttt	-805.132996 164.878006 233.294006	0.000 0.000 0.000
item_box_buckshot_ttt	-789.703003 164.832993 233.294006	0.000 0.000 0.000
item_box_buckshot_ttt	-264.000000 -368.000000 -636.510986	0.000 195.000 0.000
item_box_buckshot_ttt	-272.000000 -376.000000 -636.510986	0.000 195.000 0.000
item_box_buckshot_ttt	-1144.666748 1839.576904 88.442337	-0.580 -0.004 0.466
item_box_buckshot_ttt	-1148.132324 1855.215698 88.445564	1.034 0.280 -0.179
item_box_buckshot_ttt	-1148.079468 1872.854126 88.450264	0.756 -0.200 -0.234
item_box_buckshot_ttt	-1139.992798 1871.925049 88.414673	-0.769 -0.005 0.683
item_box_buckshot_ttt	-1138.831665 1857.546753 88.379303	0.106 0.003 0.002
item_box_buckshot_ttt	-1132.679688 1844.084473 88.341080	0.528 0.003 -0.418
item_box_buckshot_ttt	-1148.069214 1890.232300 88.462013	-0.111 0.259 0.703
item_box_buckshot_ttt	-1137.741821 1889.404785 88.347260	0.712 0.003 -0.568
item_box_buckshot_ttt	-1128.600342 1890.588013 88.380447	-0.061 0.002 0.137
item_box_buckshot_ttt	-1127.808838 1877.565796 88.422989	-0.704 -0.007 0.625
item_box_buckshot_ttt	-1128.427612 1866.448608 88.463844	-0.617 0.262 0.062
item_box_buckshot_ttt	-396.182831 502.329712 -447.568909	-0.642 -0.007 0.570
item_box_buckshot_ttt	-357.847809 502.623077 -447.652710	0.718 0.003 -0.572
item_box_buckshot_ttt	-384.740570 503.117218 -447.566498	-0.623 -0.007 0.553
item_box_buckshot_ttt	-371.382019 503.816681 -447.611938	-1.011 -0.011 0.895
item_box_buckshot_ttt	-347.103516 501.999268 -447.575073	-0.776 -0.007 0.660
item_box_buckshot_ttt	-333.824097 506.558289 -447.551147	1.892 -0.058 -0.636
item_box_buckshot_ttt	-394.344788 491.877167 -447.532013	-0.351 -0.006 0.311
item_box_buckshot_ttt	-379.165100 492.786011 -447.624634	0.672 -0.001 -0.459
item_box_buckshot_ttt	-367.113586 493.583496 -447.602478	-0.919 -0.009 0.818
item_box_buckshot_ttt	-359.295715 489.855438 -447.542603	-0.434 -0.006 0.386
item_box_buckshot_ttt	-349.663269 490.982330 -447.644775	1.042 0.000 -0.837
item_box_buckshot_ttt	-337.403473 492.568329 -447.547699	-0.475 -0.007 0.421
weapon_ttt_galil	-1074.095459 1892.039795 89.238968	0.572 -6.756 -88.152
weapon_ttt_galil	-1075.822021 1872.577148 89.196281	0.718 -12.949 -87.870
weapon_ttt_galil	-1033.982788 1892.406860 90.630577	0.943 -6.349 -97.657
weapon_ttt_galil	-1037.218384 1872.906616 89.164063	0.814 -12.943 -87.645
weapon_ttt_galil	-992.502197 1896.171875 89.207039	17.221 -0.559 -42.121
weapon_ttt_galil	-995.647705 1875.788086 89.412498	0.458 -15.741 -89.806
weapon_ttt_galil	-960.072510 1886.909546 89.249687	0.532 -9.219 -88.313
weapon_ttt_galil	-962.583923 1874.575439 90.573975	1.066 -13.946 -97.035
weapon_ttt_galil	-599.807373 268.238312 -447.207458	-1.463 0.657 86.968
weapon_ttt_galil	-599.908447 286.956818 -447.241547	-1.545 8.558 86.737
weapon_ttt_galil	-599.420471 304.554108 -447.210419	-1.451 21.988 86.949
weapon_ttt_galil	-342.386261 -914.196472 -447.391449	1.047 15.426 86.381
weapon_ttt_famas	-1197.364868 1414.549805 89.059082	0.000 37.096 89.206
weapon_ttt_famas	-1243.276123 1421.554443 89.119278	0.001 25.437 89.594
weapon_ttt_famas	-1292.879639 1429.375122 89.119873	-0.056 18.722 89.443
weapon_ttt_famas	-395.802490 -918.535278 -450.464752	12.657 6.846 39.844
weapon_ttt_glock	-866.000000 -574.000000 125.000000	0.000 250.000 0.000
weapon_ttt_glock	-789.000000 1283.000000 134.000000	6.523 299.711 -85.291
weapon_ttt_glock	-1066.000000 1208.000000 144.000000	0.000 0.000 89.500
weapon_ttt_glock	-1115.569946 1208.000000 145.000000	0.000 0.000 89.500
weapon_ttt_glock	1460.000000 1420.000000 276.938995	0.000 0.000 0.000
weapon_ttt_glock	-1519.709961 1446.189941 146.932007	0.000 0.000 0.000
weapon_ttt_glock	-1482.219971 1444.969971 146.932007	0.000 0.000 0.000
weapon_ttt_glock	-1497.500000 1444.630005 146.932007	0.000 0.000 0.000
ttt_random_ammo	343.972992 -917.525024 -446.998993	0.000 0.000 0.000
ttt_random_ammo	437.020996 -916.335999 -446.998993	0.000 0.000 0.000
ttt_random_ammo	121.830002 -912.375977 -446.998993	0.000 0.000 0.000
ttt_random_ammo	-41.921902 -909.828979 -446.998993	0.000 0.000 0.000
ttt_random_ammo	-131.315994 -909.551025 -446.998993	0.000 0.000 0.000
ttt_random_ammo	202.401001 -918.367004 -446.998993	0.000 0.000 0.000
ttt_random_ammo	-212.699005 -809.979980 -446.998993	0.000 0.000 0.000
ttt_random_ammo	-154.951004 -811.752014 -446.998993	0.000 0.000 0.000
ttt_random_ammo	212.903000 -815.802979 -446.998993	0.000 0.000 0.000
ttt_random_ammo	386.322998 -814.890015 -446.998993	0.000 0.000 0.000
ttt_random_ammo	484.114990 -816.216980 -446.998993	0.000 0.000 0.000
ttt_random_ammo	-1022.559998 1309.699951 93.000603	0.000 0.000 0.000
ttt_random_ammo	-1027.130005 1328.239990 93.000603	0.000 0.000 0.000
ttt_random_ammo	-991.768982 1331.520020 93.000603	0.000 0.000 0.000
ttt_random_ammo	-989.741028 1313.310059 93.000603	0.000 0.000 0.000
ttt_random_ammo	-1784.000000 1277.000000 108.375999	0.000 0.000 0.000
ttt_random_ammo	-1775.000000 1282.000000 108.375999	0.000 0.000 0.000
ttt_random_ammo	-1788.000000 1288.000000 108.375999	0.000 0.000 0.000
ttt_random_ammo	-1763.000000 1290.000000 108.375999	0.000 317.000 0.000
ttt_random_ammo	-1784.000000 1297.000000 108.375999	0.000 0.000 0.000
ttt_random_ammo	-1765.000000 1302.000000 108.375999	0.000 0.000 0.000
ttt_random_ammo	-2681.000000 6031.000000 98.243599	0.000 0.000 0.000
ttt_random_ammo	-2702.909912 6031.000000 98.104797	0.000 0.000 0.000
ttt_random_ammo	-2702.909912 6043.000000 98.104797	0.000 0.000 0.000
ttt_random_ammo	-2681.000000 6043.000000 98.243599	0.000 0.000 0.000
ttt_random_ammo	-1280.000000 1246.000000 108.375999	0.000 90.000 0.000
ttt_random_ammo	-1268.000000 1248.000000 108.375999	0.000 47.000 0.000
ttt_random_ammo	-1275.000000 1227.000000 108.375999	0.000 90.000 0.000
ttt_random_ammo	-1266.000000 1223.000000 108.375999	0.000 90.000 0.000
ttt_random_ammo	-1260.000000 1236.000000 108.375999	0.000 90.000 0.000
ttt_random_ammo	-1255.000000 1227.000000 108.375999	0.000 90.000 0.000
ttt_random_ammo	-1750.000000 5813.000000 76.315201	0.000 0.000 0.000
ttt_random_ammo	-1750.000000 5828.799805 78.341904	0.000 0.000 0.000
ttt_random_ammo	-1750.000000 5848.740234 79.000000	0.000 0.000 0.000
ttt_random_ammo	-1750.000000 5813.000000 101.315002	0.000 0.000 0.000
ttt_random_ammo	-1750.000000 5828.799805 103.342003	0.000 0.000 0.000
ttt_random_ammo	-1750.000000 5848.740234 104.000000	0.000 0.000 0.000
ttt_random_ammo	-1750.000000 5813.000000 138.315002	0.000 0.000 0.000
ttt_random_ammo	-1750.000000 5828.799805 140.341995	0.000 0.000 0.000
ttt_random_ammo	-1750.000000 5848.740234 141.000000	0.000 0.000 0.000
ttt_random_ammo	-1749.709961 5744.259766 138.315002	0.000 0.000 0.000
ttt_random_ammo	-1749.709961 5760.069824 140.341995	0.000 0.000 0.000
ttt_random_ammo	-1749.709961 5780.000000 141.000000	0.000 0.000 0.000
ttt_random_ammo	-1749.709961 5760.069824 103.342003	0.000 0.000 0.000
ttt_random_ammo	-1749.709961 5744.259766 101.315002	0.000 0.000 0.000
ttt_random_ammo	-1749.709961 5780.000000 104.000000	0.000 0.000 0.000
ttt_random_ammo	-1749.709961 5780.000000 79.000000	0.000 0.000 0.000
ttt_random_ammo	-1749.709961 5760.069824 78.341904	0.000 0.000 0.000
ttt_random_ammo	-1749.709961 5744.259766 76.315201	0.000 0.000 0.000
ttt_random_ammo	-1749.709961 5877.259766 138.315002	0.000 0.000 0.000
ttt_random_ammo	-1749.709961 5893.069824 140.341995	0.000 0.000 0.000
ttt_random_ammo	-1749.709961 5913.000000 141.000000	0.000 0.000 0.000
ttt_random_ammo	-1749.709961 5893.069824 103.342003	0.000 0.000 0.000
ttt_random_ammo	-1749.709961 5877.259766 101.315002	0.000 0.000 0.000
ttt_random_ammo	-1749.709961 5913.000000 104.000000	0.000 0.000 0.000
ttt_random_ammo	-1749.709961 5913.000000 79.000000	0.000 0.000 0.000
ttt_random_ammo	-1749.709961 5893.069824 78.341904	0.000 0.000 0.000
ttt_random_ammo	-1749.709961 5877.259766 76.315201	0.000 0.000 0.000
ttt_random_ammo	-932.000000 5884.000000 138.315002	0.000 0.000 0.000
ttt_random_ammo	-932.000000 5899.799805 140.341995	0.000 0.000 0.000
ttt_random_ammo	-932.000000 5919.740234 141.000000	0.000 0.000 0.000
ttt_random_ammo	-932.000000 5899.799805 103.342003	0.000 0.000 0.000
ttt_random_ammo	-932.000000 5884.000000 101.315002	0.000 0.000 0.000
ttt_random_ammo	-932.000000 5919.740234 104.000000	0.000 0.000 0.000
ttt_random_ammo	-932.000000 5919.740234 79.000000	0.000 0.000 0.000
ttt_random_ammo	-932.000000 5899.799805 78.341904	0.000 0.000 0.000
ttt_random_ammo	-932.000000 5884.000000 76.315201	0.000 0.000 0.000
ttt_random_ammo	-932.288025 5855.470215 104.000000	0.000 0.000 0.000
ttt_random_ammo	-932.288025 5835.540039 103.342003	0.000 0.000 0.000
ttt_random_ammo	-932.288025 5819.740234 101.315002	0.000 0.000 0.000
ttt_random_ammo	-932.288025 5819.740234 76.315201	0.000 0.000 0.000
ttt_random_ammo	-932.288025 5835.540039 78.341904	0.000 0.000 0.000
ttt_random_ammo	-932.288025 5855.470215 79.000000	0.000 0.000 0.000
ttt_random_ammo	-932.288025 5855.470215 141.000000	0.000 0.000 0.000
ttt_random_ammo	-932.288025 5835.540039 140.341995	0.000 0.000 0.000
ttt_random_ammo	-932.288025 5819.740234 138.315002	0.000 0.000 0.000
ttt_random_ammo	-932.000000 5751.000000 138.315002	0.000 0.000 0.000
ttt_random_ammo	-932.000000 5766.799805 140.341995	0.000 0.000 0.000
ttt_random_ammo	-932.000000 5786.740234 141.000000	0.000 0.000 0.000
ttt_random_ammo	-932.000000 5786.740234 104.000000	0.000 0.000 0.000
ttt_random_ammo	-932.000000 5766.799805 103.342003	0.000 0.000 0.000
ttt_random_ammo	-932.000000 5751.000000 101.315002	0.000 0.000 0.000
ttt_random_ammo	-932.000000 5751.000000 76.315201	0.000 0.000 0.000
ttt_random_ammo	-932.000000 5766.799805 78.341904	0.000 0.000 0.000
ttt_random_ammo	-932.000000 5786.740234 79.000000	0.000 0.000 0.000
ttt_random_ammo	-946.557983 -916.554993 -42.999401	0.000 0.000 0.000
ttt_random_ammo	-923.596985 -914.556030 -42.999401	0.000 0.000 0.000
ttt_random_ammo	-898.669983 -912.820984 -42.999401	0.000 0.000 0.000
ttt_random_ammo	-917.481995 -876.000000 -42.999401	0.000 0.000 0.000
ttt_random_ammo	-892.723022 -876.443970 -42.999401	0.000 0.000 0.000
ttt_random_ammo	-944.138000 -877.906006 -42.999401	0.000 0.000 0.000
ttt_random_ammo	-968.913025 -879.440979 -42.999401	0.000 0.000 0.000
ttt_random_ammo	-1430.709961 5312.000000 101.315002	0.000 0.000 0.000
ttt_random_ammo	-1430.709961 5327.799805 103.342003	0.000 0.000 0.000
ttt_random_ammo	-1430.709961 5347.740234 104.000000	0.000 0.000 0.000
ttt_random_ammo	-1430.709961 5347.740234 79.000000	0.000 0.000 0.000
ttt_random_ammo	-1430.709961 5327.799805 78.341904	0.000 0.000 0.000
ttt_random_ammo	-1430.709961 5312.000000 76.315201	0.000 0.000 0.000
ttt_random_ammo	-1430.709961 5312.000000 138.315002	0.000 0.000 0.000
ttt_random_ammo	-1430.709961 5327.799805 140.341995	0.000 0.000 0.000
ttt_random_ammo	-1430.709961 5347.740234 141.000000	0.000 0.000 0.000
ttt_random_ammo	-418.954010 2434.590088 81.000603	0.000 0.000 0.000
ttt_random_ammo	-417.299988 2465.969971 81.000603	0.000 0.000 0.000
ttt_random_ammo	-419.045990 2505.479980 81.000603	0.000 0.000 0.000
ttt_random_ammo	-362.290009 2518.679932 81.000603	0.000 0.000 0.000
ttt_random_ammo	-354.571014 2474.020020 81.000603	0.000 0.000 0.000
ttt_random_ammo	-355.479004 2440.989990 81.000603	0.000 0.000 0.000
ttt_random_ammo	-1544.729980 1782.489990 129.001007	0.000 0.000 0.000
ttt_random_ammo	-1545.680054 1867.219971 129.001007	0.000 0.000 0.000
ttt_random_ammo	-1546.400024 1698.930054 129.001007	0.000 0.000 0.000
ttt_random_ammo	-501.429993 -526.721008 -638.999023	0.000 0.000 0.000
ttt_random_ammo	-500.792999 -499.604004 -638.999023	0.000 0.000 0.000
ttt_random_ammo	-500.813995 -477.908997 -638.999023	0.000 0.000 0.000
weapon_zm_rifle	-1018.000000 212.000000 242.000000	-72.411 6.150 -117.980
weapon_zm_rifle	-784.380005 1665.280029 132.143005	0.866 90.500 -59.996
weapon_zm_rifle	1008.000000 1056.000000 242.957993	0.000 0.000 0.000
weapon_zm_rifle	-2884.000000 5922.000000 423.000000	1.489 277.002 90.183
weapon_zm_rifle	-1486.069946 1426.000000 146.000000	0.000 0.000 88.500
weapon_zm_rifle	-1430.069946 1426.000000 146.000000	0.000 0.000 88.500
weapon_zm_mac10	991.000000 226.000000 -164.000000	0.000 0.000 91.000
weapon_zm_mac10	-1036.000000 1210.000000 176.000000	0.000 0.000 88.500
weapon_zm_mac10	-1092.000000 1210.000000 176.000000	0.000 0.000 88.500
weapon_zm_mac10	1008.000000 1344.000000 245.470993	0.000 0.000 0.000
weapon_zm_mac10	-2804.000000 6240.000000 67.000000	0.000 0.000 -90.500
weapon_zm_mac10	-1408.099976 6121.700195 229.470993	0.000 0.000 0.000
weapon_zm_mac10	-1171.000000 1444.000000 125.000000	0.000 0.000 -85.000
weapon_zm_mac10	-1189.359985 1446.000000 125.000000	0.000 0.000 -87.000
weapon_zm_mac10	-1031.000000 -291.000000 145.000000	0.000 190.000 88.500
weapon_zm_mac10	-2653.050049 6044.959961 69.471199	0.000 0.000 0.000
weapon_zm_mac10	-2269.520020 5822.669922 213.470993	0.000 0.000 0.000
weapon_zm_mac10	-415.117004 -807.205688 -445.212891	26.360 -39.999 -48.704
weapon_zm_mac10	-388.948700 -807.445557 -445.231476	25.427 -40.275 -50.619
item_ammo_pistol_ttt	905.000000 -489.000000 162.000000	0.000 0.000 0.000
item_ammo_pistol_ttt	914.000000 -490.000000 162.000000	0.000 0.000 0.000
item_ammo_pistol_ttt	-860.515015 -613.000000 105.000000	0.000 0.000 0.000
item_ammo_pistol_ttt	854.518005 -582.671997 -446.720001	0.000 0.000 0.000
item_ammo_pistol_ttt	837.270996 -582.656982 -446.720001	0.000 0.000 0.000
item_ammo_pistol_ttt	825.877014 -582.706970 -446.720001	0.000 0.000 0.000
item_ammo_pistol_ttt	864.570007 -710.333008 -446.720001	0.000 0.000 0.000
item_ammo_pistol_ttt	848.478027 -709.020020 -446.720001	0.000 0.000 0.000
item_ammo_pistol_ttt	834.598999 -710.487000 -446.720001	0.000 0.000 0.000
item_ammo_pistol_ttt	-921.877991 1327.689941 93.280098	0.000 0.000 0.000
item_ammo_pistol_ttt	-964.939026 1327.140015 93.280098	0.000 0.000 0.000
item_ammo_pistol_ttt	-939.809021 1330.349976 93.280098	0.000 0.000 0.000
item_ammo_pistol_ttt	-951.086975 1330.430054 93.280098	0.000 0.000 0.000
item_ammo_pistol_ttt	-928.107971 1300.020020 93.280098	0.000 0.000 0.000
item_ammo_pistol_ttt	-939.098999 1303.369995 93.280098	0.000 0.000 0.000
item_ammo_pistol_ttt	-957.994995 1307.640015 93.280098	0.000 0.000 0.000
item_ammo_pistol_ttt	-853.190979 11.646600 117.279999	0.000 0.000 0.000
item_ammo_pistol_ttt	-846.142029 44.257599 117.279999	0.000 0.000 0.000
item_ammo_pistol_ttt	-846.142029 44.257599 141.279999	0.000 0.000 0.000
item_ammo_pistol_ttt	-846.142029 16.257601 141.279999	0.000 0.000 0.000
item_ammo_pistol_ttt	1483.489990 1423.819946 277.013000	0.000 0.000 0.000
item_ammo_pistol_ttt	1475.489990 1423.819946 277.013000	0.000 0.000 0.000
item_ammo_pistol_ttt	-599.862000 -259.011993 105.279999	0.000 0.000 0.000
item_ammo_pistol_ttt	-885.932495 1621.474609 88.370743	-0.112 -0.019 -0.034
item_ammo_pistol_ttt	-893.702148 1620.854980 88.408905	0.849 -0.111 0.256
item_ammo_pistol_ttt	-899.735596 1621.498047 88.434746	-0.185 -0.354 -0.450
