# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: gm_titanic
# Exported by: ultraboy [smoker]
setting:	replacespawns 0
item_ammo_pistol_ttt	2337.5596 -528.2865 -663.6097	-0.095 -0.020 -0.029
item_ammo_pistol_ttt	2354.1770 -533.0000 -663.5756	-0.065 -0.020 -0.020
item_ammo_pistol_ttt	3794.8843 -11.7081 -984.6853	1.405 0.346 5.444
item_ammo_pistol_ttt	3822.6492 -18.1036 -985.2883	1.282 0.332 5.443
item_ammo_pistol_ttt	3503.2842 4.2679 -984.0195	0.231 0.035 -5.606
item_ammo_pistol_ttt	3517.1948 3.9505 -983.9944	0.173 0.177 -5.587
item_ammo_pistol_ttt	3529.9219 6.8079 -984.2801	0.183 0.285 -5.466
weapon_zm_revolver	-1456.8783 -10.0858 -430.7437	4.171 -23.976 -80.477
weapon_zm_revolver	-1449.8645 7.0776 -430.5038	0.645 -25.502 -88.735
weapon_zm_revolver	-1449.3411 31.0498 -432.1041	0.464 -25.485 -89.053
weapon_zm_revolver	809.9371 -79.0979 -662.0804	2.533 -20.538 -83.745
weapon_zm_revolver	809.0685 -1.8053 -662.1065	2.603 -20.483 -83.082
weapon_zm_revolver	806.4314 57.2932 -662.0772	2.525 -20.545 -83.826
weapon_zm_revolver	806.6487 117.1773 -662.0559	2.467 -20.582 -84.369
weapon_zm_revolver	2460.6182 -25.0743 -404.0565	2.694 -20.129 -83.933
weapon_zm_revolver	2471.1587 55.1648 -404.0604	2.734 -20.116 -83.781
weapon_zm_revolver	2376.5681 40.6887 -404.0461	2.588 -20.170 -84.343
weapon_zm_revolver	2394.2292 -36.5852 -404.0579	2.708 -20.126 -83.878
weapon_zm_revolver	2465.8003 173.8285 -918.1029	2.593 -20.495 -83.173
weapon_zm_revolver	-2550.2349 -320.4705 -918.1006	2.587 -20.497 -83.231
weapon_zm_revolver	4724.2290 519.2629 -774.0803	2.533 -20.539 -83.745
weapon_zm_revolver	4714.3892 -513.2720 -774.0931	2.567 -20.516 -83.420
ttt_random_weapon	376.1039 -338.2464 -774.1839	-1.901 1.618 80.236
ttt_random_weapon	1063.3386 -361.0033 -790.7973	1.844 4.778 -92.667
ttt_random_weapon	4699.8521 3.7846 -774.7952	1.822 4.776 -92.719
ttt_random_weapon	4939.3037 190.5784 -878.6670	1.965 4.719 -92.392
ttt_random_weapon	1023.4838 -264.1445 -662.8008	1.885 4.781 -92.575
ttt_random_weapon	1083.0913 -268.1106 -662.8032	1.910 4.783 -92.517
ttt_random_weapon	1140.1626 -271.0123 -662.7973	1.844 4.778 -92.668
ttt_random_weapon	1543.8551 -507.1681 -662.8055	1.937 4.785 -92.455
ttt_random_weapon	2548.5840 -407.7279 -662.7665	1.497 4.753 -93.463
item_ammo_smg1_ttt	-716.9779 -150.6628 -631.5842	-0.337 0.005 0.215
item_ammo_smg1_ttt	-718.2916 -175.0146 -631.5842	-0.337 0.005 0.215
item_ammo_smg1_ttt	1338.3900 348.5896 -791.4836	-0.261 0.013 -0.220
item_ammo_smg1_ttt	1319.0946 350.0819 -791.5209	0.508 -0.001 0.217
item_ammo_smg1_ttt	4622.4395 150.5608 -879.4545	-0.069 -1.863 -0.076
item_ammo_smg1_ttt	4610.1777 132.4814 -879.4687	-0.383 0.745 -0.036
item_ammo_smg1_ttt	2571.2817 -216.3390 -919.4565	0.112 -0.017 -0.095
item_ammo_smg1_ttt	2599.6240 -214.2679 -919.5983	-0.170 0.005 0.102
item_ammo_smg1_ttt	4064.3579 -418.1436 -831.6057	-0.122 0.005 0.070
item_ammo_smg1_ttt	4080.3862 -422.1557 -831.5865	0.298 -0.005 0.188
weapon_zm_shotgun	-1915.5372 -299.6426 -646.3884	0.645 8.847 78.690
weapon_zm_shotgun	2266.6033 -342.8074 -784.1731	-47.479 63.141 79.906
weapon_zm_shotgun	-2740.6787 228.1292 -790.7599	-0.317 9.592 83.313
weapon_zm_shotgun	2272.8435 -599.0004 -1238.8004	-0.568 -93.314 83.164
weapon_zm_shotgun	2602.6140 -5.3645 -647.2788	-0.658 -88.768 -81.255
weapon_ttt_m16	-579.1989 36.7080 -630.8533	2.172 -8.359 84.156
weapon_ttt_m16	1515.7968 -279.9753 -614.8532	2.169 -8.359 84.163
weapon_ttt_m16	1520.6647 -259.9207 -614.8504	2.139 -8.327 84.193
weapon_ttt_m16	2534.2300 -48.9364 -662.8531	2.158 -8.351 84.189
weapon_ttt_m16	3742.4109 -14.6195 -984.3259	2.528 -7.977 89.631
weapon_zm_molotov	-2339.6538 231.9025 -531.4163	2.837 -0.124 -2.919
weapon_zm_molotov	-2316.8645 230.4861 -531.4479	3.653 -0.112 -3.759
weapon_zm_molotov	-2296.2800 229.6944 -531.4092	2.623 -0.124 -2.693
weapon_zm_molotov	2131.9246 -357.2639 -770.3770	2.239 3.246 -6.965
weapon_zm_molotov	2146.1140 -358.3265 -770.3231	1.762 2.546 -6.614
weapon_zm_molotov	-1191.4031 320.7837 -515.4333	3.299 -0.124 -3.398
weapon_zm_molotov	-1214.2799 322.2300 -515.3617	1.241 -0.106 -1.266
weapon_zm_molotov	2574.5754 114.7268 -619.4852	0.459 0.004 -0.094
weapon_zm_molotov	2574.6384 103.4144 -619.4852	0.456 0.004 -0.092
weapon_zm_molotov	2575.7378 89.3461 -619.5004	0.298 0.003 0.118
weapon_zm_molotov	2368.9736 -626.6956 -1235.4852	0.456 0.004 -0.092
weapon_zm_molotov	2366.5154 -584.3206 -1235.4805	0.571 0.007 -0.229
weapon_zm_molotov	4047.2144 -358.1949 -1043.4391	3.452 -0.124 -3.556
weapon_zm_molotov	4045.9951 -366.9638 -1043.4739	0.866 0.011 -0.568
weapon_zm_molotov	4033.0603 -365.1622 -1043.4371	3.400 -0.125 -3.502
weapon_zm_molotov	4035.1250 -356.4651 -1043.4674	2.853 -0.016 -2.778
weapon_zm_molotov	4047.2126 -333.2867 -997.9222	-2.074 -0.183 -0.727
weapon_zm_molotov	4119.3047 -376.3959 -851.4114	2.737 -0.134 -2.848
weapon_zm_molotov	4116.0483 -360.9234 -851.4937	0.271 0.003 0.057
weapon_zm_sledge	-2328.8110 211.5006 -531.5616	18.619 0.442 2.991
weapon_zm_sledge	-1217.4102 342.0952 -515.6011	18.470 -1.064 3.023
item_box_buckshot_ttt	-1879.1056 -301.9024 -646.9130	0.384 -0.559 -5.260
item_box_buckshot_ttt	-1864.2316 -302.2596 -646.8795	0.377 -0.558 -5.258
item_box_buckshot_ttt	-1849.9104 -301.6263 -646.9290	0.340 -0.555 -5.249
item_box_buckshot_ttt	-2721.0334 251.0819 -791.5899	-0.805 -0.006 0.715
item_box_buckshot_ttt	-2735.4775 251.4429 -791.6257	0.752 -0.022 -0.519
item_box_buckshot_ttt	-2755.9187 248.2736 -791.6152	-0.999 -0.010 0.896
item_box_buckshot_ttt	2224.9824 -618.8776 -1239.6001	-0.891 -0.016 0.793
item_box_buckshot_ttt	2225.6250 -595.3887 -1239.5820	-0.737 0.004 0.633
item_box_buckshot_ttt	2614.0508 13.6781 -646.7955	-5.320 0.400 -0.079
item_box_buckshot_ttt	2615.2261 30.6605 -646.6463	-5.277 0.415 -0.069
ttt_random_ammo	-207.1553 -511.8643 -791.6510	0.050 0.000 -0.014
ttt_random_ammo	-187.8737 -507.0221 -791.6425	0.059 0.000 0.001
ttt_random_ammo	1427.2090 -344.2860 -791.6826	0.047 0.000 -0.035
ttt_random_ammo	1442.5746 -345.5933 -791.6385	0.066 0.000 0.011
ttt_random_ammo	1458.0139 -344.9843 -791.6346	0.076 0.000 0.025
ttt_random_ammo	4690.1523 50.8896 -775.6754	0.139 0.006 0.081
ttt_random_ammo	4705.8604 -42.0877 -775.6554	0.048 0.000 -0.019
ttt_random_ammo	4940.7998 -180.2167 -879.4649	0.957 0.011 1.111
ttt_random_ammo	2559.1738 -460.1479 -663.6672	0.046 -0.000 0.028
ttt_random_ammo	2520.6995 -459.6308 -663.6069	0.792 -0.008 -0.911
ttt_random_ammo	2799.2625 -86.4295 -663.6532	0.049 -0.000 0.017
ttt_random_ammo	2804.4875 20.0293 -663.6446	0.056 -0.000 0.004
ttt_random_ammo	2806.9438 117.9474 -663.6405	0.062 -0.000 -0.006
ttt_random_ammo	2581.4607 364.0134 -663.6697	0.046 -0.000 0.029
ttt_random_ammo	2583.5581 442.4023 -663.6309	0.089 -0.000 -0.044
ttt_random_ammo	2585.0515 498.1701 -663.6290	0.097 0.000 0.054
ttt_random_ammo	2501.3049 525.8491 -663.6853	0.047 -0.000 0.036
ttt_random_ammo	2407.5598 534.0529 -663.6177	0.211 -0.001 -0.198
ttt_random_ammo	2320.6616 528.6398 -663.6346	0.076 0.000 0.025
ttt_random_ammo	2218.7173 533.6022 -663.6328	0.081 0.000 0.033
weapon_zm_mac10	-753.5008 -149.4278 -630.7894	-0.130 -44.434 -88.529
weapon_zm_mac10	-749.3187 -169.3073 -630.7590	-0.117 -44.428 -88.625
weapon_zm_mac10	1354.9889 363.9115 -790.7404	-0.108 -44.428 -88.684
weapon_zm_mac10	4615.6445 179.3009 -878.7103	-0.094 -35.712 -88.738
weapon_zm_mac10	2583.1658 -232.2218 -918.7964	-0.134 -44.436 -88.508
weapon_zm_mac10	4089.6394 -415.1270 -830.6815	0.109 -31.728 -88.855
item_ammo_357_ttt	-3756.6050 13.8553 -383.6761	0.449 0.069 0.058
item_ammo_357_ttt	-3772.4014 14.4231 -383.6331	0.457 0.058 0.041
item_ammo_357_ttt	-3751.8103 32.4095 -383.6518	0.454 0.062 0.049
item_ammo_revolver_ttt	-1460.0574 33.9356 -433.8270	0.393 0.352 -3.964
item_ammo_revolver_ttt	-1463.3958 6.0152 -432.0293	0.329 0.362 -4.083
item_ammo_revolver_ttt	-1468.6034 -18.4391 -432.8215	0.349 -0.377 4.053
item_ammo_revolver_ttt	-1417.2145 -10.7146 -432.3535	0.271 -0.391 4.199
item_ammo_revolver_ttt	-1421.3450 9.0612 -432.2236	0.339 0.359 -4.064
item_ammo_revolver_ttt	-1419.2349 30.1276 -433.5919	0.368 0.355 -4.011
item_ammo_revolver_ttt	783.7747 -79.4921 -663.5871	0.467 0.056 0.023
item_ammo_revolver_ttt	788.8981 -7.2140 -663.6805	0.449 0.075 0.059
item_ammo_revolver_ttt	785.9235 48.1512 -663.6852	0.448 0.075 0.061
item_ammo_revolver_ttt	790.8538 115.5509 -663.6050	0.463 0.057 0.030
item_ammo_revolver_ttt	2468.1338 -39.4126 -405.6396	0.456 0.058 0.044
item_ammo_revolver_ttt	2483.6782 42.0417 -405.6783	0.448 0.068 0.060
item_ammo_revolver_ttt	2385.9192 20.6425 -405.6852	0.447 0.072 0.062
item_ammo_revolver_ttt	2401.5403 -54.8222 -405.5728	0.469 0.053 0.017
item_ammo_revolver_ttt	2480.7480 194.7519 -919.6738	0.450 0.070 0.057
item_ammo_revolver_ttt	2475.6714 157.8861 -919.6315	0.458 0.059 0.040
item_ammo_revolver_ttt	-2566.3943 -329.3330 -919.6160	0.461 0.057 0.034
item_ammo_revolver_ttt	-2567.0869 -312.9580 -919.6500	0.455 0.064 0.047
item_ammo_revolver_ttt	4707.6318 520.6860 -775.6760	0.450 0.070 0.058
item_ammo_revolver_ttt	4740.5747 -521.0594 -775.6446	0.456 0.062 0.045
ttt_playerspawn	-2724.4795 115.5901 -535.5885	-0.030 -0.000 0.030
ttt_playerspawn	-2726.0815 47.3002 -535.6215	-0.042 -0.000 0.042
ttt_playerspawn	-2726.4270 -27.7026 -535.6179	-0.041 -0.000 0.041
ttt_playerspawn	-2726.8354 -117.7001 -535.6045	-0.036 -0.000 0.036
ttt_playerspawn	-2816.2065 -115.8267 -535.5984	-0.034 -0.000 0.034
ttt_playerspawn	-2816.1365 -18.3266 -535.5695	-0.024 -0.000 0.024
ttt_playerspawn	-2816.0774 64.1732 -535.5926	-0.032 -0.000 0.032
ttt_playerspawn	-2816.0344 124.1734 -535.5912	-0.031 -0.000 0.031
ttt_playerspawn	-2903.7515 -125.1449 -535.6179	-0.041 -0.000 0.041
ttt_playerspawn	-2916.2102 -8.3952 -535.5522	-0.018 -0.000 0.018
ttt_playerspawn	-2910.4563 75.7027 -535.5885	0.030 0.000 0.030
ttt_playerspawn	-2920.2561 125.1435 -535.5809	0.028 0.000 0.028
ttt_playerspawn	-2987.5774 127.8816 -535.5738	-0.085 -0.027 0.212
ttt_playerspawn	-2979.2888 69.8613 -535.5464	-0.110 -0.002 -0.075
ttt_playerspawn	-2980.6409 -5.3721 -535.5956	-0.152 -0.034 -0.074
ttt_playerspawn	-2959.6270 -118.0447 -535.5955	-0.033 -0.000 0.033
ttt_playerspawn	-2868.6968 -124.6680 -663.5970	-0.033 -0.000 0.033
ttt_playerspawn	-2863.7527 -16.9666 -663.5886	-0.030 -0.000 0.030
ttt_playerspawn	-2852.3308 96.1749 -663.5675	-0.023 -0.000 0.023
ttt_playerspawn	-2849.6799 189.4041 -663.5739	-0.025 -0.000 0.025
ttt_playerspawn	-2859.5881 312.0740 -663.5773	-0.027 -0.000 0.027
ttt_playerspawn	-2763.8098 -202.2342 -663.5913	-0.031 -0.000 0.031
ttt_playerspawn	-2895.5823 -255.2478 -663.5797	-0.158 -0.008 -0.097
ttt_playerspawn	-2870.9478 -387.6756 -663.5785	-0.027 -0.000 0.027
ttt_playerspawn	-2868.5442 -548.5463 -663.6234	-0.042 -0.000 0.042
ttt_playerspawn	-2871.6016 -470.7954 -663.5707	-0.024 -0.000 0.024
ttt_playerspawn	-2510.0857 -407.3519 -663.5984	-0.034 -0.000 0.034
ttt_playerspawn	-2516.4434 -362.9881 -663.6272	-0.044 -0.000 0.044
ttt_playerspawn	-2516.6775 -311.6740 -663.5886	-0.030 -0.000 0.030
ttt_playerspawn	-2426.1677 -315.1873 -663.5338	-0.012 -0.000 0.012
ttt_playerspawn	-2430.1206 -368.1974 -663.5834	-0.029 -0.000 0.029
ttt_playerspawn	-2426.5496 -416.9606 -663.6198	-0.041 -0.000 0.041
ttt_playerspawn	-2358.7498 -419.9829 -663.6162	-0.040 -0.000 0.040
ttt_playerspawn	-2362.1062 -363.0516 -663.5899	-0.031 -0.000 0.031
ttt_playerspawn	-2363.0674 -302.3190 -663.5773	-0.027 -0.000 0.027
ttt_playerspawn	-2487.2871 327.8842 -663.5751	-0.026 -0.000 0.026
ttt_playerspawn	-2480.2722 376.0246 -663.5676	0.023 0.000 0.023
ttt_playerspawn	-2480.0237 423.6269 -663.5859	0.029 0.000 0.029
ttt_playerspawn	-2400.8635 416.1889 -663.5970	0.033 0.000 0.033
ttt_playerspawn	-2398.7107 373.5024 -663.5834	0.029 0.000 0.029
ttt_playerspawn	-2404.6082 327.6073 -663.5786	0.027 0.000 0.027
ttt_playerspawn	-2332.4949 328.9401 -663.5999	0.034 0.000 0.034
ttt_playerspawn	-2338.3906 375.3226 -663.5834	0.029 0.000 0.029
ttt_playerspawn	-2335.2815 413.0020 -663.6030	0.035 0.000 0.035
ttt_playerspawn	-2879.3765 415.0300 -663.5818	-0.034 0.147 0.069
ttt_playerspawn	-2871.8538 524.7946 -663.5675	-0.023 -0.000 0.023
weapon_zm_rifle	-3748.5129 -29.9344 -382.6066	3.156 140.580 67.402
weapon_zm_rifle	-199.4478 -486.4417 -790.6332	3.308 11.775 65.380
weapon_ttt_smokegrenade	-2345.2578 210.9752 -531.4489	3.633 -0.111 -3.729
weapon_ttt_smokegrenade	-2282.6370 211.2230 -531.4194	2.924 -0.127 -3.009
weapon_ttt_smokegrenade	-198.6727 -468.7625 -787.4702	1.193 0.012 -0.935
weapon_ttt_smokegrenade	-179.7735 -467.6152 -787.5058	0.279 0.002 0.152
weapon_ttt_smokegrenade	2636.1033 -66.9113 -787.4667	2.004 0.003 -1.838
weapon_ttt_smokegrenade	2660.5435 -28.2623 -787.4433	3.460 -0.110 -3.544
weapon_ttt_smokegrenade	2697.8945 -35.6960 -787.4926	0.351 0.002 0.041
weapon_ttt_smokegrenade	2579.9038 -87.8243 -619.4570	1.780 0.024 1.336
weapon_ttt_smokegrenade	2580.0349 -108.3963 -619.4141	3.658 0.029 0.132
weapon_ttt_smokegrenade	2579.9768 -126.9546 -619.4317	2.948 -0.121 -2.888
weapon_ttt_smokegrenade	-2544.5017 205.1235 -915.3959	2.263 -0.120 -2.324
weapon_ttt_smokegrenade	2320.9949 -626.1403 -1235.4348	3.268 -0.123 -3.352
weapon_ttt_smokegrenade	2322.5669 -588.0936 -1235.4006	2.348 -0.124 -2.403
weapon_ttt_smokegrenade	4114.6699 -346.4478 -851.4151	2.807 -0.136 -2.915
weapon_ttt_confgrenade	-2298.5618 195.1237 -532.4749	0.244 -0.731 -1.141
weapon_ttt_confgrenade	-2320.0701 194.5521 -532.4908	0.276 -0.717 -1.287
weapon_ttt_confgrenade	-2341.3225 194.1517 -532.4787	0.252 -0.730 -1.176
weapon_ttt_confgrenade	-219.4920 -500.8636 -788.4720	1.918 0.228 -0.572
weapon_ttt_confgrenade	-217.1695 -481.9071 -788.4877	2.165 0.246 -0.646
weapon_ttt_confgrenade	-215.4604 -459.7248 -788.4488	1.552 0.224 -0.463
weapon_ttt_confgrenade	2155.5745 -351.7518 -773.6707	-2.763 29.492 -108.189
weapon_ttt_confgrenade	2165.3926 -352.7855 -773.3865	-10.647 25.500 -90.899
weapon_ttt_confgrenade	2695.5964 -77.5769 -788.5019	2.013 0.268 1.675
weapon_ttt_confgrenade	2620.2700 -93.8886 -788.4766	1.679 0.254 1.397
weapon_ttt_confgrenade	2662.7676 -71.1590 -788.4747	1.654 0.254 1.376
weapon_ttt_confgrenade	2416.1533 -592.4017 -1236.4894	2.197 -0.255 0.656
weapon_ttt_confgrenade	2415.5388 -617.8277 -1236.4141	1.001 -0.219 0.299
weapon_ttt_confgrenade	4121.1128 -390.6915 -852.4532	1.495 0.225 -0.626
