# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: dm_sonic_mario_land
# Exported by: General Butthurt
setting:	replacespawns 0
item_ammo_revolver_ttt	2811.715088 -2499.489014 462.474030	1.592 -0.076 -0.740
item_ammo_revolver_ttt	2827.257813 -2499.376709 462.463593	1.509 -0.031 -0.774
item_ammo_revolver_ttt	3003.158203 -1441.379150 269.378235	-0.071 -0.127 0.480
item_ammo_revolver_ttt	3021.874756 -1441.534180 269.446594	1.119 -0.195 -0.789
item_ammo_revolver_ttt	3040.176758 -1441.526367 269.448059	1.065 -0.202 -0.730
item_ammo_revolver_ttt	3060.085938 -1441.517212 269.448456	1.041 -0.208 -0.707
item_ammo_revolver_ttt	3083.987549 -1441.501465 269.438538	1.277 -0.218 -1.015
item_ammo_revolver_ttt	3103.864014 -1441.498413 269.455231	0.849 -0.212 -0.476
item_ammo_revolver_ttt	3126.176025 -1441.487793 269.424683	0.693 -0.329 -0.793
item_ammo_revolver_ttt	1561.002197 -1213.988525 269.334564	0.451 0.065 0.054
item_ammo_revolver_ttt	1544.303467 -1214.113159 269.319427	0.448 0.073 0.060
item_ammo_revolver_ttt	1529.267944 -1214.522827 269.425934	0.469 0.054 0.018
item_ammo_revolver_ttt	1510.381470 -1214.897217 269.353607	0.455 0.060 0.047
item_ammo_revolver_ttt	1490.409668 -1215.292603 269.360443	0.456 0.058 0.044
item_ammo_revolver_ttt	1476.147705 -1215.575806 269.346313	0.453 0.062 0.049
item_ammo_revolver_ttt	1465.804810 -1215.780151 269.400482	0.464 0.055 0.028
item_ammo_revolver_ttt	1449.848267 -1216.095825 269.405548	0.465 0.054 0.026
item_ammo_revolver_ttt	1429.982422 -1216.705200 269.330383	0.450 0.068 0.056
item_ammo_revolver_ttt	3339.573975 -985.099365 601.392700	0.462 0.055 0.031
item_ammo_revolver_ttt	3330.907227 -1006.002136 601.360413	0.456 0.058 0.044
item_ammo_revolver_ttt	3320.417725 -1031.469727 601.350037	0.454 0.062 0.048
ttt_random_weapon	2894.126953 -779.966003 270.198669	1.890 4.927 -92.563
ttt_random_weapon	2888.236084 -814.893555 270.202271	1.850 4.928 -92.656
ttt_random_weapon	2882.019287 -846.334717 270.207520	1.791 4.928 -92.791
ttt_random_weapon	2877.936768 -889.170227 270.202271	1.850 4.928 -92.656
ttt_random_weapon	2825.330322 -892.161499 270.217194	1.681 4.924 -93.041
ttt_random_weapon	2822.435059 -853.849121 270.213745	1.720 4.926 -92.952
ttt_random_weapon	2820.204834 -825.708435 270.218109	1.671 4.924 -93.065
ttt_random_weapon	2819.025146 -792.158936 270.229614	1.541 4.915 -93.362
ttt_random_weapon	2757.500000 -785.507202 270.220703	1.642 4.922 -93.132
ttt_random_weapon	2758.907715 -813.995483 270.215271	1.703 4.926 -92.991
ttt_random_weapon	2761.492920 -850.977966 270.200165	1.874 4.930 -92.601
ttt_random_weapon	2763.523926 -880.047180 270.197937	1.899 4.927 -92.543
weapon_ttt_pump_shotgun	2779.724365 -3217.855225 278.502869	-0.519 -10.196 -89.861
weapon_ttt_pump_shotgun	2844.338867 -3218.118164 278.502930	-0.517 -10.195 -89.764
weapon_ttt_pump_shotgun	3346.994629 -1931.595093 270.497620	-0.486 -10.288 -89.810
weapon_ttt_pump_shotgun	3347.010986 -1951.098633 270.494415	-0.471 -10.293 -90.041
weapon_ttt_pump_shotgun	3341.793213 -1971.809326 270.496704	-0.482 -10.290 -89.876
weapon_ttt_pump_shotgun	3338.832031 -1989.292969 270.495056	-0.474 -10.292 -89.995
weapon_ttt_pump_shotgun	1285.085083 -1388.354858 270.489014	-0.430 -9.745 -89.568
weapon_ttt_pump_shotgun	1258.345703 -1409.071655 270.490051	-0.436 -9.744 -89.557
weapon_ttt_pump_shotgun	1230.549194 -1435.127319 270.495178	-0.465 -9.737 -89.498
item_ammo_smg1_ttt	3238.124268 -1841.861694 269.454559	0.075 0.292 -0.025
item_ammo_smg1_ttt	3238.615723 -2064.927979 269.428894	0.129 0.309 -0.094
item_ammo_smg1_ttt	-349.789032 -643.671753 269.400818	0.112 0.318 -0.039
item_ammo_smg1_ttt	-339.350281 -774.938354 269.462036	0.058 0.458 -0.024
item_ammo_smg1_ttt	3018.222168 1167.967529 2334.563232	0.000 3.230 0.000
item_ammo_smg1_ttt	2588.116943 1376.536011 2334.399414	-0.152 0.005 0.090
item_ammo_smg1_ttt	2582.870117 1408.541260 2334.539551	0.135 -0.017 -0.115
item_ammo_smg1_ttt	2581.035645 1447.538452 2334.505615	0.914 -0.135 -0.215
item_ammo_smg1_ttt	2971.884277 1167.040894 2334.485107	-0.796 0.003 -0.645
item_ammo_smg1_ttt	2992.767334 1169.019165 2334.506592	-0.848 0.052 -0.187
item_ammo_smg1_ttt	2498.167969 -2629.957031 462.471375	0.550 -0.056 -0.147
item_ammo_smg1_ttt	2489.110352 -2602.828857 462.417938	-0.376 0.005 0.241
item_ammo_smg1_ttt	2488.011963 -2566.391357 462.526825	0.523 -0.056 -0.122
item_ammo_smg1_ttt	2488.177734 -2524.814209 462.519318	0.564 -0.122 -0.088
item_ammo_smg1_ttt	2500.205078 -2505.797119 462.503540	-0.170 1.094 0.187
item_ammo_smg1_ttt	2504.467285 -2525.499268 462.509064	-0.064 0.311 0.414
item_ammo_smg1_ttt	2502.197021 -2552.210938 462.428558	-0.673 0.003 0.440
item_ammo_smg1_ttt	2511.860352 -2577.397705 462.391663	-0.109 0.005 0.061
item_ammo_smg1_ttt	2512.107910 -2603.016846 462.504333	0.662 -0.011 -0.502
item_ammo_smg1_ttt	2518.915527 -2628.927734 462.404144	-0.190 0.005 0.116
item_ammo_smg1_ttt	2541.010498 -2627.334473 462.514130	0.279 -0.012 -0.238
item_ammo_smg1_ttt	2539.304932 -2594.774170 462.513000	0.281 -0.012 -0.236
item_ammo_smg1_ttt	2537.948486 -2561.405518 462.404144	-0.191 0.005 0.116
item_ammo_smg1_ttt	2529.528564 -2519.039551 462.401733	0.171 -0.005 0.103
item_ammo_smg1_ttt	2543.922363 -2506.252930 462.422272	-0.476 0.004 0.308
item_ammo_smg1_ttt	2550.549561 -2532.222168 462.430573	0.741 -0.002 0.485
item_ammo_smg1_ttt	2568.235352 -2566.855957 462.555481	0.085 -4.314 -0.030
item_ammo_smg1_ttt	2565.494629 -2604.353516 462.413483	-0.301 0.005 0.190
item_ammo_smg1_ttt	2563.290283 -2524.672607 462.424408	-0.531 0.004 0.344
item_ammo_smg1_ttt	2577.651367 -2503.008545 462.432983	0.125 -0.004 0.106
item_ammo_smg1_ttt	3226.735596 -2902.447510 277.389069	0.098 -0.005 0.053
item_ammo_smg1_ttt	3230.642822 -2932.736084 277.499756	-0.807 0.011 -0.600
item_ammo_smg1_ttt	3230.849609 -2974.245117 277.439148	0.501 0.016 0.466
item_ammo_smg1_ttt	3230.900635 -3008.108398 277.470001	-0.774 -0.122 -0.119
item_ammo_smg1_ttt	2474.233398 -2037.884644 269.469727	0.551 0.143 0.201
item_ammo_smg1_ttt	2474.328369 -2008.485962 269.545471	-0.335 0.194 -0.103
item_ammo_smg1_ttt	2474.318848 -1975.856567 269.497192	-0.015 0.563 0.352
item_ammo_smg1_ttt	2474.394287 -1940.952881 269.551025	0.681 0.179 0.370
item_ammo_smg1_ttt	2474.511475 -1912.373413 269.526520	-0.773 0.411 -0.264
item_ammo_smg1_ttt	1850.580688 -1498.882690 269.563293	0.688 -0.017 0.459
item_ammo_smg1_ttt	1829.954102 -1484.291016 269.505249	-1.205 0.504 -0.405
item_ammo_smg1_ttt	1807.931152 -1469.229126 269.496063	-0.487 0.298 -0.241
item_ammo_smg1_ttt	1787.373291 -1454.912598 269.449493	0.114 0.315 0.449
item_ammo_smg1_ttt	1764.684570 -1439.137573 269.563293	-0.004 -3.649 -0.003
item_ammo_smg1_ttt	1744.906982 -1425.140259 269.511017	0.016 2.177 0.368
item_ammo_smg1_ttt	1550.113525 -1237.740479 296.450317	-0.011 -0.034 -0.014
item_ammo_smg1_ttt	1531.430420 -1238.591187 296.432587	0.836 -0.001 0.549
item_ammo_smg1_ttt	1512.604736 -1239.249146 296.399292	0.152 -0.005 0.090
item_ammo_smg1_ttt	1494.196411 -1238.706055 296.482666	-0.334 0.187 -0.248
item_ammo_smg1_ttt	1476.207153 -1239.985718 296.426270	0.026 0.022 0.016
item_ammo_smg1_ttt	1452.669922 -1239.536621 296.415741	0.338 -0.005 0.215
item_ammo_smg1_ttt	188.932205 -967.947266 269.463562	-0.799 0.060 -0.220
item_ammo_smg1_ttt	171.283936 -967.850769 269.520569	0.055 0.362 0.251
item_ammo_smg1_ttt	154.806931 -967.842896 269.510834	0.439 0.362 0.629
item_ammo_smg1_ttt	138.547653 -967.836365 269.498749	-0.504 0.358 0.106
item_ammo_smg1_ttt	118.592033 -967.827942 269.518158	-1.033 0.379 -0.380
item_ammo_smg1_ttt	99.540169 -967.817139 269.519379	-0.986 0.394 -0.357
item_ammo_smg1_ttt	-55.719234 -370.469666 269.506195	-0.534 0.010 -0.414
item_ammo_smg1_ttt	-57.722542 -341.193207 269.508057	0.305 0.151 0.211
item_ammo_smg1_ttt	-57.664780 -318.473206 269.520996	0.695 0.017 0.430
item_ammo_smg1_ttt	-57.629150 -290.865387 269.501099	0.001 0.692 0.292
item_ammo_smg1_ttt	-57.648571 -262.947449 269.539703	0.392 0.605 0.405
item_ammo_smg1_ttt	-57.577843 -232.473709 269.538635	-0.412 0.535 -0.117
item_ammo_smg1_ttt	-57.729546 -207.477066 269.494843	0.201 0.355 0.443
item_ammo_smg1_ttt	2299.349121 -115.718208 269.417969	0.373 -0.005 0.239
item_ammo_smg1_ttt	2299.883789 -140.156097 269.447937	-0.698 0.099 -0.107
item_ammo_smg1_ttt	2299.974121 -173.437531 269.497833	-0.941 -0.041 -0.179
item_ammo_smg1_ttt	2299.895508 -206.753571 269.494171	-0.728 -0.266 -0.096
item_ammo_smg1_ttt	3275.278809 -1097.835938 601.509155	-0.240 -0.443 0.466
item_ammo_smg1_ttt	3252.365967 -1097.864868 601.473022	0.062 -0.316 0.098
item_ammo_smg1_ttt	3229.116943 -1097.770386 601.529907	0.629 -0.445 -0.191
item_ammo_smg1_ttt	3205.854736 -1097.829102 601.529053	0.075 0.409 0.259
item_ammo_smg1_ttt	558.976196 -1914.264282 269.498993	-1.020 0.030 -0.240
item_ammo_smg1_ttt	558.980225 -1940.576660 269.492798	-1.068 0.047 -0.249
item_ammo_smg1_ttt	558.939209 -1968.510010 269.494904	-0.951 -0.084 -0.166
item_ammo_smg1_ttt	558.890564 -1998.305176 269.491791	-0.681 -0.257 -0.090
item_box_buckshot_ttt	1416.921021 -1044.474731 269.372253	-0.133 -0.318 0.075
item_box_buckshot_ttt	10.130951 -168.242493 269.476349	0.796 -0.702 -0.154
item_box_buckshot_ttt	1109.191284 -2719.803955 269.393982	-0.097 -0.178 -0.059
item_box_buckshot_ttt	1296.163696 1679.123535 566.381958	-0.932 0.029 -0.591
item_box_buckshot_ttt	1625.960815 1682.541992 566.334167	-0.010 -0.002 0.003
item_box_buckshot_ttt	1120.926758 -2904.629150 269.405884	0.139 -1.442 -0.081
item_box_buckshot_ttt	1519.334351 -1040.322021 269.401306	0.098 0.406 0.053
item_box_buckshot_ttt	2069.517334 -2677.464600 269.421631	-0.270 -1.360 -0.193
item_box_buckshot_ttt	1091.267090 354.314240 269.399506	-0.060 -0.035 -0.015
item_box_buckshot_ttt	2075.570313 -2744.814941 269.458099	-0.162 -1.366 -0.115
item_box_buckshot_ttt	1742.105225 358.150604 269.473816	0.382 -0.000 -0.139
item_box_buckshot_ttt	2813.919189 -3247.467773 277.464874	1.170 -0.097 -0.293
item_box_buckshot_ttt	2797.597656 -3247.453369 277.469391	1.066 -0.099 -0.271
item_box_buckshot_ttt	2777.804688 -3247.345947 277.475067	2.018 -0.213 -0.589
item_box_buckshot_ttt	2759.736572 -3247.435791 277.498322	0.335 -0.063 -0.079
item_box_buckshot_ttt	2735.670410 -3247.297852 277.442719	1.714 -0.172 -0.426
item_box_buckshot_ttt	2863.679932 -3247.529297 277.426422	1.177 -0.159 -0.340
item_box_buckshot_ttt	2850.519531 -3247.443604 277.455048	1.330 -0.257 -0.292
item_box_buckshot_ttt	2836.755859 -3247.463379 277.481293	0.805 0.002 -0.221
item_box_buckshot_ttt	2825.434326 -3247.370850 277.438049	1.825 -0.074 -0.440
item_box_buckshot_ttt	3376.136475 -1925.145996 269.413727	-0.765 -0.004 0.682
item_box_buckshot_ttt	3376.075928 -1939.648315 269.466919	-0.191 0.060 0.702
item_box_buckshot_ttt	3376.078369 -1954.294922 269.421448	1.132 -0.130 -0.242
item_box_buckshot_ttt	3375.934326 -1968.795410 269.482971	0.716 -0.087 -0.175
item_box_buckshot_ttt	3375.971436 -1982.849121 269.438202	1.806 -0.098 -0.441
item_box_buckshot_ttt	3375.967773 -1997.161255 269.462341	1.212 -0.083 -0.294
item_box_buckshot_ttt	1321.973389 -1396.141113 269.479401	0.733 -0.613 -0.144
item_box_buckshot_ttt	1305.507935 -1410.052734 269.453644	1.117 -0.022 -0.450
item_box_buckshot_ttt	1293.126587 -1420.468628 269.463348	1.411 -0.083 -0.466
item_box_buckshot_ttt	1275.319092 -1435.304199 269.437775	1.785 -0.085 -0.417
item_box_buckshot_ttt	1261.277710 -1447.065552 269.442200	1.679 -0.118 -0.393
item_box_buckshot_ttt	1248.737427 -1457.918335 269.447693	1.243 -0.094 -0.313
item_box_buckshot_ttt	1234.671875 -1469.657715 269.450745	1.523 -0.165 -0.384
weapon_ttt_galil	3074.956055 1151.185303 2334.751953	-1.381 21.967 86.713
weapon_ttt_galil	-14.767273 -355.001068 269.775879	-1.562 21.998 86.868
weapon_ttt_galil	-17.488262 -314.816895 269.780823	-1.485 21.993 86.898
weapon_ttt_galil	-15.737636 -277.164673 269.779480	-1.517 21.995 86.891
weapon_ttt_galil	-11.996566 -240.324875 269.783295	-1.469 21.993 86.914
weapon_ttt_galil	3268.676270 -1063.870850 601.776184	-1.552 21.969 86.887
weapon_ttt_galil	3221.257324 -1062.921387 601.799988	-1.593 21.981 87.013
weapon_ttt_p90	2617.571045 1386.194824 2335.293213	0.550 1.620 -87.515
weapon_ttt_p90	2616.051514 1419.477295 2335.175293	0.875 1.628 -86.768
weapon_ttt_p90	2597.065918 -2611.353271 463.275726	0.650 1.228 -87.407
weapon_ttt_p90	2601.356201 -2571.858398 463.275879	0.650 1.228 -87.410
weapon_ttt_p90	1860.830566 -1456.499634 270.465729	0.075 1.611 -88.610
weapon_ttt_p90	1827.679077 -1435.994507 270.373932	0.328 1.616 -88.027
weapon_ttt_p90	1794.157349 -1419.430420 270.289368	0.561 1.621 -87.490
weapon_ttt_p90	536.864563 -1932.695679 270.300934	0.015 1.369 -87.684
weapon_ttt_p90	535.759094 -1968.752563 270.302551	-0.014 1.369 -87.707
weapon_ttt_p90	536.988403 -1997.262207 270.291901	0.177 1.355 -87.554
weapon_ttt_famas	2605.873291 -2528.799316 463.152679	0.026 15.425 89.790
weapon_ttt_famas	2611.030762 -2497.063721 463.156982	0.022 15.426 89.820
weapon_ttt_famas	3192.205811 -2917.927979 278.152496	0.026 15.425 89.789
weapon_ttt_famas	3192.289551 -2942.926758 278.155121	0.024 15.425 89.807
weapon_ttt_famas	3191.335205 -2963.619385 278.151550	0.027 15.425 89.782
weapon_ttt_famas	3189.401855 -2984.609131 278.160095	0.020 15.427 89.841
weapon_ttt_famas	2510.033447 -2025.025513 270.182953	0.000 16.869 90.000
weapon_ttt_famas	2507.983154 -1994.459961 270.182953	0.000 16.873 90.000
weapon_ttt_famas	2258.507324 -120.407173 270.182953	0.000 16.035 90.000
weapon_ttt_famas	2255.813965 -159.531357 270.182953	0.000 16.035 90.000
weapon_ttt_famas	2257.732422 -190.246826 270.055176	0.000 16.084 89.181
ttt_random_ammo	2941.605713 -733.907043 269.367310	0.083 0.000 0.034
ttt_random_ammo	2944.704346 -756.230408 269.363495	0.072 0.000 0.019
ttt_random_ammo	2946.907959 -775.249329 269.441620	1.178 0.030 1.429
ttt_random_ammo	2950.866211 -795.029846 269.439117	1.232 0.030 1.496
ttt_random_ammo	2951.122314 -817.276978 269.389099	0.418 0.003 0.454
ttt_random_ammo	2948.498535 -848.532288 269.462097	0.726 0.022 0.881
ttt_random_ammo	2945.894043 -885.071228 269.394470	1.108 0.015 1.294
ttt_random_ammo	2951.813965 -929.569641 269.346832	0.050 -0.000 0.017
ttt_random_ammo	2949.849365 -868.345154 269.353363	0.054 0.000 -0.008
ttt_random_ammo	2950.293945 -911.751160 269.337646	0.047 0.000 -0.025
ttt_random_ammo	2751.609619 -756.641785 269.327850	0.046 0.000 -0.031
ttt_random_ammo	2798.480469 -750.640686 269.353363	0.055 0.000 -0.007
ttt_random_ammo	2844.002930 -744.805115 269.337677	0.047 -0.000 0.025
ttt_random_ammo	2900.328613 -737.593018 269.370941	0.100 -0.000 -0.057
ttt_random_ammo	2906.391357 -929.051086 269.342316	0.048 0.000 -0.021
ttt_random_ammo	2866.969238 -930.397034 269.314758	0.047 0.000 -0.036
ttt_random_ammo	2817.110107 -932.914734 269.444275	1.091 -0.028 -1.324
ttt_random_ammo	2773.791260 -934.156250 269.453186	0.891 0.025 1.078
ttt_random_ammo	2737.614746 -936.087036 269.377838	0.152 0.001 0.124
weapon_zm_rifle	-222.651459 171.756790 268.080139	3.722 24.371 64.932
weapon_zm_rifle	-30.429657 -1796.515137 2309.124756	3.364 26.058 65.481
weapon_zm_rifle	3019.236328 -230.616776 791.859497	3.767 27.343 65.177
weapon_zm_rifle	2476.402588 1161.423462 2333.153320	3.580 12.618 65.641
weapon_zm_rifle	2506.408447 1347.506958 2595.148926	3.593 12.623 65.636
weapon_zm_rifle	2902.898193 -1387.449097 597.160522	3.560 12.612 65.649
weapon_zm_rifle	1653.677979 -1755.441895 789.147766	3.348 13.321 64.983
weapon_zm_rifle	3486.127197 -2312.790039 502.877930	-0.265 -5.581 -88.126
weapon_zm_rifle	853.938538 -1095.252808 1381.842529	3.748 12.667 65.574
weapon_zm_rifle	-177.228104 -137.573502 597.087769	3.760 12.670 65.551
weapon_zm_rifle	-552.498230 -1227.144653 791.972534	3.334 13.338 65.263
weapon_zm_rifle	1295.898071 978.132507 565.125244	3.356 13.311 64.817
weapon_zm_rifle	1149.658691 -1483.087036 268.215881	3.407 12.594 65.711
weapon_zm_rifle	1095.413574 -1483.028931 268.116760	3.681 12.652 65.600
weapon_zm_rifle	2951.237061 -1063.697632 268.137421	3.624 12.634 65.623
weapon_zm_rifle	2896.086914 -1067.004761 268.137421	3.624 12.634 65.623
weapon_zm_rifle	1443.282715 456.915955 265.149719	0.165 -2.307 -95.131
weapon_zm_rifle	2093.907715 -2530.702148 268.104187	3.705 12.986 65.471
weapon_zm_rifle	2354.413574 -2509.006592 276.042542	3.812 12.647 64.747
weapon_zm_rifle	3145.211182 -2512.668701 276.154785	3.542 12.657 65.286
weapon_zm_rifle	3347.753174 -1670.360840 268.127106	3.366 6.823 64.840
weapon_zm_rifle	3346.378662 -1700.284424 268.136536	3.285 12.714 65.960
weapon_zm_rifle	3342.334229 -1738.291382 268.098175	3.354 -8.542 64.607
weapon_zm_rifle	2132.813721 -1495.835327 268.155029	3.574 12.614 65.633
weapon_zm_rifle	2074.655518 -1497.326904 268.168457	3.538 12.605 65.658
weapon_zm_rifle	3336.296631 -837.411682 600.184265	3.495 12.596 65.676
weapon_zm_rifle	3331.607422 -883.398193 600.203308	3.442 12.594 65.697
weapon_zm_rifle	2058.306641 -2976.242920 268.135834	3.620 12.966 65.531
weapon_zm_rifle	2058.774414 -3007.922852 268.135834	3.620 12.966 65.531
weapon_zm_rifle	2058.578857 -3032.486084 268.192017	3.469 12.944 65.638
weapon_zm_rifle	2317.128174 -2537.460693 276.084900	3.710 12.650 64.950
weapon_zm_rifle	2376.491211 -2534.678467 276.057739	3.775 12.648 64.820
weapon_zm_rifle	2025.458130 -1490.636841 268.184296	3.495 12.596 65.676
weapon_zm_rifle	1968.484253 -1487.735718 268.140808	3.615 12.631 65.627
weapon_zm_rifle	2183.483643 -1487.795532 268.110535	3.698 12.661 65.593
weapon_zm_rifle	362.653412 -1120.091675 268.151917	3.584 12.618 65.640
weapon_zm_rifle	364.908997 -1079.618408 268.110535	3.698 12.661 65.593
weapon_zm_mac10	-174.324646 -679.992371 269.788696	0.178 59.794 87.536
weapon_zm_mac10	2780.514648 1067.254150 2335.254150	0.522 -47.359 -88.061
weapon_zm_mac10	3236.950928 -1939.396118 270.202759	-0.798 -57.772 -87.984
weapon_zm_mac10	2797.390869 -2963.351563 270.249634	-0.434 25.035 -88.024
weapon_zm_mac10	1277.144653 1493.284302 260.285614	0.058 59.501 -88.707
weapon_zm_mac10	755.750244 -766.811829 270.230530	0.172 -56.693 -88.404
weapon_zm_pistol	-245.679779 -151.668625 598.895569	0.509 36.485 88.862
weapon_zm_pistol	2727.673828 -3009.733887 269.980621	0.213 -38.103 -90.031
weapon_zm_pistol	482.993439 -2975.002686 599.895569	0.281 34.100 89.186
weapon_zm_pistol	1460.221924 1044.626221 566.762085	-0.032 -104.054 -87.237
weapon_zm_pistol	-701.596924 -906.534241 270.080444	0.586 -8.039 90.850
weapon_zm_pistol	1972.420776 1657.175537 257.337372	-8.323 -82.601 87.894
weapon_zm_pistol	1588.810547 -2346.826416 206.021057	-0.328 -11.388 91.255
weapon_zm_pistol	3099.726807 -1130.496216 617.895813	0.284 -20.218 89.216
weapon_zm_pistol	-433.272919 1228.206421 128.989212	0.804 -88.594 88.793
weapon_zm_pistol	2896.144775 1152.704224 2114.913574	0.873 100.216 -89.955
weapon_zm_pistol	1332.012573 -1579.004639 791.086792	0.777 -50.702 90.718
item_ammo_pistol_ttt	2921.920166 -3191.628174 277.452576	-0.932 6.854 -0.002
item_ammo_pistol_ttt	2644.620361 -3195.584229 277.450684	-0.968 7.785 -0.001
item_ammo_pistol_ttt	2197.541016 -396.755188 269.450287	-0.412 -0.302 -0.182
item_ammo_pistol_ttt	1664.688232 1471.317993 182.853897	-87.505 22.043 67.049
item_ammo_pistol_ttt	722.329895 -2934.855957 269.450684	0.206 -0.799 -0.012
item_ammo_pistol_ttt	2187.165771 -155.638580 269.392517	0.308 0.680 0.074
item_ammo_pistol_ttt	2828.442139 -1284.623169 607.198792	-0.573 -0.085 90.586
item_ammo_pistol_ttt	1099.626953 -3223.456787 269.407471	0.818 -0.873 -0.083
item_ammo_pistol_ttt	1653.766968 1164.679565 183.088623	87.078 -163.402 -149.526
item_ammo_pistol_ttt	-679.468811 -71.795403 269.373688	0.802 -0.813 -0.088
item_ammo_pistol_ttt	1623.686890 -427.474701 269.408600	0.700 -1.099 -0.160
item_ammo_pistol_ttt	2066.474365 -3203.233643 269.434845	0.289 -0.733 -0.025
item_ammo_pistol_ttt	3056.990479 1341.039551 2596.362793	-0.119 -0.019 -0.036
item_ammo_pistol_ttt	3041.415527 1336.873047 2596.345215	-0.134 -0.019 -0.040
item_ammo_pistol_ttt	3021.833008 1337.142944 2596.345215	-0.134 -0.019 -0.040
item_ammo_pistol_ttt	2581.061035 1199.259155 2334.364746	-0.117 -0.019 -0.035
item_ammo_pistol_ttt	2578.251953 1227.857056 2334.447998	0.838 -0.069 -0.058
item_ammo_pistol_ttt	2578.302002 1257.514893 2334.473633	-0.162 -0.091 -0.215
item_ammo_pistol_ttt	3233.765869 -2633.553467 277.452576	-0.206 -0.102 -0.367
item_ammo_pistol_ttt	3233.650391 -2655.862549 277.473267	-0.595 0.183 -0.317
item_ammo_pistol_ttt	3233.758301 -2679.157227 277.473694	-0.839 0.139 -0.423
