# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_whitehouse_b2
# Exported by: General Butthurt
setting:	replacespawns 0
item_ammo_revolver_ttt	535.952026 -624.668030 -412.591003	0.000 327.000 0.000
item_ammo_revolver_ttt	535.393005 -654.854980 -412.591003	0.000 26.500 0.000
item_ammo_revolver_ttt	722.731018 -2219.590088 -445.723999	0.000 0.000 0.000
item_ammo_revolver_ttt	707.336975 -2218.479980 -445.723999	0.000 0.000 0.000
item_ammo_revolver_ttt	98.151299 -821.518005 76.513603	0.000 118.000 0.000
item_ammo_revolver_ttt	98.226097 -809.604980 76.513603	0.000 118.000 0.000
item_ammo_revolver_ttt	97.682503 -795.606995 76.513603	0.000 118.000 0.000
item_ammo_revolver_ttt	318.332886 56.960182 64.324509	0.463 0.070 0.053
item_ammo_revolver_ttt	342.266998 58.137161 64.422630	0.473 0.056 0.017
item_ammo_revolver_ttt	361.412567 58.077126 64.354073	0.466 0.062 0.042
item_ammo_revolver_ttt	382.367340 58.027214 64.414856	0.472 0.056 0.020
item_ammo_revolver_ttt	405.147186 57.236301 64.317749	0.462 0.075 0.055
item_ammo_revolver_ttt	420.331085 56.530354 64.315422	0.462 0.075 0.056
item_ammo_revolver_ttt	439.185944 55.425636 64.374802	0.468 0.059 0.035
item_ammo_revolver_ttt	1017.141113 -367.655670 64.386757	0.921 0.409 -0.027
item_ammo_revolver_ttt	1006.210388 -356.732727 64.360794	0.993 0.384 -0.034
item_ammo_revolver_ttt	993.940491 -344.743774 64.455971	1.636 -0.533 -1.026
item_ammo_revolver_ttt	982.800049 -333.406769 64.316650	0.803 0.087 -0.026
item_ammo_revolver_ttt	2049.986084 -379.813812 94.849297	0.463 0.070 0.052
item_ammo_revolver_ttt	2049.124268 -403.317413 94.871284	0.465 0.064 0.044
item_ammo_revolver_ttt	2048.210938 -424.374695 94.855659	0.464 0.066 0.050
item_ammo_revolver_ttt	2047.604004 -446.367035 94.828377	0.461 0.082 0.060
item_ammo_revolver_ttt	890.992798 -866.973328 64.336555	0.451 0.063 0.054
item_ammo_revolver_ttt	889.573059 -883.040161 64.319366	0.447 0.072 0.061
item_ammo_revolver_ttt	889.408264 -898.193176 64.323860	0.448 0.067 0.059
item_ammo_revolver_ttt	-568.714783 -751.324707 64.339142	0.464 0.066 0.048
item_ammo_revolver_ttt	-568.750000 -737.604980 64.310669	0.461 0.075 0.058
item_ammo_revolver_ttt	-569.158997 -722.048279 64.390633	0.470 0.057 0.029
item_ammo_revolver_ttt	-569.469666 -707.254272 64.357529	0.466 0.062 0.041
item_ammo_revolver_ttt	321.745056 121.330345 196.388458	-0.003 -0.122 0.424
item_ammo_revolver_ttt	335.406982 121.244125 196.425644	0.707 -0.317 -0.789
item_ammo_revolver_ttt	356.873016 121.316010 196.466339	0.981 -0.381 -0.413
item_ammo_revolver_ttt	373.606506 121.403343 196.438141	0.865 -0.153 -0.165
item_ammo_revolver_ttt	400.577301 121.308357 196.472900	1.255 -0.111 -0.516
item_ammo_revolver_ttt	421.198883 121.340973 196.463089	1.597 -0.235 -0.898
item_ammo_revolver_ttt	443.539246 121.437325 196.442719	0.633 0.099 0.018
item_ammo_revolver_ttt	467.883698 121.303230 196.475983	2.155 -0.071 -1.115
item_ammo_revolver_ttt	310.353271 -1608.765869 -447.597473	0.464 0.054 0.027
item_ammo_revolver_ttt	307.292023 -1589.384521 -447.659454	0.452 0.064 0.052
item_ammo_revolver_ttt	305.983002 -1571.276367 -447.642944	0.455 0.059 0.045
item_ammo_revolver_ttt	306.304260 -1553.852295 -447.655579	0.452 0.061 0.050
item_ammo_revolver_ttt	307.585480 -1529.822266 -447.587952	0.466 0.053 0.023
item_ammo_revolver_ttt	419.153931 -2057.898193 -447.669647	0.450 0.068 0.056
item_ammo_revolver_ttt	406.267120 -2058.691162 -447.634705	0.457 0.058 0.042
item_ammo_revolver_ttt	388.817902 -2059.681885 -447.628571	0.458 0.056 0.040
item_ammo_revolver_ttt	378.203888 -2060.236572 -447.633148	0.457 0.058 0.041
item_ammo_revolver_ttt	355.605560 -2059.297119 -447.692444	0.445 0.079 0.065
item_ammo_revolver_ttt	466.899597 -425.115051 64.353561	0.454 0.059 0.047
item_ammo_revolver_ttt	466.672668 -443.113342 64.332451	0.450 0.063 0.056
item_ammo_revolver_ttt	466.159180 -461.655884 64.433334	0.338 -0.214 -0.111
ttt_random_weapon	-367.564636 -589.151855 65.195702	1.890 5.712 -92.694
ttt_random_weapon	-423.069336 -588.455994 65.156250	2.308 5.660 -91.833
ttt_random_weapon	-421.890961 -548.183289 65.217705	1.656 5.719 -93.175
ttt_random_weapon	-371.140106 -549.297546 65.213799	1.698 5.717 -93.090
ttt_random_weapon	-366.920929 -519.992310 65.202377	1.819 5.715 -92.840
ttt_random_weapon	-414.840332 -518.145813 65.196487	1.882 5.711 -92.711
ttt_random_weapon	-413.462250 -485.017456 65.183319	2.022 5.704 -92.423
ttt_random_weapon	-363.249420 -487.074463 65.189842	1.953 5.706 -92.566
ttt_random_weapon	-358.168732 -451.721405 65.238716	1.432 5.730 -93.636
ttt_random_weapon	-404.792419 -448.352112 65.223122	1.598 5.722 -93.294
ttt_random_weapon	598.654480 -938.542847 -446.780121	1.651 4.923 -93.110
ttt_random_weapon	602.785645 -907.420898 -446.777679	1.623 4.921 -93.174
ttt_random_weapon	604.504639 -857.127869 -446.793121	1.798 4.929 -92.775
ttt_random_weapon	605.069458 -813.712097 -446.804413	1.925 4.924 -92.483
ttt_random_weapon	605.823975 -769.310608 -446.795013	1.819 4.928 -92.725
ttt_random_weapon	606.604736 -721.515564 -446.798431	1.857 4.928 -92.638
weapon_ttt_pump_shotgun	-536.464233 -482.322693 65.497925	-0.487 -10.288 -89.786
weapon_ttt_pump_shotgun	-532.897217 -447.391632 65.499619	-0.495 -10.284 -89.663
weapon_ttt_pump_shotgun	763.883179 -209.787628 65.651382	-0.806 -12.505 -90.745
weapon_ttt_pump_shotgun	1745.122314 -644.193909 65.495285	-0.475 -10.291 -89.977
weapon_ttt_pump_shotgun	1748.201538 -670.625122 65.496597	-0.481 -10.290 -89.883
weapon_ttt_pump_shotgun	1513.113525 -308.123962 65.523750	-0.518 -9.812 -89.573
weapon_ttt_pump_shotgun	1512.993774 -287.651978 65.459373	-0.498 -9.549 -89.057
weapon_ttt_pump_shotgun	767.570862 -671.014160 65.478409	-0.504 -9.540 -89.209
weapon_ttt_pump_shotgun	711.288269 -674.037964 65.501198	-0.511 -9.532 -89.392
weapon_ttt_pump_shotgun	401.575989 -874.607239 65.455856	-0.497 -9.550 -89.028
weapon_ttt_pump_shotgun	339.824707 -867.435913 65.501358	-0.511 -9.400 -89.394
weapon_ttt_pump_shotgun	40.845707 -847.726135 65.466095	-0.500 -9.546 -89.111
weapon_ttt_pump_shotgun	0.901476 -847.434875 65.534264	-0.521 -3.983 -89.658
weapon_ttt_pump_shotgun	-168.274841 -74.257576 65.463509	-0.274 -10.461 -89.157
weapon_ttt_pump_shotgun	-137.708267 -76.225807 66.248764	4.625 -9.062 -88.268
weapon_ttt_pump_shotgun	447.439240 -260.604950 197.438599	-0.491 -9.557 -88.890
weapon_ttt_pump_shotgun	451.608978 -298.328430 197.467728	-0.500 -9.546 -89.124
weapon_ttt_pump_shotgun	452.845459 -327.677246 197.479843	-0.504 -9.540 -89.221
weapon_ttt_pump_shotgun	334.557831 -483.176819 -445.401581	-0.619 -86.132 -90.175
item_ammo_smg1_ttt	-78.967293 -323.334167 64.501503	-0.652 0.012 -0.494
item_ammo_smg1_ttt	-76.350029 -348.849548 64.420151	0.424 -0.004 0.272
item_ammo_smg1_ttt	-80.157890 -383.981598 64.480453	-0.824 -0.018 -0.495
item_ammo_smg1_ttt	865.622925 -53.734352 64.537079	0.096 0.016 -0.045
item_ammo_smg1_ttt	867.499023 -80.139107 64.507523	-0.133 -0.887 0.035
item_ammo_smg1_ttt	867.934021 -109.513794 64.513504	-0.741 0.023 -0.043
item_ammo_smg1_ttt	872.339417 -288.365234 64.486839	-0.010 -0.034 0.015
item_ammo_smg1_ttt	874.075989 -312.305481 64.430130	0.000 0.034 0.001
item_ammo_smg1_ttt	873.975891 -341.153442 64.477676	-0.592 -0.144 -0.166
item_ammo_smg1_ttt	1029.274170 -15.472919 64.396782	0.136 -0.005 0.079
item_ammo_smg1_ttt	1046.491333 -10.007626 64.428795	0.711 -0.001 0.447
item_ammo_smg1_ttt	1069.103516 -10.116930 64.505325	0.127 -0.018 0.161
item_ammo_smg1_ttt	648.327209 -491.194824 64.528114	0.512 0.999 -0.101
item_ammo_smg1_ttt	669.488953 -491.158997 64.512688	0.557 0.608 -0.025
item_ammo_smg1_ttt	694.998108 -490.979919 64.514847	-0.162 0.411 0.440
item_ammo_smg1_ttt	723.463074 -491.240509 64.529320	0.763 0.904 -0.276
item_ammo_smg1_ttt	1221.030029 -869.995911 64.467117	0.659 0.154 -0.463
item_ammo_smg1_ttt	1201.369995 -867.866821 64.541359	0.364 0.008 -0.248
item_ammo_smg1_ttt	1181.556152 -869.995544 64.449272	-0.100 0.174 0.040
item_ammo_smg1_ttt	1946.154663 -784.037048 104.415749	0.335 -0.005 0.213
item_ammo_smg1_ttt	1945.813599 -748.315186 104.500206	-0.840 0.012 -0.629
item_ammo_smg1_ttt	2534.598145 -446.493439 64.396782	0.136 -0.005 0.079
item_ammo_smg1_ttt	2532.884277 -481.054993 64.485413	-0.797 0.003 -0.647
item_ammo_smg1_ttt	2529.888428 -515.785217 64.408905	0.240 -0.005 0.150
item_ammo_smg1_ttt	2528.494385 -542.014893 64.411217	0.270 -0.005 0.169
item_ammo_smg1_ttt	2031.236450 -266.105225 64.825874	0.171 0.013 -0.103
item_ammo_smg1_ttt	2047.963623 -266.189087 64.865044	-0.064 -0.404 0.053
item_ammo_smg1_ttt	2067.084229 -266.332397 64.896423	0.465 1.320 -0.180
item_ammo_smg1_ttt	1854.287720 -437.628876 64.869972	0.257 -0.013 -0.217
item_ammo_smg1_ttt	1835.578247 -417.331421 64.829575	-0.503 0.001 0.219
item_ammo_smg1_ttt	1818.098389 -389.114594 64.756371	-0.192 0.005 0.117
item_ammo_smg1_ttt	140.644760 -843.623779 64.533745	-0.158 0.017 -0.138
item_ammo_smg1_ttt	134.128357 -821.563416 64.408875	0.135 -0.004 0.073
item_ammo_smg1_ttt	134.226395 -794.515869 64.533180	0.523 -0.143 0.362
item_ammo_smg1_ttt	420.275970 -612.267517 196.404160	0.192 -0.005 0.117
item_ammo_smg1_ttt	397.012207 -613.934814 196.463928	-0.470 -0.014 -0.270
item_ammo_smg1_ttt	369.478455 -613.923523 196.527863	-0.527 -0.015 -0.280
item_ammo_smg1_ttt	343.579773 -613.906372 196.537170	-0.644 -0.023 -0.359
item_ammo_smg1_ttt	311.785156 -613.915771 196.483643	-0.480 -0.019 -0.225
item_ammo_smg1_ttt	260.051208 -380.596436 196.422287	0.478 -0.004 0.309
item_ammo_smg1_ttt	262.157104 -346.437897 196.474823	0.566 -0.073 0.240
item_ammo_smg1_ttt	261.655212 -312.871613 196.513153	-0.276 0.013 -0.240
item_ammo_smg1_ttt	262.365784 -279.740021 196.504913	-0.662 0.012 -0.507
item_ammo_smg1_ttt	264.258453 -234.118118 196.417953	0.380 -0.005 0.243
item_ammo_smg1_ttt	441.499268 -1103.779419 -446.457733	-0.157 -1.266 -0.045
item_ammo_smg1_ttt	441.789429 -1128.772827 -446.470978	-0.483 -0.004 -0.237
item_ammo_smg1_ttt	441.103699 -1151.829834 -446.491760	-0.297 0.943 0.139
item_ammo_smg1_ttt	441.789337 -1182.826782 -446.445160	-0.057 0.565 -0.023
item_ammo_smg1_ttt	628.925293 -2092.575195 -447.511078	-0.781 0.016 -0.600
item_ammo_smg1_ttt	628.632263 -2121.243652 -447.522675	0.011 -0.000 -0.126
item_ammo_smg1_ttt	628.151978 -2151.826904 -447.553253	-0.210 -0.016 -0.113
item_ammo_smg1_ttt	619.880188 -2182.237793 -447.467346	-0.671 0.329 -0.238
weapon_zm_molotov	728.325012 -467.640991 110.735001	0.000 0.000 0.000
weapon_zm_molotov	735.276978 -468.385986 110.735001	0.000 0.000 0.000
weapon_zm_molotov	743.638000 -468.367004 110.735001	0.000 0.000 0.000
weapon_zm_molotov	204.923004 -1902.229980 -410.566986	0.000 0.000 0.000
weapon_zm_molotov	196.554993 -1909.219971 -410.566986	0.000 0.000 0.000
weapon_zm_molotov	1431.229980 -1928.189941 -409.566986	0.000 0.000 0.000
weapon_zm_molotov	1421.729980 -1928.989990 -409.566986	0.000 0.000 0.000
weapon_zm_molotov	-28.372999 -44.632702 68.734596	0.000 0.000 0.000
weapon_zm_molotov	87.637100 -41.018902 68.734596	0.000 0.000 0.000
weapon_zm_molotov	208.356995 -368.544006 234.619003	0.000 0.000 0.000
weapon_zm_molotov	208.792999 -357.688995 234.619003	0.000 0.000 0.000
weapon_zm_molotov	660.286987 -2205.830078 -441.265015	0.000 0.000 0.000
weapon_zm_molotov	868.075989 -2077.149902 -374.820007	0.000 0.000 0.000
weapon_zm_molotov	870.276978 -2091.340088 -374.820007	0.000 0.000 0.000
weapon_zm_molotov	869.185974 -2104.719971 -374.820007	0.000 0.000 0.000
item_box_buckshot_ttt	770.023010 -830.937012 64.293900	0.000 0.000 0.000
item_box_buckshot_ttt	749.418030 -813.544006 64.293900	0.000 0.000 0.000
item_box_buckshot_ttt	723.572998 -801.971985 64.293900	0.000 0.000 0.000
item_box_buckshot_ttt	766.723022 -186.804993 64.293900	0.000 0.000 0.000
item_box_buckshot_ttt	764.908020 -218.505005 64.293900	0.000 0.000 0.000
item_box_buckshot_ttt	-50.567699 -1685.209961 -413.821991	0.000 289.000 0.000
item_box_buckshot_ttt	-36.773899 -1681.349976 -413.821991	0.000 234.000 0.000
item_box_buckshot_ttt	-22.883699 -1685.439941 -413.821991	0.000 268.000 0.000
item_box_buckshot_ttt	748.349976 -194.184006 64.293900	0.000 0.000 0.000
item_box_buckshot_ttt	2426.639893 -215.727997 64.293900	0.000 0.000 0.000
item_box_buckshot_ttt	2410.000000 -214.817993 64.293900	0.000 0.000 0.000
item_box_buckshot_ttt	2426.610107 -238.126999 64.293900	0.000 0.000 0.000
item_box_buckshot_ttt	2409.969971 -237.216995 64.293900	0.000 0.000 0.000
item_box_buckshot_ttt	2426.010010 -258.441986 64.293900	0.000 0.000 0.000
item_box_buckshot_ttt	2409.370117 -257.532990 64.293900	0.000 0.000 0.000
item_box_buckshot_ttt	2693.350098 -1117.119995 97.164597	0.000 90.000 0.000
item_box_buckshot_ttt	2559.989990 -1113.930054 97.164597	0.000 90.000 0.000
item_box_buckshot_ttt	829.619019 -1663.630005 -447.705994	0.000 268.000 0.000
item_box_buckshot_ttt	851.135986 -1665.189941 -447.705994	0.000 268.000 0.000
item_box_buckshot_ttt	2392.530029 -204.479996 64.293900	0.000 0.000 0.000
item_box_buckshot_ttt	2374.909912 -202.822006 64.293900	0.000 0.000 0.000
item_box_buckshot_ttt	2417.560059 -201.289001 64.293900	0.000 0.000 0.000
item_box_buckshot_ttt	2436.280029 -202.613998 64.293900	0.000 0.000 0.000
item_box_buckshot_ttt	-148.311996 -2071.919922 -468.321014	0.000 268.000 0.000
item_box_buckshot_ttt	-162.203003 -2067.830078 -468.321014	0.000 234.000 0.000
item_box_buckshot_ttt	-175.996002 -2071.689941 -468.321014	0.000 289.000 0.000
item_box_buckshot_ttt	-567.570923 -497.031830 64.410133	-0.894 -0.011 0.760
item_box_buckshot_ttt	-568.389587 -482.321259 64.382172	-0.362 0.001 0.375
item_box_buckshot_ttt	-568.380859 -462.697937 64.380211	-0.048 0.002 0.124
item_box_buckshot_ttt	-572.119751 -441.219055 64.434265	-0.259 0.058 0.267
item_box_buckshot_ttt	-572.049561 -419.821014 64.479424	0.077 0.003 0.276
item_box_buckshot_ttt	1776.503052 -626.462463 64.430191	0.720 -0.003 0.589
item_box_buckshot_ttt	1781.358398 -644.242676 64.414055	0.877 -0.002 0.725
item_box_buckshot_ttt	1781.058960 -660.314087 64.432655	0.698 -0.003 0.571
item_box_buckshot_ttt	1776.553345 -679.211060 64.443863	0.599 -0.006 0.490
item_box_buckshot_ttt	1486.922607 -320.011047 64.382492	-0.436 0.000 0.440
item_box_buckshot_ttt	1486.197021 -302.127838 64.444618	-0.536 -0.007 0.475
item_box_buckshot_ttt	1487.484985 -274.243164 64.445633	-0.528 -0.007 0.468
item_box_buckshot_ttt	783.660828 -698.566345 64.402916	0.083 -0.019 0.206
item_box_buckshot_ttt	765.391418 -698.548218 64.425072	0.494 -0.015 -0.325
item_box_buckshot_ttt	746.394287 -698.568420 64.450119	-0.622 -0.016 0.594
item_box_buckshot_ttt	732.207520 -698.517029 64.428093	0.624 0.000 -0.384
item_box_buckshot_ttt	712.002136 -698.432312 64.472282	0.944 -0.227 -0.215
item_box_buckshot_ttt	697.977234 -698.474792 64.451866	1.475 -0.177 -0.362
item_box_buckshot_ttt	421.017517 -907.370850 64.425735	0.778 -0.005 0.642
item_box_buckshot_ttt	403.114746 -904.330994 64.355095	-1.005 0.010 -0.832
item_box_buckshot_ttt	381.646759 -904.007385 64.408501	1.043 0.102 0.809
item_box_buckshot_ttt	358.013824 -903.987671 64.384758	-0.998 -0.010 0.895
item_box_buckshot_ttt	339.414246 -902.406067 64.419281	-0.736 -0.006 0.653
item_box_buckshot_ttt	53.509258 -869.940796 64.421707	0.813 -0.004 0.671
item_box_buckshot_ttt	41.915474 -868.810669 64.383430	-0.609 -0.005 0.579
item_box_buckshot_ttt	28.218204 -869.372681 64.385811	-1.285 -0.016 1.125
item_box_buckshot_ttt	13.833565 -869.441101 64.347290	0.720 0.003 -0.574
item_box_buckshot_ttt	-4.258771 -871.659973 64.391846	-0.982 0.004 0.869
item_box_buckshot_ttt	-177.079926 -42.787720 64.350555	0.837 0.002 -0.671
item_box_buckshot_ttt	-161.466278 -43.058865 64.385765	-1.253 -0.015 1.097
item_box_buckshot_ttt	-142.667465 -43.624821 64.379967	-0.017 0.002 0.097
item_box_buckshot_ttt	-119.497772 -44.018642 64.400856	-0.863 -0.011 0.770
item_box_buckshot_ttt	475.416199 -249.589249 196.403046	-0.856 -0.010 0.763
item_box_buckshot_ttt	476.055237 -266.759369 196.468872	-0.291 0.097 0.212
item_box_buckshot_ttt	478.039642 -288.904510 196.385910	-1.004 -0.011 0.896
item_box_buckshot_ttt	479.807404 -309.441101 196.393631	-0.967 -0.004 0.855
item_box_buckshot_ttt	480.180206 -336.588562 196.439560	-0.623 -0.007 0.439
item_box_buckshot_ttt	476.013031 -361.337311 196.455048	1.385 -0.114 -0.334
item_box_buckshot_ttt	325.664703 -497.432831 -446.622925	0.472 0.018 -0.294
item_box_buckshot_ttt	323.849396 -485.612366 -446.618591	-0.220 0.001 0.264
item_box_buckshot_ttt	323.862579 -469.236969 -446.576935	-0.333 0.068 0.323
weapon_ttt_galil	839.287415 -51.029007 64.818924	-1.529 12.374 87.106
weapon_ttt_galil	841.257202 -86.326057 64.827583	-1.686 12.120 87.084
weapon_ttt_galil	841.852478 -105.155060 64.712006	0.526 11.352 87.074
weapon_ttt_galil	668.661316 -511.698914 64.808624	-1.505 -0.123 87.423
weapon_ttt_galil	718.699585 -514.228455 64.808159	-1.435 -0.047 87.314
weapon_ttt_galil	1881.361694 -417.776489 65.145531	-1.534 21.985 86.972
weapon_ttt_galil	1856.920288 -377.335693 65.144493	-1.565 21.987 86.965
weapon_ttt_galil	415.352448 -1185.517212 -446.228119	-0.714 17.955 87.295
weapon_ttt_galil	414.834045 -1152.058594 -446.215576	-1.628 13.562 86.847
weapon_ttt_galil	414.713074 -1110.174316 -446.175507	-1.654 17.564 87.135
weapon_ttt_p90	2502.713623 -463.991577 65.293983	0.677 0.995 -87.833
weapon_ttt_p90	2504.564697 -507.405304 65.285538	0.665 0.997 -87.635
weapon_ttt_p90	2503.648438 -534.021973 65.278877	0.655 1.000 -87.480
weapon_ttt_p90	2032.980225 -292.520447 65.641563	0.561 1.621 -87.490
weapon_ttt_p90	2062.015381 -290.792175 65.788399	0.156 1.613 -88.423
weapon_ttt_p90	167.159576 -833.766113 65.287369	0.667 0.997 -87.678
weapon_ttt_p90	158.745987 -802.741760 65.291962	0.674 0.995 -87.785
weapon_ttt_p90	291.179535 -235.920395 197.274628	0.648 1.002 -87.381
weapon_ttt_p90	292.188629 -273.972443 197.288345	0.669 0.996 -87.701
weapon_ttt_p90	293.406128 -319.878784 197.288345	0.669 0.996 -87.701
weapon_ttt_p90	293.540680 -364.247192 197.273438	0.646 1.003 -87.353
weapon_ttt_famas	1039.786011 -43.560387 65.194328	0.027 17.190 90.146
weapon_ttt_famas	1070.956909 -39.920307 65.883636	3.380 13.850 92.434
weapon_ttt_famas	1978.305908 -779.175049 105.005806	-0.083 -16.359 -87.440
weapon_ttt_famas	1977.304932 -745.575623 104.954575	0.011 14.795 88.566
weapon_ttt_famas	588.345642 -2103.384521 -446.884491	0.001 14.546 89.570
weapon_ttt_famas	588.643982 -2136.880615 -446.925903	0.000 16.892 89.302
weapon_ttt_famas	584.530945 -2169.079346 -446.876526	0.000 16.891 89.619
ttt_random_ammo	-342.072479 -415.103882 64.386513	0.298 -0.002 -0.307
ttt_random_ammo	-366.148987 -413.825043 64.386482	0.301 -0.002 -0.311
ttt_random_ammo	-391.958435 -412.743958 64.447685	0.864 0.024 1.030
ttt_random_ammo	-424.083984 -408.931274 64.363441	0.068 -0.000 -0.017
ttt_random_ammo	-445.730377 -440.176544 64.348976	0.049 0.000 -0.014
ttt_random_ammo	-447.741577 -476.591400 64.388016	0.344 0.002 0.364
ttt_random_ammo	-449.618958 -509.426270 64.433777	1.182 0.029 1.418
ttt_random_ammo	-451.893097 -547.698059 64.374466	0.116 0.000 0.080
ttt_random_ammo	-454.443542 -586.336853 64.339920	0.046 0.000 -0.023
ttt_random_ammo	-454.542999 -615.542542 64.359489	0.060 0.000 0.005
ttt_random_ammo	-419.673950 -614.507080 64.337563	0.045 0.000 -0.025
ttt_random_ammo	-386.590759 -615.179932 64.346764	0.048 0.000 -0.017
ttt_random_ammo	-353.310547 -616.962646 64.363457	0.068 0.000 0.017
ttt_random_ammo	-336.014771 -587.859741 64.335175	0.045 0.000 -0.026
ttt_random_ammo	-335.026733 -553.582825 64.385391	0.265 0.001 0.266
ttt_random_ammo	-334.215851 -520.902405 64.377838	0.142 0.001 0.113
ttt_random_ammo	-333.502411 -494.067413 64.327774	0.045 0.000 -0.030
ttt_random_ammo	-332.284943 -463.144257 64.391396	0.517 0.004 0.576
ttt_random_ammo	-331.257202 -436.459747 64.383797	0.233 -0.001 -0.227
ttt_random_ammo	565.752075 -926.954224 -445.242767	89.568 157.320 178.778
ttt_random_ammo	566.853638 -896.926331 -447.646667	0.054 0.000 -0.008
ttt_random_ammo	565.650818 -863.013855 -447.688019	0.048 0.000 -0.037
ttt_random_ammo	569.633484 -831.637085 -447.644562	0.057 0.000 -0.004
ttt_random_ammo	570.038147 -806.558960 -447.613281	0.309 0.002 0.319
weapon_zm_rifle	577.083984 -854.653015 65.000000	0.000 0.000 0.000
weapon_zm_rifle	1320.900024 -2007.790039 -413.399994	0.000 0.000 90.000
weapon_zm_mac10	1629.359985 -327.464996 64.000000	0.000 0.000 0.000
weapon_zm_mac10	363.735992 -2379.040039 -448.000000	0.000 0.000 0.000
weapon_zm_mac10	2359.979980 -656.333984 93.147499	0.000 180.000 -90.500
weapon_zm_mac10	1058.280029 -343.019989 105.499001	0.000 0.000 90.000
weapon_zm_mac10	2282.570068 -890.494019 68.471199	0.000 0.000 90.000
weapon_zm_pistol	979.577026 -762.940002 99.516296	0.000 0.000 -87.000
weapon_zm_pistol	147.102997 -864.375000 65.978500	0.000 0.000 90.000
weapon_zm_pistol	433.710999 -2101.610107 -412.931000	0.000 180.000 91.500
weapon_zm_pistol	1284.380005 -2008.349976 -413.635010	0.000 0.000 90.000
weapon_zm_pistol	1279.349976 -834.192993 65.723198	0.000 0.000 90.000
weapon_zm_pistol	1904.229980 -757.202026 105.723000	0.000 75.000 90.000
item_ammo_pistol_ttt	998.203003 -749.530029 99.796402	0.000 0.000 0.000
item_ammo_pistol_ttt	980.447998 -743.484009 99.796402	0.000 0.000 0.000
item_ammo_pistol_ttt	210.867004 -862.867004 65.280098	0.000 0.000 0.000
item_ammo_pistol_ttt	418.263000 -2087.040039 -413.614990	0.000 310.000 0.000
item_ammo_pistol_ttt	438.243011 -2089.129883 -413.614990	0.000 35.500 0.000
item_ammo_pistol_ttt	522.007996 -798.987976 -447.720001	0.000 0.000 0.000
item_ammo_pistol_ttt	532.463013 -798.218994 -447.720001	0.000 0.000 0.000
item_ammo_pistol_ttt	542.124023 -798.879028 -447.720001	0.000 0.000 0.000
item_ammo_pistol_ttt	550.023010 -798.145020 -447.720001	0.000 0.000 0.000
