# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_bb_teenroom_b2
# Exported by: General Butthurt
setting:	replacespawns 0
weapon_ttt_revolver	-242.185501 -314.132813 72.970543	1.937 -20.588 -85.905
weapon_ttt_revolver	-241.793045 -324.868866 72.970749	2.121 -20.528 -85.584
weapon_ttt_smg	-685.518005 -800.443298 448.958801	-2.238 0.161 -93.196
weapon_ttt_smg	-687.083923 -814.050171 449.755737	-2.119 -3.312 -93.813
weapon_zm_pistol	916.879028 -915.677979 1202.719971	0.000 0.000 0.000
weapon_zm_pistol	892.778992 -918.216003 1202.719971	0.000 0.000 0.000
weapon_zm_pistol	1577.349976 -1137.140015 2.723160	0.000 0.000 0.000
weapon_zm_pistol	-860.689026 -1059.099976 2.723160	0.000 0.000 0.000
weapon_zm_pistol	1564.209961 1852.150024 2.723160	0.000 0.000 0.000
weapon_zm_pistol	1535.810059 1854.479980 2.723160	0.000 0.000 0.000
weapon_zm_pistol	852.354980 -828.687988 138.723007	0.000 0.000 0.000
weapon_zm_pistol	816.023010 -870.445007 338.722992	0.000 0.000 0.000
weapon_zm_pistol	834.919006 -867.987976 338.722992	0.000 0.000 0.000
weapon_zm_pistol	668.000977 -859.921021 234.723007	0.000 0.000 0.000
weapon_zm_pistol	705.603027 -854.965027 234.723007	0.000 0.000 0.000
weapon_zm_pistol	617.252991 -346.739014 138.723007	0.000 0.000 0.000
weapon_zm_pistol	615.344971 -369.092010 138.723007	0.000 0.000 0.000
weapon_zm_pistol	615.682983 -397.049011 138.723007	0.000 0.000 0.000
weapon_zm_pistol	617.250000 -412.595001 138.723007	0.000 0.000 0.000
weapon_zm_pistol	-591.161987 1841.380005 2.723160	0.000 0.000 0.000
weapon_zm_pistol	-614.882996 1831.770020 2.723160	0.000 0.000 0.000
weapon_zm_pistol	-631.239990 1810.449951 2.723160	0.000 0.000 0.000
weapon_zm_pistol	-643.841980 1786.920044 2.723160	0.000 0.000 0.000
weapon_zm_pistol	1293.369995 370.829987 2.723160	0.000 0.000 0.000
weapon_zm_pistol	1269.079956 370.490997 2.723160	0.000 0.000 0.000
weapon_zm_pistol	1250.949951 372.864990 2.723160	0.000 0.000 0.000
weapon_ttt_pump_shotgun	-267.255890 -684.604004 73.403114	-0.492 -9.508 -88.612
weapon_ttt_pump_shotgun	-268.598938 -697.737793 73.500237	-0.503 -10.275 -89.856
weapon_ttt_pump_shotgun	1416.829956 -1085.177002 1153.497437	-0.560 -10.007 -89.564
weapon_ttt_pump_shotgun	1415.423462 -1092.419922 1152.849365	3.492 -9.072 -73.921
weapon_ttt_pump_shotgun	1293.386108 -755.573059 513.349426	-0.290 -19.437 -88.790
weapon_ttt_pump_shotgun	1284.208374 -775.267090 513.502808	-0.520 -10.197 -89.927
ttt_random_weapon	97.462700 36.768501 82.372902	0.000 0.000 0.000
ttt_random_weapon	51.292400 29.985201 82.372902	0.000 0.000 0.000
ttt_random_weapon	10.133700 30.272900 82.372902	0.000 0.000 0.000
ttt_random_weapon	-13.466200 -429.561005 82.372902	0.000 0.000 0.000
ttt_random_weapon	-67.608101 -430.234985 82.372902	0.000 0.000 0.000
ttt_random_weapon	-239.307007 -870.044006 82.372902	0.000 0.000 0.000
ttt_random_weapon	-202.936996 -876.187988 82.372902	0.000 0.000 0.000
ttt_random_weapon	-166.584000 -877.458008 82.372902	0.000 0.000 0.000
ttt_random_weapon	-494.455994 -828.664001 74.372902	0.000 0.000 0.000
ttt_random_weapon	-479.592987 -86.897598 74.372902	0.000 0.000 0.000
ttt_random_weapon	910.999023 268.093994 138.373001	0.000 0.000 0.000
ttt_random_weapon	904.414001 296.846008 138.373001	0.000 0.000 0.000
ttt_random_weapon	901.913025 239.007996 138.373001	0.000 0.000 0.000
ttt_random_weapon	1023.989990 -682.638977 138.373001	0.000 0.000 0.000
ttt_random_weapon	1025.140015 -652.046021 138.373001	0.000 0.000 0.000
ttt_random_weapon	1023.460022 -630.187988 138.373001	0.000 0.000 0.000
ttt_random_weapon	-109.599998 -433.690002 82.372902	0.000 0.000 0.000
ttt_random_weapon	-493.837006 -805.828979 74.372902	0.000 0.000 0.000
ttt_random_weapon	-475.938995 -110.857002 74.372902	0.000 0.000 0.000
ttt_random_weapon	1075.069946 1719.920044 456.372986	0.000 0.000 0.000
ttt_random_weapon	1077.699951 1688.660034 456.372986	0.000 0.000 0.000
ttt_random_weapon	1082.390015 1658.430054 456.372986	0.000 0.000 0.000
ttt_random_weapon	1121.920044 -861.041992 522.372986	0.000 0.000 0.000
ttt_random_weapon	1122.979980 -843.479980 522.372986	0.000 0.000 0.000
ttt_random_weapon	1124.939941 -831.473022 522.372986	0.000 0.000 0.000
ttt_random_weapon	1107.530029 -713.031006 834.372986	0.000 0.000 0.000
ttt_random_weapon	1107.400024 -694.572021 834.372986	0.000 0.000 0.000
ttt_random_weapon	1109.459961 -672.940002 834.372986	0.000 0.000 0.000
ttt_random_weapon	1137.119995 -117.337997 1002.369995	0.000 0.000 0.000
ttt_random_weapon	1138.949951 -91.160896 1002.369995	0.000 0.000 0.000
ttt_random_weapon	1137.530029 -64.289703 1002.369995	0.000 0.000 0.000
ttt_random_weapon	-410.752991 292.687988 463.372986	0.000 0.000 0.000
ttt_random_weapon	-348.678009 265.675995 463.372986	0.000 0.000 0.000
ttt_random_weapon	-360.225006 295.832001 463.372986	0.000 0.000 0.000
ttt_random_weapon	151.606995 -811.560974 138.373001	0.000 0.000 0.000
ttt_random_weapon	149.938995 -786.997986 138.373001	0.000 0.000 0.000
ttt_random_weapon	-672.645020 -726.036011 464.372986	0.000 0.000 0.000
ttt_random_weapon	-710.872009 -699.830994 464.372986	0.000 0.000 0.000
ttt_random_weapon	-749.525024 -662.025024 464.372986	0.000 0.000 0.000
ttt_random_weapon	-787.617004 -611.216980 464.372986	0.000 0.000 0.000
ttt_random_weapon	1236.449951 -45.190498 490.372986	0.000 0.000 0.000
ttt_random_weapon	1198.969971 55.453201 490.372986	0.000 0.000 0.000
ttt_random_weapon	1213.920044 -0.473978 490.372986	0.000 0.000 0.000
item_ammo_357_ttt	900.447021 334.278015 1201.280029	0.000 0.000 0.000
item_ammo_357_ttt	1476.849976 -1154.599976 1.275810	0.000 0.000 0.000
item_ammo_357_ttt	874.732971 -860.466003 137.276001	0.000 0.000 0.000
item_ammo_357_ttt	936.705017 173.244995 993.276001	0.000 0.000 0.000
item_ammo_357_ttt	-887.833008 2009.510010 1.275810	0.000 0.000 0.000
item_ammo_357_ttt	-868.239014 2007.449951 1.275810	0.000 0.000 0.000
item_ammo_357_ttt	1331.816284 44.093700 992.363770	0.457 0.060 0.042
item_ammo_357_ttt	1325.029419 44.843925 992.332581	0.451 0.066 0.054
item_ammo_357_ttt	1317.308228 43.626400 992.321777	0.449 0.070 0.059
item_ammo_357_ttt	803.608765 1022.678162 192.348160	0.453 0.061 0.049
item_ammo_357_ttt	794.130188 1023.079102 192.363693	0.456 0.058 0.043
item_ammo_357_ttt	785.548889 1022.003174 192.385315	0.461 0.055 0.034
item_ammo_357_ttt	890.023193 182.109085 128.321732	0.449 0.070 0.058
item_ammo_357_ttt	879.760071 183.029572 128.307632	0.446 0.081 0.064
item_ammo_357_ttt	867.908997 181.632446 128.410294	0.466 0.056 0.024
item_ammo_357_ttt	258.348846 -880.518250 0.357531	0.466 0.062 0.041
item_ammo_357_ttt	266.473694 -879.083008 0.320032	0.462 0.075 0.054
item_ammo_357_ttt	1079.972656 1618.768433 446.371857	0.468 0.059 0.036
item_ammo_357_ttt	1088.574829 1618.615723 446.350494	0.466 0.064 0.044
item_ammo_357_ttt	1095.467651 1618.845947 446.344940	0.465 0.064 0.046
item_ammo_357_ttt	-532.675171 335.702881 64.458977	0.817 0.176 -0.400
item_ammo_357_ttt	-525.365723 335.728729 64.368469	0.458 0.059 0.040
item_ammo_357_ttt	-517.818176 335.634827 64.375877	0.459 0.058 0.037
item_ammo_357_ttt	-510.388489 336.239044 64.421722	0.468 0.056 0.019
item_ammo_357_ttt	-501.977905 337.591583 64.319473	0.449 0.075 0.059
item_ammo_357_ttt	-495.860565 338.670258 64.339455	0.725 -0.078 0.013
item_ammo_357_ttt	-532.725037 324.591919 64.463501	1.252 -0.330 -0.646
item_ammo_357_ttt	-526.477112 324.805511 64.427788	0.819 0.085 -0.839
item_ammo_357_ttt	-517.974060 325.232483 64.442902	0.933 -0.012 -0.708
item_ammo_357_ttt	-511.618835 325.666473 64.457603	0.853 0.092 -0.445
item_ammo_357_ttt	-504.146881 326.516022 64.411674	1.398 1.022 -0.015
item_ammo_357_ttt	-497.259430 327.227020 64.430176	1.386 0.206 -1.211
item_ammo_357_ttt	1355.696289 630.686951 0.394149	0.198 -0.569 -0.200
item_ammo_357_ttt	1356.706421 619.104614 0.331980	0.667 -0.030 0.105
item_ammo_357_ttt	1356.679077 603.284424 0.442918	-0.789 0.425 0.518
item_ammo_357_ttt	1347.838501 630.015869 0.431716	0.462 -0.805 -0.101
item_ammo_357_ttt	1349.701904 617.821899 0.348682	0.465 0.064 0.044
item_ammo_357_ttt	1350.014526 602.824341 0.335114	0.464 0.067 0.049
item_ammo_357_ttt	1340.808105 629.444214 0.396428	0.470 0.057 0.027
item_ammo_357_ttt	1342.502563 616.575317 0.346830	0.465 0.064 0.045
item_ammo_357_ttt	1342.121704 602.250671 0.337141	0.464 0.066 0.048
item_ammo_357_ttt	1355.333862 -498.235413 99.408722	89.684 45.269 -180.000
item_ammo_357_ttt	469.662781 575.018127 3.390496	-89.984 -6.417 180.000
item_ammo_357_ttt	1356.781006 590.692810 0.424266	-0.481 -0.329 0.037
item_ammo_357_ttt	1349.296265 591.057068 0.367304	0.467 0.060 0.037
item_ammo_357_ttt	1342.620605 591.813660 0.320032	0.462 0.075 0.054
item_ammo_357_ttt	1594.587769 1703.822510 0.366922	0.458 0.060 0.041
item_ammo_357_ttt	1595.958374 1691.204346 0.375881	0.459 0.058 0.037
item_ammo_357_ttt	1585.000000 1703.506348 0.417118	0.467 0.056 0.021
item_ammo_357_ttt	1586.822021 1690.163940 0.334612	0.452 0.066 0.053
item_ammo_357_ttt	1574.750977 1705.026367 0.336647	0.452 0.066 0.053
item_ammo_357_ttt	1576.853882 1690.472900 0.357113	0.456 0.062 0.044
item_ammo_357_ttt	-514.106323 -175.645691 64.360481	0.457 0.060 0.043
item_ammo_357_ttt	-506.990753 -175.134216 64.417114	0.467 0.056 0.021
item_ammo_357_ttt	-497.759888 -171.854279 64.382751	0.461 0.057 0.034
item_ammo_357_ttt	-489.281036 -172.375702 64.398361	0.464 0.057 0.028
item_ammo_357_ttt	-480.515198 -170.996094 64.372986	0.459 0.059 0.038
item_ammo_357_ttt	-511.307098 -186.055695 64.418457	0.262 -0.220 -0.196
item_ammo_357_ttt	-504.329376 -185.547119 64.437675	1.179 -0.626 -0.034
item_ammo_357_ttt	-498.024384 -185.627075 64.440437	1.486 -0.275 -1.138
item_ammo_357_ttt	-491.653778 -183.041229 64.344482	0.453 0.064 0.049
item_ammo_357_ttt	-482.581390 -182.798996 64.328323	0.450 0.070 0.056
item_ammo_357_ttt	-195.708588 7.924706 72.381416	0.461 0.058 0.035
item_ammo_357_ttt	-196.805252 18.907743 72.335190	0.763 -0.113 0.006
item_ammo_357_ttt	-196.767761 31.752867 72.419083	0.907 0.079 -1.024
item_ammo_357_ttt	-196.795929 44.018654 72.372459	0.878 -0.014 0.023
item_ammo_357_ttt	-196.663879 56.322834 72.382751	0.461 0.057 0.034
item_ammo_357_ttt	-187.377625 8.957676 72.312477	0.447 0.075 0.062
item_ammo_357_ttt	-188.409637 21.527414 72.342567	0.453 0.064 0.050
item_ammo_357_ttt	-187.450531 34.172768 72.384064	0.461 0.057 0.034
item_ammo_357_ttt	-186.900986 46.432884 72.326157	0.450 0.070 0.057
item_ammo_357_ttt	-187.250198 57.087273 72.445137	0.976 -0.413 -0.707
item_ammo_357_ttt	899.502930 181.151489 128.344482	0.453 0.064 0.049
item_ammo_357_ttt	898.947144 167.294464 128.384064	0.461 0.057 0.034
item_ammo_357_ttt	888.380066 168.290146 128.382751	0.461 0.057 0.034
item_ammo_357_ttt	878.438232 168.511658 128.375885	0.459 0.058 0.037
item_ammo_357_ttt	867.204285 168.143372 128.401657	0.639 -0.032 0.017
item_ammo_357_ttt	-907.777893 1810.113892 0.359222	0.466 0.062 0.040
item_ammo_357_ttt	-898.189453 1810.782104 0.326691	0.463 0.070 0.052
item_ammo_357_ttt	-892.068542 1811.377319 0.320512	0.767 -0.070 0.014
item_ammo_357_ttt	-880.971191 1810.869507 5.640669	-44.012 175.654 180.000
item_ammo_357_ttt	1359.751953 -949.508606 1320.376221	0.468 0.058 0.034
item_ammo_357_ttt	1352.586426 -953.957886 1320.450317	0.666 -0.375 -0.414
item_ammo_357_ttt	1345.178101 -951.879211 1320.371826	0.468 0.059 0.036
item_ammo_357_ttt	1335.723999 -949.906921 1320.397705	0.435 -0.069 -0.008
item_ammo_357_ttt	1329.538818 -952.798279 1320.426270	0.901 0.081 -0.918
item_ammo_357_ttt	-740.726746 -787.770569 446.976288	2.137 0.124 -4.881
item_ammo_357_ttt	-753.039307 -774.899353 448.395721	12.534 -1.458 0.437
item_ammo_357_ttt	-765.178772 -759.233643 451.003265	12.238 -1.411 0.456
item_ammo_357_ttt	-774.374817 -747.879211 452.949310	11.945 0.728 0.608
item_ammo_357_ttt	-770.364319 -738.734680 452.177887	11.579 -1.467 0.109
item_ammo_357_ttt	-752.000610 -750.562866 448.594849	11.911 -1.551 0.137
item_ammo_357_ttt	-761.974731 -742.663025 450.612396	11.666 1.917 0.798
item_ammo_357_ttt	-742.221069 -754.624817 446.632813	11.502 24.657 4.791
item_ammo_357_ttt	-739.347168 -768.744324 446.139343	11.808 -0.960 -2.533
item_ammo_357_ttt	-732.457520 -777.072021 445.903381	2.399 0.411 -4.486
item_ammo_357_ttt	-751.817749 -763.627319 448.370880	12.392 2.278 1.125
item_ammo_smg1_ttt	1326.250000 -832.200012 1321.339966	0.000 0.000 0.000
item_ammo_smg1_ttt	1572.410034 -1097.119995 1.344720	0.000 0.000 0.000
item_ammo_smg1_ttt	-875.018982 -1007.190002 1.344720	0.000 0.000 0.000
item_ammo_smg1_ttt	985.599976 -354.787994 233.345001	0.000 0.000 0.000
item_ammo_smg1_ttt	1233.869995 406.466003 1.344720	0.000 0.000 0.000
item_ammo_smg1_ttt	1216.859985 407.608002 1.344720	0.000 0.000 0.000
item_ammo_smg1_ttt	-779.747009 2043.400024 1.344720	0.000 0.000 0.000
item_ammo_smg1_ttt	-738.247986 2065.879883 1.344720	0.000 0.000 0.000
item_ammo_smg1_ttt	890.822998 -133.162994 481.345001	0.000 0.000 0.000
item_ammo_smg1_ttt	97.674194 -66.107460 72.469757	0.062 -0.041 0.051
item_ammo_smg1_ttt	97.965927 -88.782791 72.514282	-0.128 0.059 0.069
item_ammo_smg1_ttt	-126.093170 -521.999817 72.493408	-0.277 0.018 0.220
item_ammo_smg1_ttt	-142.038879 -522.438416 72.525635	0.390 0.743 -0.002
item_ammo_smg1_ttt	-124.626915 -522.360107 86.244469	-0.564 -0.057 0.159
item_ammo_smg1_ttt	-141.460373 -522.316162 86.327972	0.723 0.087 -0.112
item_ammo_smg1_ttt	-526.880798 -911.204895 64.545876	-0.118 0.171 -0.021
item_ammo_smg1_ttt	-529.046204 -911.450623 78.363625	-0.034 0.144 -0.041
item_ammo_smg1_ttt	-529.240295 -911.679504 92.141975	-0.044 -0.050 -0.015
item_ammo_smg1_ttt	-671.336914 -813.754272 447.980835	-2.808 -0.124 -3.216
item_ammo_smg1_ttt	-655.921082 -825.147217 448.422272	0.515 -0.012 -1.362
item_ammo_smg1_ttt	-635.124573 -822.675171 448.125732	0.569 -0.040 -1.210
item_ammo_smg1_ttt	-899.052979 -655.080017 448.675293	-1.024 -0.067 -0.031
item_ammo_smg1_ttt	-883.744751 -655.230408 448.961578	-1.027 -0.075 -0.056
item_ammo_smg1_ttt	-899.645142 -654.990601 462.375458	-1.184 -0.211 0.010
item_ammo_smg1_ttt	-886.449768 -656.416809 462.683502	-1.171 -0.124 -0.021
item_ammo_smg1_ttt	-908.489136 -767.287964 449.658081	-3.733 -0.054 0.506
item_ammo_smg1_ttt	-895.686096 -765.669861 450.523712	-4.750 0.633 1.165
item_ammo_smg1_ttt	-905.591431 -766.653931 463.717407	-4.526 0.367 0.439
item_ammo_smg1_ttt	-893.461975 -764.217468 464.561554	-5.105 0.264 1.147
item_ammo_smg1_ttt	-743.972778 -908.979126 458.968414	-2.398 -0.164 -4.709
item_ammo_smg1_ttt	-743.108459 -887.840210 457.100464	1.734 -3.120 -7.395
item_ammo_smg1_ttt	-767.639038 -915.068665 458.388611	-2.533 0.141 -4.540
item_ammo_smg1_ttt	-769.582336 -887.502747 456.166779	-2.398 -0.096 -4.671
item_ammo_smg1_ttt	1236.562744 -885.960083 512.506226	0.145 -0.140 0.025
item_ammo_smg1_ttt	1253.166260 -885.848389 512.519104	-0.650 0.320 -0.244
item_ammo_smg1_ttt	1280.298584 -885.837769 512.495056	0.532 0.379 0.793
item_ammo_smg1_ttt	1297.606201 -885.812988 512.524902	-0.688 0.254 -0.197
item_ammo_smg1_ttt	-241.652603 -443.132172 72.549980	0.258 -0.349 0.118
item_ammo_smg1_ttt	-241.644714 -440.607056 86.388588	0.046 -0.248 0.118
item_ammo_smg1_ttt	-241.804306 -445.221558 100.172012	0.094 0.023 0.274
weapon_ttt_m16	903.526978 -935.523010 1205.680054	0.000 0.000 0.000
weapon_ttt_m16	1460.089966 -1144.959961 1157.680054	0.000 0.000 0.000
weapon_ttt_m16	1490.770020 1869.869995 5.682850	0.000 0.000 0.000
weapon_ttt_m16	941.578003 -339.520996 237.682999	0.000 0.000 0.000
weapon_ttt_m16	1211.790039 -354.843994 341.683014	0.000 0.000 0.000
weapon_ttt_m16	759.125000 809.924011 197.682999	0.000 0.000 0.000
weapon_ttt_m16	773.213013 965.953979 197.682999	0.000 0.000 0.000
weapon_ttt_m16	1158.750000 360.079987 5.682850	0.000 0.000 0.000
weapon_ttt_m16	1163.930054 375.261993 5.682850	0.000 0.000 0.000
weapon_ttt_p90	-674.161743 -890.656433 455.774078	3.234 -0.284 -95.879
weapon_ttt_p90	-704.385925 -882.616943 456.209961	1.530 1.479 -95.979
item_box_buckshot_ttt	921.687988 170.792999 1201.290039	0.000 0.000 0.000
item_box_buckshot_ttt	1573.290039 -1128.219971 1153.290039	0.000 0.000 0.000
item_box_buckshot_ttt	1439.150024 1832.000000 1.293880	0.000 0.000 0.000
item_box_buckshot_ttt	-859.051025 -1165.790039 1.293880	0.000 0.000 0.000
item_box_buckshot_ttt	889.883972 -818.557007 137.294006	0.000 0.000 0.000
item_box_buckshot_ttt	1183.760010 -339.575989 337.294006	0.000 0.000 0.000
item_box_buckshot_ttt	-866.572021 1933.310059 1.293880	0.000 0.000 0.000
item_box_buckshot_ttt	-840.387024 1934.750000 1.293880	0.000 0.000 0.000
item_box_buckshot_ttt	932.281006 -214.050995 481.294006	0.000 0.000 0.000
item_box_buckshot_ttt	-286.259003 -655.369934 72.381493	-0.229 0.001 0.272
item_box_buckshot_ttt	-275.549469 -655.071777 72.459778	-0.414 -0.006 0.368
item_box_buckshot_ttt	-264.821411 -653.657471 72.377922	0.295 0.003 -0.152
item_box_buckshot_ttt	-253.809967 -653.206177 72.371422	0.767 -0.117 -0.534
item_box_buckshot_ttt	1402.494751 -1064.473633 1152.398926	-1.039 0.017 0.883
item_box_buckshot_ttt	1410.845825 -1062.414551 1152.347168	-0.677 0.005 -0.565
item_box_buckshot_ttt	1418.871338 -1063.774902 1152.439331	0.659 -0.009 0.542
item_box_buckshot_ttt	1426.640015 -1064.581177 1152.429077	0.712 -0.001 0.566
item_box_buckshot_ttt	1427.458130 -1052.724365 1152.488037	0.235 1.299 -0.150
item_box_buckshot_ttt	1399.998291 -1054.376465 1152.444824	-0.520 -0.019 0.420
item_box_buckshot_ttt	1410.944580 -1052.052124 1152.506226	0.049 -1.418 -0.040
item_box_buckshot_ttt	1417.468628 -1044.088989 1158.419922	-58.804 147.927 179.614
item_box_buckshot_ttt	1300.767212 -790.453674 512.385010	-1.001 -0.010 0.896
item_box_buckshot_ttt	1285.993774 -794.083801 512.341064	0.529 0.003 -0.419
item_box_buckshot_ttt	1273.759399 -798.427063 512.430786	-0.642 -0.007 0.570
item_box_buckshot_ttt	1256.488037 -794.198914 512.417480	-0.746 -0.006 0.663
item_box_buckshot_ttt	1304.477783 -816.945435 512.391602	-0.960 -0.002 0.856
item_box_buckshot_ttt	1291.364014 -818.748657 512.380432	-0.065 0.002 0.140
item_box_buckshot_ttt	1273.115845 -814.829773 512.344116	0.612 0.003 -0.486
item_box_buckshot_ttt	1258.679932 -817.470032 512.404358	-1.027 0.071 0.836
weapon_ttt_galil	-505.118896 -888.980103 65.162750	0.818 -12.943 -87.636
weapon_ttt_galil	-508.562439 -862.042664 65.155884	0.838 -12.942 -87.588
weapon_ttt_galil	-891.521790 -738.018982 451.327240	-4.474 -17.225 -88.587
weapon_ttt_galil	-890.301086 -748.124207 451.885071	-1.827 -17.070 -82.492
weapon_ttt_famas	-201.238144 -530.199402 73.167557	0.013 15.429 89.893
weapon_ttt_famas	-166.713776 -534.250488 73.092178	0.000 14.826 89.418
weapon_ttt_famas	-879.744995 -685.921509 449.719208	-1.255 -17.120 -84.960
weapon_ttt_famas	-887.429626 -694.384583 449.588531	-1.192 -16.203 -82.526
weapon_ttt_famas	1211.175537 -878.606018 513.165527	0.015 15.428 89.879
weapon_ttt_famas	1206.420166 -861.492371 513.130188	0.046 15.430 89.634
weapon_ttt_famas	1199.136963 -848.376404 513.158325	0.021 15.426 89.829
weapon_ttt_glock	941.499023 231.078995 1202.930054	0.000 0.000 0.000
weapon_ttt_glock	1289.270020 -825.543030 1322.930054	0.000 0.000 0.000
weapon_ttt_glock	1539.939941 -1159.510010 1154.930054	0.000 0.000 0.000
weapon_ttt_glock	-865.773987 -1110.579956 2.931700	0.000 0.000 0.000
weapon_ttt_glock	1009.890015 -335.410004 234.932007	0.000 0.000 0.000
weapon_ttt_glock	1171.170044 -367.571014 338.932007	0.000 0.000 0.000
weapon_ttt_glock	1112.729980 -357.997986 338.932007	0.000 0.000 0.000
weapon_ttt_glock	816.450989 -853.137024 338.932007	0.000 0.000 0.000
weapon_ttt_glock	852.460022 -859.900024 338.932007	0.000 0.000 0.000
weapon_ttt_glock	557.318970 778.794006 18.931700	0.000 0.000 0.000
weapon_ttt_glock	562.908997 819.414978 18.931700	0.000 0.000 0.000
weapon_ttt_glock	1322.880005 385.204987 2.931700	0.000 0.000 0.000
weapon_ttt_glock	1295.569946 385.372986 2.931700	0.000 0.000 0.000
weapon_ttt_glock	1279.390015 384.597992 2.931700	0.000 0.000 0.000
weapon_ttt_glock	937.018005 -145.856995 482.932007	0.000 0.000 0.000
ttt_random_ammo	1501.750000 -73.175797 -14.999400	0.000 0.000 0.000
ttt_random_ammo	1569.579956 -152.059006 -14.999400	0.000 0.000 0.000
ttt_random_ammo	1483.829956 -191.850998 -14.999400	0.000 0.000 0.000
ttt_random_ammo	1453.520020 -127.867996 -14.999400	0.000 0.000 0.000
ttt_random_ammo	1491.760010 -111.703003 -14.999400	0.000 0.000 0.000
ttt_random_ammo	1519.469971 -148.869995 -14.999400	0.000 0.000 0.000
ttt_random_ammo	1576.489990 -86.692001 -14.999400	0.000 0.000 0.000
ttt_random_ammo	1426.689941 -183.718002 -14.999400	0.000 0.000 0.000
ttt_random_ammo	1422.670044 -68.824303 -14.999400	0.000 0.000 0.000
ttt_random_ammo	1565.619995 -61.155899 -14.999400	0.000 0.000 0.000
ttt_random_ammo	834.234985 -861.140015 1.000600	0.000 0.000 0.000
ttt_random_ammo	836.672974 -808.223999 1.000600	0.000 0.000 0.000
ttt_random_ammo	845.340027 -729.325989 1.000600	0.000 0.000 0.000
ttt_random_ammo	845.645020 -675.880981 1.000600	0.000 0.000 0.000
ttt_random_ammo	840.413025 -642.549988 1.000600	0.000 0.000 0.000
ttt_random_ammo	842.515015 -596.306030 1.000600	0.000 0.000 0.000
ttt_random_ammo	846.984009 -542.476013 1.000600	0.000 0.000 0.000
ttt_random_ammo	849.742981 -493.171997 1.000600	0.000 0.000 0.000
weapon_zm_rifle	921.460999 307.303986 1202.959961	0.000 0.000 0.000
weapon_zm_rifle	1509.349976 -1163.099976 2.957510	0.000 0.000 0.000
weapon_zm_rifle	899.129028 -858.721985 138.957993	0.000 0.000 0.000
weapon_zm_rifle	-836.679016 2022.000000 2.957510	0.000 0.000 0.000
weapon_zm_rifle	-856.122986 2043.530029 2.957510	0.000 0.000 0.000
weapon_zm_rifle	931.275024 142.533997 994.958008	0.000 0.000 0.000
weapon_zm_rifle	1319.548950 25.793058 991.210693	3.407 12.662 65.554
weapon_zm_rifle	784.786865 1005.005981 191.152054	3.539 13.218 65.176
weapon_zm_rifle	886.935486 200.388321 127.079643	3.706 0.882 64.757
weapon_zm_rifle	295.905884 -874.358459 -0.887153	3.681 12.982 65.487
weapon_zm_rifle	1080.098022 1607.704834 445.152069	3.576 12.954 65.562
weapon_zm_rifle	-513.201782 398.030212 63.180511	3.478 1.767 65.396
