# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_traitormotel_reloaded_b1
# Exported by: Lanix
setting:	replacespawns 1
ttt_random_weapon	-301.0506 -189.7952 97.1047	1.692 -98.148 -94.261
ttt_random_weapon	-240.5841 -1377.7959 97.3774	1.642 5.720 -93.205
ttt_random_weapon	-434.9605 409.5243 96.6996	1.879 4.378 -92.587
item_ammo_smg1_ttt	-723.6455 956.2710 96.5059	-0.045 0.703 0.055
item_ammo_smg1_ttt	-719.4980 977.7273 96.4762	0.556 -0.014 0.246
item_ammo_smg1_ttt	-1182.1600 -656.9219 121.9345	-0.579 -0.212 0.372
item_ammo_smg1_ttt	-1170.0366 -637.7125 121.9702	-0.891 -0.057 0.265
item_ammo_smg1_ttt	-1073.1649 -463.8403 96.4360	0.250 -0.003 0.167
item_ammo_smg1_ttt	-1070.9788 -441.8794 96.5042	-0.660 0.011 -0.503
item_ammo_smg1_ttt	-753.1390 -211.1734 120.3810	-0.071 0.005 0.035
item_ammo_smg1_ttt	-756.1533 -235.0674 120.4223	-0.472 -0.004 -0.305
item_ammo_smg1_ttt	-755.0812 -272.7459 120.5290	0.241 -1.752 0.074
item_ammo_smg1_ttt	-756.0562 -299.2082 120.4157	-0.334 0.005 0.212
item_ammo_smg1_ttt	-589.3202 45.6130 -61.7191	0.120 -0.132 -0.142
item_ammo_smg1_ttt	-588.4455 18.4757 -61.7345	-0.709 18.822 -0.423
item_ammo_smg1_ttt	293.7034 948.2116 0.5239	0.209 -0.016 -0.183
item_ammo_smg1_ttt	278.2881 949.9932 0.4295	-0.070 0.003 0.053
item_ammo_smg1_ttt	-523.9161 246.3537 96.3837	0.079 -0.005 0.040
item_ammo_smg1_ttt	-544.9385 225.0208 96.4042	0.192 -0.005 0.117
item_ammo_smg1_ttt	-492.3749 735.6794 140.4799	0.209 0.000 0.021
item_ammo_smg1_ttt	-561.2385 738.1754 140.4489	0.034 0.012 -0.032
item_ammo_smg1_ttt	-629.7383 -1509.7955 96.4854	-0.841 0.317 -0.027
item_ammo_smg1_ttt	-599.8132 -1479.5404 96.5161	-0.252 0.014 -0.220
item_ammo_smg1_ttt	266.6447 -720.3222 0.4042	0.190 -0.005 0.116
item_ammo_smg1_ttt	302.1256 -718.9149 0.3917	0.109 -0.005 0.061
item_ammo_smg1_ttt	-181.8336 -80.8053 96.4180	0.377 -0.005 0.241
item_ammo_smg1_ttt	-141.1048 -80.8939 96.4066	0.213 -0.005 0.131
weapon_zm_shotgun	-1174.9852 86.8856 123.8236	9.542 0.538 2.679
weapon_zm_shotgun	-1034.3976 -460.6975 97.2497	-0.748 -11.254 -92.447
weapon_zm_shotgun	-610.2101 -560.6724 122.8637	-0.649 9.585 89.822
weapon_zm_shotgun	-939.1530 24.5857 -22.7244	-0.362 8.364 84.193
weapon_zm_shotgun	-515.5771 168.4770 97.2148	-0.441 -89.706 84.370
weapon_zm_shotgun	-1249.2798 -1510.1028 97.2710	-0.308 7.542 83.943
weapon_zm_shotgun	609.2137 -1426.0458 1.4444	-0.810 6.498 90.136
weapon_zm_shotgun	-584.1496 926.4602 209.2720	-0.320 8.361 83.997
weapon_ttt_m16	-1242.8230 560.5952 105.1608	-80.757 -115.882 -101.530
weapon_ttt_m16	-1240.0449 -255.2148 105.0697	-77.845 97.880 -69.274
weapon_ttt_m16	-792.1259 378.8338 105.0866	-83.339 97.260 -71.705
weapon_ttt_m16	-603.4671 -854.6285 104.3092	-66.529 50.712 90.801
weapon_ttt_m16	481.1798 63.6504 8.4470	-69.928 71.744 90.648
weapon_ttt_m16	-243.6999 1011.2319 312.9457	-77.959 85.492 72.714
weapon_zm_molotov	49.0400 -141.8755 -27.4609	0.582 -0.058 0.099
weapon_zm_molotov	48.5211 -205.2696 -27.4882	0.696 -0.058 0.118
weapon_zm_molotov	-383.8025 726.6884 144.5821	2.834 -0.128 -2.922
weapon_zm_molotov	-963.2597 -1183.7251 -43.4651	0.378 0.002 0.239
weapon_zm_molotov	-713.5373 -1402.1060 100.5940	2.453 -0.126 -2.516
weapon_zm_molotov	-479.3612 -956.3317 139.5973	70.605 -122.251 -113.896
weapon_zm_molotov	-479.1302 -944.2210 139.5729	70.682 -122.283 -113.920
weapon_zm_molotov	-356.0073 -1112.7655 100.6936	-4.320 -2.055 2.173
weapon_zm_molotov	-353.1864 -1102.2833 100.5166	0.382 0.003 -0.065
weapon_zm_molotov	-362.9211 -1133.6230 97.5844	35.128 46.750 89.978
weapon_zm_molotov	-346.1273 -1110.5128 100.6460	4.676 55.211 -5.110
item_box_buckshot_ttt	-1171.4291 99.4637 121.8329	-0.187 0.001 -0.096
item_box_buckshot_ttt	-1161.2583 98.3472 121.8894	0.699 -0.007 0.577
item_box_buckshot_ttt	-1149.9995 98.2496 121.8648	0.918 -0.004 0.759
item_box_buckshot_ttt	-1011.8152 -449.1983 96.4551	-0.432 0.684 0.179
item_box_buckshot_ttt	-1019.8433 -449.5143 96.5012	-0.051 2.671 0.009
item_box_buckshot_ttt	-1027.9987 -450.1711 96.3760	-0.742 -0.007 0.612
item_box_buckshot_ttt	-586.1630 -574.1840 121.8337	0.151 0.003 -0.039
item_box_buckshot_ttt	-608.6998 -578.7424 121.8972	-0.547 -0.007 0.486
item_box_buckshot_ttt	-598.7557 -574.7197 121.8383	-0.607 -0.005 0.577
item_box_buckshot_ttt	-915.5639 36.6438 -23.6188	-0.185 0.001 0.234
item_box_buckshot_ttt	-923.4004 37.9723 -23.5565	-0.544 -0.007 0.482
item_box_buckshot_ttt	-932.3342 36.8589 -23.5835	-0.747 -0.006 0.667
item_box_buckshot_ttt	-524.7181 186.4674 96.4614	1.234 0.162 0.355
item_box_buckshot_ttt	-509.9470 186.5581 96.4407	-0.160 0.321 0.125
item_box_buckshot_ttt	-1250.5844 -1494.7443 96.3771	0.470 0.018 -0.292
item_box_buckshot_ttt	-1236.3300 -1495.1195 96.4057	-0.843 -0.008 0.748
item_box_buckshot_ttt	-1224.0516 -1495.4474 96.3972	-0.938 -0.004 0.830
item_box_buckshot_ttt	635.4047 -1406.8409 0.3697	0.777 0.008 -0.538
item_box_buckshot_ttt	617.0140 -1406.8739 0.4466	-0.520 -0.007 0.461
item_box_buckshot_ttt	602.1715 -1405.2954 0.4591	-0.421 -0.006 0.373
item_box_buckshot_ttt	-577.8694 911.6666 208.3848	-0.998 -0.010 0.895
item_box_buckshot_ttt	-563.6179 910.3828 208.3472	0.712 0.003 -0.568
item_box_buckshot_ttt	-552.4431 913.1285 208.3849	-0.999 -0.010 0.896
weapon_zm_sledge	-707.9368 736.6653 100.4327	18.636 0.169 2.782
weapon_zm_sledge	-1231.5399 -458.5943 100.4227	18.541 0.181 2.825
weapon_zm_sledge	-577.5941 102.7329 -75.6941	18.049 -0.946 2.947
weapon_zm_sledge	404.6618 390.6806 4.3207	18.336 -91.080 2.921
weapon_zm_sledge	41.8319 -332.3029 -28.4183	12.081 0.712 2.328
weapon_zm_sledge	49.1152 75.8982 -27.5937	18.359 4.600 2.979
weapon_zm_sledge	-1244.6010 -864.2617 100.3523	18.166 -4.176 2.165
weapon_zm_sledge	-432.0347 127.6697 356.3991	18.409 0.209 2.735
weapon_ttt_glock	-1047.2903 98.8809 116.5348	-0.663 92.037 90.848
weapon_ttt_glock	-974.8071 -268.6707 96.5589	-0.506 35.648 91.682
weapon_ttt_glock	-727.4835 -569.9020 116.4536	-1.469 43.795 91.960
weapon_ttt_glock	0.4866 653.0297 32.4951	-1.141 26.661 92.222
weapon_ttt_glock	3.3325 678.0697 32.5157	-0.981 26.695 91.827
weapon_ttt_glock	-462.7195 719.4431 100.5574	-0.364 25.629 91.827
weapon_ttt_glock	-183.6580 -1409.2736 95.8946	-33.586 40.169 96.527
weapon_ttt_glock	147.2604 -1151.7095 121.9701	-0.893 25.727 92.089
weapon_ttt_glock	176.1902 -1154.8293 121.9734	-0.876 25.739 92.004
weapon_ttt_glock	-1153.3441 317.8478 355.0497	29.504 8.991 27.246
ttt_random_ammo	-322.4212 472.6223 358.1664	-65.017 -177.025 118.656
ttt_random_ammo	-254.8569 464.8204 352.3825	0.212 0.001 0.199
ttt_random_ammo	-309.0525 439.1715 362.1649	0.320 -0.920 7.578
ttt_random_ammo	-330.8228 426.0490 359.8304	-62.595 -172.202 176.410
ttt_random_ammo	-510.9326 -147.7220 96.2651	0.122 0.000 0.086
ttt_random_ammo	-472.4814 -175.8550 96.3512	0.053 -0.000 0.011
ttt_random_ammo	-439.0034 -200.3395 96.4195	1.769 0.022 1.498
ttt_random_ammo	-459.4968 -219.9214 136.9034	1.627 -0.459 0.457
ttt_random_ammo	-452.2671 -245.3184 98.7086	-0.043 91.200 -89.980
ttt_random_ammo	-508.3634 -237.4891 136.8327	1.472 -3.842 -0.051
ttt_random_ammo	-478.2840 -262.2533 96.4341	-1.096 0.371 -1.374
ttt_random_ammo	-532.5184 -253.5987 96.2352	0.049 0.000 -0.019
ttt_random_ammo	-527.9241 -242.0004 106.3864	0.014 -83.509 179.253
ttt_random_ammo	-535.0490 -236.5583 98.5482	-0.428 -1.931 -89.719
ttt_random_ammo	-503.4932 -179.9349 136.6446	1.820 -2.147 -1.420
ttt_random_ammo	-535.2076 40.2308 148.0639	-0.268 0.066 -0.326
ttt_random_ammo	-530.2198 -29.7879 148.1769	-0.186 -1.036 -0.428
ttt_random_ammo	-531.0215 -69.4423 148.2079	0.102 -0.012 0.061
ttt_random_ammo	-648.5505 894.3729 96.3840	0.244 0.001 0.238
ttt_random_ammo	-648.5948 879.5925 96.3227	0.047 0.000 -0.033
ttt_random_ammo	-663.2147 889.6893 96.3635	0.072 0.000 0.019
ttt_random_ammo	-806.7653 53.5526 96.3446	0.049 0.000 -0.019
ttt_random_ammo	-800.3045 89.1742 96.3948	1.458 0.025 1.720
ttt_random_ammo	-795.1911 127.3814 96.3533	0.055 0.000 -0.008
ttt_random_ammo	-798.3760 141.0287 96.3762	0.136 0.000 0.103
ttt_random_ammo	-804.9122 101.8224 96.3446	0.049 0.000 -0.020
ttt_random_ammo	-806.3734 65.4892 96.3673	0.083 0.000 0.034
ttt_random_ammo	470.3339 248.2338 0.3408	-0.048 0.000 0.023
ttt_random_ammo	453.5026 249.2888 0.3431	-0.048 -0.000 -0.021
ttt_random_ammo	437.1682 249.0173 0.3384	-0.047 -0.000 -0.025
ttt_random_ammo	471.3304 228.5695 0.3400	0.048 0.000 -0.024
ttt_random_ammo	474.3550 203.7449 0.3727	0.111 0.000 0.071
ttt_random_ammo	455.2622 235.5777 0.3802	-0.155 -0.001 0.126
weapon_zm_mac10	-730.4284 931.7636 97.2758	-0.438 38.066 -88.541
weapon_zm_mac10	-1158.4596 -646.6437 122.7807	0.264 -43.468 -87.857
weapon_zm_mac10	-1060.6512 -442.4130 97.3189	0.505 -43.491 -87.663
weapon_zm_mac10	-729.6483 -276.8036 121.3156	0.622 -43.506 -87.569
weapon_zm_mac10	-729.6897 -224.0511 121.3267	0.229 -43.467 -87.885
weapon_zm_mac10	-611.4271 20.1344 -78.6368	0.202 -71.333 -88.384
weapon_zm_mac10	265.9521 967.4774 1.3662	0.191 -27.006 -88.325
weapon_zm_mac10	-535.4654 221.5348 97.2113	-0.663 -2.927 -88.458
weapon_zm_mac10	-524.5123 725.1137 128.8711	-0.548 -18.771 87.430
weapon_zm_mac10	-614.8213 -1503.5948 97.2323	-0.001 3.757 -88.039
weapon_zm_mac10	284.9145 -691.9319 1.2877	-0.095 -35.712 -88.723
weapon_zm_mac10	-165.9862 -65.6249 97.2849	-0.096 -35.711 -88.702
item_ammo_357_ttt	-1182.2285 -149.4522 123.2264	0.598 -0.141 -16.750
item_ammo_357_ttt	-1162.5887 -149.7489 121.8195	-0.343 -5.912 -0.104
item_ammo_357_ttt	-316.5858 -687.0463 96.3239	0.448 0.068 0.059
item_ammo_357_ttt	-290.1961 -685.4185 96.3325	0.450 0.064 0.055
item_ammo_357_ttt	-303.8452 -91.9042 96.2510	0.456 0.058 0.044
item_ammo_357_ttt	-302.2065 -63.8143 96.3019	-0.685 23.185 0.000
item_ammo_357_ttt	-330.0180 549.8857 133.5915	0.416 -0.042 -0.029
item_ammo_357_ttt	-337.7660 568.8015 133.5177	0.384 -0.047 -0.047
item_ammo_357_ttt	609.4418 -720.8148 0.4065	0.465 0.054 0.026
item_ammo_357_ttt	634.8533 -720.4587 0.3621	0.456 0.058 0.043
item_ammo_357_ttt	471.4337 -502.3182 0.3637	0.456 0.057 0.043
item_ammo_357_ttt	453.3605 -504.8265 0.3587	0.455 0.059 0.045
item_ammo_revolver_ttt	-926.6519 1182.9801 96.4302	0.470 0.057 0.026
item_ammo_revolver_ttt	-915.2033 1183.1655 96.3385	0.461 0.082 0.060
item_ammo_revolver_ttt	-904.5609 1183.9615 96.3795	0.465 0.064 0.045
item_ammo_revolver_ttt	-861.5225 977.6860 96.4157	0.678 -0.414 -0.908
item_ammo_revolver_ttt	-869.2423 977.3018 96.3100	0.445 0.071 0.065
item_ammo_revolver_ttt	-876.7225 977.6124 96.4163	0.815 -0.257 -0.997
item_ammo_revolver_ttt	-1020.3519 -652.2243 96.4320	1.312 -0.427 -1.132
item_ammo_revolver_ttt	-1020.1893 -666.0369 96.4338	0.470 0.052 0.015
item_ammo_revolver_ttt	-1013.2582 -658.3821 96.3239	0.448 0.067 0.059
item_ammo_revolver_ttt	-971.3457 -465.3773 96.3310	0.463 0.070 0.050
item_ammo_revolver_ttt	-983.0378 -467.0082 96.3223	0.463 0.070 0.054
item_ammo_revolver_ttt	-993.3260 -466.7650 96.3762	0.468 0.058 0.034
item_ammo_revolver_ttt	-968.0576 -435.2047 96.3310	0.463 0.070 0.050
item_ammo_revolver_ttt	-977.4268 -434.7237 96.3505	0.465 0.064 0.043
item_ammo_revolver_ttt	-987.6405 -435.2522 96.3818	0.469 0.058 0.032
item_ammo_revolver_ttt	-787.3639 -94.0129 88.3891	0.461 0.054 0.033
item_ammo_revolver_ttt	-773.3276 -95.2897 88.3729	0.458 0.056 0.039
item_ammo_revolver_ttt	-782.4526 -75.1796 88.3124	0.446 0.072 0.064
item_ammo_revolver_ttt	296.3681 793.8352 0.3075	0.445 0.078 0.066
item_ammo_revolver_ttt	289.3139 795.4167 0.3536	0.454 0.059 0.047
item_ammo_revolver_ttt	297.6267 835.9065 0.4100	0.474 0.139 0.035
item_ammo_revolver_ttt	291.4568 835.2591 0.4178	1.015 -0.048 -1.119
item_ammo_revolver_ttt	281.9315 835.4534 0.3405	0.451 0.063 0.052
item_ammo_revolver_ttt	282.0614 795.1620 0.3853	0.461 0.054 0.034
item_ammo_revolver_ttt	-734.6892 126.5251 352.3553	0.455 0.060 0.046
item_ammo_revolver_ttt	-728.3311 140.9518 352.3124	0.446 0.073 0.063
item_ammo_revolver_ttt	-713.0484 127.1315 352.3366	0.451 0.065 0.053
item_ammo_revolver_ttt	-963.6263 -207.2178 356.3171	0.447 0.072 0.061
item_ammo_revolver_ttt	-958.1144 -191.8521 356.3194	0.447 0.072 0.061
item_ammo_revolver_ttt	-947.9445 -189.8122 356.3304	0.450 0.068 0.056
item_ammo_revolver_ttt	-1056.5375 752.6962 352.3304	0.450 0.068 0.056
item_ammo_revolver_ttt	-1046.8801 733.9949 352.3744	0.459 0.057 0.038
item_ammo_revolver_ttt	-1033.8473 741.3364 352.3366	0.451 0.065 0.053
ttt_playerspawn	343.2738 178.3444 0.3903	-0.044 -0.000 0.044
ttt_playerspawn	346.3496 100.2299 0.4224	-0.031 -0.000 0.031
ttt_playerspawn	347.9443 -9.8673 0.3799	-0.048 -0.000 0.048
ttt_playerspawn	348.6756 -71.7257 0.4013	-0.040 -0.000 0.040
ttt_playerspawn	349.5914 -147.1898 0.4390	-0.024 -0.000 0.024
ttt_playerspawn	350.4080 -214.5110 0.3852	-0.046 -0.000 0.046
ttt_playerspawn	351.3324 -290.6063 0.4070	-0.037 -0.000 0.037
ttt_playerspawn	352.1481 -357.7580 0.4333	-0.027 -0.000 0.027
ttt_playerspawn	354.4221 -443.5591 0.4056	-0.038 -0.000 0.038
ttt_playerspawn	256.9964 -434.3936 0.4013	-0.040 -0.000 0.040
ttt_playerspawn	255.3097 -334.9817 0.4323	-0.027 -0.000 0.027
ttt_playerspawn	253.8787 -256.4926 0.4188	-0.032 -0.000 0.032
ttt_playerspawn	252.0820 -158.1517 0.4138	-0.035 -0.000 0.035
ttt_playerspawn	250.7998 -87.9380 0.3967	-0.041 -0.000 0.041
ttt_playerspawn	249.0339 8.9614 0.3780	-0.049 -0.000 0.049
ttt_playerspawn	247.1613 111.1448 0.4521	-0.019 -0.000 0.019
ttt_playerspawn	245.7326 189.3344 0.4451	-0.022 -0.000 0.022
ttt_playerspawn	160.7248 192.2548 0.4390	-0.024 -0.000 0.024
ttt_playerspawn	170.2248 113.6973 0.4259	-0.030 -0.000 0.030
ttt_playerspawn	180.4933 13.3422 0.4333	-0.027 -0.000 0.027
ttt_playerspawn	183.6675 -84.0554 0.3982	-0.041 -0.000 0.041
ttt_playerspawn	187.1390 -199.8281 0.4098	-0.036 -0.000 0.036
ttt_playerspawn	190.8343 -301.0105 0.4027	-0.039 -0.000 0.039
ttt_playerspawn	193.0672 -385.8812 0.4098	-0.036 -0.000 0.036
ttt_playerspawn	-162.8479 -374.4828 96.4071	-0.037 -0.000 0.037
ttt_playerspawn	-151.2587 -192.5062 96.3919	-0.043 -0.000 0.043
ttt_playerspawn	-152.6713 -0.2150 96.3869	-0.045 -0.000 0.045
ttt_playerspawn	-151.9587 179.4138 96.3998	-0.040 -0.000 0.040
ttt_playerspawn	-1205.6810 -1372.5508 96.3799	-0.048 -0.000 0.048
ttt_playerspawn	-1209.8973 -1140.3815 96.4291	-0.028 -0.000 0.028
ttt_playerspawn	-1224.0051 -969.6531 96.4330	0.040 0.162 0.110
ttt_playerspawn	-1074.0088 -896.6406 96.3799	-0.048 -0.000 0.048
ttt_playerspawn	-1038.1833 -1468.4213 96.4259	-0.030 -0.000 0.030
ttt_playerspawn	-682.2045 290.6730 96.4247	-0.030 -0.000 0.030
ttt_playerspawn	-906.6196 147.4440 -79.6166	-0.047 -0.000 0.047
ttt_playerspawn	-917.2151 306.8486 -79.6097	-0.044 -0.000 0.044
ttt_playerspawn	-720.4652 300.1888 352.4027	-0.039 -0.000 0.039
ttt_playerspawn	-700.5124 448.7239 352.4027	-0.039 -0.000 0.039
ttt_playerspawn	-570.8184 380.7428 352.4042	-0.038 -0.000 0.038
ttt_playerspawn	-419.4243 -78.2574 96.4164	-0.033 -0.000 0.033
ttt_playerspawn	-430.7738 -319.0201 96.4189	-0.032 -0.000 0.032
ttt_playerspawn	-593.5374 601.3138 96.3848	-0.170 -0.009 -0.005
weapon_zm_rifle	-1182.9918 -159.4810 124.7930	1.241 -3.750 -103.478
weapon_zm_rifle	-318.6133 -674.1000 99.3004	1.150 1.020 -102.682
weapon_zm_rifle	-296.2641 -68.0829 99.1660	1.054 -87.789 -102.272
weapon_zm_rifle	-324.7446 575.7275 134.4586	0.029 -73.234 -64.675
weapon_zm_rifle	607.5218 -704.3009 3.1480	0.863 -2.384 -101.127
weapon_zm_rifle	446.9184 -494.5038 3.3007	1.011 2.581 -103.275
weapon_ttt_smokegrenade	7.4937 -142.2924 20.5360	1.666 0.008 -1.506
weapon_ttt_smokegrenade	-794.6087 665.9760 100.5314	0.997 0.012 -0.787
weapon_ttt_smokegrenade	-466.6200 -1010.8422 139.1948	71.073 -122.471 -114.061
weapon_ttt_smokegrenade	-467.8240 -957.6505 138.3092	69.722 -121.848 -113.609
