# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_juveniledetention_v1
# Exported by: Super Blargio
setting:	replacespawns 1
item_ammo_revolver_ttt	-1496.613281 -929.755188 32.392372	1.193 0.797 -0.262
item_ammo_revolver_ttt	-1506.003052 -929.925232 32.438122	1.056 -0.030 -0.863
item_ammo_revolver_ttt	-1514.338623 -929.848938 32.383900	1.704 -0.466 -0.435
item_ammo_revolver_ttt	-1632.357666 -929.935730 32.448036	1.205 0.096 -0.830
item_ammo_revolver_ttt	-1641.028564 -930.003418 32.455971	1.147 -0.468 -0.677
item_ammo_revolver_ttt	-1650.833862 -929.987366 32.447662	1.136 -0.408 -0.786
item_ammo_revolver_ttt	-1659.309082 -929.948914 32.458076	0.767 -0.038 -0.377
item_ammo_revolver_ttt	-1222.979736 -867.882690 240.393845	0.463 0.055 0.030
item_ammo_revolver_ttt	-1224.753052 -839.653381 240.355331	0.455 0.060 0.046
item_ammo_revolver_ttt	-1626.292358 -546.234009 238.323868	0.449 0.068 0.059
item_ammo_revolver_ttt	-1964.786499 -518.013550 212.386749	0.829 -0.104 -0.618
item_ammo_revolver_ttt	-1962.995483 -507.274811 212.450424	1.095 -0.422 -0.718
item_ammo_revolver_ttt	-1964.743042 -495.523499 212.440475	1.014 -0.028 -0.800
item_ammo_revolver_ttt	-1964.772949 -481.683716 212.425812	1.028 -0.425 -1.015
item_ammo_revolver_ttt	-1300.331909 -58.668930 243.943909	0.762 -0.203 -0.162
item_ammo_revolver_ttt	-1785.704712 -55.439388 392.724670	0.314 -0.128 0.119
item_ammo_revolver_ttt	-1955.591309 -37.290058 356.346313	0.453 0.061 0.050
item_ammo_revolver_ttt	-1934.528564 -18.413591 356.397217	0.463 0.054 0.029
item_ammo_revolver_ttt	-1036.435791 849.622803 -463.554047	0.943 -0.380 -0.672
item_ammo_revolver_ttt	-1021.989746 849.616516 -463.539093	0.664 -0.366 -0.264
item_ammo_revolver_ttt	-1011.299438 849.617798 -463.549652	0.874 -0.374 -0.562
item_ammo_revolver_ttt	-1000.610352 849.623535 -463.566193	1.203 -0.378 -1.028
item_ammo_revolver_ttt	-92.817543 -1014.938171 64.403107	0.605 -0.058 -0.233
item_ammo_revolver_ttt	-92.754639 -1002.523132 64.475021	1.874 0.304 -0.928
item_ammo_revolver_ttt	-92.733765 -981.413696 64.463783	1.372 0.316 -0.728
item_ammo_revolver_ttt	-92.740761 -1042.172363 64.432983	1.338 -0.061 -1.136
item_ammo_revolver_ttt	-1543.431519 -166.162735 -463.648804	0.840 1.058 0.012
item_ammo_revolver_ttt	-1532.083008 -166.198929 -463.615417	0.844 1.291 0.019
item_ammo_revolver_ttt	-1519.053955 -166.044250 -463.552490	0.939 0.309 -0.006
item_ammo_revolver_ttt	-1507.724365 -166.101257 -463.540649	1.089 3.353 0.036
item_ammo_revolver_ttt	-1747.651123 -925.942932 212.471207	1.183 -0.179 -0.451
item_ammo_revolver_ttt	-1761.738647 -926.003601 212.474503	1.721 -0.190 -0.826
item_ammo_revolver_ttt	-1772.712646 -926.001404 212.450958	0.598 -0.252 -0.357
item_ammo_revolver_ttt	-1789.454102 -926.137085 212.461411	0.922 -0.214 -0.440
ttt_random_weapon	-1403.931396 25.581480 213.180862	1.883 16.176 -93.399
ttt_random_weapon	43.071861 805.612366 -462.185577	0.055 -4.342 84.606
ttt_random_weapon	42.380375 788.619446 -462.788910	1.750 4.586 -92.883
ttt_random_weapon	43.597759 667.563538 -462.786377	1.722 4.611 -92.948
ttt_random_weapon	42.394363 651.540466 -462.755676	1.374 4.530 -93.744
ttt_random_weapon	1244.628906 95.956902 57.189697	1.991 4.921 -92.331
ttt_random_weapon	1369.659302 99.977341 57.193962	1.943 4.925 -92.441
ttt_random_weapon	1519.850342 96.881752 57.206257	1.805 4.927 -92.758
ttt_random_weapon	1635.960815 98.460625 57.216713	1.687 4.924 -93.029
ttt_random_weapon	1650.438721 781.975891 57.226589	1.575 4.917 -93.284
ttt_random_weapon	1553.008667 779.997925 57.197147	1.907 4.928 -92.523
ttt_random_weapon	1428.282471 778.013245 57.202274	1.850 4.928 -92.656
ttt_random_weapon	1296.622437 775.554077 57.215752	1.698 4.925 -93.004
ttt_random_weapon	765.135498 -181.485382 65.213211	1.726 4.926 -92.938
ttt_random_weapon	757.634460 -327.268341 65.221519	1.632 4.921 -93.153
ttt_random_weapon	747.187561 -454.895996 65.200867	1.865 4.929 -92.619
ttt_random_weapon	731.297363 -580.968079 65.193962	1.943 4.925 -92.441
ttt_random_weapon	744.393616 -697.036621 65.193962	1.943 4.925 -92.441
ttt_random_weapon	-934.621094 559.288147 57.223457	1.611 4.920 -93.203
ttt_random_weapon	-871.782349 559.138062 57.200867	1.865 4.929 -92.619
ttt_random_weapon	-808.885925 559.003479 57.213207	1.726 4.926 -92.938
ttt_random_weapon	-744.160889 558.854370 57.203644	1.834 4.930 -92.691
ttt_random_weapon	-935.149475 610.384827 57.198669	1.890 4.927 -92.563
ttt_random_weapon	-870.114807 612.951782 57.228745	1.551 4.915 -93.340
ttt_random_weapon	-807.292297 615.406860 57.201576	1.857 4.928 -92.638
ttt_random_weapon	-741.475952 617.990112 57.200146	1.874 4.930 -92.601
ttt_random_weapon	-935.097107 661.847534 57.211590	1.745 4.927 -92.896
ttt_random_weapon	-863.621460 663.107727 57.196369	1.916 4.929 -92.503
ttt_random_weapon	-803.600708 664.168213 57.191441	1.972 4.920 -92.376
ttt_random_weapon	-732.294128 665.439148 57.198669	1.890 4.927 -92.563
ttt_random_weapon	-727.127319 705.412354 57.200146	1.874 4.930 -92.601
ttt_random_weapon	-794.731445 707.684265 57.240250	1.420 4.903 -93.639
ttt_random_weapon	-866.651611 708.006958 57.209892	1.764 4.928 -92.852
ttt_random_weapon	-932.667419 707.271057 57.209309	1.770 4.927 -92.837
ttt_random_weapon	-125.284210 458.988464 -459.340668	0.655 -2.090 -113.330
ttt_random_weapon	-186.263458 462.792816 -459.201904	-4.299 -17.220 57.871
ttt_random_weapon	-247.384064 454.328491 -457.885376	-7.038 14.754 74.204
ttt_random_weapon	-309.159607 461.577850 -460.861084	3.749 22.267 75.793
ttt_random_weapon	-1936.751709 4.938958 357.213531	1.723 4.982 -92.945
ttt_random_weapon	-1633.005859 105.217911 357.231598	1.518 4.979 -93.414
ttt_random_weapon	-1544.656128 19.648138 357.173950	2.168 1.900 -91.926
ttt_random_weapon	-1528.696045 -22.755152 137.956741	1.562 4.758 -93.314
ttt_random_weapon	-1640.877930 -742.009338 33.207508	1.791 4.928 -92.791
ttt_random_weapon	-1850.869019 -540.015198 33.212139	1.738 4.926 -92.910
ttt_random_weapon	-1156.411377 -514.032898 33.224548	1.598 4.919 -93.231
ttt_random_weapon	-1515.511230 59.551769 357.190582	1.143 82.670 -95.011
ttt_random_weapon	1058.720459 1003.642639 65.225250	1.590 4.919 -93.249
ttt_random_weapon	-1714.379395 -189.290115 213.222519	1.621 4.988 -93.179
ttt_random_weapon	-1686.459839 -527.015747 213.213211	1.726 4.926 -92.938
weapon_ttt_pump_shotgun	-1249.653687 -365.131073 -462.550720	-0.495 -9.615 -88.975
weapon_ttt_pump_shotgun	-1818.293701 -299.872162 213.567947	-0.511 -96.532 -90.151
weapon_ttt_pump_shotgun	20.263655 1067.105347 65.486961	-0.418 -9.748 -89.592
weapon_ttt_pump_shotgun	-1680.066528 -638.842712 213.552612	-0.527 -9.504 -89.805
weapon_ttt_pump_shotgun	-1679.275513 -667.712769 213.431015	-0.401 -12.936 -89.140
weapon_ttt_pump_shotgun	-1225.821045 -54.224598 245.301270	4.803 -3.685 -86.913
weapon_ttt_pump_shotgun	-1936.539673 -334.834412 213.437180	-0.491 -8.207 -88.879
weapon_ttt_pump_shotgun	-1939.548828 -262.783142 213.473160	-0.502 -9.501 -89.167
weapon_ttt_pump_shotgun	-1932.845215 -494.579926 357.512878	-0.514 -9.584 -89.486
item_ammo_smg1_ttt	-1294.963501 -695.261597 240.492691	0.151 0.304 -0.192
item_ammo_smg1_ttt	-1325.691162 -697.103149 240.551666	-0.119 0.010 0.000
item_ammo_smg1_ttt	-1346.380371 -691.733398 240.505310	0.153 0.034 -0.125
item_ammo_smg1_ttt	-1638.330688 -638.661133 250.404175	0.190 -0.005 0.116
item_ammo_smg1_ttt	-1639.584351 -666.807617 250.507919	-0.434 0.010 -0.344
item_ammo_smg1_ttt	-1641.211060 -696.210205 250.502213	-0.816 0.011 -0.611
item_ammo_smg1_ttt	-1642.433350 -719.757080 250.424423	0.528 -0.004 0.342
item_ammo_smg1_ttt	-1641.418457 -745.091553 250.515366	-0.254 0.014 -0.222
item_ammo_smg1_ttt	-1642.076172 -767.506714 250.426514	0.596 -0.003 0.388
item_ammo_smg1_ttt	-1640.523804 -791.410767 250.408905	0.240 -0.005 0.149
item_ammo_smg1_ttt	-1640.052612 -815.615906 250.483932	-0.792 0.003 -0.639
item_ammo_smg1_ttt	-1640.830688 -842.536011 250.422302	0.477 -0.004 0.309
item_ammo_smg1_ttt	-1641.379150 -913.459961 250.396790	0.136 -0.005 0.079
item_ammo_smg1_ttt	-1441.908325 -339.959198 356.515503	0.749 -0.104 -0.172
item_ammo_smg1_ttt	-1441.959351 -316.943024 356.505157	1.002 0.015 -0.270
item_ammo_smg1_ttt	-1441.978638 -291.253204 356.519806	0.680 -0.058 -0.156
item_ammo_smg1_ttt	-1441.935181 -266.149719 356.498108	0.779 -0.055 -0.187
item_ammo_smg1_ttt	-1426.316162 -340.266663 356.529785	0.189 -0.016 -0.158
item_ammo_smg1_ttt	-1426.430908 -314.635986 356.413513	-0.301 0.005 0.191
item_ammo_smg1_ttt	-1426.099609 -291.044342 356.523926	0.209 -0.015 -0.182
item_ammo_smg1_ttt	-1426.233032 -267.652954 356.386444	-0.088 0.005 0.046
item_ammo_smg1_ttt	-1441.829468 -245.693939 356.485931	0.723 -0.090 0.048
item_ammo_smg1_ttt	-1425.925903 -245.681808 356.408936	0.238 -0.005 0.148
item_ammo_smg1_ttt	-1957.475830 -402.178528 356.541138	-0.014 -0.436 -0.006
item_ammo_smg1_ttt	-1957.715210 -377.322266 356.552948	0.015 -0.355 -0.014
item_ammo_smg1_ttt	-1957.698486 -354.980530 356.520142	0.247 0.213 0.165
item_ammo_smg1_ttt	-1957.727173 -328.467926 356.521881	-0.357 0.406 -0.046
item_ammo_smg1_ttt	-1957.697266 -301.005493 356.534668	-0.152 0.172 -0.078
item_ammo_smg1_ttt	-1605.107666 -900.631653 384.391693	-0.110 0.005 0.061
item_ammo_smg1_ttt	-1564.944336 -900.564941 384.525330	0.215 -0.015 -0.181
item_ammo_smg1_ttt	-1324.332031 -895.029785 356.501343	-0.622 3.925 -0.010
item_ammo_smg1_ttt	-1336.929810 -893.974182 356.440765	0.023 1.484 -0.007
item_ammo_smg1_ttt	-1349.468140 -893.854309 356.528259	-0.603 0.308 -0.265
item_ammo_smg1_ttt	-88.807533 -1470.408936 64.516754	-0.245 0.014 -0.214
item_ammo_smg1_ttt	-73.977875 -1468.836670 64.413506	0.297 -0.005 0.188
item_ammo_smg1_ttt	959.831787 95.025093 -463.450623	0.018 0.002 -0.006
item_ammo_smg1_ttt	961.720581 74.532036 -463.530090	-0.768 0.944 0.113
item_ammo_smg1_ttt	-2169.813477 -1285.273926 60.488541	0.095 -0.211 0.296
item_ammo_smg1_ttt	-2169.790771 -1257.578125 60.481483	0.332 -0.127 0.300
item_ammo_smg1_ttt	-2169.987549 -1228.803223 60.507721	0.819 -0.051 -0.191
item_ammo_smg1_ttt	-2169.974121 -1202.511597 60.493015	1.124 -0.027 -0.264
item_ammo_smg1_ttt	-1949.041138 -462.005463 212.531372	0.114 -0.682 0.294
item_ammo_smg1_ttt	-1932.482544 -462.007721 212.528473	0.116 -0.612 0.315
item_ammo_smg1_ttt	-1912.617310 -461.969208 212.505539	0.191 0.017 0.624
item_ammo_smg1_ttt	-1890.837891 -461.960205 212.576767	0.128 -0.019 0.771
item_ammo_smg1_ttt	-166.157074 -857.882263 72.512222	-0.236 0.023 -0.211
item_ammo_smg1_ttt	-166.129623 -879.806580 72.441193	0.410 -0.005 0.248
item_ammo_smg1_ttt	-166.095459 -901.369690 72.560509	0.019 0.108 -0.020
item_ammo_smg1_ttt	-169.319275 -922.905090 72.494316	0.139 -0.130 -0.286
item_ammo_smg1_ttt	-425.272247 202.223053 64.495178	0.757 -0.464 -0.038
item_ammo_smg1_ttt	-439.661835 202.225021 64.491081	0.613 -0.465 0.086
item_ammo_smg1_ttt	-454.110199 202.459366 64.541298	-1.481 -0.324 1.004
item_ammo_smg1_ttt	-469.063385 202.151855 64.510597	-0.063 -0.422 0.262
item_ammo_smg1_ttt	-226.015747 149.973816 60.539040	0.131 -0.638 0.253
item_ammo_smg1_ttt	-241.341171 149.974533 60.554691	0.689 0.004 0.518
item_ammo_smg1_ttt	-133.992096 103.167892 60.525940	-0.596 0.027 -0.142
item_ammo_smg1_ttt	-134.047913 77.587372 60.492519	-0.978 -0.079 -0.167
item_ammo_smg1_ttt	-1200.054810 110.054329 356.474304	-0.383 0.044 0.734
item_ammo_smg1_ttt	-1186.645508 109.923264 356.536194	-0.091 0.212 0.246
item_ammo_smg1_ttt	-1172.529053 109.333145 356.541107	0.229 0.717 -0.000
item_ammo_smg1_ttt	-1158.530518 109.435959 356.536011	0.281 0.291 -0.000
item_ammo_smg1_ttt	-1860.885498 -537.997253 356.511841	0.197 -0.246 0.484
item_ammo_smg1_ttt	-1846.239014 -537.926392 356.489105	0.306 -0.032 0.714
item_ammo_smg1_ttt	-1830.123413 -538.459839 356.497101	0.148 0.158 -0.552
item_ammo_smg1_ttt	-1815.444092 -538.018005 356.533936	0.192 -0.449 0.329
item_ammo_smg1_ttt	-1322.637573 -538.105469 356.550079	0.006 -0.630 0.061
item_ammo_smg1_ttt	-1307.015259 -538.008484 356.514618	0.179 -0.286 0.453
item_ammo_smg1_ttt	-1290.921753 -537.974670 356.496307	0.208 -0.211 0.597
item_ammo_smg1_ttt	-1274.622070 -537.967346 356.541473	0.483 -0.494 0.471
item_ammo_smg1_ttt	-979.411072 845.969299 -463.470367	0.064 -0.686 0.273
item_ammo_smg1_ttt	-961.227905 845.987549 -463.484558	0.087 -0.486 0.386
item_ammo_smg1_ttt	-943.116028 845.984558 -463.482422	0.084 -0.511 0.369
item_ammo_smg1_ttt	-921.243103 845.963928 -463.468506	0.058 -0.674 0.257
item_ammo_smg1_ttt	-134.027115 -56.727306 60.509678	-0.787 -0.396 -0.158
item_ammo_smg1_ttt	-134.124298 -89.672882 60.520676	-0.529 -0.441 -0.077
item_ammo_smg1_ttt	-134.132782 -124.259003 60.545269	-0.773 -0.057 -0.358
item_ammo_smg1_ttt	-1400.897583 -921.809265 212.484604	-0.803 0.304 0.003
item_ammo_smg1_ttt	-1420.106201 -921.610962 212.529709	-0.752 0.494 -0.271
item_ammo_smg1_ttt	-1439.597534 -921.804749 212.537735	-0.466 -0.293 0.485
item_ammo_smg1_ttt	-1459.225464 -921.658691 212.563278	-0.010 -0.098 0.006
item_ammo_smg1_ttt	-1483.441162 -921.794434 212.515045	0.877 -0.287 -0.254
item_ammo_smg1_ttt	-1510.568115 -921.636292 212.547607	0.331 -0.469 -0.113
item_ammo_smg1_ttt	-1390.621582 113.969421 212.532196	-0.107 0.578 0.284
item_ammo_smg1_ttt	-1373.519775 113.960930 212.515289	-0.078 0.588 0.259
item_ammo_smg1_ttt	-1348.452759 114.041046 212.502213	-0.233 0.193 0.574
item_ammo_smg1_ttt	-1319.790405 113.246040 212.494690	-0.216 -0.347 0.467
weapon_zm_molotov	-1149.849854 -49.627754 32.145622	-1.799 -1.352 -1.833
weapon_zm_molotov	-1161.072021 -505.737823 356.172089	-1.873 -1.401 -1.348
weapon_zm_molotov	-1161.103027 -476.827087 356.187073	-1.387 -1.458 -0.997
weapon_zm_molotov	-1161.436401 -445.635010 356.154175	-2.456 -1.220 -1.768
weapon_zm_molotov	-1188.705200 -445.712677 356.163727	-2.147 -1.351 -1.542
weapon_zm_molotov	-1176.131226 -459.925385 356.164734	-2.113 -1.347 -1.520
weapon_zm_molotov	-1191.524292 -475.913574 356.159637	-2.278 -1.303 -1.640
weapon_zm_molotov	-1175.526978 -492.580292 356.184418	-1.473 -1.452 -1.059
weapon_zm_molotov	-1191.241943 -509.343353 356.151855	-2.532 -1.217 -1.823
weapon_zm_molotov	-1172.109497 -752.019836 475.171173	-2.155 -1.402 -1.188
weapon_zm_molotov	-1172.661865 -716.036865 475.159058	-2.142 -0.993 -1.196
weapon_zm_molotov	-1190.437500 -733.910400 475.204712	-1.987 -0.256 0.303
weapon_zm_molotov	-1171.607178 -732.973572 356.173096	-0.571 -1.731 -0.868
weapon_zm_molotov	-2016.242432 155.158951 60.193447	-1.041 -1.930 -0.822
weapon_zm_molotov	-2017.347534 147.699036 60.132183	-1.048 -1.284 -0.611
weapon_zm_molotov	-2006.934204 155.119507 60.143631	-1.027 -0.133 -1.284
weapon_zm_molotov	-2008.327393 147.316376 60.105537	-1.332 -1.209 -0.776
ttt_playerspawn	1243.205322 49.097004 56.485695	-0.168 97.703 0.003
ttt_playerspawn	1381.846558 47.855560 56.481239	0.032 96.350 -0.032
ttt_playerspawn	1518.007813 52.624737 56.533974	-0.008 102.058 -0.168
ttt_playerspawn	1638.407837 56.545391 56.501595	0.033 103.152 -0.033
ttt_playerspawn	1648.802734 816.722534 56.566265	0.109 -79.448 0.003
ttt_playerspawn	1554.112183 816.391113 56.553181	-0.154 -86.824 0.006
ttt_playerspawn	1429.799927 814.250244 56.504749	-0.136 -84.649 -0.003
ttt_playerspawn	1294.232544 815.431213 56.533638	-0.103 -83.003 -0.007
ttt_playerspawn	-410.509644 -926.040161 160.529617	0.008 100.351 -0.119
ttt_playerspawn	-296.958282 -918.769165 160.517410	0.008 86.893 0.136
ttt_playerspawn	-448.277679 -770.529968 128.506348	0.182 93.037 -0.014
ttt_playerspawn	-349.638489 -765.370422 128.514481	-0.007 86.626 0.137
ttt_playerspawn	-237.765091 -766.007690 128.556320	0.005 108.072 0.075
ttt_playerspawn	483.511444 315.005951 56.574219	-0.137 -76.806 -0.219
ttt_playerspawn	354.241333 311.485474 56.577919	-0.214 -76.994 0.144
ttt_playerspawn	233.759308 303.088440 56.554367	0.149 -88.828 0.004
ttt_playerspawn	-1847.858887 -839.052002 212.519974	-0.004 0.157 0.137
ttt_playerspawn	-1842.518066 -702.865479 212.495316	0.156 0.000 0.082
ttt_playerspawn	-1519.116211 -646.859314 212.488937	-0.037 -0.000 0.037
ttt_playerspawn	-1520.120483 -767.246521 212.508774	-0.237 0.012 -0.013
ttt_playerspawn	-1276.678467 50.683041 212.464600	-0.107 -79.091 0.011
ttt_playerspawn	-1568.978516 251.393372 64.494934	-0.035 -0.000 0.035
ttt_playerspawn	-1573.450439 339.526337 64.543938	-0.019 0.000 0.019
ttt_playerspawn	-1553.952026 933.718994 64.537857	-0.019 -0.000 0.019
ttt_playerspawn	-1567.095825 1014.304626 64.513458	0.144 -0.000 -0.194
ttt_playerspawn	-1348.501709 540.693054 56.516762	-0.031 0.000 0.031
ttt_playerspawn	-1347.079468 600.673340 56.553543	-0.016 0.000 0.017
ttt_playerspawn	-1350.710693 654.876648 56.538273	-0.024 0.000 0.024
ttt_playerspawn	-1350.396973 714.871094 56.497517	-0.040 -0.000 0.040
ttt_playerspawn	-1587.905518 -1186.465454 60.475349	-0.007 -0.000 0.007
ttt_playerspawn	-1603.558228 -1099.701050 60.456451	-0.009 -0.000 0.009
ttt_playerspawn	-1627.582886 56.734497 212.524612	-0.123 -86.060 0.005
ttt_playerspawn	-1317.276489 -195.987198 356.556183	0.144 -81.086 -0.005
item_box_buckshot_ttt	-1960.074341 -516.967712 356.447723	0.043 0.095 0.763
item_box_buckshot_ttt	-1960.002808 -505.747589 356.469543	0.475 -0.002 -0.207
item_box_buckshot_ttt	-1960.083496 -494.515961 356.456390	-0.023 0.332 0.706
item_box_buckshot_ttt	-1960.144043 -483.086365 356.391907	1.014 -0.265 -0.489
item_box_buckshot_ttt	-1960.053711 -472.121063 356.479095	-0.043 0.159 0.442
item_box_buckshot_ttt	961.646240 -20.323912 -462.647583	-20.139 -0.823 -0.053
item_box_buckshot_ttt	963.629883 -38.540344 -463.492798	-0.048 2.366 -0.119
item_box_buckshot_ttt	244.126022 -44.857029 -463.545959	-0.362 -0.098 0.051
item_box_buckshot_ttt	187.558060 -42.813725 -463.544556	-0.931 0.075 0.000
item_box_buckshot_ttt	-1212.423462 -374.542847 -463.641174	0.076 0.013 -0.134
item_box_buckshot_ttt	-1222.158203 -374.252441 -463.574341	0.131 0.083 0.508
item_box_buckshot_ttt	-1285.495850 -374.571411 -463.609222	-0.909 -0.008 -0.569
item_box_buckshot_ttt	-1295.921387 -374.568085 -463.572662	-1.018 -0.002 -0.469
item_box_buckshot_ttt	-1811.819702 -254.763351 212.438736	-0.634 -0.007 0.444
item_box_buckshot_ttt	-1811.831421 -265.489838 212.374603	-0.938 0.205 0.588
item_box_buckshot_ttt	-1811.894531 -331.874695 212.442474	-0.189 0.005 0.656
item_box_buckshot_ttt	-1811.874878 -343.633026 212.438324	-0.279 -0.200 1.119
item_box_buckshot_ttt	-809.620361 1112.527832 64.420425	-0.785 -0.013 0.611
item_box_buckshot_ttt	-792.969360 1114.554932 64.440125	0.974 -0.023 -0.452
item_box_buckshot_ttt	-779.098938 1114.581299 64.473236	0.864 -0.691 -0.167
item_box_buckshot_ttt	-762.924927 1114.598145 64.435410	1.635 -0.084 -0.404
item_box_buckshot_ttt	-0.910021 1114.561035 64.452934	1.320 -0.618 -0.259
item_box_buckshot_ttt	15.213021 1114.627319 64.475441	0.819 -0.215 -0.160
item_box_buckshot_ttt	29.502947 1114.560547 64.465370	0.699 -0.153 -0.193
item_box_buckshot_ttt	42.988243 1114.546387 64.456261	1.257 -0.554 -0.252
item_box_buckshot_ttt	-1960.090454 -399.092957 212.446823	0.514 -0.080 -0.201
item_box_buckshot_ttt	-1960.136475 -384.088806 212.397568	0.896 -0.102 -0.421
item_box_buckshot_ttt	-1960.106323 -367.110779 212.466705	0.550 0.016 0.012
item_box_buckshot_ttt	-1960.051270 -351.010071 212.481857	-0.161 0.111 0.496
item_box_buckshot_ttt	-1960.046997 -311.944092 212.483002	-0.066 0.147 0.411
item_box_buckshot_ttt	-1960.078735 -295.189972 212.477478	0.608 -0.111 -0.026
item_box_buckshot_ttt	-1960.021729 -279.355103 212.503372	0.145 -0.032 0.000
item_box_buckshot_ttt	-1960.129883 -267.526855 212.432327	0.705 0.444 -0.337
weapon_ttt_galil	-1301.343140 -706.708130 240.790070	-1.270 23.051 86.950
weapon_ttt_galil	-1323.822998 -707.801331 240.950272	-2.037 18.736 83.078
weapon_ttt_galil	-1343.445679 -707.610107 241.318375	-2.931 7.679 83.415
weapon_ttt_galil	-1294.266479 -664.996033 240.766968	-1.244 22.174 87.092
