# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: legoland_b2
# Exported by: theguyishere
setting:	replacespawns 0
item_ammo_revolver_ttt	-692.405273 -1767.511719 -63.675491	0.463 0.070 0.053
item_ammo_revolver_ttt	-678.058411 -1768.290649 -63.660858	0.464 0.066 0.047
item_ammo_revolver_ttt	-1226.042847 241.533279 -127.684570	0.462 0.075 0.056
item_ammo_revolver_ttt	-1220.194336 251.197922 -127.656326	0.255 -0.435 0.752
item_ammo_revolver_ttt	-1221.514282 231.250366 -127.580246	0.554 0.051 -0.008
item_ammo_revolver_ttt	-1228.645264 220.970047 -127.569351	0.512 -0.004 -0.013
item_ammo_revolver_ttt	-546.708496 -404.007050 157.449936	-0.236 -3.454 -14.543
item_ammo_revolver_ttt	-556.918457 -403.848358 157.395477	0.462 0.180 -14.787
item_ammo_revolver_ttt	-566.544434 -401.737183 156.886688	0.239 -0.805 -14.402
item_ammo_revolver_ttt	-176.652786 -1074.228882 0.408677	0.471 0.056 0.022
item_ammo_revolver_ttt	-162.558746 -1074.126831 0.335117	0.464 0.066 0.049
item_ammo_revolver_ttt	-144.451996 -1073.958740 0.360890	0.466 0.060 0.040
item_ammo_revolver_ttt	-131.023193 -1073.878418 0.333060	0.464 0.066 0.050
item_ammo_revolver_ttt	-117.469604 -1072.315796 0.346834	0.465 0.064 0.045
item_ammo_revolver_ttt	-106.657448 -1070.523315 0.324509	0.463 0.070 0.053
item_ammo_revolver_ttt	-175.266830 -1006.039246 0.413159	0.472 0.056 0.021
item_ammo_revolver_ttt	-162.265991 -1006.601135 0.384384	0.469 0.057 0.031
item_ammo_revolver_ttt	-145.349503 -1007.080444 0.416510	0.472 0.056 0.019
item_ammo_revolver_ttt	-132.038239 -1007.545776 0.346834	0.465 0.064 0.045
item_ammo_revolver_ttt	-116.984138 -1007.402710 0.326696	0.463 0.070 0.052
item_ammo_revolver_ttt	-100.884895 -1006.218872 0.313068	0.462 0.075 0.057
item_ammo_revolver_ttt	285.322998 -652.981262 992.337158	0.464 0.066 0.048
item_ammo_revolver_ttt	286.579773 -671.662842 992.395325	0.470 0.057 0.027
item_ammo_revolver_ttt	291.466888 -642.520142 992.432373	1.114 -0.478 -0.985
item_ammo_revolver_ttt	170.113266 -1201.204712 40.343048	0.465 0.064 0.046
item_ammo_revolver_ttt	154.543701 -1201.473755 40.320038	0.462 0.075 0.054
item_ammo_revolver_ttt	164.036179 -1211.524536 40.441612	0.937 -0.416 -0.729
item_ammo_revolver_ttt	147.228394 -1210.294678 40.424610	0.468 -1.322 -0.168
item_ammo_revolver_ttt	166.878433 -1221.669556 40.432770	0.520 -0.340 -0.556
item_ammo_revolver_ttt	147.202805 -1220.034546 40.436317	0.955 -0.610 -0.816
ttt_random_weapon	-1216.241089 401.735931 -126.839928	2.323 10.480 -91.570
ttt_random_weapon	-1215.697266 384.757477 -126.839653	2.265 5.679 -91.922
ttt_random_weapon	-1214.970215 368.095306 -126.801971	1.866 5.710 -92.745
ttt_random_weapon	-1212.653076 352.382233 -126.839653	2.265 5.679 -91.922
ttt_random_weapon	-84.281509 -415.359375 281.208984	-2.383 18.514 85.333
ttt_random_weapon	-208.892441 -393.217590 390.775177	1.332 46.211 -93.841
ttt_random_weapon	-384.483490 -393.442993 135.566177	-2.035 21.930 85.368
ttt_random_weapon	-260.470337 -379.551575 27.220522	-2.035 19.704 85.368
ttt_random_weapon	-111.610168 -371.837646 98.770088	-6.867 13.860 174.956
ttt_random_weapon	-659.703430 75.811943 129.737823	-2.166 -119.306 85.704
ttt_random_weapon	-656.809692 250.464127 129.217026	1.419 -2.766 -94.662
weapon_ttt_pump_shotgun	-916.483582 -17.750566 -123.429291	-8.453 -12.648 -90.417
weapon_ttt_pump_shotgun	-940.824646 -26.161560 -126.505997	-0.469 -10.293 -90.070
weapon_ttt_pump_shotgun	-565.159607 -268.497894 102.179878	-1.338 -9.261 -93.960
weapon_ttt_pump_shotgun	-166.851395 -841.954041 109.496696	-0.482 -10.290 -89.876
weapon_ttt_pump_shotgun	-163.352295 -851.490295 109.494408	-0.471 -10.293 -90.041
weapon_ttt_pump_shotgun	-1008.772095 -638.378967 89.176506	-0.145 14.241 85.013
weapon_ttt_pump_shotgun	-980.236450 -674.402222 89.502190	-0.512 -33.494 -89.749
weapon_ttt_pump_shotgun	293.274689 -757.258545 81.498306	-0.489 -10.287 -89.759
weapon_ttt_pump_shotgun	287.748657 -708.447754 81.495644	-0.477 -10.291 -89.952
item_ammo_smg1_ttt	-504.651794 -1590.463013 -63.440235	-0.002 1.389 -0.010
item_ammo_smg1_ttt	-527.044006 -1588.723633 -63.465477	0.081 2.383 -0.000
item_ammo_smg1_ttt	-526.244202 -1608.713135 -63.465050	0.030 3.985 0.073
item_ammo_smg1_ttt	-503.176758 -1610.257690 -63.427998	-0.067 1.247 0.104
item_ammo_smg1_ttt	-503.658783 -1631.868286 -63.442818	0.016 -8.319 -0.013
item_ammo_smg1_ttt	-522.720215 -1630.757568 -63.436726	-0.000 2.134 0.000
item_ammo_smg1_ttt	-502.144135 -1697.914429 -63.586384	0.396 -0.003 0.227
item_ammo_smg1_ttt	-514.809875 -1698.430176 -63.463440	-0.003 -1.167 0.051
item_ammo_smg1_ttt	-503.615997 -1721.494995 -63.515278	0.280 -0.718 -0.080
item_ammo_smg1_ttt	-515.736511 -1719.400879 -63.470455	-0.387 -0.060 -0.027
item_ammo_smg1_ttt	-519.038635 -1739.462036 -63.474873	0.122 -0.525 -0.042
item_ammo_smg1_ttt	-510.131897 -1742.179443 -57.919445	89.007 -0.085 -0.178
item_ammo_smg1_ttt	-599.888000 -1765.535400 -63.446934	-0.014 0.021 -0.061
item_ammo_smg1_ttt	-600.170593 -1744.691162 -63.488617	-0.302 0.012 -0.257
item_ammo_smg1_ttt	-1222.498657 335.973389 -127.477898	-0.213 -0.868 -0.140
item_ammo_smg1_ttt	-1216.469360 316.180725 -127.452087	-0.207 1.478 -0.033
item_ammo_smg1_ttt	-1216.926880 296.443665 -127.498482	-0.120 0.412 0.503
item_ammo_smg1_ttt	-734.110474 -19.672092 -127.584251	0.336 -0.005 0.214
item_ammo_smg1_ttt	-753.584900 -19.014442 -127.479538	-0.234 0.015 -0.197
item_ammo_smg1_ttt	-774.680054 -19.372879 -127.613594	0.088 -0.005 0.046
item_ammo_smg1_ttt	-800.707092 -18.621279 -127.598259	0.171 -0.005 0.102
item_ammo_smg1_ttt	-787.429993 -21.985355 -127.541847	-0.090 0.009 -0.055
item_ammo_smg1_ttt	-648.617004 192.822159 -127.437668	0.010 6.031 -0.001
item_ammo_smg1_ttt	-646.329285 213.142914 -127.464645	-0.144 0.017 -0.126
item_ammo_smg1_ttt	-646.383728 234.485611 -127.437325	-0.001 0.360 -0.004
item_ammo_smg1_ttt	-658.827087 234.185547 -127.438248	-0.002 1.271 -0.009
item_ammo_smg1_ttt	-661.390991 189.732483 -127.454033	0.085 0.731 0.065
item_ammo_smg1_ttt	-666.955627 206.757050 -121.666115	0.127 -9.919 -43.926
item_ammo_smg1_ttt	-183.332520 -949.134094 0.526619	0.187 -0.016 -0.164
item_ammo_smg1_ttt	-163.414322 -948.915161 0.430593	-0.755 0.002 0.494
item_ammo_smg1_ttt	-145.524948 -947.628845 0.424417	-0.528 0.004 0.342
item_ammo_smg1_ttt	-119.035469 -950.281372 0.428564	-0.672 0.003 0.439
item_ammo_smg1_ttt	-483.281128 -852.590454 80.505905	-0.478 0.011 -0.375
item_ammo_smg1_ttt	-468.181671 -852.972961 80.483475	-0.791 0.003 -0.637
item_ammo_smg1_ttt	-489.873169 -787.514709 80.443405	0.489 -0.003 0.334
item_ammo_smg1_ttt	-468.775421 -789.735840 80.396782	0.137 -0.005 0.079
item_ammo_smg1_ttt	150.141800 -1069.187012 40.411221	0.265 -0.005 0.166
item_ammo_smg1_ttt	151.199982 -1099.411621 40.515884	-0.259 0.013 -0.223
item_ammo_smg1_ttt	146.677475 -1126.846191 40.506870	-0.479 0.012 -0.379
item_ammo_smg1_ttt	149.161758 -1151.902222 40.399281	0.153 -0.005 0.090
item_ammo_smg1_ttt	293.469299 -399.369141 80.545380	0.133 -1.915 0.048
item_ammo_smg1_ttt	305.916595 -417.996490 80.526436	-0.395 -0.021 0.011
item_ammo_smg1_ttt	295.354431 -437.756592 80.518867	0.436 -0.024 0.308
item_ammo_smg1_ttt	298.513245 -508.158691 80.485542	0.136 -0.108 0.236
item_ammo_smg1_ttt	283.064758 -508.159241 80.475937	0.559 -0.014 0.248
item_ammo_smg1_ttt	305.157501 -529.220825 80.428566	0.660 -0.003 0.431
item_ammo_smg1_ttt	286.274780 -531.138184 80.404167	0.189 -0.005 0.115
item_ammo_smg1_ttt	403.709229 497.661743 80.442101	-0.295 0.606 -0.270
item_ammo_smg1_ttt	402.773254 477.905304 80.493774	0.774 0.008 0.563
item_ammo_smg1_ttt	437.509155 439.991791 80.480690	-0.368 -0.001 -0.354
item_ammo_smg1_ttt	424.362061 445.942139 80.522659	-0.224 0.015 -0.189
weapon_zm_molotov	-861.345154 200.488586 177.190933	19.925 -8.620 -90.003
weapon_zm_molotov	-857.351196 209.031815 182.885681	8.637 -153.410 139.577
weapon_zm_molotov	-858.129333 199.650635 180.030014	3.534 -166.839 80.950
weapon_zm_molotov	-857.142334 209.246475 178.704910	40.377 20.693 105.329
weapon_zm_molotov	-997.765076 -12.601420 -126.418152	12.522 33.126 -89.262
weapon_zm_molotov	-1001.816345 -17.397503 -125.885040	24.981 -64.605 90.356
weapon_zm_molotov	-216.429962 -834.429199 108.122940	-1.147 -1.263 -0.668
weapon_zm_molotov	-229.058258 -841.537659 108.215317	-1.491 -15.418 0.310
weapon_zm_molotov	-249.523117 -830.757813 108.124542	-1.130 -1.268 -0.658
weapon_zm_molotov	-243.318314 -826.745605 109.481453	18.972 50.459 -89.187
weapon_zm_molotov	-234.455307 -826.937500 108.223877	-0.908 -1.476 0.315
weapon_zm_molotov	-1020.741211 -533.561523 -159.875473	-1.130 -1.268 -0.658
weapon_zm_molotov	-1016.381409 -651.231873 -159.872345	-1.096 -1.264 -0.639
weapon_zm_molotov	-1076.233276 -665.818542 -158.324432	19.111 20.817 -90.355
weapon_zm_molotov	-1098.566528 -650.708679 -159.837158	-0.722 -1.337 -0.421
weapon_zm_molotov	-1084.730103 -564.657288 -159.855423	-0.916 -1.307 -0.534
weapon_zm_molotov	-1031.465576 -534.986084 -158.517715	18.941 40.995 -89.248
weapon_zm_molotov	-1141.603027 -564.404663 80.147110	-0.889 -1.311 -0.518
weapon_zm_molotov	-1062.760254 -482.452698 80.107407	-1.313 -1.213 -0.765
weapon_zm_molotov	-1100.115845 -507.605865 104.121315	-1.164 -1.249 -0.678
ttt_playerspawn	-1199.524536 -462.689392 48.512875	-0.067 -0.000 0.067
ttt_playerspawn	-1211.180786 -706.278076 48.514179	-0.066 -0.000 0.066
ttt_playerspawn	-1197.889038 -366.114349 -63.484539	-0.065 -0.000 0.065
ttt_playerspawn	-820.721252 -653.282288 80.542870	-0.044 -0.000 0.044
ttt_playerspawn	-335.515137 -820.795776 80.576111	-0.018 -0.000 0.018
ttt_playerspawn	60.289696 -619.686218 80.523933	-0.059 -0.000 0.059
ttt_playerspawn	393.738739 -280.809357 80.529457	-0.054 -0.000 0.054
ttt_playerspawn	85.115311 464.954834 80.498650	-0.078 0.000 -0.078
ttt_playerspawn	102.212509 201.729691 80.577156	-0.017 -0.000 0.018
ttt_playerspawn	-21.983288 454.517059 0.576332	0.035 0.009 -0.110
ttt_playerspawn	-744.101990 101.790337 -127.471619	-0.055 -0.000 0.055
ttt_playerspawn	-1140.472900 80.377892 -127.455437	-0.043 -0.000 0.043
ttt_playerspawn	-1131.794189 344.560638 -127.487129	-0.067 -0.000 0.067
ttt_playerspawn	-810.404480 363.693726 -127.448410	-0.037 -0.000 0.037
ttt_playerspawn	-1047.049805 -256.018066 48.517941	0.063 0.000 0.063
ttt_playerspawn	-431.221069 -264.518280 80.497154	-0.079 -0.000 0.079
ttt_playerspawn	-558.547791 -1039.284058 -63.474934	-0.058 -0.000 0.058
ttt_playerspawn	-917.490967 -1741.252563 -63.480835	0.062 0.000 0.062
ttt_playerspawn	-1169.334106 -1285.529419 -63.462536	-0.048 -0.000 0.048
ttt_playerspawn	40.273479 -1648.901733 0.503131	0.075 0.000 0.075
ttt_playerspawn	485.440948 -1790.676636 80.532570	-0.052 -0.000 0.052
ttt_playerspawn	246.698669 -428.535797 80.521606	-0.060 -0.000 0.060
ttt_playerspawn	215.973694 -712.028870 80.523933	-0.059 -0.000 0.059
ttt_playerspawn	-650.791748 -250.500656 80.521606	-0.060 -0.000 0.060
ttt_playerspawn	-644.588196 -351.342163 80.516731	-0.064 -0.000 0.064
ttt_playerspawn	-1176.370361 -212.602158 48.508804	0.070 0.000 0.070
ttt_playerspawn	-1048.411377 -634.239868 48.556328	-0.001 0.900 -0.139
ttt_playerspawn	50.100269 -760.937256 80.540230	-0.046 -0.000 0.046
ttt_playerspawn	178.215546 -841.968933 40.557472	0.135 -0.525 0.000
ttt_playerspawn	421.379181 -726.789368 80.511551	-0.068 -0.000 0.068
ttt_playerspawn	199.641434 -414.973450 400.522766	-0.060 -0.000 0.060
ttt_playerspawn	-577.523865 -1665.144287 -63.458027	0.045 0.000 0.045
ttt_playerspawn	-547.228577 -1327.491699 -63.491158	-0.070 -0.000 0.070
item_box_buckshot_ttt	-827.787292 -25.283194 -127.554749	-0.523 -0.006 0.464
item_box_buckshot_ttt	-824.161621 -14.537021 -127.527962	-0.430 0.872 -0.131
item_box_buckshot_ttt	-816.629517 -21.825102 -127.536491	-0.774 -0.484 -0.071
item_box_buckshot_ttt	-815.329712 -11.377034 -127.521263	-0.762 2.543 0.365
item_box_buckshot_ttt	-884.933167 -24.207266 -127.578468	-0.708 -0.005 0.629
item_box_buckshot_ttt	-893.946777 -26.490641 -127.506111	-0.061 4.602 0.162
item_box_buckshot_ttt	-886.113953 -11.639951 -127.540482	0.190 5.975 0.454
item_box_buckshot_ttt	-895.448364 -13.801752 -127.539276	-0.352 -1.391 0.247
item_box_buckshot_ttt	-40.368950 -853.960815 108.386147	-1.005 -0.011 0.895
item_box_buckshot_ttt	-39.824970 -835.868408 108.415970	-0.803 -0.005 0.632
item_box_buckshot_ttt	-53.692837 -854.587708 108.389107	-0.392 0.009 -0.537
item_box_buckshot_ttt	-53.260445 -838.559814 108.398239	1.014 0.010 0.879
item_box_buckshot_ttt	-42.562813 -816.649353 108.431900	-0.154 0.138 0.080
item_box_buckshot_ttt	-52.977734 -817.800537 108.469475	-0.342 0.105 -0.002
item_box_buckshot_ttt	-999.145203 -606.342102 88.412323	-0.776 -0.005 0.692
item_box_buckshot_ttt	-982.704346 -608.355835 88.489006	0.054 4.616 0.155
item_box_buckshot_ttt	-965.607727 -600.555237 88.414162	-0.754 -0.005 0.675
item_box_buckshot_ttt	-988.573181 -653.771118 88.400040	-0.885 -0.015 0.786
item_box_buckshot_ttt	-977.621948 -653.332764 88.377945	0.290 0.003 -0.148
item_box_buckshot_ttt	-971.176758 -662.495300 88.503059	0.107 4.551 0.032
item_box_buckshot_ttt	303.320282 -775.140137 80.421532	-0.707 -0.005 0.628
item_box_buckshot_ttt	289.525513 -775.586182 80.350555	0.837 0.002 -0.670
item_box_buckshot_ttt	276.534363 -774.449280 80.475731	-0.285 -0.006 0.254
item_box_buckshot_ttt	267.178192 -773.524109 80.392258	-0.962 -0.002 0.855
item_box_buckshot_ttt	258.144867 -773.068726 80.426559	-0.714 -0.002 0.563
weapon_ttt_galil	-561.397583 -1756.449097 -62.809875	0.593 -8.369 -87.719
weapon_ttt_galil	-562.596252 -1759.309204 -63.301083	-0.965 7.737 86.794
weapon_ttt_galil	-660.847168 160.411682 -127.191147	-1.476 15.939 87.363
weapon_ttt_galil	-662.778625 164.670425 -126.545586	-0.399 -22.794 -90.264
weapon_ttt_galil	-471.393921 -832.923523 81.184669	0.767 -8.452 -87.801
weapon_ttt_galil	-469.038208 -811.359253 81.196358	0.730 -8.461 -87.880
weapon_ttt_galil	114.654396 -1069.414185 41.141026	0.903 -8.967 -87.502
weapon_ttt_galil	116.309944 -1091.041504 41.139763	0.894 -8.830 -87.482
weapon_ttt_galil	291.293335 -474.800842 81.192642	-0.013 -13.726 -88.434
weapon_ttt_galil	290.355835 -487.989716 81.128410	0.946 -8.425 -87.418
weapon_ttt_p90	-510.701202 -1665.257324 -62.722076	0.653 1.745 -87.457
weapon_ttt_p90	-510.687958 -1674.139771 -63.278835	1.161 1.839 -75.391
weapon_ttt_p90	-510.645172 -1688.838379 -62.733791	0.636 2.099 -87.184
weapon_ttt_p90	-676.903992 -24.171547 -126.705681	0.133 1.358 -87.589
weapon_ttt_p90	-709.683044 -20.774612 -126.817467	0.869 2.828 -86.607
weapon_ttt_p90	-708.616516 -27.866087 -127.647522	-0.230 2.190 -70.560
weapon_ttt_p90	-476.395416 -761.290588 81.300407	0.024 1.365 -87.676
weapon_ttt_p90	-474.956757 -740.517700 81.303650	-0.034 1.374 -87.723
weapon_ttt_p90	188.754089 -1071.627075 41.284081	0.316 1.345 -87.441
weapon_ttt_p90	190.948669 -1095.405396 41.288288	0.241 1.350 -87.502
weapon_ttt_p90	432.827850 492.636108 81.311096	-0.167 1.385 -87.830
weapon_ttt_p90	431.313690 468.751404 81.273323	0.509 1.337 -87.286
weapon_ttt_famas	-141.732895 -1022.151611 1.182945	0.000 16.869 90.000
weapon_ttt_famas	-145.644180 -983.471008 1.186835	-0.003 16.887 90.027
ttt_random_ammo	-1222.389893 432.129974 -127.654747	-0.047 -0.000 -0.019
ttt_random_ammo	-1211.616943 434.523193 -127.608505	-0.303 -0.002 0.314
ttt_random_ammo	-1205.035034 432.900757 -127.576302	-1.384 -0.013 1.251
ttt_random_ammo	-1196.535889 438.390228 -127.637497	-0.064 -0.000 0.011
ttt_random_ammo	-1187.904785 438.712219 -127.614235	-0.207 -0.001 0.195
ttt_random_ammo	-1181.104370 438.229736 -127.671516	-0.045 -0.000 -0.030
ttt_random_ammo	-78.606468 -380.167908 282.251923	90.000 134.366 180.000
ttt_random_ammo	-204.629791 -409.400146 392.284058	90.000 137.277 180.000
ttt_random_ammo	-381.348602 -412.646973 136.575287	90.000 133.565 180.000
ttt_random_ammo	-257.363007 -399.887482 28.229654	90.000 134.617 180.000
ttt_random_ammo	-108.982185 -397.954407 97.256905	90.000 157.312 180.000
weapon_zm_rifle	-265.902130 128.683456 184.681885	26.539 10.640 70.879
weapon_zm_rifle	-386.451050 135.876465 181.527771	-22.241 -0.800 -88.261
weapon_zm_rifle	-603.129456 -265.907715 79.138901	3.590 12.977 65.316
weapon_zm_rifle	-612.891113 -667.635315 79.122658	3.331 15.379 64.830
weapon_zm_rifle	-664.886353 -662.369507 79.157677	3.325 15.392 65.080
weapon_zm_rifle	309.558868 -1814.115112 79.122658	3.331 15.379 64.830
weapon_zm_rifle	313.742523 -1800.643188 79.178932	3.322 15.400 65.232
weapon_zm_rifle	337.756958 -639.875854 991.177856	3.322 15.397 65.224
weapon_zm_rifle	333.325775 -664.233093 991.157776	3.325 15.390 65.080
weapon_zm_mac10	-1218.455933 276.706177 -126.712563	-0.276 -52.976 -88.767
weapon_zm_mac10	-1215.367432 268.095886 -125.788551	11.617 -50.446 -83.322
weapon_zm_mac10	191.531097 -1125.411621 41.271519	-0.633 -51.681 -88.509
weapon_zm_mac10	192.589630 -1142.875366 41.219315	-0.758 -51.676 -88.110
weapon_zm_mac10	119.450195 -1121.116455 41.236511	-0.717 -51.675 -88.242
weapon_zm_mac10	119.894188 -1146.085938 41.268875	-0.640 -51.681 -88.489
weapon_zm_pistol	315.553619 -85.542458 80.853928	0.766 -35.602 -88.546
weapon_zm_pistol	317.083344 -107.664474 80.888298	0.566 -35.606 -88.873
weapon_zm_pistol	-934.091187 -565.081848 72.870697	0.670 -35.604 -88.706
weapon_zm_pistol	-916.816956 -565.437256 72.815331	0.993 -35.596 -88.180
weapon_ttt_p228	-651.354797 -24.179119 -124.251678	-0.324 32.861 116.563
weapon_ttt_p228	-658.831604 -24.486612 -127.133423	0.589 35.033 89.198
item_ammo_pistol_ttt	-626.176514 438.411865 128.438660	-0.719 0.052 -0.469
item_ammo_pistol_ttt	-618.989807 438.249237 128.440857	-0.977 0.321 -0.678
item_ammo_pistol_ttt	-633.191833 436.115845 128.345306	-0.134 -0.019 -0.040
item_ammo_pistol_ttt	-524.809204 438.418518 128.407471	-0.466 0.040 -0.392
item_ammo_pistol_ttt	-532.037720 438.494202 128.376617	-0.131 -0.012 -0.036
item_ammo_pistol_ttt	-516.165833 438.494812 128.372299	-0.291 -0.014 -0.143
item_ammo_pistol_ttt	-981.703003 437.956848 -127.504829	-0.071 3.347 -0.000
item_ammo_pistol_ttt	-973.726257 438.410248 -127.546211	-0.752 0.048 -0.441
item_ammo_pistol_ttt	-965.542297 438.448456 -127.608833	-0.620 0.031 -0.302
item_ammo_pistol_ttt	-953.775452 438.494995 -127.644989	-0.116 -0.013 -0.028
item_ammo_pistol_ttt	-947.365845 437.692322 -127.593056	-0.080 -0.020 -0.024
item_ammo_pistol_ttt	-938.960205 438.070801 -127.659393	-0.138 -0.019 -0.042
item_ammo_pistol_ttt	-1217.620361 127.034256 -127.633171	-0.115 -0.019 -0.035
item_ammo_pistol_ttt	-1225.757446 123.728058 -127.661804	-0.140 -0.019 -0.042
item_ammo_pistol_ttt	-1209.603394 125.363075 -127.594452	-0.081 -0.020 -0.025
item_ammo_pistol_ttt	-1223.648804 105.338821 -127.530251	-0.723 0.060 -0.399
item_ammo_pistol_ttt	-1215.181030 106.923088 -127.535583	-0.048 0.313 -0.228
item_ammo_pistol_ttt	-1208.893555 104.844070 -127.614265	-1.172 0.806 -0.001
item_ammo_pistol_ttt	-649.817871 -5.066421 -127.577583	0.667 -0.001 0.259
item_ammo_pistol_ttt	-658.294983 -4.882645 -127.568550	0.884 -0.037 0.042
item_ammo_pistol_ttt	-650.608154 14.075600 -127.616402	-0.101 -0.020 -0.030
item_ammo_pistol_ttt	-657.264587 14.331704 -127.650124	-0.130 -0.019 -0.039
item_ammo_pistol_ttt	-647.701843 66.146309 -127.611298	-0.096 -0.020 -0.029
item_ammo_pistol_ttt	-655.647034 66.620522 -127.650124	-0.130 -0.019 -0.039
item_ammo_pistol_ttt	-645.939148 85.606750 -127.661804	-0.140 -0.019 -0.042
item_ammo_pistol_ttt	-652.036560 86.620163 -127.652390	-0.132 -0.019 -0.040
item_ammo_pistol_ttt	-645.511292 106.944832 -127.635178	-0.117 -0.019 -0.035
