# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: dm_richland
# Exported by: General Butthurt
setting:	replacespawns 1
item_ammo_revolver_ttt	232.236420 -122.633423 16.399303	0.621 -0.380 -1.097
item_ammo_revolver_ttt	232.295303 -100.341339 16.441166	1.285 -0.396 -0.983
item_ammo_revolver_ttt	309.171265 1545.403564 224.383072	0.469 0.058 0.032
item_ammo_revolver_ttt	287.615173 1544.051270 224.352295	0.466 0.062 0.043
item_ammo_revolver_ttt	265.680511 1545.804688 224.313065	0.462 0.075 0.057
item_ammo_revolver_ttt	245.417877 1542.013184 224.442017	0.914 -0.292 -0.707
item_ammo_revolver_ttt	-1559.734375 1792.770264 14.363951	-0.232 1.052 0.039
item_ammo_revolver_ttt	-1560.502563 1824.626953 14.455119	0.478 1.192 0.187
item_ammo_revolver_ttt	-1560.745117 1851.937500 14.457753	0.757 0.997 -0.020
item_ammo_revolver_ttt	-1560.516602 1876.884766 14.440399	1.161 1.269 -0.057
item_ammo_revolver_ttt	-1561.363525 1901.066040 14.326122	0.479 -1.729 -0.026
item_ammo_revolver_ttt	-1048.313354 180.573303 16.427000	1.220 -0.103 -1.136
item_ammo_revolver_ttt	-1048.163574 159.218887 16.437572	-3.154 -0.065 2.164
item_ammo_revolver_ttt	-1048.381592 141.703812 16.458683	0.874 0.039 -0.444
item_ammo_revolver_ttt	-1048.254639 123.305397 16.414816	0.121 -0.034 -0.524
ttt_random_weapon	516.167175 -253.489899 177.196899	1.911 6.895 -92.516
ttt_random_weapon	516.063721 -303.678894 177.164902	2.116 3.707 -91.869
ttt_random_weapon	515.896179 -350.266815 177.227402	1.360 6.732 -93.695
ttt_random_weapon	-513.194885 -171.722107 309.216797	1.685 2.070 -93.031
ttt_random_weapon	-746.727295 -181.213593 309.171997	2.268 2.855 -92.369
ttt_random_weapon	-598.668213 -319.937500 503.436096	25.650 7.027 -90.781
ttt_random_weapon	-737.942200 426.046906 467.691498	-22.628 2.295 -93.830
ttt_random_weapon	385.890686 256.966003 406.595306	-22.590 2.294 -93.754
ttt_random_weapon	822.486023 -159.637894 429.144196	25.649 7.026 -90.786
ttt_random_weapon	634.737061 103.261650 232.008026	0.662 -101.596 85.636
ttt_random_weapon	329.066498 262.519287 178.645599	-4.190 0.760 -9.121
ttt_random_weapon	782.955078 -990.220703 -140.773804	1.579 3.979 -93.274
ttt_random_weapon	794.690796 -1087.431641 -140.771667	1.324 3.987 -93.870
ttt_random_weapon	793.487915 -1173.601196 -140.790207	1.765 4.011 -92.850
ttt_random_weapon	1392.396362 -1450.962280 72.151642	1.331 4.915 -94.114
ttt_random_weapon	1343.205933 -1442.847778 72.173203	1.211 14.982 -92.441
ttt_random_weapon	2.365300 1028.463379 -130.583298	-3.705 16.686 86.658
ttt_random_weapon	-190.105698 1635.579346 -22.716801	2.217 4.389 -92.422
ttt_random_weapon	-573.797424 1770.003052 81.151901	2.227 -170.839 -92.545
ttt_random_weapon	-690.258606 83.530602 17.133101	1.934 43.428 -91.667
ttt_random_weapon	-627.801147 95.921227 231.248032	1.332 83.047 -93.841
ttt_random_weapon	-741.707275 317.667389 258.845612	2.108 2.726 -92.640
ttt_random_weapon	-294.964996 356.121552 17.125317	1.340 -0.273 -94.058
ttt_random_weapon	534.551392 113.213234 59.093563	1.296 6.130 -93.719
ttt_random_weapon	-560.519592 410.856689 177.164902	2.094 -4.068 -92.788
ttt_random_weapon	-870.427979 -946.817078 46.197498	2.162 0.733 -91.941
ttt_random_weapon	-621.482300 712.846680 21.318600	1.332 5.850 -93.840
ttt_random_weapon	-690.432678 671.059082 21.318600	1.333 4.946 -93.838
ttt_random_weapon	600.875977 1499.556396 50.978901	67.449 -107.460 -111.760
ttt_random_weapon	662.107422 -80.933701 17.219200	1.658 4.987 -93.094
ttt_random_weapon	632.881348 -89.534027 231.248032	1.332 -73.237 -93.841
ttt_random_weapon	673.097717 -405.209015 177.241196	1.243 -1.698 -94.224
ttt_random_weapon	583.470215 -69.329498 177.186905	1.442 96.996 -92.924
ttt_random_weapon	477.265900 -73.321999 17.151199	2.421 51.434 -91.344
weapon_ttt_pump_shotgun	259.937195 -163.281204 177.493286	-0.466 -10.293 -90.122
weapon_ttt_pump_shotgun	262.577087 -138.158112 177.494537	-0.472 -10.293 -90.031
weapon_ttt_pump_shotgun	264.010040 -113.331352 177.496780	-0.482 -10.290 -89.869
weapon_ttt_pump_shotgun	-1145.664429 -1202.170776 89.502823	-0.520 -10.197 -89.951
weapon_ttt_pump_shotgun	-1199.327759 -1197.678223 89.502769	-0.522 -10.198 -90.049
weapon_ttt_pump_shotgun	-999.657776 305.775269 17.497601	-0.486 -10.288 -89.810
weapon_ttt_pump_shotgun	-1000.094482 337.895447 17.495287	-0.475 -10.291 -89.977
weapon_ttt_pump_shotgun	-996.760498 366.873199 17.493723	-0.468 -10.294 -90.090
weapon_ttt_pump_shotgun	-360.348541 1816.640015 -62.513786	-0.413 -9.749 -89.600
weapon_ttt_pump_shotgun	-314.818298 1817.883667 -62.511635	-0.426 -9.746 -89.576
weapon_ttt_pump_shotgun	-342.886505 1584.170410 81.495049	-0.474 -10.292 -89.995
weapon_ttt_pump_shotgun	-389.891388 1585.113892 81.493156	-0.465 -10.295 -90.133
weapon_ttt_pump_shotgun	-460.635040 -511.597900 17.485697	-0.410 -9.749 -89.606
weapon_ttt_pump_shotgun	-405.766785 -516.923828 17.490816	-0.440 -9.743 -89.548
item_ammo_smg1_ttt	-536.638672 1901.248169 224.420197	-0.416 0.004 0.267
item_ammo_smg1_ttt	-448.136505 1942.745850 224.508102	-0.426 0.011 -0.341
item_ammo_smg1_ttt	-542.729370 1972.563599 224.383698	0.078 -0.005 0.040
item_ammo_smg1_ttt	567.078186 397.462585 186.455399	-53.470 101.108 86.456
item_ammo_smg1_ttt	583.055786 426.650391 176.473495	0.503 52.368 0.084
item_ammo_smg1_ttt	598.692383 362.229889 258.484711	-1.057 0.266 -0.167
item_ammo_smg1_ttt	327.313202 1937.718994 168.302902	0.688 0.034 -0.560
item_ammo_smg1_ttt	341.037201 1886.333740 167.606293	-0.051 -0.281 0.100
item_ammo_smg1_ttt	32.879700 2005.447632 150.676407	0.258 2.629 -0.441
item_ammo_smg1_ttt	339.370300 1863.996460 -12.887000	-0.025 -0.006 -0.008
item_ammo_smg1_ttt	337.232513 1831.513550 -12.896000	0.429 -0.006 0.230
item_ammo_smg1_ttt	337.893311 1800.869873 -12.983300	-0.158 -0.007 -0.065
item_ammo_smg1_ttt	-1083.952881 1624.208618 40.522099	-0.801 0.145 -0.252
item_ammo_smg1_ttt	-1017.035278 1591.580444 40.527901	-0.599 0.334 -0.278
item_ammo_smg1_ttt	-1032.652466 1638.495239 29.885500	2.507 -1.341 -9.912
item_ammo_smg1_ttt	-1452.863159 1127.007935 1.530400	0.076 -0.968 0.014
item_ammo_smg1_ttt	-1442.208862 1150.866089 2.713900	-0.065 0.666 -8.212
item_ammo_smg1_ttt	-1406.627319 1130.783081 1.519100	-0.254 0.015 -0.217
item_ammo_smg1_ttt	530.773438 1490.706299 17.462233	-0.071 -0.078 -0.026
item_ammo_smg1_ttt	587.188904 1768.871826 48.414143	0.088 0.215 -0.038
item_ammo_smg1_ttt	-608.024658 1840.041992 80.444992	0.087 0.078 -0.028
item_ammo_smg1_ttt	-256.999756 376.542236 176.463104	0.074 0.080 -0.024
item_ammo_smg1_ttt	143.197937 -1214.009766 32.643944	0.070 -0.053 -0.038
item_ammo_smg1_ttt	526.924744 -296.349762 16.501501	-0.799 -0.466 -0.110
item_ammo_smg1_ttt	526.750000 -318.814514 16.547993	-0.693 -0.431 -0.358
item_ammo_smg1_ttt	525.033752 -344.347321 16.563274	-0.001 7.316 0.000
item_ammo_smg1_ttt	235.266098 101.524628 176.492188	-0.571 0.035 0.106
item_ammo_smg1_ttt	235.341431 135.152481 176.521912	0.337 0.383 0.508
item_ammo_smg1_ttt	235.278427 166.947845 176.538773	-0.585 0.096 -0.232
item_ammo_smg1_ttt	240.630676 197.961838 176.534576	0.070 -0.016 0.476
item_ammo_smg1_ttt	735.729797 -1352.079590 18.424421	-0.525 0.004 0.341
item_ammo_smg1_ttt	713.383728 -1350.784424 18.501223	0.828 -0.011 -0.619
item_ammo_smg1_ttt	688.557800 -1350.337769 18.500008	0.825 -0.011 -0.612
item_ammo_smg1_ttt	657.888000 -1352.799316 18.516376	0.271 -0.014 -0.232
item_ammo_smg1_ttt	-244.890213 -1580.878784 14.661184	-0.752 0.679 -0.002
item_ammo_smg1_ttt	-270.353729 -1580.816772 14.544908	-0.626 0.802 0.005
item_ammo_smg1_ttt	-309.376831 -1580.810059 14.563266	-0.848 -0.061 -0.566
item_ammo_smg1_ttt	-289.997131 -1580.895630 14.528798	-0.200 -0.030 -0.013
item_ammo_smg1_ttt	-1022.798401 -400.729095 176.463303	0.220 0.012 0.462
item_ammo_smg1_ttt	-1022.723450 -371.344360 176.524460	0.201 0.001 0.400
item_ammo_smg1_ttt	-1022.703796 -338.772156 176.532562	0.051 -0.013 0.155
item_ammo_smg1_ttt	-1022.681091 -97.429695 176.506149	0.211 0.657 0.424
item_ammo_smg1_ttt	-1022.686707 -63.156166 176.539566	0.137 -0.131 -0.081
item_ammo_smg1_ttt	-1002.177490 -26.064125 176.513138	0.054 -0.040 0.379
item_ammo_smg1_ttt	729.458191 -490.024902 16.440050	0.094 0.067 0.325
item_ammo_smg1_ttt	750.473633 -489.934753 16.534809	-0.624 0.355 0.611
item_ammo_smg1_ttt	769.714172 -489.933044 16.527395	-0.538 0.319 0.605
item_ammo_smg1_ttt	792.551331 -489.942810 16.491735	-0.199 0.203 0.622
item_ammo_smg1_ttt	828.370911 -490.004211 16.514574	0.236 0.074 0.491
item_ammo_smg1_ttt	808.632446 -489.996735 16.551552	-0.127 0.051 0.589
item_ammo_smg1_ttt	-819.167908 490.247803 16.504292	1.110 -0.473 -0.336
item_ammo_smg1_ttt	-841.826416 490.259308 16.514847	0.914 -0.474 -0.278
item_ammo_smg1_ttt	-865.044373 490.305420 16.531343	0.628 -0.391 -0.200
item_ammo_smg1_ttt	-884.841431 490.281036 16.521460	0.810 -0.392 -0.254
item_ammo_smg1_ttt	-910.141663 490.331146 16.536577	0.529 -0.413 -0.170
item_ammo_smg1_ttt	949.217102 490.179108 16.537580	-0.536 -0.477 0.524
item_ammo_smg1_ttt	927.723572 490.157959 16.517773	-0.227 -0.342 0.311
item_ammo_smg1_ttt	904.520630 490.186401 16.520800	0.840 -0.388 -0.269
item_ammo_smg1_ttt	880.429016 490.163239 16.535215	0.520 -0.336 -0.155
item_ammo_smg1_ttt	851.890137 490.293457 16.514315	0.964 -0.406 -0.307
item_ammo_smg1_ttt	-287.853607 416.786865 25.740664	-0.048 -95.661 -88.473
item_ammo_smg1_ttt	-235.083328 340.019440 16.501751	-0.833 -0.204 -0.134
item_ammo_smg1_ttt	-235.084503 304.628113 16.516962	-0.658 -0.328 -0.122
item_ammo_smg1_ttt	-526.756897 251.454346 16.518549	0.525 0.038 0.614
item_ammo_smg1_ttt	-526.585754 282.679230 16.552841	0.439 0.266 0.221
item_ammo_smg1_ttt	-526.497864 311.250854 16.508801	-1.151 0.424 -0.382
item_ammo_smg1_ttt	-526.436401 343.721954 16.525650	-0.899 0.439 -0.342
item_ammo_smg1_ttt	-150.078110 1757.299194 -63.467854	-0.450 -0.650 -0.087
item_ammo_smg1_ttt	-150.045319 1725.887817 -63.477470	-0.591 -0.561 -0.115
item_ammo_smg1_ttt	-150.045700 1697.673950 -63.485130	-0.716 -0.375 -0.146
item_ammo_smg1_ttt	-9.847690 2006.006470 -63.535957	-0.222 -0.005 0.536
item_ammo_smg1_ttt	18.282181 2006.054810 -63.465755	-0.546 0.402 0.563
item_ammo_smg1_ttt	50.591873 2005.953613 -63.521362	0.107 -0.025 0.442
item_ammo_smg1_ttt	74.856453 2005.969360 -63.524731	-0.133 0.037 0.504
item_ammo_smg1_ttt	-67.233292 1790.017944 80.502975	0.156 -0.298 0.517
item_ammo_smg1_ttt	-48.580013 1790.038086 80.484848	0.143 -0.029 0.633
item_ammo_smg1_ttt	-29.354919 1790.051392 80.533333	0.506 -0.505 0.543
item_ammo_smg1_ttt	-10.684943 1790.063843 80.557442	0.169 -0.017 0.804
item_ammo_smg1_ttt	11.784875 1790.062378 80.554184	0.822 0.003 0.610
item_ammo_smg1_ttt	513.647461 490.239563 16.511412	0.893 -0.293 -0.240
item_ammo_smg1_ttt	487.039124 490.350555 16.535267	0.568 -0.453 -0.187
item_ammo_smg1_ttt	461.810913 490.152222 16.497095	0.955 -0.278 -0.334
item_ammo_smg1_ttt	424.325287 490.336090 16.514933	0.964 -0.420 -0.311
item_ammo_smg1_ttt	392.817902 490.344727 16.492474	1.216 -0.346 -0.317
item_ammo_smg1_ttt	442.778900 490.483734 16.539194	0.683 -0.396 -0.290
item_ammo_smg1_ttt	-870.111206 -489.927948 16.509535	0.222 -0.027 0.721
item_ammo_smg1_ttt	-849.252075 -489.923676 16.513060	-0.213 -0.024 0.731
item_ammo_smg1_ttt	-826.968018 -489.991547 16.602377	-0.073 0.008 0.730
item_ammo_smg1_ttt	-794.350891 -489.918060 16.500580	0.255 -0.030 0.719
item_ammo_smg1_ttt	-767.968445 -489.852356 16.594177	-0.520 0.036 1.051
item_ammo_smg1_ttt	-810.326233 -490.066284 16.563267	-0.730 0.064 0.487
item_ammo_smg1_ttt	727.867004 -1580.801270 16.177549	1.794 -0.074 0.294
item_ammo_smg1_ttt	698.925415 -1580.789307 16.166498	-1.679 0.087 0.182
item_ammo_smg1_ttt	663.927856 -1580.523315 15.482690	-1.348 4.015 -0.011
item_ammo_smg1_ttt	633.551270 -1580.778564 14.923774	-1.311 1.214 -0.110
item_ammo_smg1_ttt	603.989685 -1580.820435 14.563266	-0.814 -0.057 -0.543
item_ammo_smg1_ttt	1051.317871 -182.660538 16.525791	0.247 0.107 0.250
item_ammo_smg1_ttt	1051.378784 -154.879227 16.563272	-0.424 0.080 -0.282
item_ammo_smg1_ttt	1051.476929 -127.267654 16.503838	-1.302 0.401 -0.405
item_ammo_smg1_ttt	1051.550171 -98.604355 16.532032	-0.625 0.402 -0.203
item_ammo_smg1_ttt	646.217651 1602.468140 14.544089	0.594 -0.182 0.349
item_ammo_smg1_ttt	646.175415 1627.450806 14.480107	0.148 -0.007 0.086
item_ammo_smg1_ttt	646.325745 1656.539063 14.562107	-0.813 -0.083 -0.550
item_ammo_smg1_ttt	646.289307 1683.482544 14.564211	-1.168 -0.056 -0.776
item_ammo_smg1_ttt	646.478699 1716.013794 14.563274	0.000 0.393 0.000
item_ammo_smg1_ttt	30.546667 2042.185547 14.508818	-0.524 -0.473 -0.076
item_ammo_smg1_ttt	1.616483 2043.238403 14.531191	1.128 9.829 0.195
item_ammo_smg1_ttt	-29.677210 2042.263794 14.509858	0.514 0.563 0.023
item_ammo_smg1_ttt	-67.230194 2042.129639 14.419323	0.289 0.166 -0.082
item_ammo_smg1_ttt	-675.517639 -1580.867676 14.563278	-0.551 -0.037 -0.367
item_ammo_smg1_ttt	-705.494446 -1580.819580 14.556876	-0.464 -0.056 -0.266
item_ammo_smg1_ttt	-729.440918 -1580.076538 14.563120	-0.000 1.218 0.001
item_ammo_smg1_ttt	-761.400818 -1580.862549 14.486654	0.347 0.159 0.173
item_ammo_smg1_ttt	298.621429 1546.175415 80.539215	0.407 0.357 0.421
item_ammo_smg1_ttt	275.704010 1546.157593 80.509735	-0.522 0.348 -0.076
item_ammo_smg1_ttt	249.648087 1546.198120 80.543518	0.502 0.448 0.470
item_ammo_smg1_ttt	217.737350 1546.107788 80.494141	-1.134 0.150 -0.293
weapon_zm_molotov	512.910583 -349.656891 183.066193	-0.785 0.325 1.820
weapon_zm_molotov	508.602905 -313.604187 180.555099	0.213 -0.203 -0.041
weapon_zm_molotov	514.549805 -282.204498 180.545700	0.229 -0.195 -0.045
weapon_zm_molotov	647.631226 -209.576508 312.532593	1.676 0.008 -1.474
weapon_zm_molotov	171.349701 -24.153799 303.250488	-69.567 179.663 -89.872
weapon_zm_molotov	-625.996094 38.637100 594.971680	0.488 0.004 -0.072
weapon_zm_molotov	660.106689 45.549198 192.075806	-45.545 -5.576 -25.625
weapon_zm_molotov	-604.802307 1910.610718 122.610703	0.208 -0.007 0.441
weapon_zm_molotov	-598.704895 1989.683838 122.667603	0.571 -0.085 -3.300
weapon_zm_molotov	-1026.663330 267.474792 177.597107	0.641 -132.026 90.209
weapon_zm_molotov	-696.525085 -1251.637817 14.943800	1.659 -154.423 -77.711
weapon_zm_molotov	-164.687698 -287.740814 1225.583252	2.848 -0.129 -2.959
weapon_zm_molotov	-73.351501 -135.648102 1225.593384	2.561 -0.132 -2.657
weapon_zm_molotov	-175.427704 -50.872700 1225.641968	4.224 -0.215 -3.781
weapon_zm_molotov	-23.965200 -132.159698 1225.646729	1.276 0.011 0.107
weapon_zm_molotov	-167.709702 -1061.718994 24.464399	1.294 -0.897 2.923
weapon_zm_molotov	-1.284700 807.160400 20.554701	3.647 -0.108 -3.778
weapon_zm_molotov	-481.297485 1043.229126 5.536600	2.394 -0.005 -2.312
weapon_zm_molotov	-332.004303 1791.301025 228.557007	0.210 -0.203 -0.040
weapon_zm_molotov	-791.675293 23.643410 84.181107	1.433 0.121 -1.567
weapon_zm_molotov	-694.172424 37.974590 20.151686	1.542 0.201 3.476
weapon_zm_molotov	-788.122864 -23.928171 84.145287	2.508 0.147 -2.696
weapon_zm_molotov	-752.961243 -135.539642 84.183540	1.359 0.063 -1.534
weapon_zm_molotov	-530.675293 -134.735245 84.214890	0.430 0.355 -0.436
weapon_zm_molotov	-468.073151 -33.109131 20.174339	1.207 0.232 2.969
weapon_zm_molotov	-572.828003 34.230087 20.191986	4.705 2.561 -1.256
weapon_zm_molotov	-502.203644 135.216629 84.203949	0.587 0.231 1.491
weapon_zm_molotov	466.981049 38.187408 20.168379	1.814 0.136 -1.966
weapon_zm_molotov	490.680695 124.164482 20.185066	1.040 0.250 2.674
weapon_zm_molotov	461.593109 -33.780155 20.162836	1.978 0.088 -2.194
weapon_zm_molotov	663.626587 -35.123619 20.178949	1.094 0.234 2.735
weapon_zm_molotov	729.458069 -134.529373 84.171432	1.721 0.078 -1.922
weapon_zm_molotov	726.424622 135.378189 84.168419	1.815 0.175 -1.921
