# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_checkpoint_v1
# Exported by: Dяeam
setting:	replacespawns 1
item_box_buckshot_ttt	1739.7169 184.6204 -271.6235	-0.346 0.002 -0.226
item_box_buckshot_ttt	1724.2494 184.3115 -271.6207	-0.032 0.000 0.030
item_box_buckshot_ttt	1775.4352 173.1533 -271.6219	-0.173 0.001 -0.084
item_box_buckshot_ttt	1896.4624 566.2316 -10.9941	-0.018 -0.010 -0.003
item_box_buckshot_ttt	1880.4467 582.2509 -11.0002	-0.018 -0.009 -0.003
item_box_buckshot_ttt	1900.6732 583.0980 -10.9958	0.014 -0.003 -0.017
weapon_zm_sledge	540.3990 1247.9243 68.3145	18.064 -2.210 3.549
weapon_zm_sledge	1513.6367 793.6750 -1115.5802	18.502 0.206 2.874
weapon_zm_sledge	671.3257 636.6672 68.2893	18.017 0.468 2.463
weapon_zm_mac10	369.2034 204.9053 65.3276	-0.173 -32.049 -88.259
weapon_zm_mac10	360.5238 183.2219 65.2924	-0.116 -17.554 -88.815
weapon_zm_mac10	1619.5912 812.1255 -270.7918	-0.629 -37.555 -88.957
item_ammo_357_ttt	1238.7817 1176.2924 64.4227	1.262 -0.258 -1.229
item_ammo_357_ttt	1241.2417 1205.2350 64.3553	0.455 0.060 0.046
item_ammo_357_ttt	1232.8806 1116.6338 64.4245	0.342 -14.134 0.479
item_ammo_357_ttt	1247.3071 1140.0118 64.3684	0.458 0.057 0.041
item_ammo_357_ttt	1004.8577 186.7276 346.3700	0.458 0.059 0.039
item_ammo_357_ttt	1008.8115 197.3983 346.4132	0.983 -0.258 -1.162
item_ammo_357_ttt	996.3571 192.2404 346.4036	0.465 0.056 0.026
item_ammo_357_ttt	854.4669 416.9130 578.3653	0.457 0.058 0.042
item_ammo_357_ttt	872.6015 422.5970 578.4297	0.470 0.054 0.016
item_ammo_357_ttt	842.9110 404.4441 578.3801	0.460 0.056 0.036
item_ammo_357_ttt	853.8711 209.5948 579.7821	0.371 -11.544 19.978
item_ammo_357_ttt	832.0216 206.8294 578.3866	0.461 0.056 0.033
item_ammo_357_ttt	840.7020 186.4921 578.4348	1.201 1.062 -0.012
item_ammo_357_ttt	1818.1290 416.3171 -11.0335	0.534 -8.667 0.041
item_ammo_357_ttt	1811.2882 413.6238 -11.0447	0.556 -9.384 0.114
item_ammo_357_ttt	1826.2192 438.7471 -11.0363	0.482 -24.915 -0.055
item_ammo_357_ttt	1957.8372 933.4999 -267.6097	0.462 0.055 0.032
item_ammo_357_ttt	1966.8552 937.3813 -267.6852	0.447 0.073 0.062
item_ammo_357_ttt	1976.5734 940.3754 -267.6331	0.457 0.058 0.041
item_ammo_revolver_ttt	802.3559 1358.4955 260.3282	1.283 0.568 10.764
item_ammo_revolver_ttt	796.3318 1368.2684 259.5919	1.387 0.724 -0.044
item_ammo_revolver_ttt	551.7091 1510.8734 224.4217	0.468 0.054 0.019
item_ammo_revolver_ttt	536.9225 1523.0564 224.3425	0.452 0.062 0.051
item_ammo_revolver_ttt	565.0472 1508.9990 224.3553	0.455 0.060 0.046
item_ammo_revolver_ttt	1011.5006 189.1253 72.4000	0.375 0.888 -0.458
item_ammo_revolver_ttt	1011.5219 201.4912 72.4299	0.474 0.056 0.015
item_ammo_revolver_ttt	998.3885 185.3015 72.4267	0.646 -0.460 -0.730
item_ammo_revolver_ttt	1235.1808 499.3645 -152.0966	0.622 0.373 -0.024
item_ammo_revolver_ttt	1241.3097 488.3741 -152.1203	0.673 0.375 -0.032
item_ammo_revolver_ttt	1260.2653 486.4797 -152.1541	0.746 0.382 -0.044
item_ammo_revolver_ttt	495.1252 844.2663 -152.1466	0.729 0.374 -0.041
item_ammo_revolver_ttt	497.4048 827.4422 -152.1414	0.718 0.374 -0.039
item_ammo_revolver_ttt	516.9227 811.5614 -152.1539	0.745 0.377 -0.044
item_ammo_revolver_ttt	800.6445 858.2630 -152.1698	0.779 0.385 -0.049
item_ammo_revolver_ttt	812.7672 836.2582 -152.1333	0.701 0.372 -0.037
item_ammo_revolver_ttt	829.6115 855.4536 -152.1808	0.803 0.396 -0.053
item_ammo_revolver_ttt	1677.6779 256.3914 -242.9410	0.492 0.039 -0.002
item_ammo_revolver_ttt	1676.1329 267.2421 -242.9535	0.512 -0.042 0.003
item_ammo_revolver_ttt	1695.8724 249.6821 -243.0062	0.598 0.057 0.030
item_ammo_revolver_ttt	741.6915 527.4069 -999.0040	0.314 0.428 0.235
item_ammo_revolver_ttt	731.4136 535.1881 -993.9068	-45.587 133.377 -178.933
item_ammo_revolver_ttt	751.2924 533.5930 -999.0971	0.441 0.059 0.045
ttt_playerspawn	-41.8193 2047.7294 -1119.5973	-0.039 -0.000 0.039
ttt_playerspawn	16.3242 2049.2988 -1119.6219	-0.049 -0.000 0.049
ttt_playerspawn	77.0816 2047.6040 -1119.5889	-0.036 -0.000 0.036
ttt_playerspawn	135.4508 2049.9102 -1119.6201	-0.048 -0.000 0.048
ttt_playerspawn	220.8185 2046.3839 -1119.5687	-0.028 -0.000 0.028
ttt_playerspawn	299.9053 2050.1873 -1119.6115	-0.045 -0.000 0.045
ttt_playerspawn	296.9461 1974.7936 -1119.5400	-0.016 -0.000 0.016
ttt_playerspawn	220.8274 1974.6495 -1119.6049	-0.042 -0.000 0.042
ttt_playerspawn	141.3021 1975.5366 -1119.6166	-0.047 -0.000 0.047
ttt_playerspawn	78.2914 1971.4406 -1119.6201	-0.048 -0.000 0.048
ttt_playerspawn	14.3498 1983.3942 -1119.5850	-0.034 -0.000 0.034
ttt_playerspawn	-44.8426 1988.2827 -1119.6219	-0.049 -0.000 0.049
ttt_playerspawn	-41.4924 1916.1364 -1119.5902	-0.036 -0.000 0.036
ttt_playerspawn	16.3108 1923.2878 -1119.5548	-0.022 -0.000 0.022
ttt_playerspawn	73.8788 1901.2834 -1119.5619	-0.025 -0.000 0.025
ttt_playerspawn	133.2111 1914.6434 -1119.5862	-0.035 -0.000 0.035
ttt_playerspawn	212.2269 1919.1541 -1119.5657	-0.026 -0.000 0.026
ttt_playerspawn	291.4602 1921.5066 -1119.6064	-0.043 -0.000 0.043
ttt_playerspawn	289.6708 1857.2404 -1119.5862	-0.035 -0.000 0.035
ttt_playerspawn	206.2776 1860.5588 -1119.5565	-0.023 -0.000 0.023
ttt_playerspawn	128.0739 1857.6448 -1119.5548	-0.022 -0.000 0.022
ttt_playerspawn	70.5932 1835.9972 -1119.6002	-0.040 -0.000 0.040
ttt_playerspawn	8.1424 1832.9265 -1119.5862	-0.035 -0.000 0.035
ttt_playerspawn	-44.5434 1833.5260 -1119.5862	-0.035 -0.000 0.035
ttt_playerspawn	-45.4696 1760.8030 -1119.5344	-0.014 -0.000 0.014
ttt_playerspawn	9.8768 1764.1379 -1119.5730	-0.029 -0.000 0.029
ttt_playerspawn	61.9026 1763.5792 -1119.6033	-0.041 -0.000 0.041
ttt_playerspawn	110.3591 1770.2892 -1119.5812	-0.032 -0.000 0.032
ttt_playerspawn	181.4832 1776.9653 -1119.5764	-0.031 -0.000 0.031
ttt_playerspawn	269.3146 1787.4343 -1119.6257	-0.050 -0.000 0.050
weapon_zm_rifle	1231.8356 1187.7859 65.3463	3.273 13.169 64.946
weapon_zm_rifle	1237.0048 1127.8578 65.3801	3.592 -1.826 65.400
weapon_zm_rifle	989.3370 210.7702 347.3448	3.288 9.782 64.904
weapon_zm_rifle	869.5932 404.6992 579.3528	3.276 13.172 65.028
weapon_zm_rifle	858.6276 216.4040 582.0291	-6.179 -5.237 121.638
weapon_zm_rifle	1822.3612 428.3072 -10.0935	3.318 -4.041 65.736
weapon_zm_rifle	1952.1886 917.5176 -266.6718	3.373 11.308 64.693
weapon_ttt_smokegrenade	798.9694 1444.4607 263.6880	0.340 0.003 0.155
weapon_ttt_smokegrenade	797.4114 1440.0847 263.8098	1.735 -0.113 -1.748
weapon_ttt_smokegrenade	801.5429 1433.9028 263.6827	0.322 0.003 0.190
weapon_ttt_smokegrenade	1785.1873 386.0959 -235.4471	3.596 -0.106 -3.724
weapon_ttt_smokegrenade	1790.8923 380.8122 -235.4640	2.386 -0.004 -2.317
weapon_ttt_smokegrenade	1857.0092 471.9023 -6.8972	-0.841 -0.039 1.110
weapon_ttt_smokegrenade	1850.8188 458.4210 -6.9213	-1.307 0.037 1.700
weapon_ttt_smokegrenade	1866.6333 616.8065 -6.8424	0.124 0.551 -1.160
weapon_ttt_smokegrenade	1859.9064 608.5692 -7.0021	0.280 0.694 -0.110
weapon_ttt_confgrenade	774.6379 46.0911 -309.9363	-12.833 -23.910 93.560
weapon_ttt_confgrenade	782.2275 58.1948 -308.4438	1.108 0.136 -0.282
weapon_ttt_confgrenade	782.8082 49.5339 -309.9628	-49.182 175.412 -101.380
weapon_ttt_confgrenade	758.8199 562.4648 -241.5461	0.220 -0.661 -1.243
weapon_ttt_confgrenade	752.1062 561.8773 -241.5106	0.167 -0.677 -0.935
weapon_ttt_confgrenade	745.6613 560.7216 -241.5348	0.146 -0.627 -1.772
weapon_ttt_confgrenade	549.5492 623.2574 66.1454	38.297 -1.826 86.909
weapon_ttt_confgrenade	545.6985 622.0309 67.6400	-0.632 -4.777 0.304
weapon_ttt_confgrenade	555.4798 633.1361 66.0759	39.732 -37.200 -97.297
weapon_ttt_confgrenade	545.5762 635.2374 66.1004	-50.854 7.811 -103.075
weapon_ttt_confgrenade	-240.5902 663.1188 67.5498	1.450 0.229 -0.607
weapon_ttt_confgrenade	-241.6284 673.6565 67.5061	2.085 0.271 -0.873
weapon_ttt_confgrenade	-250.5483 666.9622 67.5082	2.053 0.267 -0.860
weapon_ttt_confgrenade	841.5253 183.0266 75.5231	0.124 -0.633 -1.750
weapon_ttt_confgrenade	827.5285 187.1063 75.4997	2.348 -0.234 0.742
weapon_ttt_confgrenade	1283.3402 -39.8434 -308.4692	0.359 -0.869 -1.169
weapon_ttt_confgrenade	1268.5253 -37.7601 -308.3979	-0.153 -0.820 -1.018
