# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_roy_the_ship
# Exported by: General Butthurt
setting:	replacespawns 0
item_ammo_revolver_ttt	-2370.083008 198.049942 420.452820	1.395 0.239 -0.898
item_ammo_revolver_ttt	-2358.600342 198.002823 420.446228	0.996 -0.375 -0.706
item_ammo_revolver_ttt	-2347.709473 198.071869 420.431549	0.895 -0.316 -0.840
item_ammo_revolver_ttt	-2335.987793 198.319214 420.441925	1.076 3.269 -0.023
item_ammo_revolver_ttt	-2322.777344 198.013535 420.392517	0.063 -0.104 0.424
item_ammo_revolver_ttt	-2309.978516 197.877106 420.457764	0.798 -0.201 -0.404
item_ammo_revolver_ttt	-2762.310303 -0.396684 454.386993	0.202 -0.042 0.001
item_ammo_revolver_ttt	-2766.273926 15.835314 454.359314	0.196 -0.047 0.002
item_ammo_revolver_ttt	-2766.128418 31.387896 454.345367	0.187 -0.052 0.004
item_ammo_revolver_ttt	-2764.834717 46.553905 454.336823	0.174 -0.041 0.000
item_ammo_revolver_ttt	-2766.428711 68.698936 454.278473	0.143 -0.048 0.007
item_ammo_revolver_ttt	-2588.289795 1553.910156 533.346313	0.453 0.061 0.050
item_ammo_revolver_ttt	-2587.747070 1574.608765 533.342468	0.452 0.061 0.051
item_ammo_revolver_ttt	-2588.125732 1593.417969 533.342468	0.452 0.061 0.051
item_ammo_revolver_ttt	-2324.620361 2137.658936 1024.317139	0.448 0.073 0.061
item_ammo_revolver_ttt	-2339.634766 2137.961182 1024.349976	0.454 0.062 0.048
item_ammo_revolver_ttt	-2356.944336 2140.321777 1024.368408	0.458 0.057 0.041
item_ammo_revolver_ttt	-2374.426758 2138.209961 1024.389038	0.462 0.055 0.032
item_ammo_revolver_ttt	-2393.333740 2139.100586 1024.369995	0.458 0.057 0.040
ttt_random_weapon	-2435.980713 -943.352478 606.193665	1.834 4.930 -92.691
ttt_random_weapon	-2491.787598 -933.703918 606.198120	1.784 4.928 -92.806
ttt_random_weapon	-2437.119385 -873.628540 606.230713	1.415 4.903 -93.650
ttt_random_weapon	-2495.445801 -868.582275 606.220703	1.529 4.914 -93.390
ttt_random_weapon	-2617.617188 2025.512939 705.237671	1.450 4.906 -93.571
ttt_random_weapon	-2537.487549 2024.320801 705.233765	1.494 4.911 -93.471
ttt_random_weapon	-2427.376465 2024.125000 705.226563	1.575 4.918 -93.284
ttt_random_weapon	-2333.330811 2022.472778 705.208130	1.784 4.928 -92.807
ttt_random_weapon	-2684.866455 2024.755127 705.227844	1.561 4.916 -93.317
ttt_random_weapon	-2749.159424 2028.301147 705.196350	1.916 4.929 -92.503
ttt_random_weapon	-2558.864258 269.444092 221.211960	1.740 4.706 -92.906
ttt_random_weapon	-2558.254883 242.422501 221.217499	1.678 4.699 -93.049
ttt_random_weapon	-2555.997559 210.953293 221.223709	1.608 4.691 -93.210
ttt_random_weapon	-2628.641113 417.678070 221.203430	1.837 4.714 -92.686
ttt_random_weapon	-2580.365234 417.108246 221.201355	1.860 4.715 -92.632
ttt_random_weapon	-2649.113525 32.706440 221.216568	1.688 4.700 -93.025
ttt_random_weapon	-2662.452881 -21.068865 221.202057	1.852 4.715 -92.650
ttt_random_weapon	-2664.242676 -84.920425 221.190308	1.984 4.720 -92.347
ttt_random_weapon	-2666.848877 -139.750885 221.205414	1.814 4.712 -92.737
ttt_random_weapon	-2388.790527 -709.716431 221.154907	2.219 1.348 -92.459
ttt_random_weapon	-2436.530273 -712.803223 221.212173	1.640 -2.846 -93.983
ttt_random_weapon	-2486.283691 -711.897034 221.229233	1.545 4.682 -93.353
ttt_random_weapon	-2581.562500 427.445190 421.208130	1.784 4.928 -92.806
ttt_random_weapon	-2579.616455 398.753357 421.214264	1.715 4.926 -92.965
ttt_random_weapon	-2581.501709 367.243896 421.229614	1.541 4.915 -93.362
ttt_random_weapon	-2582.550049 327.247925 421.212158	1.738 4.926 -92.910
ttt_random_weapon	-2582.444824 287.146942 421.196381	1.916 4.929 -92.503
weapon_ttt_pump_shotgun	-2283.917969 -528.626770 606.489014	-0.430 -9.745 -89.568
weapon_ttt_pump_shotgun	-2289.956543 -553.978821 606.487671	-0.422 -9.746 -89.584
weapon_ttt_pump_shotgun	-2292.977539 -578.855103 606.488770	-0.428 -9.745 -89.571
weapon_ttt_pump_shotgun	-2702.166016 187.437836 536.435547	-0.508 -9.606 -89.321
weapon_ttt_pump_shotgun	-2703.133057 149.455063 536.392456	-0.495 -9.615 -88.976
weapon_ttt_pump_shotgun	-2754.082520 1448.988647 526.465149	-0.500 -9.611 -89.103
weapon_ttt_pump_shotgun	-2750.960938 1480.692505 526.431091	-0.489 -9.618 -88.830
weapon_ttt_pump_shotgun	-2467.812744 2044.660278 526.465149	-0.500 -9.611 -89.103
weapon_ttt_pump_shotgun	-2424.481201 2043.752075 526.458374	-0.498 -9.613 -89.048
weapon_ttt_pump_shotgun	-2674.407227 1965.804810 221.553375	-0.527 -9.587 -89.812
weapon_ttt_pump_shotgun	-2668.100098 1996.235596 221.451141	-0.495 -9.615 -88.991
weapon_ttt_pump_shotgun	-2380.128174 863.364624 221.417480	-0.485 -9.620 -88.721
weapon_ttt_pump_shotgun	-2439.775391 869.920837 221.492340	-0.508 -9.606 -89.321
weapon_ttt_pump_shotgun	-2356.440186 85.548599 221.518890	-0.516 -9.599 -89.534
weapon_ttt_pump_shotgun	-2397.954346 94.080734 221.410034	-0.483 -7.480 -88.661
weapon_ttt_pump_shotgun	-2392.931885 31.714239 421.493164	-0.454 -9.740 -89.521
weapon_ttt_pump_shotgun	-2393.829346 5.711173 421.489655	-0.433 -9.745 -89.561
weapon_ttt_pump_shotgun	-2415.757568 421.064148 421.484894	-0.406 -9.751 -89.615
weapon_ttt_pump_shotgun	-2362.313965 420.029724 421.489441	-0.432 -9.745 -89.564
weapon_ttt_pump_shotgun	-2305.945068 414.319855 421.488831	-0.428 -9.745 -89.571
item_ammo_smg1_ttt	-2763.150879 -698.644104 605.499756	-0.839 0.011 -0.626
item_ammo_smg1_ttt	-2767.088867 -667.154358 605.482727	-0.379 -0.001 -0.368
item_ammo_smg1_ttt	-2771.136963 -633.040100 605.480957	-0.088 -0.002 -0.174
item_ammo_smg1_ttt	-2402.079346 -1128.446533 605.487854	-0.866 -0.013 -0.644
item_ammo_smg1_ttt	-2426.010498 -1138.015137 605.508850	-0.234 0.015 -0.205
item_ammo_smg1_ttt	-2454.774902 -1153.056641 605.401245	0.267 -0.005 0.168
item_ammo_smg1_ttt	-2698.508057 -981.274475 605.437927	-0.134 0.111 0.065
item_ammo_smg1_ttt	-2713.544189 -960.403137 605.414429	0.535 -0.004 0.347
item_ammo_smg1_ttt	-2721.965088 -936.724976 605.494202	-0.926 0.066 -0.213
item_ammo_smg1_ttt	-2410.678223 -395.032440 525.411255	-0.266 0.005 0.167
item_ammo_smg1_ttt	-2429.502197 -399.550781 525.478394	-0.505 0.001 0.217
item_ammo_smg1_ttt	-2442.227051 -403.001312 525.398254	-0.287 0.004 0.146
item_ammo_smg1_ttt	-2404.967529 196.348892 525.413513	0.298 -0.005 0.189
item_ammo_smg1_ttt	-2403.533203 166.591202 525.404175	0.191 -0.005 0.116
item_ammo_smg1_ttt	-2400.949219 133.256775 525.402344	0.046 -0.004 0.030
item_ammo_smg1_ttt	-2362.671143 172.808136 535.437927	-0.773 0.018 -0.588
item_ammo_smg1_ttt	-2334.835693 173.138214 535.344727	0.113 -0.006 0.062
item_ammo_smg1_ttt	-2306.224854 172.423599 535.448059	-0.547 0.104 -0.106
item_ammo_smg1_ttt	-2601.337646 1205.929688 525.506714	-0.481 0.011 -0.376
item_ammo_smg1_ttt	-2622.534912 1206.203125 525.508606	-0.883 0.063 -0.215
item_ammo_smg1_ttt	-2643.970215 1207.510986 525.493103	-1.177 0.068 -0.295
item_ammo_smg1_ttt	-2667.745117 1208.979980 525.543213	-0.339 0.168 -0.088
item_ammo_smg1_ttt	-2521.815430 2442.656982 816.541321	0.508 0.121 -0.188
item_ammo_smg1_ttt	-2521.850830 2476.231201 816.511047	0.485 0.275 -0.145
item_ammo_smg1_ttt	-2499.029053 2442.917969 816.499390	0.853 -0.013 -0.639
item_ammo_smg1_ttt	-2498.452393 2475.851074 816.532410	0.174 -0.016 -0.146
item_ammo_smg1_ttt	-2568.572754 2681.408691 704.522339	-0.223 0.016 -0.193
item_ammo_smg1_ttt	-2541.466553 2684.211182 704.406555	0.212 -0.005 0.131
item_ammo_smg1_ttt	-2519.665527 2685.877686 704.399292	0.152 -0.005 0.090
item_ammo_smg1_ttt	-2497.489990 2687.056641 704.527832	-0.187 0.016 -0.163
item_ammo_smg1_ttt	-2255.173828 1935.752197 220.502197	-0.434 -0.263 -0.280
item_ammo_smg1_ttt	-2250.109619 1895.752075 220.536514	-0.276 0.874 0.001
item_ammo_smg1_ttt	-2252.203613 2065.692871 220.401733	0.171 -0.005 0.103
item_ammo_smg1_ttt	-2250.662354 2037.455811 220.474380	0.569 -0.014 0.260
item_ammo_smg1_ttt	-2268.793701 1553.571655 220.389053	0.098 -0.005 0.053
item_ammo_smg1_ttt	-2266.261475 1521.580933 220.394241	0.123 -0.005 0.070
item_ammo_smg1_ttt	-2264.727051 1485.786133 220.504669	-0.444 -1.306 -0.097
item_ammo_smg1_ttt	-2604.446533 1029.839111 220.476730	0.553 -0.014 0.243
item_ammo_smg1_ttt	-2607.685059 1061.695801 220.478394	0.210 0.000 0.027
item_ammo_smg1_ttt	-2607.712891 1099.796143 220.514954	-0.274 0.013 -0.231
item_ammo_smg1_ttt	-2278.083740 1139.869385 220.502625	0.028 0.190 0.434
item_ammo_smg1_ttt	-2267.142334 1112.212891 220.396774	0.137 -0.005 0.080
item_ammo_smg1_ttt	-2309.880615 81.717293 220.457001	-0.234 0.137 -0.190
item_ammo_smg1_ttt	-2303.361572 113.342339 220.505341	-0.595 0.011 -0.458
item_ammo_smg1_ttt	-2294.341309 137.271423 220.517105	-0.267 0.014 -0.229
item_ammo_smg1_ttt	-2658.597412 -70.830734 420.426514	0.600 -0.003 0.390
item_ammo_smg1_ttt	-2633.364990 -73.388771 420.438934	0.022 0.008 -0.033
item_ammo_smg1_ttt	-2608.406250 -76.472694 420.501251	-0.828 0.011 -0.620
item_ammo_smg1_ttt	-2762.640869 268.869537 420.476959	-0.504 0.001 0.221
item_ammo_smg1_ttt	-2765.287598 302.095581 420.503540	0.733 -0.011 -0.551
item_ammo_smg1_ttt	-2768.913330 336.153290 420.413513	-0.297 0.005 0.188
item_ammo_smg1_ttt	-2770.897461 -345.449493 525.404602	-0.045 -0.026 -0.040
item_ammo_smg1_ttt	-2770.759033 -320.451141 525.427185	-0.016 -0.034 -0.016
item_ammo_smg1_ttt	-2771.851318 -293.721771 525.405151	-0.021 -0.031 0.029
item_ammo_smg1_ttt	-2467.811768 1508.664063 533.437012	1.110 0.002 0.731
item_ammo_smg1_ttt	-2500.246094 1509.310669 533.483582	-0.792 0.003 -0.638
item_ammo_smg1_ttt	-2470.052002 1608.456909 533.516663	0.269 -0.014 -0.230
item_ammo_smg1_ttt	-2498.772217 1606.199463 533.513489	0.285 -0.012 -0.242
item_ammo_smg1_ttt	-2488.742920 2140.067383 1024.516968	0.726 -0.065 -0.167
item_ammo_smg1_ttt	-2553.371094 2140.812012 1024.507446	0.477 -0.012 -0.379
item_ammo_smg1_ttt	-2311.965576 2292.852051 1024.525269	-0.215 0.015 -0.182
item_ammo_smg1_ttt	-2308.029541 2264.429932 1024.406494	0.214 -0.005 0.132
item_ammo_smg1_ttt	-2306.740723 2240.302490 1024.481567	-0.378 -0.001 -0.364
item_ammo_smg1_ttt	-2305.273682 2217.502197 1024.396729	0.136 -0.005 0.079
item_ammo_smg1_ttt	-2304.019043 2188.920654 1024.513062	-0.274 0.012 -0.237
item_box_buckshot_ttt	-2223.939453 -517.089539 605.382507	-0.426 0.000 0.432
item_box_buckshot_ttt	-2218.696045 -539.147461 605.447571	-0.512 -0.007 0.454
item_box_buckshot_ttt	-2218.460205 -564.554504 605.347290	0.718 0.003 -0.572
item_box_buckshot_ttt	-2215.931641 -582.989929 605.460999	-0.215 0.005 0.793
item_box_buckshot_ttt	-2215.930908 -600.820435 605.439697	-0.354 -0.267 1.159
item_box_buckshot_ttt	-2724.124268 222.313461 535.291077	0.805 -0.007 -0.668
item_box_buckshot_ttt	-2710.357178 223.662659 535.335876	-0.985 -0.017 0.839
item_box_buckshot_ttt	-2695.355225 223.279404 535.379761	-0.605 0.007 0.515
item_box_buckshot_ttt	-2678.616455 225.366272 535.352051	-0.819 0.001 0.701
item_box_buckshot_ttt	-2770.733887 1376.903564 525.379333	0.104 0.003 0.004
item_box_buckshot_ttt	-2772.976563 1393.911743 525.426575	0.120 0.007 0.271
item_box_buckshot_ttt	-2772.026855 1412.437378 525.381531	-0.241 0.000 0.282
item_box_buckshot_ttt	-2773.726807 1429.446289 525.419556	0.237 -0.216 -0.309
item_box_buckshot_ttt	-2387.072266 2057.687500 525.369873	0.776 0.008 -0.536
item_box_buckshot_ttt	-2373.314941 2058.570313 525.441467	1.390 -0.158 -0.342
item_box_buckshot_ttt	-2356.721191 2058.657227 525.439575	1.795 -0.064 -0.441
item_box_buckshot_ttt	-2338.620850 2058.661377 525.450562	1.512 -0.105 -0.374
item_box_buckshot_ttt	-2623.611572 2034.362671 220.477020	-0.280 -0.006 0.248
item_box_buckshot_ttt	-2604.456787 2036.897461 220.350433	0.832 0.002 -0.666
item_box_buckshot_ttt	-2582.801270 2035.889526 220.337997	0.451 0.004 -0.355
item_box_buckshot_ttt	-2559.738525 2038.792236 220.372131	0.764 -0.121 -0.527
item_box_buckshot_ttt	-2537.800537 2036.455688 220.427383	-0.672 -0.007 0.596
item_box_buckshot_ttt	-2264.187256 1009.929749 220.387024	-1.008 -0.011 0.896
item_box_buckshot_ttt	-2260.780273 985.054138 220.395447	-0.952 -0.004 0.843
item_box_buckshot_ttt	-2262.616455 955.838196 220.443192	-0.545 -0.007 0.484
item_box_buckshot_ttt	-2259.843018 935.032593 220.346725	0.499 0.251 -0.618
item_box_buckshot_ttt	-2259.879150 911.432434 220.437347	-0.222 -0.191 0.910
item_box_buckshot_ttt	-2259.913818 884.163574 220.448898	-0.481 -0.138 1.141
item_box_buckshot_ttt	-2473.743408 201.495117 228.371506	0.767 -0.118 -0.533
item_box_buckshot_ttt	-2455.091309 205.741531 228.379089	0.127 0.003 -0.017
item_box_buckshot_ttt	-2431.995361 204.267319 228.434799	-0.604 -0.007 0.539
item_box_buckshot_ttt	-2376.036865 -10.761763 420.382507	-0.435 0.000 0.439
item_box_buckshot_ttt	-2375.527100 -29.260948 420.338013	0.453 0.004 -0.356
item_box_buckshot_ttt	-2391.465332 -9.231685 420.395355	-0.952 -0.004 0.843
item_box_buckshot_ttt	-2389.867676 -27.515940 420.442017	-0.593 -0.003 0.458
item_box_buckshot_ttt	-2403.590820 -6.311051 420.379059	0.129 0.003 -0.019
item_box_buckshot_ttt	-2400.925293 -26.750910 420.350494	0.838 0.002 -0.671
item_box_buckshot_ttt	-2424.858887 445.110596 420.383423	-0.629 -0.005 0.596
item_box_buckshot_ttt	-2410.087402 444.592316 420.408813	-0.818 -0.006 0.726
item_box_buckshot_ttt	-2391.526855 445.056488 420.395355	-0.952 -0.004 0.843
item_box_buckshot_ttt	-2368.514648 445.331573 420.384796	-0.998 -0.010 0.895
item_box_buckshot_ttt	-2348.966553 448.015900 420.379150	0.121 0.003 -0.011
item_box_buckshot_ttt	-2328.825684 451.339417 420.419220	-0.736 -0.006 0.653
weapon_ttt_galil	-2657.687988 -965.519226 605.781433	-1.513 21.985 86.958
weapon_ttt_galil	-2670.113525 -940.997192 605.772888	-1.487 21.966 86.926
weapon_ttt_galil	-2677.236816 -913.789978 605.785278	-1.468 21.982 86.984
weapon_ttt_galil	-2665.385010 2673.465576 704.757141	-1.395 21.965 86.739
weapon_ttt_galil	-2617.287109 2678.975342 704.778564	-1.310 21.960 86.877
weapon_ttt_galil	-2591.573242 972.382690 220.779572	-1.464 14.067 86.861
weapon_ttt_galil	-2586.552246 997.815613 220.821884	-1.588 13.432 87.107
weapon_ttt_galil	-2754.579346 -368.581635 525.825073	-1.657 13.433 87.118
weapon_ttt_p90	-2728.059082 -696.141418 606.260315	0.641 1.622 -87.306
weapon_ttt_p90	-2730.516113 -667.481750 606.444397	0.134 1.613 -88.475
weapon_ttt_p90	-2731.825684 -638.655579 606.260315	0.641 1.622 -87.306
weapon_ttt_p90	-2430.655518 -356.434662 526.300964	0.688 1.239 -87.996
weapon_ttt_p90	-2427.777344 -374.650452 526.296143	0.681 1.248 -87.882
weapon_ttt_p90	-2508.211426 2370.007080 817.299438	0.686 1.244 -87.960
weapon_ttt_p90	-2514.181152 2404.331055 817.301514	0.689 1.239 -88.009
weapon_ttt_p90	-2272.021484 1999.413208 221.281372	0.658 1.262 -87.538
weapon_ttt_p90	-2266.583740 1970.615356 221.287018	0.667 1.258 -87.670
weapon_ttt_p90	-2276.245361 1370.498779 221.294785	0.679 1.251 -87.852
weapon_ttt_p90	-2278.953857 1407.557617 221.301514	0.689 1.239 -88.009
weapon_ttt_p90	-2276.558594 1447.607300 221.296112	0.681 1.248 -87.882
weapon_ttt_p90	-2732.181885 263.440277 421.169678	0.890 1.628 -86.732
weapon_ttt_p90	-2729.772949 295.449249 421.093933	1.099 1.636 -86.252
weapon_ttt_p90	-2729.431396 331.393677 421.417755	0.207 1.614 -88.305
weapon_ttt_p90	-2440.445801 1635.394165 534.293945	0.677 1.251 -87.832
weapon_ttt_p90	-2484.524414 1636.398560 534.280701	0.657 1.263 -87.522
weapon_ttt_p90	-2522.323975 1633.174683 534.289673	0.671 1.257 -87.732
weapon_ttt_famas	-2396.150879 -1080.086060 606.172974	0.000 16.035 90.000
weapon_ttt_famas	-2444.529785 -1084.915161 606.172913	0.000 16.039 90.000
weapon_ttt_famas	-2351.340820 141.063293 536.052002	0.000 16.891 89.461
weapon_ttt_famas	-2306.790039 133.492462 536.013306	0.000 16.892 89.213
weapon_ttt_famas	-2490.430908 1216.336670 525.986755	0.000 16.895 88.743
weapon_ttt_famas	-2548.809570 1216.981567 525.995422	0.000 16.894 88.799
weapon_ttt_famas	-2466.500000 93.639961 221.182938	-0.000 16.804 90.000
weapon_ttt_famas	-2644.510498 -28.444696 421.089294	0.081 3.259 89.350
ttt_random_ammo	-2441.854492 -902.251770 605.357300	0.082 0.000 0.033
ttt_random_ammo	-2468.201904 -904.933716 605.372498	0.216 0.001 0.203
ttt_random_ammo	-2499.684326 -906.375732 605.373962	0.243 0.001 0.238
ttt_random_ammo	-2674.510254 2056.403076 704.393677	-0.369 -0.002 0.392
ttt_random_ammo	-2578.925781 2059.194824 704.382080	-0.170 -0.001 0.146
ttt_random_ammo	-2490.546631 2059.448486 704.351990	-0.052 -0.000 -0.011
ttt_random_ammo	-2380.710693 2059.852783 704.333557	-0.046 -0.000 -0.028
ttt_random_ammo	-2711.325195 2079.022217 704.325317	0.046 0.000 -0.032
ttt_random_ammo	-2699.004639 2132.488281 704.322693	0.047 0.000 -0.033
ttt_random_ammo	-2689.189453 2181.419678 704.390259	0.464 0.003 0.510
ttt_random_ammo	-2678.894043 2238.505859 704.335205	0.046 0.000 -0.027
ttt_random_ammo	-2666.957275 2305.374268 704.312012	0.048 0.000 -0.037
ttt_random_ammo	-2656.703613 2362.831055 704.394470	1.104 0.015 1.290
ttt_random_ammo	-2282.721680 2083.117188 704.456177	-1.355 -0.033 1.648
ttt_random_ammo	-2290.459229 2116.091797 704.446411	-1.559 -0.040 1.888
ttt_random_ammo	-2293.662598 2149.993896 704.385864	-0.215 -0.001 0.203
ttt_random_ammo	-2301.556641 2185.459961 704.420044	1.640 0.037 1.990
ttt_random_ammo	-2309.576172 2223.571533 704.357483	0.059 0.000 0.001
ttt_random_ammo	-2314.498535 2260.361084 704.386658	0.316 0.002 0.328
ttt_random_ammo	-2322.173828 2295.288574 704.418457	1.571 0.041 1.895
ttt_random_ammo	-2329.527832 2340.969727 704.377808	0.152 0.001 0.124
ttt_random_ammo	-2337.892334 2388.000732 704.351196	0.052 0.000 -0.011
ttt_random_ammo	-2713.381592 -163.428818 220.425873	1.502 -0.034 -1.824
ttt_random_ammo	-2711.801270 -138.927322 220.351212	0.053 0.000 -0.011
ttt_random_ammo	-2720.679199 -109.273682 220.376190	0.135 0.000 0.102
ttt_random_ammo	-2702.303467 -66.736137 220.335251	0.047 0.000 -0.027
ttt_random_ammo	-2703.613525 -34.427010 220.418121	1.608 -0.036 -1.946
ttt_random_ammo	-2699.353271 3.134147 220.339996	0.047 0.000 -0.023
ttt_random_ammo	-2513.123047 281.047424 220.393631	0.828 0.009 0.954
ttt_random_ammo	-2510.993164 248.774139 220.463867	0.695 0.022 0.845
ttt_random_ammo	-2504.394287 212.711212 220.330353	0.046 0.000 -0.029
ttt_random_ammo	-2637.712402 482.352539 220.330353	0.047 0.000 -0.029
ttt_random_ammo	-2604.980225 479.545074 220.337631	0.047 0.000 -0.025
ttt_random_ammo	-2585.438721 480.973022 220.353348	0.055 0.000 -0.007
ttt_random_ammo	-2382.220703 -768.630859 220.342331	0.048 -0.000 0.022
ttt_random_ammo	-2433.731445 -784.268311 222.713120	88.863 137.749 97.877
ttt_random_ammo	-2526.528076 -784.829346 222.646973	-1.605 -72.960 -89.132
ttt_random_ammo	-2537.564209 448.809906 420.339996	0.047 0.000 -0.023
ttt_random_ammo	-2534.976563 409.294525 420.335266	0.046 0.000 -0.027
ttt_random_ammo	-2530.655273 375.210083 420.341858	-0.186 -0.098 -0.312
ttt_random_ammo	-2530.680420 329.450043 420.403046	-0.114 0.293 -0.145
ttt_random_ammo	-2530.704346 286.143341 420.418915	-0.041 0.057 -0.063
ttt_random_ammo	-2530.643066 245.740234 420.345398	-0.123 0.367 -0.265
weapon_zm_rifle	-2664.227783 2187.735352 1023.192871	3.471 12.595 65.685
weapon_zm_rifle	-2662.472412 2222.768799 1023.154907	3.576 12.617 65.643
weapon_ttt_p228	-2288.513672 -958.925781 605.179749	36.373 0.394 0.051
weapon_ttt_p228	-2290.630371 -974.988586 605.155151	36.637 0.423 0.100
item_ammo_pistol_ttt	-2767.291260 -495.944214 605.380066	-0.104 -0.020 -0.031
item_ammo_pistol_ttt	-2772.107666 -522.007385 605.368774	-0.113 -0.019 -0.034
item_ammo_pistol_ttt	-2753.675781 -523.021423 605.391968	-0.093 -0.020 -0.028
item_ammo_pistol_ttt	-2752.663574 -491.214203 605.390320	-0.095 -0.020 -0.029
item_ammo_pistol_ttt	-2723.895752 -871.338135 605.373779	0.023 0.031 0.003
item_ammo_pistol_ttt	-2738.626465 -843.172241 605.354980	0.026 0.031 0.004
item_ammo_pistol_ttt	-2752.949951 -816.358521 605.383606	-0.092 -0.020 -0.028
item_ammo_pistol_ttt	-2241.076904 -702.176697 605.372681	-0.110 -0.019 -0.033
item_ammo_pistol_ttt	-2259.729492 -704.418457 605.376404	-0.107 -0.019 -0.032
item_ammo_pistol_ttt	-2278.392090 -705.784790 605.345276	-0.134 -0.019 -0.041
item_ammo_pistol_ttt	-2299.166992 -706.982483 605.390320	-0.095 -0.020 -0.029
item_ammo_pistol_ttt	-2245.257568 -816.319763 605.391235	-0.085 -0.020 -0.026
item_ammo_pistol_ttt	-2242.605713 -853.440735 605.352783	-0.119 -0.019 -0.036
item_ammo_pistol_ttt	-2251.207275 -882.955994 605.362671	0.110 0.019 -0.033
item_ammo_pistol_ttt	-2268.441895 -883.720154 605.406128	-0.072 -0.020 -0.022
