# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_cluedo_b5
# Exported by: General Butthurt
setting:	replacespawns 0
item_ammo_revolver_ttt	768.638000 -430.598999 -123.720001	0.000 0.000 0.000
item_ammo_revolver_ttt	-179.690994 -347.132996 -123.720001	0.000 0.000 0.000
item_ammo_revolver_ttt	-171.737000 -347.321014 -123.720001	0.000 0.000 0.000
item_ammo_revolver_ttt	-165.751007 -347.808990 -123.720001	0.000 0.000 0.000
item_ammo_revolver_ttt	-159.162994 -346.825989 -123.720001	0.000 0.000 0.000
item_ammo_revolver_ttt	-487.407990 47.941700 -123.720001	0.000 0.000 0.000
item_ammo_revolver_ttt	-482.157013 47.925098 -123.720001	0.000 0.000 0.000
item_ammo_revolver_ttt	-475.239014 46.448502 -123.720001	0.000 0.000 0.000
item_ammo_revolver_ttt	-468.071014 48.828201 -123.720001	0.000 0.000 0.000
item_ammo_revolver_ttt	-459.174988 48.652901 -123.720001	0.000 0.000 0.000
item_ammo_revolver_ttt	-449.588013 49.104301 -123.720001	0.000 0.000 0.000
item_ammo_revolver_ttt	-811.679993 1145.670044 -59.719799	0.000 0.000 0.000
item_ammo_revolver_ttt	-821.492981 1141.599976 -59.719799	0.000 0.000 0.000
item_ammo_revolver_ttt	-833.484009 1139.329956 -59.719799	0.000 0.000 0.000
item_ammo_revolver_ttt	-804.882019 1140.050049 -59.719799	0.000 0.000 0.000
item_ammo_revolver_ttt	-798.312012 1140.150024 -59.719799	0.000 0.000 0.000
item_ammo_revolver_ttt	-615.460999 1005.469971 35.977001	0.000 0.000 0.000
item_ammo_revolver_ttt	-623.237000 1006.510010 36.063900	0.000 0.000 0.000
item_ammo_revolver_ttt	-631.544983 1006.450012 36.152599	0.000 0.000 0.000
item_ammo_revolver_ttt	-640.481995 1007.059998 36.256001	0.000 0.000 0.000
item_ammo_revolver_ttt	-646.172974 1006.330017 36.309799	0.000 0.000 0.000
item_ammo_revolver_ttt	-653.012024 1006.700012 36.358200	0.000 0.000 0.000
item_ammo_revolver_ttt	-1017.080017 1002.549988 35.473400	0.000 0.000 0.000
item_ammo_revolver_ttt	-1009.679993 1001.429993 35.381500	0.000 0.000 0.000
item_ammo_revolver_ttt	-1002.559998 1001.750000 35.664700	0.000 0.000 0.000
item_ammo_revolver_ttt	-995.533020 1000.739990 36.083599	0.000 0.000 0.000
item_ammo_revolver_ttt	-986.288025 1002.700012 36.283298	0.000 0.000 0.000
item_ammo_revolver_ttt	-977.000000 1001.080017 35.955002	0.000 0.000 0.000
item_ammo_revolver_ttt	752.567017 745.215027 64.280197	0.000 0.000 0.000
item_ammo_revolver_ttt	752.328003 723.716980 64.280197	0.000 0.000 0.000
item_ammo_revolver_ttt	753.151978 704.799988 64.280197	0.000 0.000 0.000
item_ammo_revolver_ttt	753.836975 682.896973 64.280197	0.000 0.000 0.000
item_ammo_revolver_ttt	752.997009 662.333008 64.280197	0.000 0.000 0.000
item_ammo_revolver_ttt	-406.979004 637.627014 64.280197	0.000 0.000 0.000
item_ammo_revolver_ttt	-403.140015 619.260986 64.280197	0.000 0.000 0.000
item_ammo_revolver_ttt	-408.355011 510.669006 64.280197	0.000 0.000 0.000
item_ammo_revolver_ttt	-405.188995 489.877014 64.280197	0.000 0.000 0.000
item_ammo_revolver_ttt	-561.182983 242.815994 64.280197	0.000 0.000 0.000
item_ammo_revolver_ttt	-554.794006 244.117996 64.280197	0.000 0.000 0.000
item_ammo_revolver_ttt	-547.968994 243.959000 64.280197	0.000 0.000 0.000
item_ammo_revolver_ttt	-755.721008 -401.846008 64.280197	0.000 0.000 0.000
item_ammo_revolver_ttt	-747.908020 -402.552002 64.280197	0.000 0.000 0.000
item_ammo_revolver_ttt	-125.167999 -346.954010 64.280197	0.000 0.000 0.000
item_ammo_revolver_ttt	127.180000 -345.481995 64.280197	0.000 0.000 0.000
item_ammo_revolver_ttt	173.485992 -656.567017 64.280197	0.000 0.000 0.000
item_ammo_revolver_ttt	174.847000 -698.239990 64.280197	0.000 0.000 0.000
item_ammo_revolver_ttt	336.734985 -659.896973 64.280197	0.000 0.000 0.000
item_ammo_revolver_ttt	336.286011 -642.734009 64.280197	0.000 0.000 0.000
item_ammo_revolver_ttt	335.125000 -621.880981 64.280197	0.000 0.000 0.000
item_ammo_revolver_ttt	590.780029 -241.931000 64.280197	0.000 0.000 0.000
item_ammo_revolver_ttt	580.650024 -242.184006 64.280197	0.000 0.000 0.000
item_ammo_revolver_ttt	553.809021 -238.343002 64.280197	0.000 0.000 0.000
item_ammo_revolver_ttt	543.846985 -240.830994 64.280197	0.000 0.000 0.000
item_ammo_revolver_ttt	507.276001 121.950996 64.280197	0.000 0.000 0.000
item_ammo_revolver_ttt	516.611023 123.136002 64.280197	0.000 0.000 0.000
item_ammo_revolver_ttt	525.057007 123.755997 64.280197	0.000 0.000 0.000
item_ammo_revolver_ttt	-175.347000 691.299988 64.280197	0.000 0.000 0.000
item_ammo_revolver_ttt	-166.501999 691.991028 64.280197	0.000 0.000 0.000
item_ammo_revolver_ttt	-160.487000 692.460999 64.280197	0.000 0.000 0.000
item_ammo_revolver_ttt	-793.033020 1168.310059 -59.724201	0.000 0.000 0.000
item_ammo_revolver_ttt	-800.737976 1168.520020 -59.724201	0.000 0.000 0.000
item_ammo_revolver_ttt	-806.145996 1168.229980 -59.724201	0.000 0.000 0.000
item_ammo_revolver_ttt	-813.159973 1167.709961 -59.724201	0.000 0.000 0.000
item_ammo_revolver_ttt	-820.624023 1167.310059 -59.724201	0.000 0.000 0.000
item_ammo_revolver_ttt	-759.445984 49.552399 -123.723999	0.000 0.000 0.000
item_ammo_revolver_ttt	-753.456970 48.906101 -123.723999	0.000 0.000 0.000
item_ammo_revolver_ttt	-746.958984 50.419300 -123.723999	0.000 0.000 0.000
item_ammo_revolver_ttt	-739.820007 48.154301 -123.723999	0.000 0.000 0.000
item_ammo_revolver_ttt	-732.429993 49.875099 -123.723999	0.000 0.000 0.000
item_ammo_revolver_ttt	-726.004028 50.106201 -123.723999	0.000 0.000 0.000
item_ammo_revolver_ttt	-718.974976 49.883499 -123.723999	0.000 0.000 0.000
item_ammo_revolver_ttt	-712.117981 49.666500 -123.723999	0.000 0.000 0.000
item_ammo_revolver_ttt	-706.434998 49.219700 -123.723999	0.000 0.000 0.000
item_ammo_revolver_ttt	246.656998 -448.553009 -123.723999	0.000 0.000 0.000
item_ammo_revolver_ttt	247.063004 -458.632996 -123.723999	0.000 0.000 0.000
item_ammo_revolver_ttt	247.481003 -469.007996 -123.723999	0.000 0.000 0.000
item_ammo_revolver_ttt	247.994995 -481.756012 -123.723999	0.000 0.000 0.000
item_ammo_revolver_ttt	248.009003 -495.498993 -123.723999	0.000 0.000 0.000
item_ammo_revolver_ttt	236.740997 -492.102997 -123.723999	0.000 0.000 0.000
item_ammo_revolver_ttt	235.787994 -479.240997 -123.723999	0.000 0.000 0.000
item_ammo_revolver_ttt	237.516998 -467.309998 -123.723999	0.000 0.000 0.000
item_ammo_revolver_ttt	238.432007 -455.950012 -123.723999	0.000 0.000 0.000
item_ammo_revolver_ttt	760.309021 -438.238007 -123.723999	0.000 0.000 0.000
item_ammo_revolver_ttt	754.208008 -437.928009 -123.723999	0.000 0.000 0.000
item_ammo_revolver_ttt	748.687988 -437.647003 -123.723999	0.000 0.000 0.000
item_ammo_revolver_ttt	743.750000 -437.395996 -123.723999	0.000 0.000 0.000
item_ammo_revolver_ttt	737.067993 -437.056000 -123.723999	0.000 0.000 0.000
item_ammo_revolver_ttt	730.096008 -436.700989 -123.723999	0.000 0.000 0.000
item_ammo_revolver_ttt	203.895004 332.298004 64.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	198.542007 331.179993 64.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	194.337997 332.506989 64.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	189.175003 331.997986 64.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	184.035995 332.609985 64.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	574.640015 747.260986 64.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	575.117004 733.215027 64.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	575.515015 721.508972 64.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	576.885986 711.195984 64.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	576.898010 695.737000 64.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	-752.731995 456.959015 64.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	-754.242981 468.829010 64.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	-755.856995 481.506989 64.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	-408.733002 581.158020 64.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	-408.272003 595.849976 64.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	-411.678986 451.613007 64.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	-410.822998 470.153992 64.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	-262.872986 -162.212006 64.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	-262.984985 -172.572006 64.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	-262.763000 -182.770004 64.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	-520.447998 -818.697021 64.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	-519.124023 -805.619995 64.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	-518.231018 -795.284973 64.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	-634.505981 -812.921021 64.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	-634.258972 -798.762024 64.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	-634.306030 -785.677979 64.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	-181.561005 -617.356018 64.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	-182.278000 -628.377014 64.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	-177.779007 -475.958008 64.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	-178.292999 -465.838013 64.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	631.676025 -816.112000 64.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	620.869019 -817.281982 64.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	533.494995 -815.078003 64.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	524.218018 -813.476013 64.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	493.835999 -206.378006 64.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	493.651001 -218.001007 64.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	493.761993 -229.166000 64.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	494.941986 -242.945007 64.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	633.296997 206.371994 64.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	626.025024 205.470001 64.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	521.275024 198.862000 64.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	511.558014 197.656006 64.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	874.874023 -1437.800049 40.275799	0.000 0.000 0.000
item_ammo_revolver_ttt	860.682007 -1438.250000 40.275799	0.000 0.000 0.000
item_ammo_revolver_ttt	836.237976 -1439.969971 40.275799	0.000 0.000 0.000
item_ammo_revolver_ttt	822.856018 -1438.290039 40.275799	0.000 0.000 0.000
item_ammo_revolver_ttt	761.325012 -1437.390015 40.275799	0.000 0.000 0.000
item_ammo_revolver_ttt	744.812988 -1438.989990 40.275799	0.000 0.000 0.000
item_ammo_revolver_ttt	720.265991 -1438.109985 40.275799	0.000 0.000 0.000
item_ammo_revolver_ttt	707.883972 -1440.699951 40.275799	0.000 0.000 0.000
item_ammo_revolver_ttt	-236.871964 -797.964661 34.868347	3.101 0.146 1.927
item_ammo_revolver_ttt	-223.681427 -794.479553 35.192451	-1.089 0.090 2.043
item_ammo_revolver_ttt	-204.500870 -795.916687 35.097775	1.372 0.291 1.796
item_ammo_revolver_ttt	-186.026917 -796.922180 35.499302	-3.163 -0.352 -2.434
item_ammo_revolver_ttt	-169.662384 -798.590759 36.567829	-3.625 0.013 -2.641
item_ammo_revolver_ttt	680.436157 -1098.276245 40.451824	1.521 0.169 -0.706
item_ammo_revolver_ttt	695.083130 -1098.248779 40.433014	1.378 0.271 -0.497
item_ammo_revolver_ttt	710.546326 -1098.462646 40.473465	1.417 0.085 -0.624
item_ammo_revolver_ttt	723.316589 -1098.446411 40.472744	1.206 0.104 -0.484
item_ammo_revolver_ttt	740.480591 -1098.421631 40.472420	1.110 0.116 -0.420
item_ammo_revolver_ttt	760.302002 -1098.396973 40.474026	1.582 0.101 -0.734
item_ammo_revolver_ttt	26.142073 -755.131348 204.380035	0.460 0.056 0.036
item_ammo_revolver_ttt	11.950469 -750.293579 204.305099	0.445 0.080 0.066
item_ammo_revolver_ttt	-1.972146 -745.158081 204.330399	0.450 0.068 0.056
item_ammo_revolver_ttt	-16.982138 -745.111633 204.390305	0.462 0.055 0.032
item_ammo_revolver_ttt	-32.385960 -745.174255 204.380035	0.460 0.056 0.036
item_ammo_revolver_ttt	-826.114014 -294.170471 35.928116	2.497 -0.471 0.958
item_ammo_revolver_ttt	-810.393860 -294.204285 35.616505	0.104 0.275 0.864
item_ammo_revolver_ttt	-798.940674 -294.227081 35.722622	1.441 0.079 0.601
item_ammo_revolver_ttt	818.393127 1244.252319 36.278111	-5.741 0.556 -1.498
item_ammo_revolver_ttt	836.363892 1227.765503 36.257278	0.552 -0.117 2.775
item_ammo_revolver_ttt	851.785889 1209.368530 35.637634	2.657 0.526 0.835
item_ammo_revolver_ttt	865.708313 1193.259155 35.361839	2.027 0.316 -1.194
item_ammo_revolver_ttt	879.659424 1176.883789 35.486633	-0.879 -0.017 -1.336
item_ammo_revolver_ttt	-184.686874 -415.437592 64.461411	1.329 -0.086 -0.731
item_ammo_revolver_ttt	-184.829239 -396.515137 64.457336	1.898 -0.230 -0.725
item_ammo_revolver_ttt	-184.663300 -376.193451 64.437172	1.340 -0.204 -1.080
item_ammo_revolver_ttt	-184.543533 -357.364227 64.370216	-0.919 0.176 0.121
ttt_random_weapon	-107.895409 -1311.066528 35.882935	1.043 4.633 -93.835
ttt_random_weapon	-55.779861 -1330.300171 36.948135	1.272 3.914 -93.626
ttt_random_weapon	17.948671 -1324.437256 36.750378	2.792 4.979 -93.264
ttt_random_weapon	80.071030 -1297.298584 36.004108	0.620 2.699 -93.462
ttt_random_weapon	108.635246 -1251.954956 36.737858	0.783 5.167 -92.725
ttt_random_weapon	116.047462 -1191.969238 36.771545	0.575 3.330 -92.335
ttt_random_weapon	105.353409 -1143.513062 36.226780	4.657 5.223 -94.984
ttt_random_weapon	64.460922 -1108.084473 36.681145	1.337 6.729 -91.708
ttt_random_weapon	10.001320 -1100.265259 36.732151	2.896 4.884 -93.617
ttt_random_weapon	-50.675667 -1117.014038 37.398533	-3.457 -8.200 87.190
ttt_random_weapon	-101.464912 -1152.900269 36.350964	1.900 4.182 -94.880
ttt_random_weapon	-117.002388 -1201.776978 37.156223	2.030 3.951 -93.537
ttt_random_weapon	-125.750854 -1249.363037 37.073326	3.474 2.718 -91.587
weapon_ttt_pump_shotgun	513.109314 -1137.751953 41.493317	-0.454 -9.739 -89.519
weapon_ttt_pump_shotgun	557.006409 -1134.556641 41.488808	-0.428 -9.745 -89.571
weapon_ttt_pump_shotgun	597.919006 -1134.841187 41.488369	-0.426 -9.746 -89.576
weapon_ttt_pump_shotgun	642.189209 -1135.465698 41.485699	-0.410 -9.749 -89.606
weapon_ttt_pump_shotgun	-157.342773 -712.017944 65.423927	-0.487 -9.943 -88.772
weapon_ttt_pump_shotgun	-156.101456 -678.770935 65.502945	-0.517 -10.195 -89.758
weapon_ttt_pump_shotgun	-570.823914 709.241272 105.416237	-0.051 -9.589 -88.632
weapon_ttt_pump_shotgun	-533.183167 704.074097 104.886635	2.803 -9.307 -75.334
weapon_ttt_pump_shotgun	-612.923584 301.209473 65.467728	-0.500 -9.546 -89.124
weapon_ttt_pump_shotgun	-669.896606 309.465912 65.464462	-0.499 -9.546 -89.097
weapon_ttt_pump_shotgun	-152.083069 -464.040863 -122.506836	-0.454 -9.740 -89.521
weapon_ttt_pump_shotgun	-151.609650 -425.051666 -122.516785	-0.396 -9.753 -89.635
weapon_ttt_pump_shotgun	-153.327103 -393.443573 -122.513535	-0.415 -9.748 -89.597
weapon_ttt_pump_shotgun	438.658356 1286.176758 37.026840	-0.495 -9.572 -89.126
weapon_ttt_pump_shotgun	492.922546 1285.500977 36.608292	2.731 10.722 83.382
weapon_ttt_pump_shotgun	546.238586 1294.553101 36.128239	-0.836 10.091 86.899
item_ammo_smg1_ttt	-315.346008 -177.585007 -124.000000	0.000 0.000 0.000
item_ammo_smg1_ttt	-343.230988 -176.360992 -124.000000	0.000 0.000 0.000
item_ammo_smg1_ttt	-368.303009 -178.559006 -124.000000	0.000 0.000 0.000
item_ammo_smg1_ttt	1076.410034 1365.260010 36.342201	0.000 0.000 0.000
item_ammo_smg1_ttt	1048.369995 1367.109985 35.268501	0.000 0.000 0.000
item_ammo_smg1_ttt	1077.489990 1338.760010 35.780998	0.000 0.000 0.000
item_ammo_smg1_ttt	1056.609985 -1571.859985 36.265900	0.000 0.000 0.000
item_ammo_smg1_ttt	1062.000000 -1541.300049 34.853401	0.000 0.000 0.000
item_ammo_smg1_ttt	1028.189941 -1575.000000 35.466999	0.000 0.000 0.000
item_ammo_smg1_ttt	-366.525604 -800.037781 35.076969	0.187 0.014 -1.496
item_ammo_smg1_ttt	-339.863800 -798.466064 35.271332	-1.716 0.006 -1.310
item_ammo_smg1_ttt	-315.391693 -794.574402 35.660881	1.312 0.014 -0.274
item_ammo_smg1_ttt	-291.617889 -794.581360 35.652889	-2.220 -0.083 -0.958
item_ammo_smg1_ttt	-270.266449 -794.088928 36.090179	-2.109 -0.144 -3.204
item_ammo_smg1_ttt	437.466553 -1313.870728 35.525131	-1.205 0.080 0.549
item_ammo_smg1_ttt	438.354065 -1344.598145 35.618969	-1.936 -0.068 -2.069
item_ammo_smg1_ttt	439.663879 -1378.526489 36.150162	0.372 0.089 -0.630
item_ammo_smg1_ttt	439.585632 -1412.669556 35.765003	0.450 0.083 1.124
item_ammo_smg1_ttt	439.574341 -1443.507690 35.229675	0.815 0.181 0.495
item_ammo_smg1_ttt	-794.694946 -1416.262573 36.390205	-0.277 0.101 0.136
item_ammo_smg1_ttt	-814.990540 -1399.719360 35.900875	-2.416 0.068 -0.088
item_ammo_smg1_ttt	-834.097412 -1382.429565 35.958393	1.821 0.428 0.472
item_ammo_smg1_ttt	-853.292419 -1366.935303 36.450859	-0.448 -0.093 0.627
item_ammo_smg1_ttt	-871.414734 -1348.355957 36.300434	-2.187 1.551 1.658
item_ammo_smg1_ttt	160.454453 -802.685791 34.749561	3.086 0.243 1.431
item_ammo_smg1_ttt	177.449097 -799.487427 34.478779	-0.822 0.183 1.531
item_ammo_smg1_ttt	196.999390 -799.673950 34.879143	-2.008 -0.289 0.464
item_ammo_smg1_ttt	223.528320 -800.767883 35.574280	-1.103 -0.161 0.095
item_ammo_smg1_ttt	-1008.506165 -298.248657 35.611462	2.564 -0.018 0.217
item_ammo_smg1_ttt	-990.083008 -298.191681 35.610821	-2.413 -1.890 0.307
item_ammo_smg1_ttt	-971.582092 -298.120514 36.185040	2.316 0.785 0.254
item_ammo_smg1_ttt	-955.254089 -245.940582 35.954819	-0.276 -0.059 0.075
item_ammo_smg1_ttt	-982.182556 -246.112656 36.085461	-2.184 -0.278 -1.152
item_ammo_smg1_ttt	-569.620422 1249.929688 35.467529	-0.875 0.100 1.497
item_ammo_smg1_ttt	-569.833679 1278.743896 36.736149	0.284 -0.058 2.826
item_ammo_smg1_ttt	-569.896912 1313.122437 36.722771	0.368 0.133 -1.259
item_ammo_smg1_ttt	498.361084 793.046875 35.733425	-0.541 -0.035 0.680
item_ammo_smg1_ttt	475.497009 793.075439 35.698788	0.246 0.051 0.642
item_ammo_smg1_ttt	455.567963 793.465515 35.793655	0.298 0.153 0.765
item_ammo_smg1_ttt	440.349670 793.168091 35.877422	0.007 0.165 1.250
item_ammo_smg1_ttt	796.034485 452.412170 35.629974	-0.244 0.070 -0.538
item_ammo_smg1_ttt	792.719849 479.886047 35.410141	0.964 -0.049 -0.692
item_ammo_smg1_ttt	790.761230 511.439667 35.432716	1.613 0.385 0.345
item_ammo_smg1_ttt	792.492004 544.399414 35.512909	-0.859 0.054 -0.202
item_ammo_smg1_ttt	1041.097656 -367.875610 35.961597	-0.954 -0.091 -0.382
item_ammo_smg1_ttt	1020.171692 -372.375244 35.071091	-3.830 0.524 0.160
item_ammo_smg1_ttt	181.881897 -547.537964 64.477959	-0.025 -0.002 -0.019
item_ammo_smg1_ttt	181.868484 -576.946960 64.411049	-0.328 0.005 -0.191
item_ammo_smg1_ttt	181.829056 -605.667664 64.473610	-0.180 0.248 -0.107
item_ammo_smg1_ttt	-330.211090 -514.618774 64.563271	-0.523 0.003 -0.349
item_ammo_smg1_ttt	-330.175995 -549.262207 64.557121	-0.686 0.005 -0.415
item_ammo_smg1_ttt	-330.218628 -582.519287 64.528748	-0.447 0.001 -0.220
item_ammo_smg1_ttt	-584.579224 20.440722 95.520134	-0.307 0.020 -0.266
item_ammo_smg1_ttt	-563.408447 20.534060 95.446281	0.551 -0.004 0.356
item_ammo_smg1_ttt	-543.860168 22.316425 95.444160	0.500 -0.005 0.322
item_ammo_smg1_ttt	-153.036682 334.055420 64.529251	-1.036 -0.254 0.457
item_ammo_smg1_ttt	-178.921417 334.017822 64.510452	-0.280 -0.046 0.188
item_ammo_smg1_ttt	111.223129 772.062561 64.396782	0.136 -0.005 0.079
item_ammo_smg1_ttt	117.857132 741.795837 64.410828	0.062 -0.004 0.043
item_ammo_smg1_ttt	-117.025650 730.321289 64.480247	0.086 0.002 -0.171
item_ammo_smg1_ttt	-117.854607 760.206543 64.451439	-0.530 0.001 0.380
item_ammo_smg1_ttt	-373.648224 452.285797 64.549637	0.055 0.493 -0.057
item_ammo_smg1_ttt	-373.846680 481.349915 64.464958	0.141 -0.009 0.087
item_ammo_smg1_ttt	-373.871643 511.344269 64.424408	0.238 -0.003 0.135
item_ammo_smg1_ttt	-671.406738 682.905212 64.426506	-0.601 0.003 0.391
item_ammo_smg1_ttt	-649.682861 683.585754 64.515991	0.248 -0.014 -0.217
item_ammo_smg1_ttt	-635.024536 684.023315 64.430595	-0.758 0.002 0.496
item_ammo_smg1_ttt	635.320984 -348.675781 64.383705	0.079 -0.005 0.040
item_ammo_smg1_ttt	613.177673 -354.628754 64.420143	0.423 -0.004 0.272
item_ammo_smg1_ttt	593.114014 -352.456726 64.482979	-0.375 -0.001 -0.366
item_ammo_smg1_ttt	567.610352 -351.901428 64.499718	-0.838 0.012 -0.627
item_ammo_smg1_ttt	546.961121 -351.735565 64.483002	-0.790 0.003 -0.635
item_ammo_smg1_ttt	302.458984 -749.914978 64.508400	-0.428 0.012 -0.347
item_ammo_smg1_ttt	275.686646 -752.955750 64.521149	-0.244 0.015 -0.209
item_ammo_smg1_ttt	160.845474 -653.415833 -123.498749	-0.569 -0.116 -0.505
item_ammo_smg1_ttt	134.519638 -653.443970 -123.535278	-0.433 0.211 -0.552
item_ammo_smg1_ttt	111.326981 -653.430481 -123.511742	-0.623 -0.152 -0.523
item_ammo_smg1_ttt	85.710220 -653.460327 -123.569984	0.183 -0.173 0.061
