# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_community_pool_revamped
# Exported by: General Butthurt
setting:	replacespawns 1
ttt_random_weapon	850.817017 703.877991 73.372902	0.000 0.000 0.000
ttt_random_weapon	1359.380005 279.011993 73.372902	0.000 0.000 0.000
ttt_random_weapon	1693.750000 1441.300049 73.372902	0.000 0.000 0.000
ttt_random_weapon	1694.849976 480.682007 73.372902	0.000 0.000 0.000
ttt_random_weapon	1667.800049 1709.400024 73.373001	0.000 0.000 0.000
ttt_random_weapon	999.828979 476.864014 73.372902	0.000 0.000 0.000
ttt_random_weapon	1000.539978 1374.239990 73.372902	0.000 0.000 0.000
ttt_random_weapon	1010.080017 2106.010010 73.372902	0.000 0.000 0.000
ttt_random_weapon	1114.930054 2194.929932 73.372902	0.000 0.000 0.000
ttt_random_weapon	837.370972 2171.090088 73.372902	0.000 0.000 0.000
ttt_random_weapon	-709.901978 2191.360107 73.372902	0.000 0.000 0.000
ttt_random_weapon	-684.794983 877.197998 73.372902	0.000 0.000 0.000
ttt_random_weapon	832.408020 877.270996 73.372902	0.000 0.000 0.000
ttt_random_weapon	-363.000000 640.000000 108.000000	0.000 90.000 0.000
ttt_random_weapon	-117.719002 544.119019 73.372902	0.000 0.000 0.000
ttt_random_weapon	-121.113998 742.184021 73.372902	0.000 0.000 0.000
ttt_random_weapon	436.000000 640.000000 73.372902	0.000 0.000 0.000
ttt_random_weapon	768.862976 -282.455994 73.372902	0.000 0.000 0.000
ttt_random_weapon	-615.140015 -237.414993 73.372902	0.000 0.000 0.000
ttt_random_weapon	-449.717010 -1074.479980 73.372902	0.000 0.000 0.000
ttt_random_weapon	791.841980 -807.620972 73.372902	0.000 0.000 0.000
ttt_random_weapon	327.243988 -81.249802 73.372902	0.000 0.000 0.000
ttt_random_weapon	-177.182007 -70.982803 106.404999	0.000 0.000 0.000
ttt_random_weapon	-868.713013 474.979004 73.372902	0.000 0.000 0.000
ttt_random_weapon	-1248.010010 467.036011 73.372902	0.000 0.000 0.000
ttt_random_weapon	-1235.160034 1543.680054 73.372902	0.000 0.000 0.000
ttt_random_weapon	-871.541016 1387.050049 73.372902	0.000 0.000 0.000
ttt_random_weapon	-1528.579956 1704.239990 73.372902	0.000 0.000 0.000
ttt_random_weapon	-1343.500000 2191.070068 73.372902	0.000 0.000 0.000
ttt_random_weapon	-877.413025 1888.530029 73.372902	0.000 0.000 0.000
ttt_random_weapon	-1432.010010 288.710999 73.372902	0.000 0.000 0.000
ttt_random_weapon	-1571.560059 1250.910034 73.372902	0.000 0.000 0.000
ttt_random_weapon	-436.184998 1772.189941 -294.627014	0.000 0.000 0.000
ttt_random_weapon	542.624023 1198.109985 -294.627014	0.000 0.000 0.000
ttt_random_weapon	-96.940300 800.208008 -526.388977	0.000 0.000 0.000
ttt_random_weapon	-488.000000 1092.000000 -491.566986	0.000 0.000 0.000
ttt_random_weapon	-476.000000 912.000000 -490.571014	0.000 0.000 0.000
ttt_random_weapon	-318.282990 973.655029 -461.617004	0.000 0.000 0.000
ttt_random_weapon	-144.000000 1888.000000 -464.216003	0.000 0.000 0.000
ttt_random_weapon	-388.000000 1872.000000 -461.661011	0.000 0.000 0.000
ttt_random_weapon	-26.974701 1272.699951 -566.627014	0.000 0.000 0.000
ttt_random_weapon	-225.524994 1522.760010 -566.627014	0.000 0.000 0.000
ttt_random_weapon	-804.181030 1477.209961 -566.627014	0.000 0.000 0.000
ttt_random_weapon	357.165985 649.624023 -566.627014	0.000 0.000 0.000
ttt_random_weapon	-1272.000000 732.000000 99.704803	0.000 90.000 0.000
ttt_random_weapon	184.000000 2228.000000 91.619102	0.000 0.000 0.000
ttt_random_weapon	620.000000 840.000000 95.706299	0.000 0.000 0.000
ttt_random_weapon	-224.000000 840.000000 100.779999	0.000 0.000 0.000
ttt_random_weapon	859.382019 1184.430054 73.372902	0.000 0.000 0.000
item_ammo_smg1_ttt	581.396729 -117.916855 64.450470	-0.935 0.156 -0.389
item_ammo_smg1_ttt	558.789124 -117.858971 64.467690	0.033 0.335 0.466
item_ammo_smg1_ttt	429.317749 -117.974556 64.438980	0.112 -0.008 0.057
item_ammo_smg1_ttt	406.890839 -117.988747 64.433830	0.151 -0.085 0.069
item_ammo_smg1_ttt	689.051636 2229.930664 87.938698	0.266 -0.159 0.178
item_ammo_smg1_ttt	802.548279 2229.951172 87.939735	0.306 -0.135 0.332
item_ammo_smg1_ttt	445.916260 2229.937744 87.994530	0.407 -0.085 0.352
item_ammo_smg1_ttt	55.680065 2229.868896 87.963379	-0.190 0.580 0.150
item_ammo_smg1_ttt	-180.696991 2229.901855 87.989441	-0.350 0.226 0.299
item_ammo_smg1_ttt	889.776611 2125.219727 87.886284	0.182 -0.018 -0.011
item_ammo_smg1_ttt	889.760498 2082.603027 87.891495	0.243 0.024 -0.029
item_ammo_smg1_ttt	889.830322 1802.771240 88.004974	-0.312 -0.010 0.004
item_ammo_smg1_ttt	889.750549 1761.854736 87.924820	0.076 -0.044 -0.051
item_ammo_smg1_ttt	889.760254 1261.666504 87.939354	-0.109 -0.021 -0.146
item_ammo_smg1_ttt	889.747681 1182.621338 87.943329	-0.050 -0.065 -0.117
item_ammo_smg1_ttt	889.737244 986.669800 87.933044	0.054 -0.097 -0.041
item_ammo_smg1_ttt	-761.683289 996.928772 87.968727	0.091 0.086 0.019
item_ammo_smg1_ttt	-761.843018 1071.351807 87.987671	0.437 0.041 -0.013
item_ammo_smg1_ttt	-761.852722 1219.767334 87.920715	0.184 -0.008 -0.002
item_ammo_smg1_ttt	-761.843140 1330.391479 87.913216	0.093 -0.033 -0.052
item_ammo_smg1_ttt	-558.017517 2229.905518 87.978020	-0.360 0.260 0.298
item_ammo_smg1_ttt	-520.122375 2229.910400 87.990410	0.401 -0.186 0.359
item_ammo_smg1_ttt	495.246155 2229.912842 87.977524	0.420 -0.292 0.381
item_ammo_smg1_ttt	534.118164 2229.897949 87.957748	-0.310 0.349 0.254
item_ammo_smg1_ttt	1322.728638 458.055298 64.491722	-0.248 0.141 -0.313
item_ammo_smg1_ttt	1301.479248 458.037781 64.512383	-0.397 -0.146 -0.330
item_ammo_smg1_ttt	1401.845337 602.378174 87.962212	-0.385 0.017 0.008
item_ammo_smg1_ttt	1401.923462 548.632813 87.958733	-0.627 0.014 -0.011
item_ammo_smg1_ttt	-1273.617554 1368.131836 87.990326	-0.559 -0.032 0.036
item_ammo_smg1_ttt	-1273.529297 1410.850708 88.004478	-0.774 -0.012 -0.204
item_ammo_smg1_ttt	-1273.389648 1446.516724 87.912476	0.253 -0.071 -0.079
item_ammo_smg1_ttt	-1273.372192 1493.815796 87.981911	-1.320 0.010 -0.414
item_ammo_smg1_ttt	-1273.291748 1148.635010 88.001091	-1.042 0.036 -0.360
item_ammo_smg1_ttt	-1273.213135 1188.750366 87.984985	0.572 0.189 0.143
item_ammo_smg1_ttt	-1273.966187 1227.388794 88.000626	0.887 -0.033 -0.055
item_ammo_smg1_ttt	-1273.495117 1321.131958 88.001320	-0.322 -0.487 0.119
item_ammo_smg1_ttt	-846.078796 778.233093 64.506126	-0.893 0.113 -0.104
item_ammo_smg1_ttt	-846.043823 755.941772 64.481796	-1.009 -0.195 -0.115
item_ammo_smg1_ttt	-274.816528 967.777283 -575.579834	0.423 -0.004 0.272
item_ammo_smg1_ttt	-282.885406 996.653076 -575.514771	-0.796 0.003 -0.646
item_ammo_smg1_ttt	-287.433655 1042.305298 -575.556580	0.256 -0.003 0.170
item_ammo_smg1_ttt	114.432304 905.999084 -575.620605	0.121 -0.003 0.031
item_ammo_smg1_ttt	99.779755 906.045227 -575.518860	-0.440 0.060 -0.083
item_ammo_smg1_ttt	84.361832 906.101685 -575.511902	-0.912 0.165 -0.268
item_ammo_smg1_ttt	-500.269623 1740.684082 -575.495667	-0.198 -0.535 0.113
item_ammo_smg1_ttt	-505.899628 1795.030640 -575.440308	0.560 0.548 -0.349
item_ammo_smg1_ttt	-505.846283 1825.286255 -575.441040	0.709 0.021 -0.444
item_ammo_smg1_ttt	-505.931122 1766.149536 -575.410400	1.183 -0.006 -0.293
item_ammo_smg1_ttt	377.821381 1128.076416 -575.461487	-0.156 -0.587 -0.034
item_ammo_smg1_ttt	377.904480 1089.973633 -575.448975	-0.899 -0.102 -0.515
item_ammo_smg1_ttt	377.973022 1054.262939 -575.413025	-1.110 0.037 -0.578
item_ammo_smg1_ttt	-583.051575 1281.710815 -575.485962	-0.657 -0.443 -0.101
item_ammo_smg1_ttt	-583.027161 1255.334717 -575.450500	-1.158 -0.076 -0.155
item_ammo_smg1_ttt	-583.118408 1228.265747 -575.421814	-0.954 0.009 -0.534
weapon_ttt_p90	-339.448334 833.852051 85.560349	-1.640 0.140 3.357
weapon_ttt_p90	-539.029663 833.900513 85.567833	-1.049 1.024 3.127
weapon_ttt_p90	-340.959595 2222.386230 88.784698	0.683 1.248 -87.926
weapon_ttt_p90	740.166199 2221.724365 88.783752	0.682 1.248 -87.904
weapon_ttt_p90	985.835693 701.560486 65.197380	0.814 1.626 -86.907
weapon_ttt_p90	981.756287 1144.327637 65.274796	0.648 0.659 -87.384
weapon_ttt_p90	1372.606689 1319.698853 65.087074	0.276 133.214 87.884
weapon_ttt_p90	-1244.629150 1231.802246 65.152016	0.939 1.630 -86.620
weapon_ttt_p90	-1242.861938 1279.832275 65.362984	0.358 1.617 -87.958
weapon_ttt_p90	-1240.251099 1318.333496 65.441216	0.143 1.613 -88.455
weapon_ttt_p90	-388.803314 1819.211182 -574.503784	-0.009 1.609 -88.804
weapon_ttt_p90	-350.221924 1823.914063 -574.762451	0.704 1.623 -87.162
weapon_ttt_p90	-313.065765 1827.645264 -574.684509	0.489 1.619 -87.656
weapon_ttt_p90	-745.424072 1087.897339 -574.994568	1.389 2.416 -85.555
weapon_ttt_p90	-779.859314 1087.607178 -574.725464	0.648 1.991 -87.378
weapon_ttt_p90	-818.104675 1087.598877 -574.969543	1.304 2.532 -85.604
item_box_buckshot_ttt	872.181458 528.964905 64.382446	-0.410 0.000 0.418
item_box_buckshot_ttt	874.447021 516.983826 64.384941	-1.000 -0.010 0.896
item_box_buckshot_ttt	873.588257 503.154510 64.396072	-0.934 -0.003 0.831
item_box_buckshot_ttt	873.643127 489.991608 64.416489	-0.758 -0.007 0.673
item_box_buckshot_ttt	607.951599 561.914307 64.413544	-0.782 -0.006 0.693
item_box_buckshot_ttt	605.557983 578.563171 64.458313	-0.428 -0.006 0.380
item_box_buckshot_ttt	603.174500 597.645020 64.374130	0.753 -0.022 -0.520
item_box_buckshot_ttt	-342.389618 541.626404 64.437759	0.634 -0.003 0.486
item_box_buckshot_ttt	-344.406555 553.627502 64.436691	0.679 -0.007 0.560
item_box_buckshot_ttt	-347.589081 568.109924 64.367905	-0.770 0.004 -0.567
item_box_buckshot_ttt	-349.663116 582.923096 64.433029	0.726 0.007 0.620
item_box_buckshot_ttt	1342.918945 1691.593262 64.419174	-0.736 -0.006 0.653
item_box_buckshot_ttt	1332.324341 1686.817627 64.459160	1.203 -0.216 -0.248
item_box_buckshot_ttt	1319.720581 1686.770630 64.430489	-0.540 -0.148 0.803
item_box_buckshot_ttt	1307.411255 1686.807739 64.433197	1.481 -0.011 -0.768
item_box_buckshot_ttt	1294.823120 1686.742065 64.461380	0.687 -0.148 -0.179
item_box_buckshot_ttt	1275.061523 1686.791016 64.436691	-0.275 -0.222 0.517
item_box_buckshot_ttt	1342.239502 1710.204102 64.381348	-0.207 0.001 0.253
item_box_buckshot_ttt	1328.734375 1705.738647 64.404564	-0.843 -0.007 0.752
item_box_buckshot_ttt	1319.708008 1706.275879 64.451431	-0.505 -0.005 0.405
item_box_buckshot_ttt	1308.115479 1707.844849 64.341064	0.527 0.003 -0.417
item_box_buckshot_ttt	1272.513062 1702.221680 64.382393	-0.397 0.000 0.407
item_box_buckshot_ttt	-844.027893 1281.991333 64.471733	0.974 -0.108 -0.230
item_box_buckshot_ttt	-844.079346 1269.256226 64.449745	1.531 -0.185 -0.378
item_box_buckshot_ttt	-844.091003 1300.490601 64.464760	1.135 -0.114 -0.265
item_box_buckshot_ttt	-843.942261 902.852112 64.433517	1.426 -0.190 -0.100
item_box_buckshot_ttt	-843.892334 889.071106 64.450127	-0.511 -0.221 0.717
item_box_buckshot_ttt	-843.997742 875.104492 64.443954	1.642 -0.077 -0.390
item_box_buckshot_ttt	-45.303242 1838.065186 -575.649536	0.835 0.002 -0.668
item_box_buckshot_ttt	-20.133244 1836.740234 -575.616638	-0.582 -0.004 0.557
item_box_buckshot_ttt	-4.308671 1845.446289 -575.532532	-0.351 -0.006 0.313
item_box_buckshot_ttt	19.269558 1846.493164 -575.588135	-0.937 -0.015 0.751
item_box_buckshot_ttt	-1020.118103 1434.359009 -575.561584	0.679 -0.066 -0.186
item_box_buckshot_ttt	-1020.126099 1468.331665 -575.561218	0.691 -0.069 -0.139
item_box_buckshot_ttt	-1020.089539 1499.608276 -575.587463	0.635 -0.170 -0.480
item_box_buckshot_ttt	-1020.089905 1522.188599 -575.580872	0.679 -0.132 -0.508
item_box_buckshot_ttt	1294.407227 1702.960938 64.417023	-0.734 -0.005 0.658
weapon_ttt_galil	466.957581 -111.799347 64.814514	-1.658 12.989 87.036
weapon_ttt_galil	-538.507446 2195.563721 64.813766	-1.625 12.988 87.037
weapon_ttt_galil	502.274017 2198.073242 64.814056	-1.638 12.988 87.037
weapon_ttt_galil	1046.299194 456.896362 64.841911	16.107 8.389 46.734
weapon_ttt_galil	1365.945557 479.697632 64.793556	-1.450 21.982 86.972
weapon_ttt_galil	38.140152 938.947327 -575.199280	-1.515 21.978 87.018
weapon_ttt_galil	0.224420 943.697144 -574.888000	0.950 -16.604 -87.267
weapon_ttt_galil	-38.693748 944.051208 -575.197998	-1.409 21.976 87.027
weapon_ttt_famas	-72.576416 2227.027588 65.041763	0.000 5.785 89.095
weapon_ttt_famas	875.131714 2053.837158 83.984283	-50.987 -11.186 90.939
weapon_ttt_famas	-721.622620 1180.143921 65.344551	0.037 -19.824 -89.701
weapon_ttt_famas	-723.845337 998.712524 65.371750	0.014 -18.102 -89.890
weapon_ttt_famas	-854.208435 701.785034 65.383148	-0.000 -14.360 -89.971
weapon_ttt_famas	-854.185852 640.628906 64.844139	0.497 -14.186 -86.372
weapon_ttt_famas	-219.814774 962.538208 -574.817078	0.000 16.038 90.000
weapon_ttt_famas	-167.615936 962.999512 -574.817078	0.000 16.037 90.000
ttt_random_ammo	466.542999 427.565002 148.828995	0.000 0.000 0.000
ttt_random_ammo	354.097992 430.941010 148.828995	0.000 0.000 0.000
ttt_random_ammo	231.520996 432.648010 148.828995	0.000 0.000 0.000
ttt_random_ammo	-102.884003 429.377991 148.828003	0.000 0.000 0.000
ttt_random_ammo	-223.869995 421.251007 148.828003	0.000 0.000 0.000
ttt_random_ammo	-349.957001 423.053009 148.828995	0.000 0.000 0.000
ttt_random_ammo	-344.895996 -64.751999 97.032997	0.000 0.000 0.000
ttt_random_ammo	-530.924011 -88.344803 104.825996	0.000 0.000 0.000
ttt_random_ammo	-1012.000000 136.000000 87.000000	0.000 330.000 0.000
ttt_random_ammo	-1547.229980 -101.102997 64.000603	0.000 0.000 0.000
ttt_random_ammo	731.142029 714.700989 64.000603	0.000 0.000 0.000
ttt_random_ammo	619.513977 535.125000 64.000603	0.000 0.000 0.000
ttt_random_ammo	850.080994 564.752991 64.000603	0.000 0.000 0.000
ttt_random_ammo	1363.959961 368.299988 64.000603	0.000 0.000 0.000
ttt_random_ammo	1398.250000 647.034973 87.768501	0.000 90.000 0.000
ttt_random_ammo	1400.849976 768.094971 87.768600	0.000 90.000 0.000
ttt_random_ammo	1402.239990 1427.619995 87.768600	0.000 90.000 0.000
ttt_random_ammo	1565.109985 1575.229980 64.000603	0.000 0.000 0.000
ttt_random_ammo	1697.130005 1314.079956 64.000603	0.000 0.000 0.000
ttt_random_ammo	1695.239990 608.575012 64.000603	0.000 0.000 0.000
ttt_random_ammo	1504.310059 282.541992 64.000603	0.000 0.000 0.000
ttt_random_ammo	1571.060059 274.894989 64.000603	0.000 0.000 0.000
ttt_random_ammo	1698.869995 418.837006 64.000603	0.000 0.000 0.000
ttt_random_ammo	973.380981 1022.349976 64.000603	0.000 0.000 0.000
ttt_random_ammo	1006.369995 1725.810059 64.000702	0.000 0.000 0.000
ttt_random_ammo	1007.799988 2012.180054 64.000603	0.000 0.000 0.000
ttt_random_ammo	1213.689941 2193.100098 64.000603	0.000 0.000 0.000
ttt_random_ammo	1409.430054 2187.159912 64.000603	0.000 0.000 0.000
ttt_random_ammo	1684.270020 2213.229980 64.000603	0.000 0.000 0.000
ttt_random_ammo	639.986023 2227.159912 87.768600	0.000 0.000 0.000
ttt_random_ammo	324.407013 2228.510010 87.768600	0.000 0.000 0.000
ttt_random_ammo	-385.010986 2228.080078 87.768600	0.000 0.000 0.000
ttt_random_ammo	-754.057007 1848.530029 87.768600	0.000 90.000 0.000
ttt_random_ammo	-754.176025 1107.089966 87.768600	0.000 90.000 0.000
ttt_random_ammo	-453.161011 841.655029 87.748596	0.000 0.000 0.000
ttt_random_ammo	-93.246101 842.190979 87.748703	0.000 0.000 0.000
ttt_random_ammo	358.832001 840.783020 87.748703	0.000 0.000 0.000
ttt_random_ammo	882.619019 1063.670044 87.748703	0.000 90.000 0.000
ttt_random_ammo	884.369995 1320.979980 87.748703	0.000 90.000 0.000
ttt_random_ammo	884.775024 1897.410034 87.748703	0.000 90.000 0.000
ttt_random_ammo	-1272.790039 1291.319946 87.768600	0.000 90.000 0.000
ttt_random_ammo	-1270.219971 623.932007 87.768600	0.000 90.000 0.000
ttt_random_ammo	-1369.640015 274.440002 64.000603	0.000 90.000 0.000
ttt_random_ammo	-1578.930054 1121.599976 64.000603	0.000 90.000 0.000
ttt_random_ammo	-1441.239990 1563.800049 64.000603	0.000 90.000 0.000
ttt_random_ammo	-1222.540039 283.222992 64.000603	0.000 90.000 0.000
ttt_random_ammo	501.826996 716.193970 127.580002	0.000 90.000 0.000
ttt_random_ammo	212.841003 725.635010 64.000603	0.000 90.000 0.000
ttt_random_ammo	-362.000000 629.000000 71.000000	0.000 90.000 0.000
ttt_random_ammo	-0.416138 800.789978 -535.762024	0.000 90.000 0.000
ttt_random_ammo	-2.246950 1517.719971 -575.999023	0.000 90.000 0.000
ttt_random_ammo	133.386002 1274.290039 -575.999023	0.000 90.000 0.000
ttt_random_ammo	-502.398010 1132.540039 -465.480011	0.000 90.000 0.000
ttt_random_ammo	-502.398010 969.867004 -471.536987	0.000 90.000 0.000
ttt_random_ammo	-330.518005 894.867981 -526.184021	0.000 90.000 0.000
ttt_random_ammo	-367.226013 986.814026 -470.989014	0.000 90.000 0.000
ttt_random_ammo	-96.438400 1918.199951 -454.933990	0.000 90.000 0.000
ttt_random_ammo	205.542999 1899.880005 -575.999023	0.000 90.000 0.000
ttt_random_ammo	-704.085022 1678.260010 -575.999023	0.000 90.000 0.000
ttt_random_ammo	-896.439026 1684.010010 -575.999023	0.000 90.000 0.000
ttt_random_ammo	-78.002296 714.526001 127.580002	0.000 90.000 0.000
ttt_random_ammo	-66.102699 541.729004 127.580002	0.000 90.000 0.000
ttt_random_ammo	65.509903 1874.449951 91.000504	0.000 90.000 0.000
ttt_random_ammo	-8.485500 1363.630005 -303.998993	0.000 90.000 0.000
ttt_random_ammo	269.226013 1386.140015 -303.998993	0.000 90.000 0.000
weapon_zm_mac10	877.214294 1806.661865 65.257080	-0.377 -47.611 -88.863
ttt_playerspawn	601.163452 942.551147 64.589455	-0.033 164.936 -0.000
ttt_playerspawn	-437.272644 944.283447 64.548439	-0.049 -0.000 0.049
ttt_playerspawn	-668.202698 1338.966919 64.523720	-0.073 -0.000 0.073
ttt_playerspawn	-650.833679 2049.466064 64.532364	0.065 0.000 0.065
ttt_playerspawn	-166.145645 2081.590332 64.546059	-0.052 -0.000 0.052
ttt_playerspawn	236.800323 2092.327148 64.536339	-0.061 -0.000 0.061
ttt_playerspawn	669.270874 2099.620605 64.546036	0.171 -130.855 0.000
ttt_playerspawn	763.121521 1794.538330 64.599800	0.000 -157.211 0.000
ttt_playerspawn	794.052979 1355.681030 64.587624	0.040 -150.280 -0.001
ttt_playerspawn	635.673584 198.559555 64.579803	-0.000 -179.466 -0.064
ttt_playerspawn	-506.546204 203.308502 64.511818	-0.017 -1.320 0.016
ttt_playerspawn	-1068.314819 608.686951 64.558907	-0.001 108.690 -0.131
ttt_playerspawn	-1089.316284 1204.212402 64.500542	-0.023 69.536 -0.185
ttt_playerspawn	-1183.704590 1934.595215 64.587479	0.040 -49.555 0.001
ttt_playerspawn	-339.850433 1728.092529 -575.460205	-0.059 -0.000 0.059
ttt_playerspawn	-801.976624 1331.549194 -575.477844	-0.076 -0.000 0.076
ttt_playerspawn	97.748222 1727.637939 -575.419617	0.063 -71.832 0.001
ttt_playerspawn	257.759155 907.406616 -575.437317	-0.118 124.301 0.000
ttt_playerspawn	1195.462646 1544.790649 64.592422	0.000 -166.673 0.024
ttt_playerspawn	1169.721924 1033.106689 64.561989	-0.002 106.350 -0.123
ttt_playerspawn	1145.184814 622.010986 64.569855	-0.096 82.844 -0.000
ttt_playerspawn	1390.564453 1909.009033 64.503235	0.023 -138.682 0.142
ttt_playerspawn	-250.305511 179.824554 64.542709	-0.055 -0.000 0.055
ttt_playerspawn	-16.987350 187.370438 64.540062	-0.057 -0.000 0.057
ttt_playerspawn	344.851990 179.684525 64.586319	0.000 165.958 0.043
ttt_playerspawn	753.237671 605.726440 64.600037	-0.128 -88.356 0.128
ttt_playerspawn	-591.766907 542.822632 64.556129	0.140 -35.185 0.001
ttt_playerspawn	-895.883545 1545.686279 64.551208	-0.048 -0.000 0.048
ttt_playerspawn	-158.885406 1062.084595 -575.467957	-0.066 -0.000 0.066
ttt_playerspawn	-369.023224 1374.652588 -575.434265	-0.001 10.478 0.109
weapon_ttt_p228	-523.991821 681.207764 97.648132	-0.918 33.865 90.231
weapon_ttt_p228	-518.714722 640.103210 97.646973	-0.732 33.905 90.038
weapon_ttt_p228	-543.524536 655.816345 97.648399	-0.961 33.864 90.275
item_ammo_pistol_ttt	-452.686707 636.789124 64.380058	-0.104 -0.020 -0.031
item_ammo_pistol_ttt	-451.235443 605.521118 64.456131	-0.219 0.133 -0.277
item_ammo_pistol_ttt	-451.356842 577.630615 64.430725	-0.533 0.479 -0.615
item_ammo_pistol_ttt	-451.257324 546.235352 64.425865	-0.238 0.480 -0.427
item_ammo_pistol_ttt	-345.987671 758.471191 64.432030	-0.337 0.048 -0.085
item_ammo_pistol_ttt	-326.152863 758.453491 64.400887	1.464 0.062 0.047
item_ammo_pistol_ttt	-307.533020 758.439819 64.419449	1.868 0.197 0.089
item_ammo_pistol_ttt	1697.103516 1905.937988 64.338196	-0.140 -0.019 -0.042
item_ammo_pistol_ttt	1705.398193 1859.319702 64.349876	-0.130 -0.019 -0.039
item_ammo_pistol_ttt	1707.442993 1806.480957 64.453636	-0.435 0.118 -0.420
item_ammo_pistol_ttt	1706.492554 2109.803711 64.391975	-0.093 -0.020 -0.028
item_ammo_pistol_ttt	1707.098633 2079.102783 64.370750	-0.112 -0.019 -0.034
item_ammo_pistol_ttt	1706.526489 2041.438599 64.370750	-0.112 -0.019 -0.034
item_ammo_pistol_ttt	380.695160 1710.899048 -575.578308	-0.761 0.166 -0.720
item_ammo_pistol_ttt	380.623077 1685.820801 -575.524353	-0.212 0.501 -0.217
item_ammo_pistol_ttt	380.723358 1659.218994 -575.557495	-0.232 0.498 -0.441
item_ammo_pistol_ttt	380.711578 1633.213623 -575.550537	-0.213 0.749 -0.389
item_ammo_revolver_ttt	661.676453 730.012146 64.346283	0.453 0.061 0.050
item_ammo_revolver_ttt	672.262390 734.235352 64.412903	0.466 0.053 0.023
item_ammo_revolver_ttt	686.549988 732.643372 64.336548	0.451 0.063 0.054
item_ammo_revolver_ttt	698.876282 736.931641 64.390282	0.462 0.054 0.032
item_ammo_revolver_ttt	823.270081 -122.025642 64.445457	1.015 -0.282 -0.731
item_ammo_revolver_ttt	809.560852 -121.513023 64.433578	1.235 0.602 -0.018
item_ammo_revolver_ttt	796.331238 -122.117981 64.460114	0.932 -0.233 -0.466
item_ammo_revolver_ttt	779.267395 -122.046890 64.429787	0.926 -0.312 -0.887
item_ammo_revolver_ttt	-764.795166 1879.834229 87.215622	0.694 2.050 -4.888
item_ammo_revolver_ttt	-757.880676 1899.378662 87.847359	0.446 0.053 0.040
item_ammo_revolver_ttt	-755.152405 1802.803833 87.839226	0.478 0.092 0.021
item_ammo_revolver_ttt	-755.974365 1730.084351 87.829475	0.441 0.057 0.047
item_ammo_revolver_ttt	1404.603882 1284.237549 87.901939	0.637 0.040 0.011
item_ammo_revolver_ttt	1404.620850 1254.176392 87.851616	0.838 0.217 0.025
