# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_67thway_v7
# Exported by: General Butthurt
setting:	replacespawns 0
item_ammo_smg1_ttt	-907.918030 1221.760010 93.344704	0.000 0.000 0.000
item_ammo_smg1_ttt	-943.802979 1223.449951 93.344704	0.000 0.000 0.000
item_ammo_smg1_ttt	-910.419006 1253.050049 93.344704	0.000 0.000 0.000
item_ammo_smg1_ttt	-940.971008 1249.969971 93.344704	0.000 0.000 0.000
item_ammo_smg1_ttt	-924.968994 1231.949951 93.344704	0.000 0.000 0.000
item_ammo_smg1_ttt	-924.758972 1254.640015 93.344704	0.000 0.000 0.000
item_ammo_smg1_ttt	1040.000000 1344.000000 241.345001	0.000 271.500 0.000
item_ammo_smg1_ttt	1008.000000 1360.000000 241.345001	0.000 0.000 0.000
item_ammo_smg1_ttt	-2813.560059 6225.600098 65.344704	0.000 0.000 0.000
item_ammo_smg1_ttt	-2784.580078 6227.899902 65.344704	0.000 0.000 0.000
item_ammo_smg1_ttt	-1061.000000 -286.000000 145.000000	0.000 0.000 0.000
item_ammo_smg1_ttt	-810.000000 652.000000 -416.000000	0.000 0.000 0.000
item_ammo_smg1_ttt	-766.000000 652.000000 -416.000000	0.000 0.000 0.000
item_ammo_smg1_ttt	-726.000000 651.000000 -416.148010	0.000 0.000 0.000
item_ammo_smg1_ttt	-1145.942871 1667.397217 88.501892	0.721 0.065 -0.054
item_ammo_smg1_ttt	-1131.624512 1667.829346 88.483971	-0.093 0.028 -0.117
item_ammo_smg1_ttt	-1145.814941 1668.745483 102.285255	0.709 0.059 -0.531
item_ammo_smg1_ttt	-1131.405640 1667.316650 102.231354	-0.139 0.119 -0.090
item_ammo_smg1_ttt	-1352.626953 1216.878540 88.516724	0.235 -0.012 -0.201
item_ammo_smg1_ttt	-1369.074341 1210.030762 88.463890	0.754 -0.029 -0.139
item_ammo_smg1_ttt	-1392.349121 1210.153076 88.511307	1.034 -0.184 -0.334
item_ammo_smg1_ttt	-1417.848877 1210.097290 88.496574	1.079 -0.056 -0.261
item_ammo_smg1_ttt	-1438.757568 1210.136230 88.519897	0.754 -0.177 -0.206
item_ammo_smg1_ttt	-1462.556396 1210.104126 88.497032	0.877 -0.153 -0.248
item_ammo_smg1_ttt	-1483.008179 1210.126831 88.452850	-0.544 -0.282 0.601
item_ammo_smg1_ttt	-610.683594 202.100845 -447.473694	-0.438 0.163 -0.130
item_ammo_smg1_ttt	-608.993835 222.019791 -447.490021	0.260 0.434 0.206
item_ammo_smg1_ttt	-617.719360 245.940567 -447.489380	0.330 0.204 0.274
item_ammo_smg1_ttt	-314.473999 -917.955261 -447.582031	-0.376 0.005 0.241
item_ammo_smg1_ttt	-291.038971 -917.871887 -447.482849	1.259 -0.166 -0.480
item_ammo_smg1_ttt	-264.767761 -917.774963 -447.467468	0.653 -0.433 -0.225
item_ammo_smg1_ttt	-237.581787 -917.785400 -447.495178	1.071 -0.381 -0.312
item_ammo_smg1_ttt	-308.542419 -814.411255 -447.608337	0.110 -0.005 0.061
item_ammo_smg1_ttt	-281.216492 -814.217224 -447.495575	-0.662 0.011 -0.503
weapon_ttt_m16	916.000000 -531.000000 164.000000	0.000 96.000 -97.500
weapon_ttt_m16	833.987976 -602.000000 -447.000000	0.000 0.000 90.500
weapon_ttt_m16	833.827026 -729.000000 -446.000000	0.000 0.000 90.500
weapon_ttt_m16	-778.000000 1821.319946 122.000000	-0.484 89.875 -75.499
weapon_ttt_m16	-616.000000 120.000000 156.000000	0.000 284.000 -89.500
weapon_ttt_m16	-1437.069946 1426.000000 126.000000	0.000 0.000 88.500
weapon_ttt_m16	-1486.069946 1426.000000 126.000000	0.000 0.000 88.500
weapon_ttt_m16	-604.000000 -237.000000 105.682999	0.000 86.000 90.500
weapon_ttt_m16	-2430.860107 4554.569824 62.413399	0.000 94.000 0.000
weapon_ttt_m16	-782.000000 1817.140015 158.000000	-0.484 89.875 -75.499
weapon_ttt_m16	-778.000000 1820.540039 134.000000	-0.484 89.875 -75.499
item_box_buckshot_ttt	601.262024 -735.721985 75.488701	0.000 0.000 -0.500
item_box_buckshot_ttt	619.000000 -735.000000 75.488701	0.000 0.000 -0.500
item_box_buckshot_ttt	766.000000 -472.000000 162.000000	0.000 0.000 0.000
item_box_buckshot_ttt	763.000000 -489.000000 162.000000	0.000 0.000 0.000
item_box_buckshot_ttt	-976.995972 -293.803009 -446.705994	0.000 50.500 0.000
item_box_buckshot_ttt	-990.054016 -279.183990 -446.705994	0.000 50.500 0.000
item_box_buckshot_ttt	-912.965027 95.111504 105.293999	0.000 180.000 0.000
item_box_buckshot_ttt	-917.203003 76.512398 105.293999	0.000 180.000 0.000
item_box_buckshot_ttt	-913.380005 120.977997 105.293999	0.000 180.000 0.000
item_box_buckshot_ttt	-805.132996 164.878006 233.294006	0.000 0.000 0.000
item_box_buckshot_ttt	-789.703003 164.832993 233.294006	0.000 0.000 0.000
item_box_buckshot_ttt	-264.000000 -368.000000 -636.510986	0.000 195.000 0.000
item_box_buckshot_ttt	-272.000000 -376.000000 -636.510986	0.000 195.000 0.000
item_box_buckshot_ttt	-1092.079712 1897.657959 88.418320	-0.852 -0.019 0.660
item_box_buckshot_ttt	-1078.912109 1898.568604 88.445793	1.797 -0.114 -0.520
item_box_buckshot_ttt	-1061.412354 1898.693848 88.474266	0.942 -0.128 -0.237
item_box_buckshot_ttt	-1047.239624 1896.775513 88.347260	0.712 0.003 -0.568
item_box_buckshot_ttt	-1091.087646 1886.311890 88.427109	-0.671 -0.006 0.596
item_box_buckshot_ttt	-1079.580444 1889.240112 88.476334	0.786 -0.790 -0.146
item_box_buckshot_ttt	-1062.140381 1889.003784 88.379059	0.129 0.003 -0.018
item_box_buckshot_ttt	-1049.835571 1884.025635 88.387764	-1.010 -0.011 0.895
item_box_buckshot_ttt	-428.226410 506.201569 -447.604889	-0.951 -0.004 0.843
item_box_buckshot_ttt	-428.221954 496.665466 -447.548492	-0.200 -0.626 0.193
item_box_buckshot_ttt	-420.865051 506.703064 -447.548981	1.473 -0.085 -0.350
item_box_buckshot_ttt	-420.601288 497.467834 -447.558441	1.727 -0.121 -0.422
item_box_buckshot_ttt	-411.839081 506.699615 -447.536194	1.200 -0.087 -0.303
item_box_buckshot_ttt	-412.497681 497.364838 -447.568085	1.917 -0.171 -0.441
item_box_buckshot_ttt	-400.504974 506.708679 -447.547485	2.018 -0.153 -0.684
item_box_buckshot_ttt	-401.914673 497.636444 -447.555817	1.622 -0.118 -0.377
item_box_buckshot_ttt	-391.171295 506.705261 -447.563263	1.830 -0.150 -0.440
item_box_buckshot_ttt	-392.588470 497.333588 -447.589386	1.215 -0.137 -0.337
item_box_buckshot_ttt	-1148.078613 -628.610657 -447.554474	0.827 0.127 0.202
item_box_buckshot_ttt	-1148.160034 -612.170715 -447.574219	1.108 0.195 -0.211
item_box_buckshot_ttt	-1148.076904 -593.723450 -447.539337	0.098 0.004 0.467
item_box_buckshot_ttt	-1134.572754 -625.186096 -447.617615	-0.432 0.000 0.436
item_box_buckshot_ttt	-1138.045044 -612.417053 -447.606079	-0.947 -0.002 0.842
item_box_buckshot_ttt	-1137.790161 -593.625732 -447.594666	-0.834 -0.008 0.741
weapon_ttt_galil	-1175.592651 1386.826294 89.194626	0.723 -12.949 -87.859
weapon_ttt_galil	-1241.369141 1394.224731 89.382095	0.150 -15.105 -90.419
weapon_ttt_galil	-474.013275 -912.713501 -447.379944	1.055 19.745 86.448
weapon_ttt_galil	-406.850464 -915.196289 -447.194855	-1.273 12.523 87.130
weapon_ttt_famas	-1125.360596 1843.353149 89.008621	-0.100 -16.342 -87.302
weapon_ttt_famas	-1124.987671 1876.035156 89.037697	0.000 15.881 89.069
weapon_ttt_famas	-510.424103 213.373825 -446.817078	0.000 16.040 90.000
weapon_ttt_famas	-556.128052 207.858032 -447.015106	0.000 13.726 88.731
weapon_ttt_glock	-866.000000 -574.000000 125.000000	0.000 250.000 0.000
weapon_ttt_glock	-789.000000 1283.000000 134.000000	6.523 299.711 -85.291
weapon_ttt_glock	-1066.000000 1208.000000 144.000000	0.000 0.000 89.500
weapon_ttt_glock	-1115.569946 1208.000000 145.000000	0.000 0.000 89.500
weapon_ttt_glock	1460.000000 1420.000000 276.938995	0.000 0.000 0.000
weapon_ttt_glock	-1519.709961 1446.189941 146.932007	0.000 0.000 0.000
weapon_ttt_glock	-1482.219971 1444.969971 146.932007	0.000 0.000 0.000
weapon_ttt_glock	-1497.500000 1444.630005 146.932007	0.000 0.000 0.000
ttt_random_ammo	343.972992 -917.525024 -446.998993	0.000 0.000 0.000
ttt_random_ammo	437.020996 -916.335999 -446.998993	0.000 0.000 0.000
ttt_random_ammo	121.830002 -912.375977 -446.998993	0.000 0.000 0.000
ttt_random_ammo	-41.921902 -909.828979 -446.998993	0.000 0.000 0.000
ttt_random_ammo	-131.315994 -909.551025 -446.998993	0.000 0.000 0.000
ttt_random_ammo	202.401001 -918.367004 -446.998993	0.000 0.000 0.000
ttt_random_ammo	-212.699005 -809.979980 -446.998993	0.000 0.000 0.000
ttt_random_ammo	-154.951004 -811.752014 -446.998993	0.000 0.000 0.000
ttt_random_ammo	212.903000 -815.802979 -446.998993	0.000 0.000 0.000
ttt_random_ammo	386.322998 -814.890015 -446.998993	0.000 0.000 0.000
ttt_random_ammo	484.114990 -816.216980 -446.998993	0.000 0.000 0.000
ttt_random_ammo	-1022.559998 1309.699951 93.000603	0.000 0.000 0.000
ttt_random_ammo	-1027.130005 1328.239990 93.000603	0.000 0.000 0.000
ttt_random_ammo	-991.768982 1331.520020 93.000603	0.000 0.000 0.000
ttt_random_ammo	-989.741028 1313.310059 93.000603	0.000 0.000 0.000
ttt_random_ammo	-1784.000000 1277.000000 108.375999	0.000 0.000 0.000
ttt_random_ammo	-1775.000000 1282.000000 108.375999	0.000 0.000 0.000
ttt_random_ammo	-1788.000000 1288.000000 108.375999	0.000 0.000 0.000
ttt_random_ammo	-1763.000000 1290.000000 108.375999	0.000 317.000 0.000
ttt_random_ammo	-1784.000000 1297.000000 108.375999	0.000 0.000 0.000
ttt_random_ammo	-1765.000000 1302.000000 108.375999	0.000 0.000 0.000
ttt_random_ammo	-2681.000000 6031.000000 98.243599	0.000 0.000 0.000
ttt_random_ammo	-2702.909912 6031.000000 98.104797	0.000 0.000 0.000
ttt_random_ammo	-2702.909912 6043.000000 98.104797	0.000 0.000 0.000
ttt_random_ammo	-2681.000000 6043.000000 98.243599	0.000 0.000 0.000
ttt_random_ammo	-1280.000000 1246.000000 108.375999	0.000 90.000 0.000
ttt_random_ammo	-1268.000000 1248.000000 108.375999	0.000 47.000 0.000
ttt_random_ammo	-1275.000000 1227.000000 108.375999	0.000 90.000 0.000
ttt_random_ammo	-1266.000000 1223.000000 108.375999	0.000 90.000 0.000
ttt_random_ammo	-1260.000000 1236.000000 108.375999	0.000 90.000 0.000
ttt_random_ammo	-1255.000000 1227.000000 108.375999	0.000 90.000 0.000
ttt_random_ammo	-1750.000000 5813.000000 76.315201	0.000 0.000 0.000
ttt_random_ammo	-1750.000000 5828.799805 78.341904	0.000 0.000 0.000
ttt_random_ammo	-1750.000000 5848.740234 79.000000	0.000 0.000 0.000
ttt_random_ammo	-1750.000000 5813.000000 101.315002	0.000 0.000 0.000
ttt_random_ammo	-1750.000000 5828.799805 103.342003	0.000 0.000 0.000
ttt_random_ammo	-1750.000000 5848.740234 104.000000	0.000 0.000 0.000
ttt_random_ammo	-1750.000000 5813.000000 138.315002	0.000 0.000 0.000
ttt_random_ammo	-1750.000000 5828.799805 140.341995	0.000 0.000 0.000
ttt_random_ammo	-1750.000000 5848.740234 141.000000	0.000 0.000 0.000
ttt_random_ammo	-1749.709961 5744.259766 138.315002	0.000 0.000 0.000
ttt_random_ammo	-1749.709961 5760.069824 140.341995	0.000 0.000 0.000
ttt_random_ammo	-1749.709961 5780.000000 141.000000	0.000 0.000 0.000
ttt_random_ammo	-1749.709961 5760.069824 103.342003	0.000 0.000 0.000
ttt_random_ammo	-1749.709961 5744.259766 101.315002	0.000 0.000 0.000
ttt_random_ammo	-1749.709961 5780.000000 104.000000	0.000 0.000 0.000
ttt_random_ammo	-1749.709961 5780.000000 79.000000	0.000 0.000 0.000
ttt_random_ammo	-1749.709961 5760.069824 78.341904	0.000 0.000 0.000
ttt_random_ammo	-1749.709961 5744.259766 76.315201	0.000 0.000 0.000
ttt_random_ammo	-1749.709961 5877.259766 138.315002	0.000 0.000 0.000
ttt_random_ammo	-1749.709961 5893.069824 140.341995	0.000 0.000 0.000
ttt_random_ammo	-1749.709961 5913.000000 141.000000	0.000 0.000 0.000
ttt_random_ammo	-1749.709961 5893.069824 103.342003	0.000 0.000 0.000
ttt_random_ammo	-1749.709961 5877.259766 101.315002	0.000 0.000 0.000
ttt_random_ammo	-1749.709961 5913.000000 104.000000	0.000 0.000 0.000
ttt_random_ammo	-1749.709961 5913.000000 79.000000	0.000 0.000 0.000
ttt_random_ammo	-1749.709961 5893.069824 78.341904	0.000 0.000 0.000
ttt_random_ammo	-1749.709961 5877.259766 76.315201	0.000 0.000 0.000
ttt_random_ammo	-932.000000 5884.000000 138.315002	0.000 0.000 0.000
ttt_random_ammo	-932.000000 5899.799805 140.341995	0.000 0.000 0.000
ttt_random_ammo	-932.000000 5919.740234 141.000000	0.000 0.000 0.000
ttt_random_ammo	-932.000000 5899.799805 103.342003	0.000 0.000 0.000
ttt_random_ammo	-932.000000 5884.000000 101.315002	0.000 0.000 0.000
ttt_random_ammo	-932.000000 5919.740234 104.000000	0.000 0.000 0.000
ttt_random_ammo	-932.000000 5919.740234 79.000000	0.000 0.000 0.000
ttt_random_ammo	-932.000000 5899.799805 78.341904	0.000 0.000 0.000
ttt_random_ammo	-932.000000 5884.000000 76.315201	0.000 0.000 0.000
ttt_random_ammo	-932.288025 5855.470215 104.000000	0.000 0.000 0.000
ttt_random_ammo	-932.288025 5835.540039 103.342003	0.000 0.000 0.000
ttt_random_ammo	-932.288025 5819.740234 101.315002	0.000 0.000 0.000
ttt_random_ammo	-932.288025 5819.740234 76.315201	0.000 0.000 0.000
ttt_random_ammo	-932.288025 5835.540039 78.341904	0.000 0.000 0.000
ttt_random_ammo	-932.288025 5855.470215 79.000000	0.000 0.000 0.000
ttt_random_ammo	-932.288025 5855.470215 141.000000	0.000 0.000 0.000
ttt_random_ammo	-932.288025 5835.540039 140.341995	0.000 0.000 0.000
ttt_random_ammo	-932.288025 5819.740234 138.315002	0.000 0.000 0.000
ttt_random_ammo	-932.000000 5751.000000 138.315002	0.000 0.000 0.000
ttt_random_ammo	-932.000000 5766.799805 140.341995	0.000 0.000 0.000
ttt_random_ammo	-932.000000 5786.740234 141.000000	0.000 0.000 0.000
ttt_random_ammo	-932.000000 5786.740234 104.000000	0.000 0.000 0.000
ttt_random_ammo	-932.000000 5766.799805 103.342003	0.000 0.000 0.000
ttt_random_ammo	-932.000000 5751.000000 101.315002	0.000 0.000 0.000
ttt_random_ammo	-932.000000 5751.000000 76.315201	0.000 0.000 0.000
ttt_random_ammo	-932.000000 5766.799805 78.341904	0.000 0.000 0.000
ttt_random_ammo	-932.000000 5786.740234 79.000000	0.000 0.000 0.000
ttt_random_ammo	-946.557983 -916.554993 -42.999401	0.000 0.000 0.000
ttt_random_ammo	-923.596985 -914.556030 -42.999401	0.000 0.000 0.000
ttt_random_ammo	-898.669983 -912.820984 -42.999401	0.000 0.000 0.000
ttt_random_ammo	-917.481995 -876.000000 -42.999401	0.000 0.000 0.000
ttt_random_ammo	-892.723022 -876.443970 -42.999401	0.000 0.000 0.000
ttt_random_ammo	-944.138000 -877.906006 -42.999401	0.000 0.000 0.000
ttt_random_ammo	-968.913025 -879.440979 -42.999401	0.000 0.000 0.000
ttt_random_ammo	-1430.709961 5312.000000 101.315002	0.000 0.000 0.000
ttt_random_ammo	-1430.709961 5327.799805 103.342003	0.000 0.000 0.000
ttt_random_ammo	-1430.709961 5347.740234 104.000000	0.000 0.000 0.000
ttt_random_ammo	-1430.709961 5347.740234 79.000000	0.000 0.000 0.000
ttt_random_ammo	-1430.709961 5327.799805 78.341904	0.000 0.000 0.000
ttt_random_ammo	-1430.709961 5312.000000 76.315201	0.000 0.000 0.000
ttt_random_ammo	-1430.709961 5312.000000 138.315002	0.000 0.000 0.000
ttt_random_ammo	-1430.709961 5327.799805 140.341995	0.000 0.000 0.000
ttt_random_ammo	-1430.709961 5347.740234 141.000000	0.000 0.000 0.000
ttt_random_ammo	-418.954010 2434.590088 81.000603	0.000 0.000 0.000
ttt_random_ammo	-417.299988 2465.969971 81.000603	0.000 0.000 0.000
ttt_random_ammo	-419.045990 2505.479980 81.000603	0.000 0.000 0.000
ttt_random_ammo	-362.290009 2518.679932 81.000603	0.000 0.000 0.000
ttt_random_ammo	-354.571014 2474.020020 81.000603	0.000 0.000 0.000
ttt_random_ammo	-355.479004 2440.989990 81.000603	0.000 0.000 0.000
ttt_random_ammo	-1544.729980 1782.489990 129.001007	0.000 0.000 0.000
ttt_random_ammo	-1545.680054 1867.219971 129.001007	0.000 0.000 0.000
ttt_random_ammo	-1546.400024 1698.930054 129.001007	0.000 0.000 0.000
ttt_random_ammo	-501.429993 -526.721008 -638.999023	0.000 0.000 0.000
ttt_random_ammo	-500.792999 -499.604004 -638.999023	0.000 0.000 0.000
ttt_random_ammo	-500.813995 -477.908997 -638.999023	0.000 0.000 0.000
weapon_zm_rifle	-1018.000000 212.000000 242.000000	-72.411 6.150 -117.980
weapon_zm_rifle	-784.380005 1665.280029 132.143005	0.866 90.500 -59.996
weapon_zm_rifle	1008.000000 1056.000000 242.957993	0.000 0.000 0.000
weapon_zm_rifle	-2884.000000 5922.000000 423.000000	1.489 277.002 90.183
weapon_zm_rifle	-1486.069946 1426.000000 146.000000	0.000 0.000 88.500
weapon_zm_rifle	-1430.069946 1426.000000 146.000000	0.000 0.000 88.500
weapon_zm_mac10	991.000000 226.000000 -164.000000	0.000 0.000 91.000
weapon_zm_mac10	-1036.000000 1210.000000 176.000000	0.000 0.000 88.500
weapon_zm_mac10	-1092.000000 1210.000000 176.000000	0.000 0.000 88.500
weapon_zm_mac10	1008.000000 1344.000000 245.470993	0.000 0.000 0.000
weapon_zm_mac10	-2804.000000 6240.000000 67.000000	0.000 0.000 -90.500
weapon_zm_mac10	-1408.099976 6121.700195 229.470993	0.000 0.000 0.000
weapon_zm_mac10	-1171.000000 1444.000000 125.000000	0.000 0.000 -85.000
weapon_zm_mac10	-1189.359985 1446.000000 125.000000	0.000 0.000 -87.000
weapon_zm_mac10	-1031.000000 -291.000000 145.000000	0.000 190.000 88.500
weapon_zm_mac10	-2653.050049 6044.959961 69.471199	0.000 0.000 0.000
weapon_zm_mac10	-2269.520020 5822.669922 213.470993	0.000 0.000 0.000
item_ammo_pistol_ttt	905.000000 -489.000000 162.000000	0.000 0.000 0.000
item_ammo_pistol_ttt	914.000000 -490.000000 162.000000	0.000 0.000 0.000
item_ammo_pistol_ttt	-860.515015 -613.000000 105.000000	0.000 0.000 0.000
item_ammo_pistol_ttt	854.518005 -582.671997 -446.720001	0.000 0.000 0.000
item_ammo_pistol_ttt	837.270996 -582.656982 -446.720001	0.000 0.000 0.000
item_ammo_pistol_ttt	825.877014 -582.706970 -446.720001	0.000 0.000 0.000
item_ammo_pistol_ttt	864.570007 -710.333008 -446.720001	0.000 0.000 0.000
item_ammo_pistol_ttt	848.478027 -709.020020 -446.720001	0.000 0.000 0.000
item_ammo_pistol_ttt	834.598999 -710.487000 -446.720001	0.000 0.000 0.000
item_ammo_pistol_ttt	-921.877991 1327.689941 93.280098	0.000 0.000 0.000
item_ammo_pistol_ttt	-964.939026 1327.140015 93.280098	0.000 0.000 0.000
item_ammo_pistol_ttt	-939.809021 1330.349976 93.280098	0.000 0.000 0.000
item_ammo_pistol_ttt	-951.086975 1330.430054 93.280098	0.000 0.000 0.000
item_ammo_pistol_ttt	-928.107971 1300.020020 93.280098	0.000 0.000 0.000
item_ammo_pistol_ttt	-939.098999 1303.369995 93.280098	0.000 0.000 0.000
item_ammo_pistol_ttt	-957.994995 1307.640015 93.280098	0.000 0.000 0.000
item_ammo_pistol_ttt	-853.190979 11.646600 117.279999	0.000 0.000 0.000
item_ammo_pistol_ttt	-846.142029 44.257599 117.279999	0.000 0.000 0.000
item_ammo_pistol_ttt	-846.142029 44.257599 141.279999	0.000 0.000 0.000
item_ammo_pistol_ttt	-846.142029 16.257601 141.279999	0.000 0.000 0.000
item_ammo_pistol_ttt	1483.489990 1423.819946 277.013000	0.000 0.000 0.000
item_ammo_pistol_ttt	1475.489990 1423.819946 277.013000	0.000 0.000 0.000
item_ammo_pistol_ttt	-599.862000 -259.011993 105.279999	0.000 0.000 0.000
item_ammo_pistol_ttt	-1793.854858 1383.114502 88.468132	0.620 -0.563 -0.001
item_ammo_pistol_ttt	-1780.575439 1384.517334 88.383591	-0.101 -0.020 -0.030
item_ammo_pistol_ttt	-1770.511475 1384.586426 88.420990	-0.068 -0.020 -0.021
item_ammo_pistol_ttt	-1803.166626 1406.196411 88.408318	-0.079 -0.020 -0.024
item_ammo_pistol_ttt	-1790.832520 1404.791748 88.320282	-0.156 -0.017 -0.047
item_ammo_pistol_ttt	-1780.169678 1405.700073 88.378258	-0.105 -0.020 -0.032
item_ammo_pistol_ttt	-1770.593384 1406.584473 88.358604	-0.122 -0.019 -0.037
item_ammo_pistol_ttt	-1552.258789 1206.676636 88.471481	0.144 -85.056 0.130
item_ammo_pistol_ttt	-266.593842 463.519165 -447.647888	-0.128 -0.019 -0.039
item_ammo_pistol_ttt	-262.689301 443.884827 -447.664246	-0.142 -0.019 -0.043
item_ammo_pistol_ttt	-263.154999 423.909424 -447.573364	-0.063 -0.020 -0.019
item_ammo_pistol_ttt	-275.211823 428.359436 -447.652405	-0.132 -0.019 -0.040
item_ammo_pistol_ttt	-281.285339 444.057343 -447.568329	-0.418 0.134 -0.555
item_ammo_pistol_ttt	-279.989929 465.929260 -447.606415	-0.092 -0.020 -0.028
item_ammo_pistol_ttt	-4.372096 -809.676025 -447.580048	1.879 0.259 0.092
item_ammo_pistol_ttt	11.378396 -809.638123 -447.559387	1.065 -0.042 -0.033
item_ammo_pistol_ttt	24.951670 -809.722778 -447.587433	-0.271 0.313 -0.652
item_ammo_pistol_ttt	40.561428 -809.781311 -447.557281	-0.587 0.510 -0.538
weapon_zm_molotov	-711.418030 -516.507019 109.735001	0.000 0.000 0.000
weapon_zm_molotov	-714.374023 -423.308990 109.735001	0.000 0.000 0.000
weapon_zm_molotov	-610.617004 -31.534401 109.735001	0.000 0.000 0.000
weapon_zm_molotov	715.273987 1292.750000 245.735001	0.000 0.000 0.000
weapon_zm_molotov	903.456970 1289.079956 245.735001	0.000 0.000 0.000
